cross1,cross2,rel
OFDP.FUTURE_B1,AUDCHF,0.0601646244856197
FED.JRXWTFB_N_B,AUDCHF,-0.336435385757976
AUDUSD,AUDCAD,0.888918062050566
AUDNZD,AUDCAD,0.344684010506117
AUDJPY,AUDCAD,0.207262421815051
AUDGBP,AUDCAD,0.822568495383248
AUDEUR,AUDCAD,0.851322196932665
AUDCHF,AUDCAD,0.103152997329127
CADUSD,AUDCAD,0.573898287089904
CADNZD,AUDCAD,-0.628987111186301
CADJPY,AUDCAD,-0.413813467859346
CADGBP,AUDCAD,0.591934337243581
CADEUR,AUDCAD,0.440084430707243
CADCHF,AUDCAD,-0.666974356740741
CHFUSD,AUDCAD,0.817138958103229
CHFNZD,AUDCAD,0.119095078222429
CHFJPY,AUDCAD,0.187723334306012
CHFGBP,AUDCAD,0.716900489575107
CHFEUR,AUDCAD,0.793592228584766
EURUSD,AUDCAD,0.167594842651188
EURNZD,AUDCAD,-0.716746955407144
EURJPY,AUDCAD,-0.525373863485312
EURGBP,AUDCAD,0.416341326019272
GBPUSD,AUDCAD,-0.348600719179076
GBPNZD,AUDCAD,-0.841964098512238
GBPJPY,AUDCAD,-0.549952358839107
JPYUSD,AUDCAD,0.64456389370087
JPYNZD,AUDCAD,-0.0533893050968474
NZDUSD,AUDCAD,0.83594687128871
YAHOO.INDEX_GDAXI,AUDCAD,0.456634056082335
YAHOO.INDEX_FTSE,AUDCAD,0.354725696149094
YAHOO.INDEX_AORD,AUDCAD,-0.0479958358821373
NIKKEI.INDEX,AUDCAD,-0.324015626400965
YAHOO.INDEX_GSPTSE,AUDCAD,0.402272998741071
OFDP.SILVER_5,AUDCAD,0.781022406536251
WGC.GOLD_DAILY_USD,AUDCAD,0.787878464349861
WSJ.COPPER,AUDCAD,0.659259064458466
WSJ.CORN_2,AUDCAD,0.712422134617827
WSJ.PL_MKT,AUDCAD,0.546484687612133
OFDP.FUTURE_B1,AUDCAD,0.724212699658259
FED.JRXWTFB_N_B,AUDCAD,0.193541311649536
AUDUSD,CADUSD,0.8839007676476
AUDNZD,CADUSD,0.591907390680344
AUDJPY,CADUSD,0.332734273146865
AUDGBP,CADUSD,0.714129499671495
AUDEUR,CADUSD,0.698229404773637
AUDCHF,CADUSD,0.363314281445826
AUDCAD,CADUSD,0.573898287089904
CADNZD,CADUSD,-0.0492437836002502
CADJPY,CADUSD,-0.019026806741222
CADGBP,CADUSD,0.674366686255775
CADEUR,CADUSD,0.618232399075014
CADCHF,CADUSD,-0.14809241214765
CHFUSD,CADUSD,0.666037503104402
CHFNZD,CADUSD,0.106188098205266
CHFJPY,CADUSD,0.108448827261539
CHFGBP,CADUSD,0.523951297926933
CHFEUR,CADUSD,0.492996497115393
EURUSD,CADUSD,0.465630444912568
EURNZD,CADUSD,-0.419886892065392
EURJPY,CADUSD,-0.292346675249965
EURGBP,CADUSD,0.408353992385547
GBPUSD,CADUSD,-0.139104472517821
GBPNZD,CADUSD,-0.600631838897585
GBPJPY,CADUSD,-0.38769479938266
JPYUSD,CADUSD,0.560919453968672
JPYNZD,CADUSD,-0.0215832749126044
NZDUSD,CADUSD,0.670529562860352
YAHOO.INDEX_GDAXI,CADUSD,0.497188608928749
YAHOO.INDEX_FTSE,CADUSD,0.427243995135991
YAHOO.INDEX_AORD,CADUSD,0.299953330120741
NIKKEI.INDEX,CADUSD,-0.195409804224778
YAHOO.INDEX_GSPTSE,CADUSD,0.601680557705102
OFDP.SILVER_5,CADUSD,0.78324460613791
WGC.GOLD_DAILY_USD,CADUSD,0.731376471486397
WSJ.COPPER,CADUSD,0.875613147261026
WSJ.CORN_2,CADUSD,0.612118194642192
WSJ.PL_MKT,CADUSD,0.78381496131093
OFDP.FUTURE_B1,CADUSD,0.811161419767332
FED.JRXWTFB_N_B,CADUSD,-0.780373668046374
AUDUSD,CADNZD,-0.370039797591981
AUDNZD,CADNZD,0.50973272283602
AUDJPY,CADNZD,-0.50524780115249
AUDGBP,CADNZD,-0.202289460303104
AUDEUR,CADNZD,-0.407201690384999
AUDCHF,CADNZD,-0.00342083600556375
AUDCAD,CADNZD,-0.628987111186301
CADUSD,CADNZD,-0.0492437836002502
CADJPY,CADNZD,-0.0768904061577264
CADGBP,CADNZD,0.0579988534679463
CADEUR,CADNZD,-0.0788010301074785
CADCHF,CADNZD,0.45386493674725
CHFUSD,CADNZD,-0.397288502284596
CHFNZD,CADNZD,0.410604225200039
CHFJPY,CADNZD,-0.584531414924849
CHFGBP,CADNZD,-0.210522645705033
CHFEUR,CADNZD,-0.439012913636995
EURUSD,CADNZD,0.0359447310803134
EURNZD,CADNZD,0.785709777583601
EURJPY,CADNZD,-0.0350950866105866
EURGBP,CADNZD,0.156594316424664
GBPUSD,CADNZD,-0.112805602589989
GBPNZD,CADNZD,0.489788709548848
GBPJPY,CADNZD,-0.074388736905099
JPYUSD,CADNZD,0.0534724014258033
JPYNZD,CADNZD,0.635857223109584
NZDUSD,CADNZD,-0.767076736307096
YAHOO.INDEX_GDAXI,CADNZD,-0.540512090744877
YAHOO.INDEX_FTSE,CADNZD,-0.554089236488334
YAHOO.INDEX_AORD,CADNZD,-0.258187803518146
NIKKEI.INDEX,CADNZD,-0.272348179531978
YAHOO.INDEX_GSPTSE,CADNZD,-0.404406860232506
OFDP.SILVER_5,CADNZD,-0.167319063961169
WGC.GOLD_DAILY_USD,CADNZD,-0.197371175072909
WSJ.COPPER,CADNZD,-0.407906144460816
WSJ.CORN_2,CADNZD,-0.28789633705763
WSJ.PL_MKT,CADNZD,-0.277584270305898
OFDP.FUTURE_B1,CADNZD,-0.35171907328528
FED.JRXWTFB_N_B,CADNZD,-0.318080284690187
AUDUSD,CADJPY,-0.265378405336579
AUDNZD,CADJPY,-0.529826872155578
AUDJPY,CADJPY,0.802042886851804
AUDGBP,CADJPY,-0.585077351567311
AUDEUR,CADJPY,-0.35230209790109
AUDCHF,CADJPY,0.395523847546129
AUDCAD,CADJPY,-0.413813467859346
CADUSD,CADJPY,-0.019026806741222
CADNZD,CADJPY,-0.0768904061577264
CADGBP,CADJPY,-0.590619218610802
CADEUR,CADJPY,-0.149116339063913
CADCHF,CADJPY,0.624333488752107
CHFUSD,CADJPY,-0.443753530396905
CHFNZD,CADJPY,-0.693463467157732
CHFJPY,CADJPY,0.557726938379247
CHFGBP,CADJPY,-0.656674111654062
CHFEUR,CADJPY,-0.542343138926638
EURUSD,CADJPY,0.148781793016638
EURNZD,CADJPY,-0.00155747426253272
EURJPY,CADJPY,0.882892415432885
EURGBP,CADJPY,-0.650800407933435
GBPUSD,CADJPY,0.775924720201719
GBPNZD,CADJPY,0.478561352464392
GBPJPY,CADJPY,0.876440505546565
JPYUSD,CADJPY,-0.832420641726165
JPYNZD,CADJPY,-0.810409965840182
NZDUSD,CADJPY,0.0245027986606582
YAHOO.INDEX_GDAXI,CADJPY,0.336827067806429
YAHOO.INDEX_FTSE,CADJPY,0.557778228495846
YAHOO.INDEX_AORD,CADJPY,0.837177679716668
NIKKEI.INDEX,CADJPY,0.899656327060286
YAHOO.INDEX_GSPTSE,CADJPY,0.48053437301364
OFDP.SILVER_5,CADJPY,-0.464830215458649
WGC.GOLD_DAILY_USD,CADJPY,-0.540005187183448
WSJ.COPPER,CADJPY,0.157576253737604
WSJ.CORN_2,CADJPY,-0.299347119916752
WSJ.PL_MKT,CADJPY,0.108136315825146
OFDP.FUTURE_B1,CADJPY,-0.0671236737623385
FED.JRXWTFB_N_B,CADJPY,0.126839902376062
AUDUSD,CADGBP,0.726343228900701
AUDNZD,CADGBP,0.711138524712873
AUDJPY,CADGBP,-0.248317494222258
AUDGBP,CADGBP,0.945677982020395
AUDEUR,CADGBP,0.736337686987985
AUDCHF,CADGBP,-0.111470968171023
AUDCAD,CADGBP,0.591934337243581
CADUSD,CADGBP,0.674366686255775
CADNZD,CADGBP,0.0579988534679463
CADJPY,CADGBP,-0.590619218610802
CADEUR,CADGBP,0.64421744687324
CADCHF,CADGBP,-0.550487631048036
CHFUSD,CADGBP,0.753967127526585
CHFNZD,CADGBP,0.581558050073368
CHFJPY,CADGBP,-0.172918868580449
CHFGBP,CADGBP,0.900798131150598
CHFEUR,CADGBP,0.781984949696698
EURUSD,CADGBP,0.0564694975686842
EURNZD,CADGBP,-0.332101882490738
EURJPY,CADGBP,-0.78692926794382
EURGBP,CADGBP,0.819222070080473
GBPUSD,CADGBP,-0.822688815759888
GBPNZD,CADGBP,-0.8391276989288
GBPJPY,CADGBP,-0.899646624707079
JPYUSD,CADGBP,0.839512450473406
JPYNZD,CADGBP,0.484833748142966
NZDUSD,CADGBP,0.415742614614617
YAHOO.INDEX_GDAXI,CADGBP,0.268243341467197
YAHOO.INDEX_FTSE,CADGBP,0.0381058172621759
YAHOO.INDEX_AORD,CADGBP,-0.311420448333487
NIKKEI.INDEX,CADGBP,-0.616758278332508
YAHOO.INDEX_GSPTSE,CADGBP,0.129294445264146
OFDP.SILVER_5,CADGBP,0.801908552879324
WGC.GOLD_DAILY_USD,CADGBP,0.898539478200162
WSJ.COPPER,CADGBP,0.304963594012179
WSJ.CORN_2,CADGBP,0.550127031786091
WSJ.PL_MKT,CADGBP,0.27231102552089
OFDP.FUTURE_B1,CADGBP,0.590935060969792
FED.JRXWTFB_N_B,CADGBP,-0.517005195912872
AUDUSD,CADEUR,0.602680612956914
AUDNZD,CADEUR,0.398567598889679
AUDJPY,CADEUR,0.0928083821570239
AUDGBP,CADEUR,0.647161987535461
AUDEUR,CADEUR,0.84433246940349
AUDCHF,CADEUR,0.407595670619607
AUDCAD,CADEUR,0.440084430707243
CADUSD,CADEUR,0.618232399075014
CADNZD,CADEUR,-0.0788010301074785
CADJPY,CADEUR,-0.149116339063913
CADGBP,CADEUR,0.64421744687324
CADCHF,CADEUR,-0.00840391198819325
CHFUSD,CADEUR,0.362055425191513
CHFNZD,CADEUR,-0.0667244574201856
CHFJPY,CADEUR,-0.163464015958311
CHFGBP,CADEUR,0.433962545006145
CHFEUR,CADEUR,0.596524843000346
EURUSD,CADEUR,-0.405748846708897
EURNZD,CADEUR,-0.673845687513841
EURJPY,CADEUR,-0.591713383703315
EURGBP,CADEUR,0.0914370267865114
GBPUSD,CADEUR,-0.374230099028949
GBPNZD,CADEUR,-0.568878164966089
GBPJPY,CADEUR,-0.424182252419908
JPYUSD,CADEUR,0.478404093196037
JPYNZD,CADEUR,0.0529157562590622
NZDUSD,CADEUR,0.445297276202642
YAHOO.INDEX_GDAXI,CADEUR,0.309781711280283
YAHOO.INDEX_FTSE,CADEUR,0.360209251878654
YAHOO.INDEX_AORD,CADEUR,0.00714276001674341
NIKKEI.INDEX,CADEUR,-0.163382665671548
YAHOO.INDEX_GSPTSE,CADEUR,0.259871770564578
OFDP.SILVER_5,CADEUR,0.604681650146067
WGC.GOLD_DAILY_USD,CADEUR,0.603898213399204
WSJ.COPPER,CADEUR,0.540546823169943
WSJ.CORN_2,CADEUR,0.566868444723566
WSJ.PL_MKT,CADEUR,0.338854227421031
OFDP.FUTURE_B1,CADEUR,0.455221000665019
FED.JRXWTFB_N_B,CADEUR,-0.266113192132672
AUDUSD,CADCHF,-0.469489213979661
AUDNZD,CADCHF,-0.152388830824474
AUDJPY,CADCHF,0.206771868397599
AUDGBP,CADCHF,-0.644714541745739
AUDEUR,CADCHF,-0.409820804759162
AUDCHF,CADCHF,0.669916354078625
AUDCAD,CADCHF,-0.666974356740741
CADUSD,CADCHF,-0.14809241214765
CADNZD,CADCHF,0.45386493674725
CADJPY,CADCHF,0.624333488752107
CADGBP,CADCHF,-0.550487631048036
CADEUR,CADCHF,-0.00840391198819325
CHFUSD,CADCHF,-0.830725749654942
CHFNZD,CADCHF,-0.62274401660475
CHFJPY,CADCHF,-0.297016757057051
CHFGBP,CADCHF,-0.838529796325747
CHFEUR,CADCHF,-0.803415492770537
EURUSD,CADCHF,-0.151514493632027
EURNZD,CADCHF,0.309277502532055
EURJPY,CADCHF,0.511938513129944
EURGBP,CADCHF,-0.668208820635959
GBPUSD,CADCHF,0.612806018739064
GBPNZD,CADCHF,0.723704995252788
GBPJPY,CADCHF,0.667160322546945
JPYUSD,CADCHF,-0.565186929446267
JPYNZD,CADCHF,-0.220237756368009
NZDUSD,CADCHF,-0.48202189888852
YAHOO.INDEX_GDAXI,CADCHF,-0.350740086947235
YAHOO.INDEX_FTSE,CADCHF,-0.0365938410198362
YAHOO.INDEX_AORD,CADCHF,0.354587576216691
NIKKEI.INDEX,CADCHF,0.423552889110124
YAHOO.INDEX_GSPTSE,CADCHF,-0.0928909319944044
OFDP.SILVER_5,CADCHF,-0.555372555318318
WGC.GOLD_DAILY_USD,CADCHF,-0.672548107259812
WSJ.COPPER,CADCHF,0.020068218477672
WSJ.CORN_2,CADCHF,-0.32559639704897
WSJ.PL_MKT,CADCHF,0.0170094490925612
OFDP.FUTURE_B1,CADCHF,-0.485035915712778
FED.JRXWTFB_N_B,CADCHF,-0.367294966872575
AUDUSD,CHFUSD,0.841503538403123
AUDNZD,CHFUSD,0.404729426900562
AUDJPY,CHFUSD,0.0639183769082767
AUDGBP,CHFUSD,0.859780322281484
AUDEUR,CHFUSD,0.699640494244509
AUDCHF,CHFUSD,-0.306594724244772
AUDCAD,CHFUSD,0.817138958103229
CADUSD,CHFUSD,0.666037503104402
CADNZD,CHFUSD,-0.397288502284596
CADJPY,CHFUSD,-0.443753530396905
CADGBP,CHFUSD,0.753967127526585
CADEUR,CHFUSD,0.362055425191513
CADCHF,CHFUSD,-0.830725749654942
CHFNZD,CHFUSD,0.502791904919371
CHFJPY,CHFUSD,0.326874722949955
CHFGBP,CHFUSD,0.91474742438763
CHFEUR,CHFUSD,0.888977928670159
EURUSD,CHFUSD,0.356479502290696
EURNZD,CHFUSD,-0.497365777161377
EURJPY,CHFUSD,-0.525746379112164
EURGBP,CHFUSD,0.697403742262031
GBPUSD,CHFUSD,-0.516108808102471
GBPNZD,CHFUSD,-0.877169760693095
GBPJPY,CHFUSD,-0.687050332378939
JPYUSD,CHFUSD,0.708986590171131
JPYNZD,CHFUSD,0.109253147422809
NZDUSD,CHFUSD,0.756519707041959
YAHOO.INDEX_GDAXI,CHFUSD,0.570392986996257
YAHOO.INDEX_FTSE,CHFUSD,0.308271842582131
YAHOO.INDEX_AORD,CHFUSD,-0.0654695872898969
NIKKEI.INDEX,CHFUSD,-0.377966177581467
YAHOO.INDEX_GSPTSE,CHFUSD,0.43892689251055
OFDP.SILVER_5,CHFUSD,0.854152386281351
WGC.GOLD_DAILY_USD,CHFUSD,0.905124018215022
WSJ.COPPER,CHFUSD,0.51048829076357
WSJ.CORN_2,CHFUSD,0.636422029957276
WSJ.PL_MKT,CHFUSD,0.438771597751901
OFDP.FUTURE_B1,CHFUSD,0.82032800424341
FED.JRXWTFB_N_B,CHFUSD,-0.283511152201931
AUDUSD,CHFNZD,0.148519901740108
AUDNZD,CHFNZD,0.588366549931459
AUDJPY,CHFNZD,-0.649309562302361
AUDGBP,CHFNZD,0.451788094205846
AUDEUR,CHFNZD,0.0517341897692527
AUDCHF,CHFNZD,-0.698512698900075
AUDCAD,CHFNZD,0.119095078222429
CADUSD,CHFNZD,0.106188098205266
CADNZD,CHFNZD,0.410604225200039
CADJPY,CHFNZD,-0.693463467157732
CADGBP,CHFNZD,0.581558050073368
CADEUR,CHFNZD,-0.0667244574201856
CADCHF,CHFNZD,-0.62274401660475
CHFUSD,CHFNZD,0.502791904919371
CHFJPY,CHFNZD,-0.196963008478525
CHFGBP,CHFNZD,0.670910773363675
CHFEUR,CHFNZD,0.435323403489652
EURUSD,CHFNZD,0.189433877560779
EURNZD,CHFNZD,0.375599341299188
EURJPY,CHFNZD,-0.542920213657852
EURGBP,CHFNZD,0.815574302225189
GBPUSD,CHFNZD,-0.716383451771478
GBPNZD,CHFNZD,-0.305071696292043
GBPJPY,CHFNZD,-0.735307380106941
JPYUSD,CHFNZD,0.617354064495715
JPYNZD,CHFNZD,0.777765695195327
NZDUSD,CHFNZD,-0.178991680359386
YAHOO.INDEX_GDAXI,CHFNZD,-0.110946604321187
YAHOO.INDEX_FTSE,CHFNZD,-0.442330894907518
YAHOO.INDEX_AORD,CHFNZD,-0.576429044214034
NIKKEI.INDEX,CHFNZD,-0.661662967262543
YAHOO.INDEX_GSPTSE,CHFNZD,-0.253003163294595
OFDP.SILVER_5,CHFNZD,0.424039192017031
WGC.GOLD_DAILY_USD,CHFNZD,0.51067573381618
WSJ.COPPER,CHFNZD,-0.417318340399952
