Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Feb 10,23:00,GMT,NZD,NZD QV House Prices (YoY),Low,6.2%,,5.7%
Mon Feb 11,00:01,GMT,GBP,GBP Lloyds Employment Confidence,Low,-45,,-42
Mon Feb 11,00:30,GMT,AUD,AUD Investment Lending,Low,-2.4%,,-3.3%
Mon Feb 11,00:30,GMT,aud,AUD Home Loans,Medium,-1.5%,0%,-0.7%
Mon Feb 11,00:30,GMT,aud,AUD Value of Loans (MoM),Low,-2.7%,,0.5%
Mon Feb 11,18:00,GMT,USD,USD Fed's Yellen Speaks on Economy in Washington DC,Low,,,
Mon Feb 11,20:30,GMT,NZD,NZD REINZ Housing Price Index (MoM),Low,-1.0%,,-0.6%
Mon Feb 11,20:30,GMT,NZD,NZD REINZ Housing Price Index,Low,3488.1,,3522.7
Mon Feb 11,20:30,GMT,NZD,NZD REINZ House Sales (YoY),Medium,21.1%,,8.2%
Mon Feb 11,21:45,GMT,NZD,NZD NZ Card Spending - Retail (MoM),Medium,0.3%,0.3%,0.3%
Mon Feb 11,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,0.4%,,0.3%
Mon Feb 11,23:50,GMT,JPY,JPY Japan Money Stock M2+CD (YoY),Low,2.7%,2.6%,2.6%
Mon Feb 11,23:50,GMT,JPY,JPY Japan Money Stock M3 (YoY),Low,2.3%,2.2%,2.2%
Tue Feb 12,00:01,GMT,GBP,GBP RICS House Price Balance,Medium,-4.0%,1.0%,0.0%
Tue Feb 12,00:30,GMT,AUD,AUD RBA Credit Card Balances,Low,$A49.9B,,$A49.5B
Tue Feb 12,00:30,GMT,AUD,AUD RBA Credit Card Purchases,Low,$A22.4B,,$A21.8B
Tue Feb 12,00:30,GMT,AUD,AUD NAB Business Conditions,Low,-2,,-4
Tue Feb 12,00:30,GMT,AUD,AUD NAB Business Confidence,Medium,3,,3
Tue Feb 12,05:00,GMT,JPY,JPY Consumer Confidence,Medium,43.3,,39.2
Tue Feb 12,06:00,GMT,JPY,JPY Machine Tool Orders (YoY),Medium,-26.1%,,-27.5%
Tue Feb 12,08:15,GMT,CHF,CHF Consumer Price Index (MoM),Low,-0.3%,-0.3%,-0.2%
Tue Feb 12,08:15,GMT,CHF,CHF Consumer Price Index (YoY),Medium,-0.3%,-0.3%,-0.4%
Tue Feb 12,09:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (YoY),Low,1.8%,1.0%,0.5%
Tue Feb 12,09:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (MoM),Low,1.3%,0.9%,0%
Tue Feb 12,09:30,GMT,GBP,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,1.4%,1.4%,1.5%
Tue Feb 12,09:30,GMT,GBP,GBP Core Consumer Price Index (YoY),High,2.3%,2.4%,2.4%
Tue Feb 12,09:30,GMT,GBP,GBP Retail Price Index,Low,245.8,245.6,246.8
Tue Feb 12,09:30,GMT,GBP,GBP Retail Price Index (MoM),Low,-0.4%,-0.5%,0.5%
Tue Feb 12,09:30,GMT,GBP,GBP Retail Price Index (YoY),Medium,3.3%,3.2%,3.1%
Tue Feb 12,09:30,GMT,GBP,GBP Producer Price Index Output n.s.a. (MoM),Low,0.2%,0.2%,-0.1%
Tue Feb 12,09:30,GMT,GBP,GBP Producer Price Index Output n.s.a. (YoY),Medium,2.0%,2.0%,2.2%
Tue Feb 12,09:30,GMT,GBP,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.2%,0.1%,0.0%
Tue Feb 12,09:30,GMT,gbp,GBP DCLG UK House Prices (YoY),Low,3.3%,2.0%,2.2%
Tue Feb 12,09:30,GMT,GBP,GBP Consumer Price Index (MoM),Medium,-0.5%,-0.5%,0.5%
Tue Feb 12,09:30,GMT,GBP,GBP Consumer Price Index (YoY),High,2.7%,2.7%,2.7%
Tue Feb 12,09:30,GMT,GBP,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.3%,3.1%,3.0%
Tue Feb 12,12:30,GMT,USD,USD NFIB Small Business Optimism,Low,88.9,89,88
Tue Feb 12,15:00,GMT,usd,USD JOLTs Job Openings,Low,3617,3700,3790
Tue Feb 12,16:30,GMT,USD,USD Fed's George Speaks on the Economy in Omaha,Low,,,
Tue Feb 12,18:30,GMT,USD,USD Fed's Lockhart Speaks in Madrid,Low,,,
Tue Feb 12,19:00,GMT,usd,USD Monthly Budget Statement,Medium,$2.88B,-$2.00B,-$27.41B
Tue Feb 12,23:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,7.7%,,0.6%
Tue Feb 12,23:30,GMT,aud,AUD Westpac Consumer Confidence Index,Low,108.3,,100.6
Tue Feb 12,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (MoM),Low,0.4%,0.2%,0.2%
Tue Feb 12,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (YoY),Low,-0.2%,-0.3%,-0.7%
Tue Feb 12,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,1.4%,0.7%,-0.4%
Wed Feb 13,00:30,GMT,USD,USD Fed's Plosser Speaks on Economic Outlook in Stanford,Low,,,
Wed Feb 13,00:30,GMT,USD,USD Fed's Lacker Speaks on Economics in Lancaster,Low,,,
Wed Feb 13,02:00,GMT,usd,US President Obama Gives State of the Union Address,Medium,,,
Wed Feb 13,07:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,0.3%,,0.0%
Wed Feb 13,07:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,2.3%,,3.2%
Wed Feb 13,08:15,GMT,chf,CHF Producer & Import Prices (MoM),Low,-0.1%,0.0%,0.1%
Wed Feb 13,08:15,GMT,chf,CHF Producer & Import Prices (YoY),Low,0.8%,1.0%,1.0%
Wed Feb 13,10:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,-2.4%,-2.3%,-4.0%
Wed Feb 13,10:00,GMT,eur,"EUR Italy Sells 2015, 2017, 2026, 2040 Bonds",Medium,,,
Wed Feb 13,10:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Low,0.7%,0.2%,-0.7%
Wed Feb 13,10:30,GMT,GBP,GBP Bank of England Quarterly Inflation Report Press Conference,High,,,
Wed Feb 13,12:00,GMT,usd,USD MBA Mortgage Applications,Low,-6.4%,,3.4%
Wed Feb 13,13:30,GMT,usd,USD Import Price Index (YoY),Low,-1.3%,-1.0%,-1.9%
