Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jun 16,22:00,GMT,nzd,NZD Westpac NZ Consumer Confidence,Low,116.6,,110.8
Sun Jun 16,22:30,GMT,nzd,NZD Performance Services Index,Medium,56.2,,56.2
Sun Jun 16,23:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,1.2%,,2.1%
Sun Jun 16,23:01,GMT,gbp,GBP Rightmove House Prices (YoY),Medium,2.7%,,2.5%
Sun Jun 16,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,0.0%,0.2%,-0.2%
Mon Jun 17,,,usd,G8 Summit,High,,,
Mon Jun 17,01:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,0.0%,,-1.7%
Mon Jun 17,01:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,0.2%,,3.2%
Mon Jun 17,04:00,GMT,jpy,JPY Tokyo Condominium Sales (YoY),Low,49.2%,,-2.8%
Mon Jun 17,09:00,GMT,eur,EUR Euro-Zone Trade Balance s.a. (euros),Low,16.1B,,18.1B
Mon Jun 17,09:00,GMT,eur,EUR Euro-Zone Trade Balance (euros),Low,14.9B,,22.5B
Mon Jun 17,09:00,GMT,eur,EUR Euro-Zone Labor Costs (YoY),Low,1.6%,,1.3%
Mon Jun 17,12:30,GMT,cad,CAD International Securities Transactions (Canadian dollar),Low,14.91B,3.00B,0.96B
Mon Jun 17,12:30,GMT,usd,USD Empire Manufacturing,Low,7.84,0,-1.43
Mon Jun 17,13:00,GMT,cad,CAD Existing Home Sales (MoM),Medium,3.6%,,0.6%
Mon Jun 17,14:00,GMT,usd,USD NAHB Housing Market Index,Medium,52,45,44
Tue Jun 18,01:30,GMT,CNY,CNY China May Property Prices,Low,,,
Tue Jun 18,01:30,GMT,AUD,AUD RBA Policy Meeting - June Minutes,Medium,,,
Tue Jun 18,02:00,GMT,cny,CNY Actual FDI (YoY),Low,0.3%,,0.4%
Tue Jun 18,02:00,GMT,cny,CNY Conference Board China May Leading Economic Index,Low,261.6,,260.8
Tue Jun 18,04:30,GMT,jpy,JPY Industrial Production (YoY),Medium,-3.4%,,-2.3%
Tue Jun 18,04:30,GMT,jpy,JPY Industrial Production (MoM),Low,0.9%,,1.7%
Tue Jun 18,04:30,GMT,jpy,JPY Capacity Utilization (MoM),Low,1.6%,,-0.8%
Tue Jun 18,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-7.4%,,-7.4%
Tue Jun 18,06:00,GMT,eur,EUR EU 25 New Car Registrations,Low,-5.9%,,1.7%
Tue Jun 18,06:00,GMT,eur,EUR ECB President Draghi Speaks in Jerusalem at BoI Fischer's Farewell Conference,Low,,,
Tue Jun 18,08:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (MoM),Low,-0.3%,0.0%,-2.3%
Tue Jun 18,08:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (YoY),Low,2.2%,2.5%,-0.1%
Tue Jun 18,08:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,0.2%,0.1%,0.2%
Tue Jun 18,08:30,GMT,gbp,GBP Core Consumer Price Index (YoY),High,2.2%,2.1%,2.0%
Tue Jun 18,08:30,GMT,gbp,GBP Retail Price Index (YoY),Medium,3.1%,3.1%,2.9%
Tue Jun 18,08:30,GMT,gbp,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.1%,3.1%,2.9%
Tue Jun 18,08:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (MoM),Low,0.0%,0.0%,-0.2%
Tue Jun 18,08:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (YoY),Medium,1.2%,1.4%,0.9%
Tue Jun 18,08:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.1%,0.1%,0.0%
Tue Jun 18,08:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,0.8%,0.9%,0.7%
Tue Jun 18,08:30,GMT,gbp,GBP DCLG UK House Prices (YoY),Low,2.6%,2.5%,2.7%
Tue Jun 18,08:30,GMT,gbp,GBP Consumer Price Index (YoY),High,2.7%,2.6%,2.4%
Tue Jun 18,08:30,GMT,gbp,GBP Retail Price Index,Low,250.0,250.0,249.5
Tue Jun 18,08:30,GMT,gbp,GBP Retail Price Index (MoM),Low,0.2%,0.2%,0.3%
Tue Jun 18,09:00,GMT,eur,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,30.6,,27.6
Tue Jun 18,09:00,GMT,eur,EUR German ZEW Survey (Current Situation),Medium,8.6,9.5,8.9
Tue Jun 18,09:00,GMT,eur,EUR German ZEW Survey (Economic Sentiment),High,38.5,38.1,36.4
Tue Jun 18,12:30,GMT,usd,USD Consumer Price Index (MoM),Medium,0.1%,0.2%,-0.4%
Tue Jun 18,12:30,GMT,usd,USD Consumer Price Index Ex Food & Energy (MoM),Medium,0.2%,0.2%,0.1%
Tue Jun 18,12:30,GMT,usd,USD Consumer Price Index (YoY),High,1.4%,1.4%,1.1%
Tue Jun 18,12:30,GMT,usd,USD Consumer Price Index Ex Food & Energy (YoY),High,1.7%,1.7%,1.7%
Tue Jun 18,12:30,GMT,usd,USD Consumer Price Index Core Index s.a.,Low,233.267,233.255,232.879
Tue Jun 18,12:30,GMT,usd,USD Consumer Price Index n.s.a.,Low,232.945,233.057,232.531
Tue Jun 18,12:30,GMT,usd,USD Housing Starts,Low,914K,950K,853K
Tue Jun 18,12:30,GMT,usd,USD Housing Starts (MoM),Medium,6.8%,11.4%,-14.8%
Tue Jun 18,12:30,GMT,usd,USD Building Permits,Low,974K,975K,1017K
