Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Feb 24,23:50,GMT,jpy,JPY Corporate Service Price (YoY),Low,-0.2%,-0.2%,-0.4%
Mon Feb 25,01:45,GMT,cny,CNY HSBC Flash Manufacturing PMI,Medium,50.4,52.2,52.3
Mon Feb 25,09:30,GMT,gbp,GBP BBA Loans for House Purchase,Medium,32288,34000,33440
Mon Feb 25,10:00,GMT,eur,"EUR Italy to Sell 2014 Bonds and 2021, 2026 I/L Bonds",Medium,,,
Mon Feb 25,13:30,GMT,usd,USD Chicago Fed Nat Activity Index,Medium,-0.32,,0.25
Mon Feb 25,14:00,GMT,eur,"EUR Italian Voting Ends, Exit Polls to be Released",High,,,
Mon Feb 25,15:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,2.2,3.5,5.5
Mon Feb 25,21:15,GMT,aud,RBA Assistant Governor Debelle Addresses Business School,Low,,,
Tue Feb 26,,,AUD,AUD APEC Finance and Central Bank Deputies' Meeting,Medium,,,
Tue Feb 26,00:00,GMT,USD,USD Fed's Lockhart Speaks on Economy in Tennessee,Low,,,
Tue Feb 26,02:00,GMT,nzd,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation,High,2.2%,,2.3%
Tue Feb 26,05:00,GMT,jpy,JPY Small Business Confidence,Medium,46.0,,44.3
Tue Feb 26,10:00,GMT,gbp,"GBP BoE Annual Reports for Bean and Tucker, Central Bankers Speak in Parliament",Low,,,
Tue Feb 26,10:00,GMT,eur,EUR Italy to Sell 6-Month Bills,Medium,8.75B,8.75B,
Tue Feb 26,11:00,GMT,gbp,GBP CBI Reported Sales,Low,8,16,17
Tue Feb 26,14:00,GMT,usd,USD S&P/CS 20 City s.a. (MoM),Low,0.88%,0.65%,0.65%
Tue Feb 26,14:00,GMT,usd,USD S&P/Case-Shiller Home Price Index,Low,145.95,145.82,145.71
Tue Feb 26,14:00,GMT,usd,USD S&P/Case-Shiller US Home Price Index (YoY),Low,7.33%,7.00%,3.58%
Tue Feb 26,14:00,GMT,usd,USD S&P/Case-Shiller US Home Price Index,Low,135.67,,135.60
Tue Feb 26,14:00,GMT,usd,USD House Price Purchase Index (QoQ),Medium,1.4%,,1.1%
Tue Feb 26,14:00,GMT,usd,USD S&P/Case-Shiller Composite-20 (YoY),Low,6.84%,6.62%,5.44%
Tue Feb 26,14:00,GMT,usd,USD House Price Index (MoM),Medium,0.6%,0.6%,0.4%
Tue Feb 26,15:00,GMT,usd,USD Consumer Confidence,High,69.6,62.0,58.4
Tue Feb 26,15:00,GMT,usd,USD New Home Sales,Low,437K,380K,378K
Tue Feb 26,15:00,GMT,usd,USD Richmond Fed Manufacturing Index,Low,6,-4,-12
Tue Feb 26,15:00,GMT,USD,USD Fed's Bernanke Testifies at Senate Banking Committee,High,,,
Tue Feb 26,15:00,GMT,usd,USD New Home Sales (MoM),Medium,15.6%,3.0%,-3.8%
Tue Feb 26,21:45,GMT,nzd,NZD Net Migration s.a.,Low,350,,-80
Tue Feb 26,21:45,GMT,nzd,NZD Trade Balance (New Zealand dollars),Medium,-305M,125M,534M
Tue Feb 26,21:45,GMT,nzd,NZD Exports (New Zealand dollars),Low,3.35B,3.60B,4.10B
Tue Feb 26,21:45,GMT,nzd,NZD Balance (YTD) (New Zealand dollars),Medium,-1299M,-897M,-1156M
Tue Feb 26,21:45,GMT,nzd,NZD Imports (New Zealand dollars),Low,3.65B,3.50B,3.57B
Tue Feb 26,23:50,GMT,jpy,JPY Retail Trade (MoM),Low,2.3%,0.9%,0.0%
Tue Feb 26,23:50,GMT,jpy,JPY Retail Trade (YoY),Medium,-1.1%,-1.5%,0.3%
Tue Feb 26,23:50,GMT,jpy,JPY Large Retailers' Sales,Medium,-3.5%,-0.8%,0.1%
Wed Feb 27,00:30,GMT,aud,AUD Construction Work Done,Low,-0.1%,1.5%,1.9%
Wed Feb 27,07:00,GMT,eur,EUR German Import Price Index (MoM),Low,0.1%,0.5%,-0.5%
Wed Feb 27,07:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.18,,1.32
Wed Feb 27,07:00,GMT,eur,EUR German Import Price Index (YoY),Low,-0.8%,-0.4%,0.3%
Wed Feb 27,07:00,GMT,eur,EUR German GfK Consumer Confidence Survey,Medium,5.9,5.9,5.8
Wed Feb 27,08:00,GMT,chf,CHF KOF Swiss Leading Indicator,Medium,1.03,1.00,1.12
Wed Feb 27,08:30,GMT,jpy,JPY Cabinet Office Monthly Economic Report for February,Medium,,,
Wed Feb 27,09:00,GMT,eur,EUR Euro-Zone M3 s.a. (YoY),Low,3.5%,3.2%,3.4%
Wed Feb 27,09:00,GMT,eur,EUR Euro-Zone M3 s.a. (3M/3M),Low,3.5%,3.4%,3.7%
Wed Feb 27,09:30,GMT,gbp,GBP Gross Domestic Product (YoY),High,0.3%,0.0%,0.0%
Wed Feb 27,09:30,GMT,gbp,GBP Total Business Investment (YoY),Medium,0.4%,,4.3%
Wed Feb 27,09:30,GMT,gbp,GBP Gross Fixed Capital Formation,Low,-0.4%,0.2%,-0.6%
