Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jan 6,23:50,GMT,jpy,JPY Monetary Base (YoY),Low,11.8%,,5.0%
Sun Jan 6,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,0.44%,,0.26%
Mon Jan 7,00:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-42,,-42
Mon Jan 7,04:00,GMT,gbp,GBP New Car Registrations (YoY),Low,3.7%,,11.3%
Mon Jan 7,05:00,GMT,jpy,JPY Vehicle Sales (YoY),Low,-3.4%,,-3.3%
Mon Jan 7,07:00,GMT,gbp,GBP Nationwide House Prices n.s.a. (YoY),Low,,7.1%,6.5%
Mon Jan 7,08:00,GMT,gbp,GBP Halifax House Prices sa (MoM),Low,1.3%,0.0%,1.6%
Mon Jan 7,08:00,GMT,gbp,GBP Halifax House Prices 3Mths/Year,Low,-0.3%,-0.6%,-1.3%
Mon Jan 7,08:00,GMT,chf,CHF Foreign Currency Reserves,Low,427.2B,423.0B,427.4B
Mon Jan 7,09:30,GMT,eur,EUR Euro-zone Sentix Investor Confidence,Medium,-7.0,-14.2,-16.8
Mon Jan 7,10:00,GMT,eur,EUR Euro-zone Producer Price Index (YoY),High,2.1%,2.4%,2.6%
Mon Jan 7,10:00,GMT,eur,EUR Euro-zone Producer Price Index (MoM),Medium,-0.2%,-0.2%,0.1%
Mon Jan 7,15:00,GMT,cad,CAD Ivey Purchasing Managers Index s.a.,Medium,52.8,49.3,47.5
Mon Jan 7,22:30,GMT,aud,AUD AiG Performance of Construction Index,Medium,38.8,,37.0
Tue Jan 8,00:01,GMT,gbp,GBP BRC Sales Like-For-Like (YoY),Low,0.3%,0.5%,0.4%
Tue Jan 8,00:30,GMT,aud,AUD Trade Balance (Australian Dollar),Medium,-2637M,-2300M,-2443M
Tue Jan 8,05:30,GMT,aud,AUD Foreign Reserves (Australian Dollar),Low,A$47.3B,,A$46.2B
Tue Jan 8,06:45,GMT,chf,CHF Unemployment Rate,Medium,3.3%,3.3%,3.1%
Tue Jan 8,06:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.0%,3.0%,3.0%
Tue Jan 8,07:00,GMT,eur,EUR German Trade Balance (euros),Medium,17.0B,15.8B,15.7B
Tue Jan 8,07:00,GMT,eur,EUR German Imports s.a. (MoM),Low,-3.7%,0.5%,2.9%
Tue Jan 8,07:00,GMT,eur,EUR German Current Account (euros),Low,15.3B,16.0B,13.2B
Tue Jan 8,07:00,GMT,eur,EUR German Exports s.a. (MoM),Low,-3.4%,-0.5%,0.2%
Tue Jan 8,08:30,GMT,eur,"EUR German Chancellor Merkel, Greece PM Samaras, and EU Commissioner Rehn speak at conference in Berlin.",High,,,
Tue Jan 8,09:00,GMT,eur,EUR Italian Unemployment Rate s.a.,Medium,11.1%,11.2%,11.1%
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Retail Sales (MoM),Low,0.1%,0.3%,-0.7%
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Retail Sales (YoY),Medium,-2.6%,-2.1%,-3.2%
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Unemployment Rate,Medium,11.8%,11.8%,11.7%
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Industrial Confidence,Low,-14.4,-14.5,-15.0
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Services Confidence,Low,-9.8,-11.5,-11.9
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Consumer Confidence,Medium,-26.5,-26.6,-26.6
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Business Climate Indicator,Low,-1.12,-1.09,-1.17
Tue Jan 8,10:00,GMT,eur,EUR Euro-zone Economic Confidence,Low,87.0,86.3,85.7
Tue Jan 8,11:00,GMT,eur,EUR German Factory Orders n.s.a. (YoY),Medium,-1.0%,-0.4%,-2.5%
Tue Jan 8,11:00,GMT,eur,EUR German Factory Orders s.a. (MoM),Low,-1.8%,-1.4%,3.8%
Tue Jan 8,12:30,GMT,usd,USD NFIB Small Business Optimism,Low,88.0,87.2,87.5
Tue Jan 8,15:00,GMT,usd,USD IBD/TIPP Economic Optimism,Low,46.5,47.3,45.1
Tue Jan 8,20:00,GMT,usd,USD Consumer Credit,Medium,$16.045B,$12.750B,$14.076B
Tue Jan 8,21:45,GMT,nzd,NZD Building Permits (MoM),Low,-5.4%,1.7%,-2.0%
Wed Jan 9,00:00,GMT,aud,AUD HIA New Home Sales (MoM),Low,4.7%,,3.6%
Wed Jan 9,00:01,GMT,gbp,GBP BRC Shop Price Index (YoY),Low,1.5%,1.7%,1.5%
Wed Jan 9,00:30,GMT,aud,AUD Job Vacancies,Low,-6.9%,,4.1%
Wed Jan 9,00:30,GMT,aud,AUD Retail Sales s.a. (MoM),Medium,-0.1%,0.3%,0.0%
Wed Jan 9,09:30,GMT,gbp,GBP Trade Balance Non EU (Pounds),Low,-£4519,-£4200,-£4502
Wed Jan 9,09:30,GMT,gbp,GBP Visible Trade Balance (Pounds),Medium,-£9164,-£9000,-£9487
Wed Jan 9,09:30,GMT,gbp,GBP Total Trade Balance (Pounds),Low,-£3466,-£3000,-£3729
Wed Jan 9,11:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,0.2%,1.0%,-2.0%
Wed Jan 9,11:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,-2.9%,-2.9%,-3.0%
Wed Jan 9,12:00,GMT,usd,USD MBA Mortgage Applications,Low,11.7%,,-10.4%
Wed Jan 9,13:15,GMT,cad,CAD Housing Starts,Medium,198.0K,195.0K,201.4K
Wed Jan 9,21:45,GMT,nzd,NZD Trade Balance 12 Mth YTD (NOV),Medium,-1457M,-1450M,-1334M
Wed Jan 9,21:45,GMT,nzd,NZD Trade Balance ,Medium,-700M,-698M,-666M
Wed Jan 9,21:45,GMT,nzd,NZD Exports (New Zealand dollars),Low,3.81B,3.53B,3.51B
Wed Jan 9,21:45,GMT,nzd,NZD Imports (New Zealand dollars),Low,4.51B,4.23B,4.18B
Wed Jan 9,23:00,GMT,nzd,NZD QV House Prices YoY% (DEC),Low,5.7%,,5.7%
Wed Jan 9,23:50,GMT,jpy,JPY Official Reserve Assets,Low,$1268.1B,,$1270.9B
Wed Jan 9,23:50,GMT,jpy,JPY Japan Buying Foreign Stocks (Yen),Low,¥6.8B,,-¥44.7B
Wed Jan 9,23:50,GMT,jpy,JPY Foreign Buying Japan Bonds (Yen),Low,¥-1.8B,,¥-435.9B
Wed Jan 9,23:50,GMT,jpy,JPY Foreign Buying Japan Stocks (Yen),Low,¥178.9B,,¥226.0B
Wed Jan 9,23:50,GMT,jpy,JPY Japan Buying Foreign Bonds (Yen),Low,¥-398.2B,,-¥148.5B
Thu Jan 10,00:00,GMT,nzd,NZD ANZ Commodity Price,Low,1.0%,,0.9%
Thu Jan 10,00:30,GMT,aud,AUD Building Approvals (YoY),Low,13.2%,11.6%,19.2%
Thu Jan 10,00:30,GMT,aud,AUD Building Approvals (MoM),Low,2.9%,3.0%,-5.1%
Thu Jan 10,00:32,GMT,cny,CNY Foreign Exchange Reserves,Low,$3310.0B,$3317.0B,$3285.1B
Thu Jan 10,00:32,GMT,cny,CNY Money Supply - M0 (YoY),Low,7.7%,11.2%,10.7%
Thu Jan 10,00:32,GMT,cny,CNY Money Supply - M1 (YoY),Low,6.5%,5.9%,5.5%
Thu Jan 10,00:32,GMT,cny,CNY Money Supply - M2 (YoY),Low,13.8%,14.0%,13.9%
Thu Jan 10,00:32,GMT,cny,CNY New Yuan Loans,High,454.3B,550.0B,522.9B
Thu Jan 10,02:00,GMT,cny,CNY Imports (YoY),Low,6.0%,3.5%,0.0%
Thu Jan 10,02:00,GMT,cny,CNY Trade Balance (USD),Medium,$31.62B,$20.00B,$19.63B
Thu Jan 10,02:00,GMT,cny,CNY Exports (YoY),Low,14.1%,5.0%,2.9%
