Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Dec 2,21:45,GMT,nzd,NZD Terms of Trade Index (QoQ),Medium,-3.2%,-1.5%,-2.6%
Sun Dec 2,22:30,GMT,aud,AUD AiG Performance of Manufacturing Index,Medium,43.6,,45.2
Sun Dec 2,23:30,GMT,aud,AUD TD Securities Inflation (MoM),Low,-0.1%,,0.1%
Sun Dec 2,23:30,GMT,aud,AUD TD Securities Inflation (YoY),Medium,2.5%,,2.4%
Sun Dec 2,23:30,GMT,aud,AUD RPData-Rismark House PX Actual,Low,0.0%,,-1.0%
Sun Dec 2,23:50,GMT,jpy,JPY Capital Spending,Medium,2.2%,4.4%,7.7%
Sun Dec 2,23:50,GMT,jpy,JPY Capital Spending excl Software,Medium,2.4%,1.0%,6.6%
Sun Dec 2,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,0.26%,,0.25%
Mon Dec 3,00:01,GMT,gbp,GBP Lloyds Business Barometer,Low,17,,17
Mon Dec 3,00:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,-0.1%,,-0.1%
Mon Dec 3,00:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,-0.3%,,-0.4%
Mon Dec 3,00:10,GMT,JPY,JPY BoJ Deputy Governor Nishimura Speaks at Panel,Low,,,
Mon Dec 3,00:30,GMT,aud,AUD Company Operating Profit (QoQ),Low,-2.9%,-3.0%,-0.3%
Mon Dec 3,00:30,GMT,aud,AUD Inventories,Low,1.1%,0.4%,0.3%
Mon Dec 3,00:30,GMT,aud,AUD Retail Sales s.a. (MoM),Medium,0.0%,0.4%,0.5%
Mon Dec 3,00:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-2.9%,,-4.6%
Mon Dec 3,01:00,GMT,cny,CNY Non-manufacturing PMI,Medium,55.6,,55.5
Mon Dec 3,01:45,GMT,cny,CNY HSBC Manufacturing PMI,Medium,50.5,50.4,49.5
Mon Dec 3,04:00,GMT,JPY,"JPY BOJ Shirakawa, ECB Noyer Speak at Luncheon at Europlace Forum",Low,,,
Mon Dec 3,05:00,GMT,jpy,JPY Vehicle Sales (YoY),Low,-3.3%,,-9.0%
