Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Aug 26,23:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,-0.1%,,-0.1%
Sun Aug 26,23:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,-0.5%,,-0.5%
Mon Aug 27,01:30,GMT,cny,CNY Industrial Profits YTD (YoY),Medium,-2.7%,,-2.2%
Mon Aug 27,06:00,GMT,eur,EUR German Import Price Index (YoY),Low,1.2%,1.4%,1.3%
Mon Aug 27,06:00,GMT,eur,EUR German Import Price Index (MoM),Low,0.7%,0.9%,-1.5%
Mon Aug 27,08:00,GMT,eur,EUR German IFO - Business Climate,Medium,102.3,102.7,103.3
Mon Aug 27,08:00,GMT,eur,EUR German IFO - Current Assessment,Medium,111.2,110.8,111.5
Mon Aug 27,08:00,GMT,eur,EUR German IFO - Expectations,Medium,94.2,95,95.5
Mon Aug 27,10:00,GMT,USD,USD Fed's Evans Speaks in Hong Kong,Low,,,
Mon Aug 27,10:20,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-6.7%,,-6.8%
Mon Aug 27,14:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,-1.6,-7.0,-13.2
Mon Aug 27,16:00,GMT,eur,EUR French Jobseekers - Net Change (JUL),Low,41.3,27.5,23.7
Mon Aug 27,16:00,GMT,eur,EUR French Total Jobseekers (JUL),Low,2987.1K,2966.7K,2945.8K
Mon Aug 27,16:15,GMT,usd,USD Fed's Pianalto Speaks on economy in Ohio,Low,,,
Tue Aug 28,00:00,GMT,jpy,JPY Cabinet Office Monthly Economic Report,High,,,
Tue Aug 28,01:00,GMT,aud,AUD HIA New Home Sales (MoM),Medium,-5.6%,,2.8%
Tue Aug 28,05:00,GMT,jpy,JPY Small Business Confidence,Low,44.8,,46.6
Tue Aug 28,06:00,GMT,eur,EUR German GfK Consumer Confidence Survey,Medium,5.9,5.8,5.9
Tue Aug 28,06:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.55,,1.59
Tue Aug 28,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (3M),Low,3.4%,3.1%,3.0%
Tue Aug 28,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (YoY),Low,3.8%,3.2%,3.2%
Tue Aug 28,10:33,GMT,cny,CNY Leading Index,Medium,98.75,,99.19
Tue Aug 28,13:00,GMT,usd,USD S&P/CS 20 City s.a. (MoM),Low,0.94%,0.45%,0.97%
Tue Aug 28,13:00,GMT,usd,USD S&P/Case-Shiller Composite-20 (YoY),Low,0.50%,-0.05%,-0.65%
Tue Aug 28,13:00,GMT,usd,USD S&P/Case-Shiller US Home Price Index (YoY),Low,1.22%,,-1.38%
Tue Aug 28,13:00,GMT,usd,USD S&P/Case-Shiller Home Price Index,Low,142.21,,138.97
Tue Aug 28,13:00,GMT,usd,USD S&P/Case-Shiller US Home Price Index,Low,132.54,,123.03
Tue Aug 28,14:00,GMT,usd,USD Consumer Confidence,Medium,60.6,66.0,65.4
Tue Aug 28,14:00,GMT,usd,USD Richmond Fed Manufacturing Index,Low,-9,-10,-17
Wed Aug 29,01:30,GMT,aud,AUD Construction Work Done,Low,-0.2%,0.5%,7.8%
Wed Aug 29,06:45,GMT,eur,EUR French Business Confidence Indicator (AUG),Low,90,90,89
Wed Aug 29,06:45,GMT,eur,EUR French Own-Company Production Outlook (AUG),Low,-6,,-9
