Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Dec 9,01:30,GMT,cny,CNY Consumer Price Index (YoY),High,2.0%,2.1%,1.7%
Sun Dec 9,01:30,GMT,cny,CNY Producer Price Index (YoY),Medium,-2.2%,-2.0%,-2.8%
Sun Dec 9,05:30,GMT,cny,CNY Industrial Production (YoY),Medium,10.1%,9.8%,9.6%
Sun Dec 9,05:30,GMT,cny,CNY Industrial Production YTD (YoY),Medium,10.0%,10.0%,10.0%
Sun Dec 9,05:30,GMT,cny,CNY Fixed Assets Inv Excl. Rural YTD (YoY),Medium,20.7%,20.9%,20.7%
Sun Dec 9,05:30,GMT,cny,CNY Retail Sales (YoY),Medium,14.9%,14.6%,14.5%
Sun Dec 9,05:30,GMT,cny,CNY Retail Sales YTD (YoY),Medium,14.2%,14.1%,14.1%
Sun Dec 9,21:45,GMT,nzd,NZD Manufacturing Activity,Medium,1.6%,,-0.8%
Sun Dec 9,23:50,GMT,jpy,JPY BSI Large All Industry (QoQ),Medium,-5.5,,2.2
Sun Dec 9,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),High,-0.9%,-0.9%,-0.9%
Sun Dec 9,23:50,GMT,jpy,JPY BSI Large Manufacturing (QoQ),Medium,-10.3,,2.5
Sun Dec 9,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),High,-0.9%,-0.8%,-0.9%
Sun Dec 9,23:50,GMT,jpy,JPY Gross Domestic Product (Annualized),High,-3.5%,-3.3%,-3.5%
Sun Dec 9,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥376.9B,¥230.9B,¥503.6B
Sun Dec 9,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-0.8%,-0.7%,-0.7%
Sun Dec 9,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥414.1B,¥247.0B,-¥142.0B
Sun Dec 9,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥450.3B,-¥450.0B,-¥471.3B
Sun Dec 9,23:50,GMT,jpy,JPY Current Account Balance (YoY),Low,-29.4%,-59.0%,-68.7%
Sun Dec 9,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Low,1.3%,,1.1%
Sun Dec 9,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Low,1.0%,,0.8%
Mon Dec 10,00:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-42,,-35
Mon Dec 10,00:30,GMT,aud,AUD Home Loans,Medium,0.1%,3.0%,1.1%
Mon Dec 10,00:30,GMT,aud,AUD Investment Lending,Low,5.5%,,8.8%
