Date,Time,Time Zone,Currency,Description,Importance,Actual,Forecast,Previous
Wed Jun 06,09:00,GMT,eur,EUR Euro-Zone Gross Fixed Capital (QoQ),Medium,-1.4%,-1.2%,-0.4%
Wed Jun 06,09:00,GMT,eur,EUR Euro-Zone Government Expenditure (QoQ),Low,0.2%,0.1%,-0.1%
Wed Jun 06,10:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,-2.2%,-1.0%,2.2%
Wed Jun 06,10:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,-0.7%,0.9%,1.4%
Wed Jun 06,11:00,GMT,usd,USD MBA Mortgage Applications,Low,1.3%,,-1.3%
Wed Jun 06,11:45,GMT,eur,EUR European Central Bank Rate Decision,High,1.00%,1.00%,1.00%
Wed Jun 06,12:15,GMT,usd,USD Fed's Lockhart Speaks on Economy in Florida,Low,,,
Wed Jun 06,12:30,GMT,usd,USD Non-Farm Productivity,Low,-0.9%,-0.8%,-0.5%
Wed Jun 06,12:30,GMT,usd,USD Unit Labor Costs,Low,1.3%,2.1%,2.0%
Wed Jun 06,14:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,-111K,-500K,2213K
Wed Jun 06,14:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,926K,,54K
Wed Jun 06,14:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,2253K,-250K,-1709K
Wed Jun 06,14:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,3346K,950K,-833K
Wed Jun 06,18:00,GMT,usd,USD Fed Releases Beige Book Economic Survey,High,,,
Wed Jun 06,19:30,GMT,usd,USD Fed's Williams Speaks on the Economy in Washington,Low,,,
Wed Jun 06,23:01,GMT,gbp,GBP BRC Sales Like-For-Like (YoY),Low,1.3%,0.7%,-3.3%
Wed Jun 06,23:30,GMT,aud,AUD AiG Performance of Construction Index,Medium,34.7,,34.9
Wed Jun 06,23:50,GMT,jpy,JPY Japan Buying Foreign Bonds (Yen),Low,¥538.5B,,-¥408.1B
Wed Jun 06,23:50,GMT,jpy,JPY Japan Buying Foreign Stocks (Yen),Low,¥205.2B,,¥48.4B
Wed Jun 06,23:50,GMT,jpy,JPY Foreign Buying Japan Bonds (Yen),Low,¥1023.0B,,¥32.8B
Wed Jun 06,23:50,GMT,jpy,JPY Foreign Buying Japan Stocks (Yen),Low,-¥74.7B,,-¥113.3B
Wed Jun 06,23:50,GMT,jpy,JPY Official Reserve Assets,Low,$1277.7B,,$1289.5B
Thu Jun 07,01:30,GMT,aud,AUD Employment Change,High,38.9K,0.0K,7.0K
Thu Jun 07,01:30,GMT,aud,AUD Unemployment Rate,High,5.1%,5.1%,5.0%
Thu Jun 07,01:30,GMT,aud,AUD Full Time Employment Change,Medium,46.1K,,-18.0K
Thu Jun 07,01:30,GMT,aud,AUD Part Time Employment Change,Medium,-7.2K,,25.0K
Thu Jun 07,01:30,GMT,aud,AUD Participation Rate,Low,65.5%,65.2%,65.2%
Thu Jun 07,02:00,GMT,jpy,JPY Tokyo Avg Office Vacancies (%),Low,9.40,,9.23
Thu Jun 07,05:00,GMT,jpy,JPY Coincident Index,Low,96.5,96.5,96.7
Thu Jun 07,05:00,GMT,jpy,JPY Leading Index,Medium,95.1,95.1,96.4
Thu Jun 07,05:30,GMT,eur,EUR French ILO Unemployment Rate,Low,10.0%,9.9%,9.8%
Thu Jun 07,05:45,GMT,chf,CHF Unemployment Rate,Medium,3.0%,3.0%,3.1%
Thu Jun 07,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.2%,3.1%,3.2%
Thu Jun 07,06:30,GMT,aud,AUD Foreign Reserves (Australian dollar),Low,A$53.2B,,A$47.6B
Thu Jun 07,07:00,GMT,gbp,GBP Halifax Plc House Prices s.a. (MoM),Low,0.5%,0.5%,-2.3%
Thu Jun 07,07:00,GMT,gbp,GBP Halifax House Price (3MoY),Low,-0.1%,-0.1%,-0.5%
Thu Jun 07,07:00,GMT,chf,CHF Foreign Currency Reserves,Low,303.8B,,237.6B
Thu Jun 07,07:15,GMT,chf,CHF Consumer Price Index (MoM),Medium,0.0%,0.0%,0.1%
Thu Jun 07,07:15,GMT,chf,CHF Consumer Price Index (YoY),Medium,-1.0%,-1.0%,-1.0%
Thu Jun 07,07:15,GMT,chf,CHF CPI - EU Harmonised (MoM),Medium,-0.2%,,0.0%
Thu Jun 07,07:15,GMT,chf,CHF CPI - EU Harmonised (YoY),Medium,-1.1%,,-1.1%
Thu Jun 07,08:30,GMT,gbp,GBP Purchasing Manager Index Services,Medium,53.3,52.4,53.3
Thu Jun 07,08:30,GMT,gbp,GBP Official Reserves (Changes),Low,$-1308M,,$447M
Thu Jun 07,11:00,GMT,gbp,GBP BOE Asset Purchase Target,High,325B,325B,325B
Thu Jun 07,11:00,GMT,gbp,GBP Bank of England Rate Decision,High,0.50%,0.50%,0.50%
Thu Jun 07,12:30,GMT,usd,USD Initial Jobless Claims,Low,377K,378K,389K
Thu Jun 07,12:30,GMT,usd,USD Continuing Claims,Low,3293K,3250K,3259K
Thu Jun 07,14:00,GMT,cad,CAD Ivey Purchasing Managers Index s.a.,Medium,60.5,54.5,52.7
Thu Jun 07,14:00,GMT,usd,Federal Reserve Chairman Ben Bernanke Testimony to US Congress,High,,,
Thu Jun 07,14:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,62,58,71
Thu Jun 07,16:10,GMT,usd,USD Fed's Lockhart Speaks on U.S. Economy in Georgia,Low,,,
Thu Jun 07,17:15,GMT,usd,USD Fed's Kocherlakota Speaks in Minneapolis,Low,,,
Thu Jun 07,19:00,GMT,usd,USD Consumer Credit,Medium,$6.515B,$11.000B,$12.368B
Thu Jun 07,19:30,GMT,usd,USD Fed's Fisher Speaks on Renminbi in California,Low,,,
Thu Jun 07,23:50,GMT,jpy,JPY Gross Domestic Product Annualized,High,4.7%,4.5%,4.1%
Thu Jun 07,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),Medium,1.2%,1.1%,1.0%
Thu Jun 07,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),Medium,1.2%,1.1%,1.0%
Thu Jun 07,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-1.3%,-1.2%,-1.2%
Thu Jun 07,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥333.8B,¥440.8B,¥1589.4B
Thu Jun 07,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥288.6B,¥615.6B,¥785.5B
Thu Jun 07,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥463.9B,-¥450.7B,¥4.2B
Thu Jun 07,23:50,GMT,jpy,JPY Current Account Balance (YoY),Low,-21.2%,7.5%,-8.6%
Thu Jun 07,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Low,0.4%,0.4%,0.4%
Thu Jun 07,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Low,0.3%,,0.3%
Fri Jun 08,01:30,GMT,aud,AUD Home Loans,Medium,0.2%,0.0%,0.8%
Fri Jun 08,01:30,GMT,aud,AUD Investment Lending,Low,1.7%,,-1.7%
Fri Jun 08,01:30,GMT,aud,AUD Value of Loans (MoM),Low,0.9%,,0.7%
Fri Jun 08,01:30,GMT,aud,AUD Trade Balance (Australian dollar),Medium,-203M,-900M,-1282M
Fri Jun 08,04:00,GMT,USD,USD Fed's Kocherlakota Speaks on Economic Theory in Michigan,LOW,,,
Fri Jun 08,04:30,GMT,jpy,JPY Bankruptcies (YoY),High,7.2%,,-6.7%
Fri Jun 08,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,47.2,50.0,50.9
Fri Jun 08,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,48.1,50.0,50.9
Fri Jun 08,06:00,GMT,eur,EUR German Exports s.a. (MoM),Low,-1.7%,-0.7%,0.8%
Fri Jun 08,06:00,GMT,eur,EUR German Imports s.a. (MoM),Low,-4.8%,-0.1%,0.9%
Fri Jun 08,06:00,GMT,eur,EUR German Current Account (euros),Low,11.2B,11.0B,19.9B
Fri Jun 08,06:00,GMT,eur,EUR German Trade Balance (euros),Medium,14.4B,13.0B,17.4B
Fri Jun 08,06:30,GMT,eur,Bank of France Business Sentiment Indicator (MAY),Low,93,93,94
Fri Jun 08,06:45,GMT,eur,EUR French Central Govt. Balance (Euros),Low,-59.9B,,-29.4B
Fri Jun 08,06:45,GMT,eur,EUR French Trade Balance (Euros),Medium,-5801M,-5500M,-5572M
Fri Jun 08,08:00,GMT,gbp,GBP New Car Registrations (YoY),Low,7.9%,,3.3%
Fri Jun 08,08:00,GMT,eur,EUR Italian Industrial Production s.a. (MoM),High,-1.9%,-0.5%,0.6%
Fri Jun 08,08:00,GMT,eur,EUR Italian Industrial Production n.s.a. (YoY),Medium,-11.9%,-9.8%,-5.6%
Fri Jun 08,08:00,GMT,eur,EUR Italian Industrial Production w.d.a. (YoY),Medium,-9.2%,-7.2%,-5.6%
Fri Jun 08,08:30,GMT,gbp,GBP BoE/GfK Inflation Next 12 Mths,High,3.7%,,3.5%
Fri Jun 08,08:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (MoM),Low,-2.5%,-1.6%,-1.4%
Fri Jun 08,08:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (YoY),Low,0.1%,1.2%,1.0%
Fri Jun 08,08:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (MoM),Low,-0.2%,0.1%,0.6%
Fri Jun 08,08:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (YoY),Medium,2.8%,3.2%,3.2%
Fri Jun 08,08:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.0%,0.2%,0.6%
Fri Jun 08,08:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,2.1%,2.3%,2.3%
Fri Jun 08,12:15,GMT,cad,CAD Housing Starts,Medium,211.4K,215.0K,243.8K
Fri Jun 08,12:30,GMT,USD,USD Annual Revisions: Trade Balance,LOW,,,
Fri Jun 08,12:30,GMT,cad,CAD Labor Productivity (QoQ),Low,0.1%,0.3%,0.7%
Fri Jun 08,12:30,GMT,cad,CAD International Merchandise Trade (Canadian dollar),Low,-0.37B,0.18B,0.15B
Fri Jun 08,12:30,GMT,usd,USD Trade Balance,Medium,-$50.1B,-$49.5B,-$52.6B
Fri Jun 08,12:30,GMT,cad,CAD Unemployment Rate,High,7.3%,7.3%,7.3%
Fri Jun 08,12:30,GMT,cad,CAD Net Change in Employment,High,7.7K,5.0K,58.2K
Fri Jun 08,12:30,GMT,cad,CAD Full Time Employment Change,Medium,1.4,,43.9
Fri Jun 08,12:30,GMT,cad,CAD Part Time Employment Change,Medium,6.3,,14.3
Fri Jun 08,12:30,GMT,cad,CAD Participation Rate,Low,66.8,,66.8
Fri Jun 08,14:00,GMT,usd,USD Wholesale Inventories,Low,0.6%,0.4%,0.3%
Sat Jun 09,01:30,GMT,cny,CNY Consumer Price Index (YoY),High,3.0%,3.2%,3.4%
Sat Jun 09,01:30,GMT,cny,CNY Producer Price Index (YoY),High,-1.4%,-1.1%,-0.7%
Sat Jun 09,05:00,GMT,cny,CNY Fixed Assets Investments Excl. Rural YTD (YoY),Low,20.1%,20.0%,20.2%
Sat Jun 09,05:00,GMT,cny,CNY Industrial Production (YoY),Medium,9.6%,9.8%,9.3%
Sat Jun 09,05:00,GMT,cny,CNY Industrial Production YTD (YoY),Medium,10.7%,10.8%,11.0%
Sat Jun 09,05:00,GMT,cny,CNY Retail Sales YTD (YoY),Medium,14.5%,14.6%,14.7%
Sat Jun 09,05:00,GMT,cny,CNY Retail Sales (YoY),Medium,13.8%,14.2%,14.1%
