Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Apr 28,23:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,0.2%,,0.0%
Sun Apr 28,23:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,0.3%,,0.3%
Sun Apr 28,23:01,GMT,gbp,GBP Lloyds Business Barometer,Low,27,,20
Mon Apr 29,,,cny,CNY Leading Index,Medium,,,100.23
Mon Apr 29,09:00,GMT,eur,EUR Euro-Zone Economic Confidence,Low,88.6,89.3,90.1
Mon Apr 29,09:00,GMT,eur,EUR Euro-Zone Business Climate Indicator,Medium,-0.93,-0.91,-0.75
Mon Apr 29,09:00,GMT,eur,EUR Euro-Zone Industrial Confidence,Low,-13.8,-13.5,-12.3
Mon Apr 29,09:00,GMT,eur,EUR Euro-Zone Consumer Confidence,Medium,-22.3,-22.3,-22.3
Mon Apr 29,09:00,GMT,eur,EUR Euro-Zone Services Confidence,Low,-11.1,-7.1,-7.0
Mon Apr 29,09:00,GMT,eur,EUR Italy to Sell 5 and 10-Year Bonds,Low,,,
Mon Apr 29,10:30,GMT,eur,EUR EU's Task Force for Greece Releases Quarterly Report,Medium,,,
Mon Apr 29,12:25,GMT,eur,EUR German Consumer Price Index (MoM),Medium,-0.5%,-0.2%,0.5%
Mon Apr 29,12:25,GMT,eur,EUR German Consumer Price Index (YoY),High,1.2%,1.4%,1.4%
Mon Apr 29,12:25,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Medium,-0.5%,-0.1%,0.4%
Mon Apr 29,12:25,GMT,eur,EUR German Consumer Price Index - EU Harmonised (YoY),High,1.1%,1.7%,1.8%
Mon Apr 29,12:30,GMT,usd,USD Personal Income,Medium,0.2%,0.4%,1.1%
Mon Apr 29,12:30,GMT,usd,USD Personal Spending,Medium,0.2%,0.0%,0.7%
Mon Apr 29,12:30,GMT,usd,USD Personal Consumption Expenditure Deflator (MoM),Low,-0.1%,-0.1%,0.4%
Mon Apr 29,12:30,GMT,usd,USD Personal Consumption Expenditure Deflator (YoY),Low,1.0%,1.0%,1.3%
Mon Apr 29,12:30,GMT,usd,USD Personal Consumption Expenditure Core (MoM),Medium,0.0%,0.1%,0.1%
Mon Apr 29,12:30,GMT,usd,USD Personal Consumption Expenditure Core (YoY),High,1.1%,1.2%,1.3%
Mon Apr 29,14:00,GMT,usd,USD Pending Home Sales (MoM),Low,1.5%,1.0%,-1.0%
Mon Apr 29,14:00,GMT,usd,USD Pending Home Sales (YoY),Medium,5.8%,6.1%,4.3%
Mon Apr 29,14:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,-15.6,5.0,7.4
Mon Apr 29,22:45,GMT,nzd,NZD Building Permits (MoM),Low,-9.1%,2.0%,4.4%
Mon Apr 29,23:01,GMT,gbp,GBP GfK Consumer Confidence Survey,Medium,-27,-26,-26
Mon Apr 29,23:30,GMT,jpy,JPY Household Spending (YoY),Medium,5.2%,1.6%,0.8%
Mon Apr 29,23:30,GMT,jpy,JPY Jobless Rate,Medium,4.1%,4.2%,4.3%
Mon Apr 29,23:50,GMT,jpy,JPY Retail Trade (YoY),Medium,-0.3%,0.4%,-2.2%
Mon Apr 29,23:50,GMT,jpy,JPY Industrial Production (MoM),Low,0.2%,0.4%,0.6%
Mon Apr 29,23:50,GMT,jpy,JPY Industrial Production (YoY),Medium,-7.3%,-7.2%,-10.5%
Mon Apr 29,23:50,GMT,jpy,JPY Large Retailers' Sales,Medium,2.4%,1.8%,-3.7%
Mon Apr 29,23:50,GMT,jpy,JPY Retail Trade s.a. (MoM),Low,-1.4%,-0.8%,1.7%
Tue Apr 30,01:00,GMT,nzd,NZD NBNZ Business Confidence,Medium,32.3,,34.6
