Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Aug 19,22:30,GMT,nzd,NZD Performance Services Index,Low,53.1,,53.9
Sun Aug 19,23:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,-2.4%,,-1.7%
Sun Aug 19,23:01,GMT,gbp,GBP Rightmove House Prices (YoY),Medium,2.0%,,2.3%
Mon Aug 20,05:00,GMT,jpy,JPY Leading Index,Medium,93.2,,92.6
Mon Aug 20,05:00,GMT,jpy,JPY Coincident Index,Low,94.1,,93.8
Mon Aug 20,07:00,GMT,jpy,JPY Convenience Store Sales (YoY),Low,-3.3%,,-2.6%
Mon Aug 20,09:00,GMT,eur,EUR Euro-Zone Construction Output s.a. (MoM),Low,-0.5%,,-0.2%
Mon Aug 20,09:00,GMT,eur,EUR Euro-Zone Construction Output w.d.a. (YoY),Low,-2.8%,,-8.1%
Mon Aug 20,12:30,GMT,usd,USD Chicago Fed Nat Activity Index,Low,-0.13,-0.05,-0.34
Mon Aug 20,22:45,GMT,nzd,NZD Net Migration s.a.,Low,-660,,520
Tue Aug 21,01:30,GMT,AUD,AUD Reserve Bank Board - August Minutes,High,,,
Tue Aug 21,03:00,GMT,nzd,NZD Credit Card Spending s.a. (MoM),Medium,-1.5%,,0.7%
Tue Aug 21,03:00,GMT,nzd,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation,Medium,2.3%,,2.4%
Tue Aug 21,03:00,GMT,nzd,NZD Credit Card Spending (YoY),Medium,0.1%,,3.9%
Tue Aug 21,04:30,GMT,jpy,JPY All Industry Activity Index (MoM),Medium,0.2%,0.2%,-0.2%
Tue Aug 21,05:30,GMT,jpy,JPY Nationwide Department Store Sales (YoY),Low,-3.3%,,-1.2%
Tue Aug 21,05:30,GMT,jpy,JPY Tokyo Department Store Sales (YoY),Low,-1.0%,,-0.1%
Tue Aug 21,07:00,GMT,chf,CHF Money Supply M3 (YoY),Low,9.8%,,8.5%
Tue Aug 21,07:00,GMT,chf,CHF Real Estate Index Family Homes,Medium,408.4,,410.4
Tue Aug 21,08:30,GMT,gbp,GBP Public Finances (PSNCR) (Pounds),Medium,-22.9B,,0.9B
Tue Aug 21,08:30,GMT,gbp,GBP PSNB ex Interventions,Low,0.6B,-2.2B,14.6B
Tue Aug 21,08:30,GMT,gbp,GBP Public Sector Net Borrowing (Pounds),Medium,-1.8B,-3.2B,12.2B
Tue Aug 21,08:30,GMT,eur,EUR Spain to sell 12 and 18 month bills,Medium,,,
Tue Aug 21,10:00,GMT,gbp,GBP CBI Trends Total Orders,Low,-21,-10,-6
Tue Aug 21,10:00,GMT,gbp,GBP CBI Trends Selling Prices,Low,1,-2,-3
Tue Aug 21,12:30,GMT,cad,CAD Wholesale Sales (MoM),Low,-0.1%,0.3%,0.9%
Tue Aug 21,12:45,GMT,usd,USD Fed's Lockhart Speaks in Atlanta,Low,,,
Tue Aug 21,23:50,GMT,jpy,JPY Adjusted Merchandise Trade Balance (Yen),Low,-¥325.7B,-¥451.5B,-¥317.6B
Tue Aug 21,23:50,GMT,jpy,JPY Merchandise Trade Exports (YoY),Low,-8.1,-2.9,-2.3
Tue Aug 21,23:50,GMT,jpy,JPY Merchandise Trade Balance Total (Yen),Medium,-¥517.4B,-¥270.0B,¥60.3B
Tue Aug 21,23:50,GMT,jpy,JPY Merchandise Trade Imports (YoY),Low,2.1,3,-2.2
Wed Aug 22,00:30,GMT,aud,AUD Westpac Leading Index (MoM),Low,0.5%,,0.9%
Wed Aug 22,01:00,GMT,aud,AUD DEWR Internet Skilled Vacancies (MoM),Low,-3.1%,,-2.5%
Wed Aug 22,05:00,GMT,jpy,JPY Supermarket Sales (YoY),Low,-4.9%,,-3.9%
Wed Aug 22,11:00,GMT,usd,USD MBA Mortgage Applications,Low,-7.4%,,-4.5%
Wed Aug 22,12:30,GMT,cad,CAD Retail Sales (MoM),Medium,-0.4%,0.1%,0.2%
Wed Aug 22,12:30,GMT,cad,CAD Retail Sales Less Autos (MoM),Low,-0.4%,0.2%,0.4%
Wed Aug 22,14:00,GMT,usd,USD Existing Home Sales,Medium,4.47M,4.51M,4.37M
Wed Aug 22,14:00,GMT,usd,USD Existing Home Sales (MoM),Low,2.3%,3.2%,-5.4%
Wed Aug 22,14:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,45K,,899K
Wed Aug 22,14:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,-962K,-1350K,-2371K
Wed Aug 22,14:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,-5412K,-250K,-3699K
Wed Aug 22,14:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,992K,1000K,677K
Wed Aug 22,18:00,GMT,usd,USD Fed Releases Minutes from August 1 FOMC Meeting,High,,,
Wed Aug 22,23:50,GMT,jpy,JPY Japan Buying Foreign Bonds (¥),Low,-835.8B,,170.1B
Wed Aug 22,23:50,GMT,jpy,JPY Japan Buying Foreign Stocks (¥),Low,-43.8B,,-23.2B
Wed Aug 22,23:50,GMT,jpy,JPY Foreign Buying Japan Bonds (¥),Low,-185.1B,,-141.0B
Wed Aug 22,23:50,GMT,jpy,JPY Foreign Buying Japan Stocks (¥),Low,89.5B,,-68.1B
Thu Aug 23,01:00,GMT,aud,AUD CBAHIA House Affordability,Low,62.5,,61.8
Thu Aug 23,02:00,GMT,cny,CNY Conference Board China July Leading Economic Index,Low,236.4,,234.8
Thu Aug 23,02:30,GMT,cny,CNY HSBC Flash Manufacturing PMI,Medium,47.8,,49.3
Thu Aug 23,03:30,GMT,USD,USD Fed's Evans holds press briefing in Beijing,Low,,,
Thu Aug 23,06:00,GMT,chf,CHF Trade Balance (Swiss franc),Medium,2.92B,,2.19B
Thu Aug 23,06:00,GMT,eur,EUR German Gross Domestic Product s.a. (QoQ),High,0.3%,0.3%,0.3%
Thu Aug 23,06:00,GMT,eur,EUR German Gross Domestic Product n.s.a. (YoY),High,0.5%,0.5%,0.5%
Thu Aug 23,06:00,GMT,eur,EUR German Domestic Demand,Low,-0.1%,,-0.2%
Thu Aug 23,06:00,GMT,eur,EUR German Capital Investment,Low,-0.9%,-1.5%,-0.9%
Thu Aug 23,06:00,GMT,eur,EUR German Imports,Low,2.1%,1.0%,-0.2%
Thu Aug 23,06:00,GMT,eur,EUR German Private Consumption,Low,0.4%,0.2%,0.1%
Thu Aug 23,06:00,GMT,chf,CHF Exports (MoM),Low,-0.6%,0.5%,-1.2%
Thu Aug 23,06:00,GMT,chf,CHF Imports (MoM),Low,-1.2%,,-3.5%
Thu Aug 23,06:00,GMT,eur,EUR German Gross Domestic Product w.d.a. (YoY),High,1.0%,1.0%,1.0%
Thu Aug 23,06:00,GMT,eur,EUR German Exports,Low,2.5%,1.2%,1.2%
Thu Aug 23,06:00,GMT,eur,EUR German Government Spending,Low,0.2%,0.2%,0.2%
Thu Aug 23,06:00,GMT,eur,EUR German Construction Investment,Low,-0.3%,2.0%,-0.8%
Thu Aug 23,07:00,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,46.7,43.7,43.4
Thu Aug 23,07:00,GMT,eur,EUR French Purchasing Manager Index Services,Low,50.2,50,50
Thu Aug 23,07:30,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,45.1,43.4,43
Thu Aug 23,07:30,GMT,eur,EUR German Purchasing Manager Index Services,Medium,48.3,50.1,50.3
Thu Aug 23,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,46.6,46.5,46.5
Thu Aug 23,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,47.5,47.7,47.9
