Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun May 13,22:30,GMT,nzd,NZD Performance Services Index,Low,56.7,,54.2
Sun May 13,22:45,GMT,nzd,NZD Retail Sales Ex Inflation (QoQ),Medium,-1.5%,-0.5%,1.8%
Sun May 13,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,-0.41%,,0.15%
Sun May 13,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (MoM),Low,0.3%,0.1%,0.5%
Sun May 13,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (YoY),Low,-0.2%,-0.3%,0.5%
Mon May 14,01:30,GMT,aud,AUD Value of Loans (MoM),Low,-0.3%,,-4.1%
Mon May 14,01:30,GMT,aud,AUD Home Loans,Medium,0.3%,-2.0%,-2.5%
Mon May 14,01:30,GMT,aud,AUD Investment Lending,Low,-1.0%,,4.3%
Mon May 14,06:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,0.5%,,0.9%
Mon May 14,06:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,2.4%,,2.2%
Mon May 14,06:45,GMT,eur,EUR France Current Account [MAR] (Euro),Low,-4.1B,,-5.3B
Mon May 14,07:15,GMT,chf,CHF Producer & Import Prices (MoM),Low,-0.1%,0.2%,0.3%
Mon May 14,07:15,GMT,chf,CHF Producer & Import Prices (YoY),Low,-2.3%,-2.1%,-2.0%
Mon May 14,08:00,GMT,eur,Italian CPI (NIC incl. tobacco) [April YoY],Low,3.3%,3.3%,3.3%
Mon May 14,08:00,GMT,eur,Italian CPI - EU Harmonized [April MoM],Low,0.9%,0.9%,0.9%
Mon May 14,08:00,GMT,eur,Italian CPI (NIC incl. tobacco) [April MoM],Low,0.5%,0.5%,0.5%
Mon May 14,08:00,GMT,eur,Italian CPI - EU Harmonized [April YoY],Low,3.7%,3.8%,3.8%
Mon May 14,08:30,GMT,eur,EUR Spain to Sell 364-518 Day Bills,Medium,,,
Mon May 14,08:30,GMT,eur,EUR Italian General Government Debt,Medium,1946.1B,,1928.2B
Mon May 14,09:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,-2.2%,-1.40%,-1.5%
Mon May 14,09:00,GMT,eur,EUR Italy to Sell 2015-2025 Bonds,Medium,,,
Mon May 14,09:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Low,-0.3%,0.40%,0.8%
Tue May 15,01:30,GMT,aud,AUD Reserve Bank Board May Minutes,High,,,
Tue May 15,01:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,-0.7%,,4.1%
Tue May 15,01:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,7.3%,,4.0%
Tue May 15,01:48,GMT,cny,CNY Actual FDI (YoY),Medium,-0.7%,2.8%,-6.1%
Tue May 15,03:00,GMT,nzd,NZD Non Resident Bond Holdings,Low,62.1%,,60.9%
Tue May 15,05:00,GMT,jpy,JPY Consumer Confidence,Medium,40.0,40.8,40.3
Tue May 15,05:30,GMT,eur,EUR French Consumer Price Index MoM (APR) ,High,0.1%,0.2%,0.8%
Tue May 15,05:30,GMT,eur,EUR French Consumer Price Index YoY (APR) ,High,2.1%,2.2%,2.3%
Tue May 15,05:30,GMT,eur,EUR French Gross Domestic Product (QoQ),Low,0.0%,0.0%,0.1%
Tue May 15,05:30,GMT,eur,EUR French Gross Domestic Product (YoY),Medium,0.3%,0.5%,1.2%
Tue May 15,06:00,GMT,eur,EUR German Gross Domestic Product w.d.a. (YoY),High,1.2%,0.8%,2.0%
Tue May 15,06:00,GMT,eur,EUR German Gross Domestic Product n.s.a. (YoY),High,1.7%,0.9%,1.5%
Tue May 15,06:00,GMT,eur,EUR German Gross Domestic Product s.a. (QoQ),High,0.5%,0.1%,-0.2%
Tue May 15,06:45,GMT,eur,EUR French Non-Farm Payrolls QoQ (1Q P),Low,0.1%,-0.2%,-0.1%
Tue May 15,06:45,GMT,eur,EUR French Wages QoQ (1Q P),Low,0.9%,0.7%,0.3%
Tue May 15,08:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (QoQ),Low,-0.8%,-0.7%,-0.7%
Tue May 15,08:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (YoY),Medium,-1.3%,-1.2%,-0.4%
Tue May 15,08:30,GMT,gbp,GBP Visible Trade Balance (Pounds),Medium,--£8564,-£8400,-£8590
Tue May 15,08:30,GMT,gbp,GBP Trade Balance Non EU (Pounds),Low,--£4109,-£4700,-£4871
Tue May 15,08:30,GMT,gbp,GBP Total Trade Balance (Pounds),Low,--£2739,-£2900,-£2948
Tue May 15,09:00,GMT,eur,EUR Bonds_EFSF to Sell 2017 Notes (Up to €1 Bln),Medium,,,
Tue May 15,09:00,GMT,eur,EUR Portugal Gross Domestic Product n.s.a. (YoY) (1Q P),Medium,-2.2%,-3.1%,-2.9%
Tue May 15,09:00,GMT,eur,EUR Euro-Zone Gross Domestic Product s.a. (QoQ),High,0.0%,-0.2%,-0.3%
Tue May 15,09:00,GMT,eur,EUR Euro-Zone Gross Domestic Product s.a. (YoY),High,0.0%,-0.2%,0.7%
Tue May 15,09:00,GMT,eur,EUR Portugal Gross Domestic Product s.a. (QoQ) (1Q P),Medium,-0.1%,-1.0%,-1.3%
Tue May 15,09:00,GMT,eur,EUR German ZEW Survey (Current Situation),Medium,44.1,39.0,40.7
Tue May 15,09:00,GMT,eur,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,-2.4,,13.1
Tue May 15,09:00,GMT,eur,EUR German ZEW Survey (Economic Sentiment),High,10.8,19.0,23.4
Tue May 15,09:00,GMT,eur,EUR Bonds Greece to Sell 91-Day Bills (€1 Bln),Medium,,,
Tue May 15,09:00,GMT,eur,EUR Greece Gross Domestic Product (YoY) (1Q A),Medium,-6.2%,,-7.5%
Tue May 15,12:30,GMT,usd,USD Consumer Price Index (MoM),Medium,0.0%,0.0%,0.3%
