Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Nov 13,21:30,GMT,nzd,NZD Performance Services Index,Low,50.6,,52.9
Sun Nov 13,21:45,GMT,nzd,NZD Retail Sales Ex Inflation (QoQ),Medium,2.2%,0.6%,1.0%
Sun Nov 13,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-1.9%,-2.2%,-2.2%
Sun Nov 13,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),High,1.4%,1.4%,-1.5%
Sun Nov 13,23:50,GMT,jpy,JPY Gross Domestic Product Annualized,High,6.0%,5.9%,-2.1%
Sun Nov 13,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),High,1.5%,1.5%,-0.5%
Mon Nov 14,04:30,GMT,jpy,JPY Industrial Production (MoM),Low,-3.3%,,-4.0%
Mon Nov 14,04:30,GMT,jpy,JPY Industrial Production (YoY),Medium,-3.3%,,-4.0%
Mon Nov 14,04:30,GMT,jpy,JPY Capacity Utilization (MoM),Low,-3.6%,,2.4%
Mon Nov 14,07:45,GMT,eur,EUR French Current Account (euros),Low,-4.0B,,-2.4B
Mon Nov 14,08:15,GMT,chf,CHF Producer & Import Prices (MoM),Low,-0.2%,-0.3%,-0.10%
Mon Nov 14,08:15,GMT,chf,CHF Producer & Import Prices (YoY),Low,-1.8%,-1.9%,-2.0%
Mon Nov 14,10:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,2.2%,3.5%,6.0%
Mon Nov 14,10:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Low,-2.0%,-2.3%,1.4%
Tue Nov 15,00:30,GMT,AUD,AUD Reserve Bank's Board November Minutes,HIGH,,,
Tue Nov 15,00:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,1.1%,,-1.4%
Tue Nov 15,00:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,4.4%,,1.4%
Tue Nov 15,04:00,GMT,jpy,JPY Tokyo Condominium Sales (YoY),Low,-9.3%,,16.7%
Tue Nov 15,06:30,GMT,eur,EUR French Gross Domestic Product (QoQ),Low,0.4%,0.4%,-0.1%
Tue Nov 15,06:30,GMT,eur,EUR French Gross Domestic Product (YoY),Low,1.6%,1.6%,1.6%
Tue Nov 15,07:00,GMT,eur,EUR German Gross Domestic Product n.s.a. (YoY),High,2.5%,2.4%,3.0%
Tue Nov 15,07:00,GMT,eur,EUR German Gross Domestic Product w.d.a. (YoY),High,2.6%,2.5%,2.9%
Tue Nov 15,07:00,GMT,eur,EUR German Gross Domestic Product s.a. (QoQ),Medium,0.5%,0.5%,0.3%
Tue Nov 15,07:45,GMT,eur,EUR French Wages (QoQ),Low,0.4%,,0.6%
Tue Nov 15,07:45,GMT,eur,EUR French Non-Farm Payrolls (QoQ),Low,0.0%,0.3%,0.2%
Tue Nov 15,09:00,GMT,eur,EUR Italian Trade Balance (Total) (euros),Low,-1840,,-2905M
Tue Nov 15,09:00,GMT,eur,EUR Italian Trade Balance EU (euros),Low,-8M,,-402M
