Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Mar 9,01:30,GMT,cny,CNY Consumer Price Index (YoY),High,2.0%,2.1%,2.5%
Sun Mar 9,01:30,GMT,cny,CNY Producer Price Index (YoY),High,-2.0%,-1.9%,-1.6%
Sun Mar 9,21:45,GMT,nzd,NZD Manufacturing Activity Volume (QoQ),Low,5.7%,,1.3%
Sun Mar 9,21:45,GMT,nzd,NZD Manufacturing Activity,Low,6.3%,,6.2%
Sun Mar 9,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,-¥588.3B,-¥548.9B,¥68.6B
Sun Mar 9,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-0.3%,-0.4%,-0.4%
Sun Mar 9,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥2345.4B,-¥2589.6B ,-¥1047.4B
Sun Mar 9,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,-¥1589.0B,-¥1411.8B,-¥638.6B
Sun Mar 9,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),High,0.2%,0.2%,0.3%
Sun Mar 9,23:50,GMT,jpy,JPY Gross Domestic Product Annualized,High,0.7%,0.9%,1.0%
Sun Mar 9,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),Medium,0.3%,0.4%,0.4%
Sun Mar 9,23:50,GMT,jpy,JPY GDP Consumer Spending (QoQ),Low,0.4%,,0.5%
Sun Mar 9,23:50,GMT,jpy,JPY GDP Business Spending (QoQ),Low,0.8%,,1.3%
Sun Mar 9,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Medium,2.2%,2.4%,2.3%
Sun Mar 9,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Medium,2.4%,,2.5%
Mon Mar 10,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-14.62%,,-7.49%
Mon Mar 10,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,53.0,54.1,54.7
Mon Mar 10,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,40.0,50.5,49
Mon Mar 10,08:01,GMT,cny,CNY New Yuan Loans,High,644.5B,730.0B,1320.0B
