Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Mar 10,07:07,GMT,cny,CNY New Yuan Loans,High,620.0B,700.0B,1070.0B
Sun Mar 10,07:07,GMT,cny,CNY Money Supply - M0 (YoY),Low,17.2%,8.7%,4.4%
Sun Mar 10,07:07,GMT,cny,CNY Money Supply - M1 (YoY),Low,9.5%,12.4%,15.3%
Sun Mar 10,07:07,GMT,cny,CNY Money Supply - M2 (YoY),Low,15.2%,14.9%,15.9%
Sun Mar 10,07:07,GMT,cny,CNY Aggregate Financing,Low,1070.0B,1500.0B,2540.0B
Sun Mar 10,21:45,GMT,nzd,NZD NZ Card Spending - Retail (MoM),Low,0.8%,0.5%,0.4%
Sun Mar 10,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Low,0.8%,,0.4%
Sun Mar 10,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,2.9%,2.7%,2.7%
Sun Mar 10,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,2.4%,2.3%,2.3%
Sun Mar 10,23:50,GMT,jpy,JPY Machine Orders (MoM),Low,-13.1%,-1.7%,2.8%
Sun Mar 10,23:50,GMT,jpy,JPY Machine Orders (YoY),Medium,-9.7%,-0.3%,-3.4%
Mon Mar 11,,,JPY,JPY Japanese Parliament May Vote on BoJ Governor Nominations,High,,,
Mon Mar 11,00:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-44,,-45
Mon Mar 11,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-21.5%,,-26.4%
Mon Mar 11,07:00,GMT,eur,EUR German Imports s.a. (MoM),Low,3.3%,0.7%,-1.5%
Mon Mar 11,07:00,GMT,eur,EUR German Labor Costs Workday Adj (YoY),Low,2.9%,,2.9%
Mon Mar 11,07:00,GMT,eur,EUR German Labor Costs Seas. Adj. (QoQ),Low,0.8%,,0.2%
Mon Mar 11,07:00,GMT,eur,EUR German Trade Balance (euros),Medium,13.7B,13.9B,12.1B
Mon Mar 11,07:00,GMT,eur,EUR German Current Account (euros),Low,11.3B,10.5B,20.2B
Mon Mar 11,07:00,GMT,eur,EUR German Exports s.a. (MoM),Low,1.4%,0.5%,0.2%
Mon Mar 11,08:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,1.9%,,4.7%
Mon Mar 11,09:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (QoQ),Medium,-0.9%,-0.9%,-0.9%
Mon Mar 11,09:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (YoY),Medium,-2.8%,-2.7%,-2.7%
Mon Mar 11,19:00,GMT,nzd,NZD New Zealand Manpower Survey,Medium,23%,,15%
Mon Mar 11,21:00,GMT,aud,AUD Australia Manpower Survey,Low,8%,,7%
Mon Mar 11,23:50,GMT,jpy,JPY BOJ Minutes for February Meeting,Medium,,,
Mon Mar 11,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (MoM),Low,0.4%,0.3%,0.2%
Mon Mar 11,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (YoY),Low,-0.1%,-0.1%,-0.3%
Mon Mar 11,23:50,GMT,jpy,JPY BSI Large All Industry (QoQ),Medium,1.0,,-5.5
Mon Mar 11,23:50,GMT,jpy,JPY BSI Large Manufacturing (QoQ),Medium,-4.6,,-10.3
Mon Mar 11,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,-1.1%,-0.2%,1.1%
Tue Mar 12,00:01,GMT,EUR,EUR Germany Second Quarter Manpower Employment Outlook (Table),Low,,,
Tue Mar 12,00:01,GMT,gbp,GBP RICS House Price Balance,Medium,-6%,-1%,-4%
Tue Mar 12,00:27,GMT,nzd,NZD REINZ Housing Price Index (MoM),Low,1.6%,,-1.0%
Tue Mar 12,00:27,GMT,nzd,NZD REINZ House Sales (YoY),Medium,7.5%,,21.1%
Tue Mar 12,00:27,GMT,nzd,NZD REINZ Housing Price Index,Low,3544.9,,3488.1
Tue Mar 12,00:30,GMT,aud,AUD NAB Business Confidence,Medium,1,,3
Tue Mar 12,00:30,GMT,aud,AUD RBA Credit Card Purchases,Low,A$19.8B,,$A22.4B
Tue Mar 12,00:30,GMT,aud,AUD NAB Business Conditions,Low,-3,,-2
Tue Mar 12,00:30,GMT,aud,AUD RBA Credit Card Balances,Low,A$48.7B,,$A49.9B
Tue Mar 12,05:00,GMT,jpy,JPY Consumer Confidence,Medium,44.3,43.0,43.3
Tue Mar 12,07:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,0.1%,,0.3%
Tue Mar 12,07:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,1.4%,,2.3%
Tue Mar 12,07:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (YoY),High,1.8%,1.8%,1.8%
Tue Mar 12,07:00,GMT,eur,EUR German Consumer Price Index (MoM),Medium,,0.6%,0.6%
Tue Mar 12,07:00,GMT,eur,EUR German Consumer Price Index (YoY),High,1.5%,1.5%,1.5%
Tue Mar 12,07:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Medium,0.8%,0.8%,0.8%
Tue Mar 12,09:30,GMT,gbp,GBP Industrial Production (MoM),Low,-1.2%,0.1%,1.1%
Tue Mar 12,09:30,GMT,gbp,GBP Industrial Production (YoY),Medium,-2.9%,-1.1%,-2.1%
Tue Mar 12,09:30,GMT,gbp,GBP Manufacturing Production (MoM),Low,-1.5%,0.0%,1.5%
Tue Mar 12,09:30,GMT,gbp,GBP Manufacturing Production (YoY),Medium,-3.0%,-1.0%,-1.6%
Tue Mar 12,09:30,GMT,gbp,GBP Visible Trade Balance (Pounds),Medium,-£8195,-£8950,-£8738
Tue Mar 12,09:30,GMT,gbp,GBP Trade Balance Non EU (Pounds),Medium,-£3280,-£4500,-£4169
Tue Mar 12,09:30,GMT,gbp,GBP Total Trade Balance (Pounds),Low,-£2362,-£3200,-£2811
Tue Mar 12,09:30,GMT,eur,"EUR Spain to Sell 189-Day, 371-Day Bills",Medium,,,
Tue Mar 12,10:00,GMT,eur,EUR Italy to Sell 365-Day Bills,Medium,1.280%,,1.094%
Tue Mar 12,11:30,GMT,usd,USD NFIB Small Business Optimism,Low,90.8,90.0,88.9
Tue Mar 12,14:00,GMT,usd,USD JOLTs Job Openings,Low,3693,3670,3612
Tue Mar 12,15:00,GMT,gbp,GBP NIESR Gross Domestic Product Estimate,Medium,-0.1%,,-0.2%
Tue Mar 12,21:45,GMT,nzd,NZD Food Prices (MoM),Low,-0.3%,,1.9%
Tue Mar 12,23:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,2.0,,7.7%
Tue Mar 12,23:30,GMT,aud,AUD Westpac Consumer Confidence Index,Low,110.5,,108.3
Wed Mar 13,00:30,GMT,aud,AUD Home Loans,Medium,-1.5%,0.5%,-2.1%
Wed Mar 13,00:30,GMT,aud,AUD Investment Lending,Low,4.4%,,-2.0%
Wed Mar 13,00:30,GMT,aud,AUD Value of Loans (MoM),Low,1.3%,,-2.3%
Wed Mar 13,06:30,GMT,eur,EUR French Non-Farm Payrolls (QoQ),Low,-0.3%,-0.2%,-0.2%
Wed Mar 13,10:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Low,-0.4%,-0.1%,0.9%
Wed Mar 13,10:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,-1.3%,-2.0%,-1.7%
