Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun May 26,23:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,0.4%,,0.3%
Sun May 26,23:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,0.4%,,0.2%
Sun May 26,23:50,GMT,JPY,JPY Bank of Japan Releases April 26 Meeting Minutes,High,,,
Mon May 27,01:30,GMT,cny,CNY Industrial Profits YTD (YoY),Low,11.4%.,,12.1%
Mon May 27,23:50,GMT,jpy,JPY Corporate Service Price (YoY),Low,-0.4%,-0.2%,-0.2%
Tue May 28,00:00,GMT,cny,CNY Leading Index,Medium,99.8,,100
Tue May 28,03:45,GMT,JPY,JPY BoJ Board Member Miyao Speaks at Correspondents' Club,Low,,,
Tue May 28,05:00,GMT,jpy,JPY Small Business Confidence,Medium,48.2,50.0,49.4
Tue May 28,06:00,GMT,chf,CHF Trade Balance (Swiss franc),Medium,1.73B,2.05B,1.89B
Tue May 28,06:00,GMT,chf,CHF Exports (MoM),Low,-7.6%,,4.6%
Tue May 28,06:00,GMT,chf,CHF Imports (MoM),Low,-0.9%,,2.2%
Tue May 28,06:00,GMT,eur,EUR German Import Price Index (YoY),Low,-3.2%,-2.3%,-2.3%
Tue May 28,06:00,GMT,eur,EUR German Import Price Index (MoM),Low,-1.4%,-0.4%,-0.1%
Tue May 28,13:00,GMT,usd,USD S&P/CS 20 City s.a. (MoM),Low,1.12%,1.00%,1.32%
Tue May 28,13:00,GMT,usd,USD S&P/Case-Shiller City 20 s.a. (MoM),Low,1.12%,1.00%,1.32%
Tue May 28,13:00,GMT,usd,USD S&P/Case-Shiller Home Price Index (MAR),Low,148.65,147.48,146.62
Tue May 28,13:00,GMT,usd,USD S&P/Case-Shiller US Home Price Index (YoY),Low,10.17%,9.60%,7.25%
Tue May 28,13:00,GMT,usd,USD S&P/Case-Shiller US Home Price Index,Low,136.70,,135.14
Tue May 28,13:00,GMT,usd,USD S&P/Case-Shiller Composite-20 (YoY),Low,10.87%,10.20%,9.32%
Tue May 28,14:00,GMT,usd,USD Richmond Fed Manufacturing Index,Low,-2,-4,-6
Tue May 28,14:00,GMT,usd,USD Consumer Confidence,High,76.2,71.2,69.0
Tue May 28,14:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,-10.5,-10.0,-15.6
Tue May 28,23:50,GMT,jpy,JPY Large Retailers' Sales,Medium,-2.3%,-1.0%,2.5%
Tue May 28,23:50,GMT,jpy,JPY Retail Trade s.a. (MoM),Low,0.7%,0.2%,-1.5%
Tue May 28,23:50,GMT,jpy,JPY Retail Trade (YoY),Medium,-0.1%,-0.4%,-0.3%
Wed May 29,00:00,GMT,JPY,JPY Bank of Japan Governor Kuroda Speaks at BOJ Conference,Medium,,,
Wed May 29,00:30,GMT,aud,AUD Westpac Leading Index (MoM) (MAR),Medium,0.2%,,0.6%
Wed May 29,01:00,GMT,aud,AUD HIA New Home Sales (MoM),Medium,3.9%,,4.2%
Wed May 29,01:30,GMT,aud,AUD Construction Work Done (QoQ),Low,-2.0%,1.0%,0.1%
Wed May 29,06:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.46,,1.24
Wed May 29,07:00,GMT,JPY,JPY BoJ Holds Meeting with Investors and Market Participants,Low,,,
Wed May 29,07:55,GMT,eur,EUR German Unemployment Change,High,21K,5K,6K
Wed May 29,07:55,GMT,eur,EUR German Unemployment Rate s.a.,High,6.9%,6.9%,6.9%
Wed May 29,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (YoY),Low,3.2%,2.9%,2.6%
Wed May 29,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (3M),Low,3.0%,2.9%,3.0%
Wed May 29,09:00,GMT,EUR,EUR EC OECD May Economic Outlook,Medium,,,
Wed May 29,10:00,GMT,gbp,GBP CBI Reported Sales,Low,-11,3,-1
Wed May 29,11:00,GMT,USD,USD MBA Mortgage Applications,Low,,,-9.8%
Wed May 29,12:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (YoY),High,1.7%,1.4%,1.1%
Wed May 29,12:00,GMT,eur,EUR German Consumer Price Index (MoM),Medium,0.4%,0.2%,-0.5%
Wed May 29,12:00,GMT,eur,EUR German Consumer Price Index (YoY),High,1.5%,1.3%,1.2%
Wed May 29,12:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Medium,0.3%,0.2%,-0.5%
Wed May 29,12:00,GMT,eur,EUR EU Makes Annual Economic Policy Recommendations,High,,,
Wed May 29,12:30,GMT,cad,CAD Average Weekly Earnings (YoY),Low,3.1%,,3.1%
Wed May 29,14:00,GMT,cad,CAD Bank of Canada Rate Decision,High,1.00%,1.00%,1.00%
Wed May 29,16:15,GMT,USD,USD Former Fed Chairman Paul Volcker Speaks in New York,Low,,,
Wed May 29,17:00,GMT,USD,USD Fed's Rosengren Speaks on Economy in Minneapolis,Low,,,
Wed May 29,22:45,GMT,nzd,NZD Building Permits (MoM),Low,18.5%,7.7%,-8.3%
Wed May 29,23:50,GMT,jpy,JPY Foreign Buying Japan Bonds (Yen),Low,-¥457.2B,,¥17.6B
Wed May 29,23:50,GMT,jpy,JPY Foreign Buying Japan Stocks (Yen),Low,¥27.4B,,¥715.8B
Wed May 29,23:50,GMT,jpy,JPY Japan Buying Foreign Bonds (Yen),Medium,-¥1117.3B,,-¥800.6B
Wed May 29,23:50,GMT,jpy,JPY Japan Buying Foreign Stocks (Yen),Medium,-¥104.9B,,-¥136.9B
Thu May 30,01:08,GMT,aud,AUD CBAHIA House Affordability,Low,69.7,,68.9
Thu May 30,01:30,GMT,aud,AUD Building Approvals (YoY),Medium,27.3%,22.5%,4.4%
Thu May 30,01:30,GMT,aud,AUD Private Capital Expenditure,Medium,-4.7%,0.5%,-2.1%
Thu May 30,01:30,GMT,aud,AUD Building Approvals (MoM),Low,9.1%,4.0%,-5.5%
Thu May 30,05:45,GMT,chf,CHF Gross Domestic Product (YoY),Medium,1.1%,1.0%,1.4%
Thu May 30,05:45,GMT,chf,CHF Gross Domestic Product (QoQ),Medium,0.6%,0.2%,0.3%
Thu May 30,06:00,GMT,gbp,GBP Nationwide House Prices n.s.a. (YoY),Medium,1.1%,0.9%,0.9%
Thu May 30,06:00,GMT,gbp,GBP Nationwide House Prices s.a. (MoM),Low,0.4%,0.5%,0.0%
Thu May 30,08:15,GMT,JPY,JPY BoJ Deputy Governor Nakaso Speaks at Bellwether Conference,Low,,,
Thu May 30,08:30,GMT,gbp,GBP Lloyds Business Barometer,Low,39,,27
Thu May 30,09:00,GMT,eur,EUR Euro-Zone Consumer Confidence,Medium,-21.9,-21.9,-22.3
Thu May 30,09:00,GMT,eur,EUR Euro-Zone Economic Confidence,Medium,89.4,89.4,88.6
Thu May 30,09:00,GMT,eur,EUR Euro-Zone Business Climate Indicator,Low,-0.76,-0.85,-1.04
Thu May 30,09:00,GMT,eur,EUR Euro-Zone Industrial Confidence,Low,-13.0,-13.0,-13.8
Thu May 30,09:00,GMT,eur,EUR Euro-Zone Services Confidence,Low,-9.3,-10.6,-11.1
Thu May 30,12:30,GMT,usd,USD Gross Domestic Product Price Index,High,1.1%,1.2%,1.2%
Thu May 30,12:30,GMT,usd,USD Core Personal Consumption Expenditure (QoQ),Medium,1.3%,1.2%,1.2%
Thu May 30,12:30,GMT,cad,CAD Industrial Product Price (MoM),Low,-0.8%,-0.3%,0.1%
Thu May 30,12:30,GMT,cad,CAD Raw Materials Price Index (MoM),Low,-2.2%,-0.9%,-1.7%
Thu May 30,12:30,GMT,cad,CAD Current Account (BoP) (Canadian dollar),Low,-$14.1B,-$15.7B,-$17.3B
Thu May 30,12:30,GMT,usd,USD Gross Domestic Product (Annualized),High,2.4%,2.5%,2.5%
Thu May 30,12:30,GMT,usd,USD Personal Consumption,High,3.4%,3.3%,3.2%
Thu May 30,12:30,GMT,usd,USD Initial Jobless Claims,Medium,354K,340K,344K
Thu May 30,12:30,GMT,usd,USD Continuing Claims,Low,2986K,2970K,2923K
Thu May 30,14:00,GMT,usd,USD Pending Home Sales (MoM),Low,0.3%,1.5%,1.5%
Thu May 30,14:00,GMT,usd,USD Pending Home Sales (YoY),Medium,13.9%,12.6%,5.9%
Thu May 30,14:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,88,,89
Thu May 30,15:00,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,3000K,,-338K
Thu May 30,15:00,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,335K,,449K
Thu May 30,15:00,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,-1514K,,3015K
Thu May 30,15:00,GMT,usd,USD DOE U.S. Distillate Inventory,Low,1851K,,-1052K
Thu May 30,16:35,GMT,USD,USD OFR's Berner speaks on Financial Stability,Low,,,
Thu May 30,22:45,GMT,nzd,NZD Terms of Trade Index (QoQ),Medium,4.1%,1.5%,-1.3%
Thu May 30,23:01,GMT,gbp,GBP GfK Consumer Confidence Survey,Medium,-22,-26,-27
Thu May 30,23:15,GMT,jpy,JPY Nomura/JMMA Manufacturing Purchasing Manager Index,Medium,51.5,,51.1
Thu May 30,23:30,GMT,jpy,JPY Household Spending (YoY),Medium,1.5%,3.0%,5.2%
Thu May 30,23:30,GMT,jpy,JPY Job-To-Applicant Ratio,Low,0.89,0.87,0.86
Thu May 30,23:30,GMT,jpy,JPY National Consumer Price Index (YoY),High,-0.7%,-0.7%,-0.9%
Thu May 30,23:30,GMT,jpy,JPY National Consumer Price Index Ex-Fresh Food (YoY),Medium,-0.4%,-0.4%,-0.5%
Thu May 30,23:30,GMT,jpy,JPY Tokyo Consumer Price Index (YoY),Low,-0.2%,-0.4%,-0.7%
Thu May 30,23:30,GMT,jpy,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY),Low,0.1%,-0.2%,-0.3%
Thu May 30,23:30,GMT,jpy,"JPY Tokyo Consumer Price Index Ex Food, Energy (YoY)",Low,-0.3%,-0.7%,-0.7%
Thu May 30,23:30,GMT,jpy,JPY Jobless Rate,Medium,4.1%,4.1%,4.1%
Thu May 30,23:30,GMT,jpy,"JPY National Consumer Price Index Ex Food, Energy (YoY)",Medium,-0.6%,-0.7%,-0.8%
Thu May 30,23:50,GMT,jpy,JPY Industrial Production (MoM),Low,1.7%,0.6%,0.9%
Thu May 30,23:50,GMT,jpy,JPY Industrial Production (YoY),Medium,-2.3%,-3.4%,-6.7%
Fri May 31,,,JPY,JPY Bank of Japan Deputy Governor Nakaso Speaks in Tokyo,Low,,,
Fri May 31,01:00,GMT,nzd,NZD ANZ Business Confidence,Low,41.8,,32.3
Fri May 31,01:00,GMT,nzd,NZD ANZ Activity Outlook,Low,34.3,,30.3
Fri May 31,01:30,GMT,aud,AUD Private Sector Credit (MoM),Low,0.3%,0.3%,0.2%
Fri May 31,01:30,GMT,aud,AUD Private Sector Credit (YoY),Medium,3.1%,3.0%,3.2%
Fri May 31,01:35,GMT,cny,CNY MNI May Business Sentiment Indicator,Low,56.7,57.1,58.5
Fri May 31,03:00,GMT,nzd,NZD Money Supply M3 (YoY),Low,6.5%,,7.0%
Fri May 31,04:00,GMT,jpy,JPY Vehicle Production (YoY),Low,-6.5%,,-16.4%
Fri May 31,05:00,GMT,jpy,JPY Housing Starts (YoY),Medium,5.8%,4.1%,7.3%
Fri May 31,05:00,GMT,jpy,JPY Construction Orders (YoY),Low,2.0%,,-3.4%
Fri May 31,05:00,GMT,jpy,JPY Annualized Housing Starts,Medium,0.939M,0.923M,0.904M
Fri May 31,06:00,GMT,eur,EUR German Retail Sales (MoM),Low,-0.4%,0.2%,-0.1%
Fri May 31,06:00,GMT,eur,EUR German Retail Sales (YoY),Medium,1.8%,1.1%,-2.5%
Fri May 31,07:00,GMT,chf,CHF KOF Swiss Leading Indicator,Medium,1.10,1.07,1.04
Fri May 31,08:00,GMT,eur,EUR Italian Unemployment Rate s.a.,Low,12.0%,11.6%,11.9%
Fri May 31,08:00,GMT,eur,EUR Italian Unemployment Rate s.a.,Low,11.9%,11.6%,11.4%
Fri May 31,08:30,GMT,gbp,GBP Net Consumer Credit,Medium,0.5B,0.4B,0.6B
