Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jan 08,09:11,GMT,cny,CNY New Yuan Loans,High,640.5B,575.0B,562.2B
Sun Jan 08,09:11,GMT,cny,CNY Money Supply - M0 (YoY),Low,13.8%,,12.0%
Sun Jan 08,09:11,GMT,cny,CNY Money Supply - M1 (YoY),Low,7.9%,7.9%,7.8%
Sun Jan 08,09:11,GMT,cny,CNY Money Supply - M2 (YoY),Low,13.6%,12.9%,12.7%
Sun Jan 08,21:45,GMT,nzd,NZD Trade Balance (New Zealand dollars),Medium,-308M,-300M,-228M
Sun Jan 08,21:45,GMT,nzd,NZD Exports (New Zealand dollars),Low,3.91B,3.90B,3.89B
Sun Jan 08,21:45,GMT,nzd,NZD Imports (New Zealand dollars),Low,4.22B,4.20B,4.11B
Sun Jan 08,21:45,GMT,nzd,NZD Balance (YTD) (New Zealand dollars),Medium,555,539,681
Sun Jan 08,22:30,GMT,aud,AUD AiG Performance of Construction Index,Low,41.0,,39.6
Sun Jan 08,23:40,GMT,aud,AUD HIA New Home Sales (MoM),Medium,6.8%,,5.5%
Mon Jan 09,00:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-75,,-75
Mon Jan 09,00:30,GMT,aud,AUD Retail Sales s.a. (MoM),Medium,0.0%,0.4%,0.2%
Mon Jan 09,05:30,GMT,aud,AUD Foreign Reserves (A$),Low,A$46.1B,,A$44.8B
Mon Jan 09,06:45,GMT,chf,CHF Unemployment Rate,Medium,3.3%,3.2%,3.1%
Mon Jan 09,06:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.1%,3.1%,3.0%
Mon Jan 09,07:00,GMT,eur,EUR German Imports s.a. (MoM),Low,-0.4%,0.5%,0.1%
Mon Jan 09,07:00,GMT,eur,EUR German Current Account (euros),Low,14.3B,11.5B,10.0B
Mon Jan 09,07:00,GMT,eur,EUR German Trade Balance (euros),Medium,16.2B,12.0B,11.5B
Mon Jan 09,07:00,GMT,eur,EUR German Exports s.a. (MoM),Low,2.5%,0.5%,-2.9%
Mon Jan 09,07:45,GMT,eur,EUR French Trade Balance (euros),Low,-4412M,-6000M,-6248M
Mon Jan 09,08:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,1.8%,0.2%,0.1%
Mon Jan 09,09:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-21.1,,-24
Mon Jan 09,11:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,3.6%,3.9%,4.2%
Mon Jan 09,11:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,-0.6%,-0.5%,0.8%
