Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Apr 13,17:30,GMT,USD,USD Fed's Stein Speaks on Financial Stability at IMF in Washington,Low,,,
Sun Apr 13,19:30,GMT,EUR,EUR ECB's Coeure speaks in Washington,Low,,,
Sun Apr 13,22:30,GMT,nzd,NZD Performance Services Index,Medium,58.3,,52.8
Sun Apr 13,23:01,GMT,gbp,UK Rightmove House Prices (YoY) (APR),Low,7.3%,,6.8%
Sun Apr 13,23:01,GMT,gbp,UK Rightmove House Prices (MoM) (APR),Low,2.6%,,1.6%
Mon Apr 14,01:30,GMT,aud,AUD - Solde des cartes de crédit,Low,$A50.2B,,$A49.1B
Mon Apr 14,01:30,GMT,aud,AUD Credit Card Purchases,Low,$A21.4B,,$A21.4B
Mon Apr 14,08:00,GMT,eur,EUR Italian Consumer Price Index - EU Harmonized (YoY),Low,0.3%,0.3%,0.3%
Mon Apr 14,08:00,GMT,eur,EUR Italian CPI FOI Index Ex Tobacco,Low,107.2,,107.2
Mon Apr 14,08:30,GMT,eur,EUR Italian General Government Debt,Low,2107.2B,,2089.7B
Mon Apr 14,09:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,1.7%,1.5%,1.6%
Mon Apr 14,09:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Low,0.2%,0.2%,0.0%
Mon Apr 14,12:30,GMT,usd,USD Advance Retail Sales,High,1.1%,0.9%,0.7%
Mon Apr 14,12:30,GMT,usd,USD Retail Sales Ex Auto and Gas,Low,1.0%,0.4%,0.4%
Mon Apr 14,12:30,GMT,usd,USD Retail Sales Less Autos,Medium,0.7%,0.5%,0.3%
Mon Apr 14,12:30,GMT,usd,USD Retail Sales Control Group,Low,0.8%,0.5%,0.4%
Mon Apr 14,13:00,GMT,cad,CAD Teranet/National Bank HP Index,Low,160.42,,160.41
Mon Apr 14,13:00,GMT,cad,CAD Teranet/National Bank HPI (MoM),Low,0.0%,,0.3%
Mon Apr 14,13:00,GMT,cad,CAD Teranet/National Bank HPI (YoY),Low,4.6%,,5.0%
Mon Apr 14,14:00,GMT,usd,USD Business Inventories,Medium,0.4%,0.5%,0.4%
Mon Apr 14,17:15,GMT,eur,EUR ECB's Noyer speaks in New York,Low,,,
Mon Apr 14,23:01,GMT,gbp,GBP BRC Sales Like-For-Like (YoY),Low,-1.7%,1%,-1%
Tue Apr 15,01:30,GMT,AUD,AUD RBA Minutes April Meeting,Medium,,,
Tue Apr 15,02:01,GMT,cny,China Money Supply M2 (YoY) (MAR),Medium,12.1%,13.0%,13.3%
Tue Apr 15,02:01,GMT,cny,China New Yuan Loans (MAR),High,1050.0B,1000.0B,644.5B
Tue Apr 15,02:01,GMT,cny,China Money Supply M1 (YoY) (MAR),Medium,5.4%,6.5%,6.9%
Tue Apr 15,02:01,GMT,cny,China Money Supply M0 (YoY) (MAR),Medium,5.2%,7.0%,3.3%
Tue Apr 15,02:02,GMT,cny,China Foreign Reserves (MAR),High,$3950.0B,$3920.0B,$3821.3B
Tue Apr 15,02:07,GMT,cny,China Aggregate Financing RMB (MAR),High,2070.0B,1850.0B,938.7B
Tue Apr 15,04:00,GMT,jpy,JPY Tokyo Condominium Sales (YoY),Low,-9.7%,,-24.1%
Tue Apr 15,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,41.8%,,41.8%
Tue Apr 15,07:15,GMT,chf,CHF Producer & Import Prices (MoM),Low,0.0%,0.0%,-0.4%
Tue Apr 15,07:15,GMT,chf,CHF Producer & Import Prices (YoY),Low,-0.7%,-0.8%,-0.8%
