Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Aug 4,23:30,GMT,aud,AiG Performance of Services Index,Medium,39.4,,41.5
Mon Aug 5,00:30,GMT,aud,AUD TD Securities Inflation (MoM),Low,0.5%,,0.0%
Mon Aug 5,00:30,GMT,aud,AUD TD Securities Inflation (YoY),Medium,2.7%,,2.4%
Mon Aug 5,01:00,GMT,nzd,NZD ANZ Commodity Price,Low,0.6%,,-3.7%
Mon Aug 5,01:30,GMT,aud,AUD Retail Sales s.a. (MoM),Medium,0.0%,0.4%,0.2%
Mon Aug 5,01:30,GMT,aud,AUD Retail Sales Ex Inflation(QoQ),Low,0.0%,-0.1%,2.0%
Mon Aug 5,01:45,GMT,cny,CNY HSBC/Markit Services PMI,Medium,51.3,,51.3
Mon Aug 5,06:00,GMT,chf,CHF UBS Real Estate Bubble Index,Medium,1.20,,1.17
Mon Aug 5,07:45,GMT,eur,EUR Italian Purchasing Manager Index Services,Low,48.7,46.5,45.8
Mon Aug 5,07:50,GMT,eur,EUR French Purchasing Manager Index Services,Low,48.6,48.3,48.3
Mon Aug 5,07:55,GMT,eur,EUR German Purchasing Manager Index Services,Medium,51.3,52.5,52.5
Mon Aug 5,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,50.5,50.4,50.4
Mon Aug 5,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,49.8,49.6,49.6
Mon Aug 5,08:30,GMT,gbp,GBP Purchasing Manager Index Services,Medium,60.2,57.4,56.9
Mon Aug 5,08:30,GMT,gbp,GBP Official Reserves (Changes),Low,$1672M,,-$1871M
Mon Aug 5,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-4.9,-10.0,-12.6
Mon Aug 5,09:00,GMT,eur,EUR Euro-Zone Retail Sales (MoM),Low,-0.5%,-0.7%,1.1%
Mon Aug 5,09:00,GMT,eur,EUR Euro-Zone Retail Sales (YoY),Medium,-0.9%,-1.3%,0.3%
Mon Aug 5,14:00,GMT,usd,USD ISM Non-Manufacturing Composite,Medium,56.0,53.1,52.2
