Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Sep 8,01:30,GMT,cny,CNY Imports (YoY),Low,7.0%,11.3%,10.9%
Sun Sep 8,01:30,GMT,cny,CNY Trade Balance,Medium,28.52B,$20.00B,$17.82B
Sun Sep 8,01:30,GMT,cny,CNY Exports (YoY),Low,7.2%,5.5%,5.1%
Sun Sep 8,22:45,GMT,nzd,NZD Manufacturing Activity Volume (QoQ),Low,-3.4%,,-0.6%
Sun Sep 8,22:45,GMT,nzd,NZD Manufacturing Activity,Low,-2.0%,,0.2%
Sun Sep 8,23:50,GMT,jpy,JPY Gross Domestic Product Annualized,Medium,3.8%,3.9%,2.6%
Sun Sep 8,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),Low,0.9%,1.0%,0.7%
Sun Sep 8,23:50,GMT,jpy,JPY GDP Consumer Spending (QoQ),Low,0.7%,,0.8%
Sun Sep 8,23:50,GMT,jpy,JPY GDP Business Spending (QoQ),Low,1.3%,1.1%,-0.1%
Sun Sep 8,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥333.7B,¥313.9B,¥646.2B
Sun Sep 8,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥943.3B,-¥862.4B,-¥139.2B
Sun Sep 8,23:50,GMT,jpy,JPY BoP Current Account Balance (YoY),Low,-12.9%,-27.8%,-20.3%
Sun Sep 8,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Medium,2.3%,,2.3%
Sun Sep 8,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Medium,2.0%,,2.0%
Sun Sep 8,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),Medium,0.9%,1.0%,0.6%
Sun Sep 8,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-0.5%,-0.3%,-0.3%
Sun Sep 8,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥577.3B,¥507.7B,¥336.3B
Mon Sep 9,00:00,GMT,nzd,NZD QV House Prices (YoY),Low,8.5%,,8.1%
Mon Sep 9,01:30,GMT,cny,CNY Consumer Price Index (YoY),High,2.6%,2.6%,2.7%
Mon Sep 9,01:30,GMT,cny,CNY Producer Price Index (YoY),Medium,-1.6%,-1.7%,-2.3%
Mon Sep 9,01:30,GMT,aud,AUD Home Loans,Medium,2.4%,2.0%,2.6%
Mon Sep 9,01:30,GMT,aud,AUD Investment Lending,Low,2.9%,,-0.1%
Mon Sep 9,01:30,GMT,aud,AUD Value of Loans (MoM),Medium,0.0%,,2.4%
Mon Sep 9,01:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-2.0%,,-1.1%
Mon Sep 9,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-15.30%,,-0.09%
Mon Sep 9,05:00,GMT,jpy,JPY Consumer Confidence Index,Medium,43.0,44.0,43.6
Mon Sep 9,05:45,GMT,chf,CHF Unemployment Rate,Medium,3.0%,3.0%,3.0%
Mon Sep 9,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.2%,3.2%,3.2%
Mon Sep 9,06:00,GMT,jpy,JPY Eco Watchers Survey: Current,Low,51.2,53.5,52.3
Mon Sep 9,06:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,51.2,,53.6
Mon Sep 9,07:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,0.8%,,2.3%
Mon Sep 9,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,6.5,-3.5,-4.9
Mon Sep 9,12:30,GMT,cad,CAD Building Permits (MoM),Medium,20.7%,3.5%,-10.6%
Mon Sep 9,15:00,GMT,USD,USD Fed's Williams to Speak at NABE in San Francisco,Low,,,
Mon Sep 9,19:00,GMT,usd,USD Consumer Credit,Medium,$10.437B,$12.700B,$11.925B
Mon Sep 9,20:00,GMT,nzd,NZD New Zealand Manpower Survey,Low,18%,,21%
Mon Sep 9,21:00,GMT,USD,USD EIA Gasoline and Diesel Fuel Update,Low,,,
Mon Sep 9,22:00,GMT,nzd,NZD ANZ Truckometer Heavy (MoM),Low,-1.5%,,9.6%
Mon Sep 9,22:00,GMT,aud,AUD Australia Manpower Survey,Low,3%,,5%
Mon Sep 9,22:45,GMT,nzd,NZD Card Spending Retail (MoM),Medium,0.8%,0.6%,0.5%
Mon Sep 9,22:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,0.4%,,0.4%
Mon Sep 9,23:01,GMT,gbp,GBP RICS House Price Balance,Low,40%,39%,37%
Mon Sep 9,23:50,GMT,JPY,JPY Bank of Japan August 7-8 meeting minutes,Medium,,,
Mon Sep 9,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,3.7%,3.8%,3.7%
Mon Sep 9,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,3.0%,3.0%,3.0%
Mon Sep 9,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,-0.4%,-0.5%,-0.5%
Tue Sep 10,00:00,GMT,jpy,JPY Japan Manpower Survey,Low,15.0,,15.0
Tue Sep 10,00:01,GMT,eur,EUR Germany Fourth Quarter Manpower Employment Outlook (Table),Low,,,
Tue Sep 10,00:01,GMT,cny,CNY Manpower Survey (4Q),Low,14%,,12%
Tue Sep 10,01:30,GMT,aud,AUD NAB Business Conditions,Low,-6,,-7
Tue Sep 10,01:30,GMT,aud,AUD NAB Business Confidence,Medium,6,,-3
Tue Sep 10,05:30,GMT,cny,CNY Industrial Production YTD (YoY),Medium,9.5%,9.4%,9.4%
Tue Sep 10,05:30,GMT,cny,CNY Industrial Production (YoY),Medium,10.4%,9.9%,9.7%
Tue Sep 10,05:30,GMT,cny,CNY Fixed Assets Ex Rural YTD (YoY),Medium,20.3%,20.2%,20.1%
Tue Sep 10,05:30,GMT,cny,CNY Retail Sales YTD (YoY),Medium,12.8%,12.9%,12.8%
Tue Sep 10,05:30,GMT,cny,CNY Retail Sales (YoY),Medium,13.4%,13.3%,13.2%
Tue Sep 10,06:00,GMT,jpy,JPY Machine Tool Orders (YoY) (AUG P),Low,-1.8%,,-12.2%
Tue Sep 10,08:00,GMT,cny,CNY New Yuan Loans,High,711.3B,730.0B,699.9B
Tue Sep 10,08:00,GMT,cny,CNY Money Supply M0 (YoY),Low,9.3%,9.4%,9.5%
Tue Sep 10,08:00,GMT,cny,CNY Money Supply M1 (YoY),Low,9.9%,9.6%,9.7%
Tue Sep 10,08:00,GMT,cny,CNY Money Supply M2 (YoY),Low,14.7%,14.6%,14.5%
