Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Dec 8,03:01,GMT,CNY,CNY Imports (YoY),Low,5.3%,7.0%,7.6%
Sun Dec 8,03:01,GMT,CNY,CNY Trade Balance,Medium,$33.80B,$21.20B,$31.10B
Sun Dec 8,03:01,GMT,CNY,CNY Exports (YoY),Low,12.7%,7.0%,5.6%
Sun Dec 8,21:45,GMT,NZD,NZD Manufacturing Activity Volume (QoQ),Low,0.5%,,-3.4%
Sun Dec 8,21:45,GMT,NZD,NZD Manufacturing Activity,Low,4.7%,,-2.0%
Sun Dec 8,23:00,GMT,NZD,NZD QV House Prices (YoY),Low,9.2%,,8.9%
Sun Dec 8,23:50,GMT,JPY,JPY Nominal Gross Domestic Product (QoQ),Low,0.3%,0.4%,0.4%
Sun Dec 8,23:50,GMT,JPY,JPY Gross Domestic Product Deflator (YoY),Low,-0.3%,-0.3%,-0.3%
Sun Dec 8,23:50,GMT,JPY,JPY Bank Lending Banks ex-Trust,Low,2.4%,,2.3%
Sun Dec 8,23:50,GMT,JPY,JPY Bank Lending incl Trusts (YoY),Medium,2.2%,,2.0%
Sun Dec 8,23:50,GMT,JPY,JPY Current Account Total (Yen),Low,-¥127.9B,¥148.9B,¥587.3B
Sun Dec 8,23:50,GMT,JPY,JPY Adjusted Current Account Total (Yen),Low,-¥59.3B,¥120.7B,-¥125.2B
Sun Dec 8,23:50,GMT,JPY,JPY BoP Current Account Balance (YoY),Low,-130.4%,-61.4%,14.3%
Sun Dec 8,23:50,GMT,JPY,JPY Trade Balance - BOP Basis (Yen),Medium,-¥1091.9B,-¥1005.5B,-¥874.8B
Sun Dec 8,23:50,GMT,JPY,JPY Gross Domestic Product (QoQ),High,0.3%,0.4%,0.5%
Sun Dec 8,23:50,GMT,JPY,JPY Gross Domestic Product Annualized,High,1.1%,1.6%,1.9%
Sun Dec 8,23:50,GMT,JPY,JPY GDP Consumer Spending (QoQ),Low,0.2%,0.1%,0.1%
Sun Dec 8,23:50,GMT,JPY,JPY GDP Business Spending (QoQ),Low,0.0%,0.0%,0.2%
Mon Dec 9,00:30,GMT,AUD,AUD ANZ Job Advertisements (MoM),Low,-0.8%,,-0.1%
Mon Dec 9,01:30,GMT,CNY,CNY Consumer Price Index (YoY),High,3.0%,3.1%,3.2%
Mon Dec 9,01:30,GMT,CNY,CNY Producer Price Index (YoY),Medium,-1.4%,-1.5%,-1.5%
Mon Dec 9,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-10.58%,,-7.34%
Mon Dec 9,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,54.8,,54.5
Mon Dec 9,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,53.5,,51.8
Mon Dec 9,06:45,GMT,chf,CHF Unemployment Rate,Medium,3.2%,3.2%,3.1%
Mon Dec 9,06:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.2%,3.2%,3.2%
Mon Dec 9,07:00,GMT,eur,EUR German Labor Costs w.d.a. (YoY),Low,1.6%,,2.0%
Mon Dec 9,07:00,GMT,eur,EUR German Labor Costs s.a. (QoQ),Low,-0.3%,,-0.3%
Mon Dec 9,07:00,GMT,eur,EUR German Trade Balance (euros),Medium,17.9B,18.3B,20.3B
Mon Dec 9,07:00,GMT,eur,EUR German Current Account (euros),Low,19.1B,17.1B,20.0B
Mon Dec 9,07:00,GMT,eur,EUR German Exports s.a. (MoM),Low,0.2%,-0.5%,1.6%
Mon Dec 9,07:00,GMT,eur,EUR German Imports s.a. (MoM),Low,2.9%,1.1%,-1.9%
Mon Dec 9,08:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,1.2%,,1.0%
Mon Dec 9,09:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,8.0,10.0,9.3
Mon Dec 9,11:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,-1.2%,0.7%,-0.7%
Mon Dec 9,11:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,1.0%,3.1%,0.6%
Mon Dec 9,13:15,GMT,cad,CAD Housing Starts,Medium,192.2K,195.0K,198.2K
Mon Dec 9,17:00,GMT,usd,USD Household Change in Net Worth,Medium,$1922B,,$1362B
Mon Dec 9,17:15,GMT,GBP,GBP BOE's Carney Speaks at Economic Club of New York,Medium,,,
Mon Dec 9,17:50,GMT,USD,USD Fed's Lacker Speaks at Charlotte Chamber Economic Luncheon,Low,,,
Mon Dec 9,18:05,GMT,USD,"USD Fed's Bullard Speaks on Economy, Monetary Policy in St. Louis",Low,,,
Mon Dec 9,19:15,GMT,USD,USD Fed's Fisher Speaks on Economic and Banking Trends in Chicago,Low,,,
Mon Dec 9,21:00,GMT,nzd,NZD ANZ Truckometer Heavy (MoM),Low,-1.5%,,0.5%
Mon Dec 9,21:35,GMT,nzd,NZD New Zealand Manpower Survey,Low,19%,,18%
Mon Dec 9,21:40,GMT,aud,AUD Australia Manpower Survey,Low,7%,,3%
Mon Dec 9,21:45,GMT,nzd,NZD Card Spending Retail (MoM),Medium,0.6%,0.3%,1.8%
Mon Dec 9,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,0.2%,,1.1%
Mon Dec 9,23:30,GMT,USD,USD Fed's Fisher Speaks on Economy and Monetary Policy in Chicago,Low,,,
Mon Dec 9,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,4.3%,4.2%,4.1%
Mon Dec 9,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,3.4%,3.5%,3.3%
Mon Dec 9,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,-0.7%,0.1%,0.0%
Mon Dec 9,23:50,GMT,jpy,JPY BSI Large All Industry (QoQ),Medium,8.3,,12.0
Mon Dec 9,23:50,GMT,jpy,JPY BSI Large Manufacturing (QoQ),Medium,9.7,,15.2
Tue Dec 10,00:00,GMT,EUR,EUR Germany First Quarter Manpower Employment Outlook (Table),Low,,,
Tue Dec 10,00:00,GMT,jpy,JPY Japan Manpower Survey,Low,17.0,,16.0
Tue Dec 10,00:01,GMT,gbp,GBP RICS House Price Balance,Low,58%,60%,57%
Tue Dec 10,00:01,GMT,cny,CNY Manpower Survey,Low,12%,,14%
Tue Dec 10,00:30,GMT,aud,AUD NAB Business Conditions,Low,-3,,-4
Tue Dec 10,00:30,GMT,aud,AUD NAB Business Confidence,Medium,5,,6
Tue Dec 10,00:30,GMT,aud,AUD Home Loans,Medium,1.0%,1.0%,3.5%
Tue Dec 10,00:30,GMT,aud,AUD Investment Lending,Low,8.2%,,6.5%
