Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Oct 7,21:30,GMT,AUD,AUD AiG Performance of Construction Index,Medium,,,32.2
Sun Oct 7,23:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-49,,-43
Mon Oct 8,00:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-2.8%,,-2.4%
Mon Oct 8,01:00,GMT,nzd,NZD REINZ Housing Price Index (MoM),Low,0.6%,,1.3%
Mon Oct 8,01:00,GMT,nzd,NZD REINZ House Sales (YoY),Medium,8.0%,,16.2%
Mon Oct 8,01:00,GMT,nzd,NZD REINZ Housing Price Index,Low,3442.1,,3420.1
Mon Oct 8,02:30,GMT,CNY,CNY HSBC Services PMI,Medium,54.3,,52
Mon Oct 8,05:30,GMT,AUD,AUD Foreign Reserves (Australian dollar),Low,A$44.9B,,A$44.1B
Mon Oct 8,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,2.9%,3.0%,2.9%
Mon Oct 8,05:45,GMT,CHF,CHF Unemployment Rate,Medium,2.8%,2.8%,2.8%
Mon Oct 8,06:00,GMT,eur,EUR German Current Account (euros),Low,11.1B,12.7B,11.7B
Mon Oct 8,06:00,GMT,eur,EUR German Exports s.a. (MoM),Low,2.4%,-0.6%,0.4%
Mon Oct 8,06:00,GMT,eur,EUR German Imports s.a. (MoM),Low,0.3%,0.2%,0.3%
Mon Oct 8,06:00,GMT,eur,EUR German Trade Balance (euros),Medium,16.3B,15.2B,16.9B
Mon Oct 8,07:15,GMT,CHF,CHF CPI - EU Harmonised (YoY),Medium,-0.3%,,-0.5%
Mon Oct 8,07:15,GMT,CHF,CHF Consumer Price Index (MoM),Medium,0.3%,0.3%,0.0%
Mon Oct 8,07:15,GMT,CHF,CHF Consumer Price Index (YoY),Medium,-0.4%,-0.4%,-0.5%
Mon Oct 8,07:15,GMT,CHF,CHF CPI - EU Harmonised (MoM),Medium,0.7%,,-0.3%
Mon Oct 8,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-22.2,-20.9,-23.2
Mon Oct 8,10:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,-1.4%,-1.6%,-1.3%
Mon Oct 8,10:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,-0.5%,-0.6%,1.2%
Mon Oct 8,21:00,GMT,nzd,NZD NZIER Business Opinion Survey (MoM),Medium,8,,-4
Mon Oct 8,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,-0.6%,,2.1%
Mon Oct 8,21:45,GMT,nzd,NZD NZ Card Spending - Retail (MoM),Low,-0.6%,-0.3%,2.7%
Mon Oct 8,23:00,GMT,nzd,NZD QV House Prices (YoY),Low,5.3%,,4.8%
Mon Oct 8,23:01,GMT,gbp,GBP RICS House Price Balance,Medium,-15%,-20%,-18%
Mon Oct 8,23:01,GMT,gbp,GBP BRC Sales Like-For-Like (YoY),Low,1.5%,-0.2%,-0.4%
Mon Oct 8,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (¥),Medium,-644.5B,-628.6B,-373.6B
Mon Oct 8,23:50,GMT,jpy,JPY Current Account Total (¥),Low,454.7B,421.1B,625.4B
Mon Oct 8,23:50,GMT,jpy,JPY Adjusted Current Account Total (¥),Low,722.3B,520.0B,335.4B
Mon Oct 8,23:50,GMT,jpy,JPY Current Account Balance (YoY),Low,4.2%,-3.7%,-40.6%
Tue Oct 9,00:30,GMT,aud,AUD NAB Business Conditions,Low,-3,,0
Tue Oct 9,00:30,GMT,aud,AUD NAB Business Confidence,Medium,0,,-3
Tue Oct 9,01:00,GMT,AUD,AUD RBA's Lowe Speaks at Financial Services Luncheon in Tasmania,Low,,,
Tue Oct 9,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-7.0%,,-5.8%
Tue Oct 9,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,41.2,,43.6
Tue Oct 9,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,43.5,,43.6
Tue Oct 9,06:45,GMT,eur,EUR French Central Government Balance (€),Low,-97.7B,,-85.5B
Tue Oct 9,06:45,GMT,eur,EUR French Trade Balance (€),Low,-5286M,-5000M,-4062M
Tue Oct 9,07:30,GMT,eur,EUR ECB's Draghi Speaks at European Parliament Panel in Brussels,Low,,,
Tue Oct 9,08:30,GMT,eur,EUR Italian Deficit to GDP (YTD),Low,5.0%,,7.3%
Tue Oct 9,08:30,GMT,gbp,GBP Manufacturing Production (MoM),Low,-1.1%,-0.7%,3.1%
Tue Oct 9,08:30,GMT,gbp,GBP Industrial Production (MoM),Low,-0.5%,-0.5%,2.8%
Tue Oct 9,08:30,GMT,gbp,GBP Manufacturing Production (YoY),Medium,-1.2%,-0.7%,-0.7%
Tue Oct 9,08:30,GMT,gbp,GBP Visible Trade Balance (Pounds),Medium,-£9844,-£8500,-£7337
Tue Oct 9,08:30,GMT,gbp,GBP Total Trade Balance (Pounds),Medium,-£4169,-£2380,-£1705
Tue Oct 9,08:30,GMT,gbp,GBP Industrial Production (YoY),Medium,-1.2%,-1.1%,-0.8%
Tue Oct 9,08:30,GMT,gbp,GBP Trade Balance Non EU (Pounds),Low,-£4972,-£4000,-£2929
Tue Oct 9,09:00,GMT,eur,EUR Greece to Sell 1 Billion Euros of 182-Day Bills,Low,,,
Tue Oct 9,10:30,GMT,eur,EUR German Chancellor Merkel Visits Greece Amid Protests ,Low,,,
Tue Oct 9,11:30,GMT,usd,USD NFIB Small Business Optimism,Low,92.8,93.5,92.9
Tue Oct 9,12:10,GMT,cad,CAD Housing Starts,Medium,220.2K,205.0K,225.3K
Tue Oct 9,14:00,GMT,usd,USD IBD/TIPP Economic Optimism,Low,54.0,50.0,51.8
Tue Oct 9,14:00,GMT,gbp,GBP NIESR Gross Domestic Product Estimate,High,0.8%,,0.1%
Tue Oct 9,23:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,1.0%,,1.6%
Tue Oct 9,23:30,GMT,aud,AUD Westpac Consumer Confidence Index,Low,99.2,,98.2
Wed Oct 10,00:30,GMT,usd,US Fed's Yellen Speaks on Panel at IMF Meeting in Tokyo,Low,,,
Wed Oct 10,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-3.0%,,-2.7%
Wed Oct 10,06:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,1.3%,,1.1%
Wed Oct 10,06:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,4.2%,,3.1%
Wed Oct 10,06:45,GMT,eur,EUR French Manufacturing Production (MoM),Medium,1.8%,-0.7%,1.0%
Wed Oct 10,06:45,GMT,eur,EUR French Manufacturing Production (YoY),Medium,-0.4%,-4.0%,-2.6%
Wed Oct 10,06:45,GMT,eur,EUR French Industrial Production (MoM),Medium,1.5%,-0.3%,0.6%
Wed Oct 10,06:45,GMT,eur,EUR French Industrial Production (YoY),Medium,-0.9%,-4.2%,-2.8%
Wed Oct 10,07:00,GMT,eur,EUR EU Parliament Panel Debates Banking Union Proposals,Medium,,,
Wed Oct 10,08:00,GMT,eur,EUR Italian Industrial Production nsa (YoY),Medium,-5.1%,,-4.3%
Wed Oct 10,08:00,GMT,eur,EUR Italian Industrial Production wda (YoY),Medium,-5.2%,-9.7%,-7.2%
Wed Oct 10,08:00,GMT,eur,EUR Italian Industrial Production sa (MoM),Medium,1.7%,-0.5%,-0.1%
Wed Oct 10,09:00,GMT,eur,EUR Italy to Sell 364-Day and 91-Day Bills,Medium,,,
Wed Oct 10,11:00,GMT,usd,USD MBA Mortgage Applications,Low,-1.2%,,16.6%
Wed Oct 10,14:00,GMT,usd,USD JOLTs Job Openings,Low,3561,3735,3593
