Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Nov 10,21:45,GMT,nzd,NZD Card Spending Retail (MoM),Medium,1.4%,1.3%,-0.9%
Sun Nov 10,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,1.1%,,-0.3%
Sun Nov 10,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥587.3B,¥400.8B,¥161.5B
Sun Nov 10,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,-¥125.2B,-¥97.0B,¥351.8B
Sun Nov 10,23:50,GMT,jpy,JPY BoP Current Account Balance (YoY),Low,14.3%,-10.4%,-63.7%
Sun Nov 10,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥874.8B,-¥853.9B,-¥885.9B
Sun Nov 10,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Medium,2.3%,,2.2%
Sun Nov 10,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Medium,2.0%,,2.0%
Mon Nov 11,00:30,GMT,aud,AUD Home Loans,Medium,4.4%,3.5%,-4.0%
Mon Nov 11,00:30,GMT,aud,AUD Investment Lending,Low,5.2%,,0.6%
Mon Nov 11,00:30,GMT,aud,AUD Value of Loans (MoM),Low,5.3%,,-2.8%
Mon Nov 11,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-7.34%,,-11.92%
Mon Nov 11,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Low,51.8,,52.8
Mon Nov 11,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,54.5,,54.2
Mon Nov 11,08:09,GMT,cny,CNY New Yuan Loans,High,506.1B,580.0B,787.0B
Mon Nov 11,08:09,GMT,cny,CNY Money Supply M0 (YoY),Low,8.0%,8.0%,5.7%
Mon Nov 11,08:09,GMT,cny,CNY Money Supply M1 (YoY),Low,8.9%,9.2%,8.9%
Mon Nov 11,08:09,GMT,cny,CNY Money Supply M2 (YoY),Low,14.3%,14.2%,14.2%
Mon Nov 11,08:09,GMT,cny,CNY Aggregate Financing RMB,Medium,856.4B,1115.0B,1404.9B
Mon Nov 11,21:00,GMT,nzd,NZD REINZ Housing Price Index,Low,3839.8,,3778.1
Mon Nov 11,21:00,GMT,nzd,NZD REINZ House Price Index (MoM),Low,1.6%,,0.8%
Mon Nov 11,21:00,GMT,nzd,NZD REINZ House Sales (YoY),Medium,2.1%,,19.0%
Mon Nov 11,21:00,GMT,nzd,NZD ANZ Truckometer Heavy (MoM),Low,0.3%,,0.0%
Mon Nov 11,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,4.1%,3.9%,3.9%
Mon Nov 11,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,3.3%,3.1%,3.1%
Mon Nov 11,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,-0.2%,0.2%,0.6%
Tue Nov 12,00:01,GMT,gbp,GBP RICS House Price Balance,Low,57%,58%,5.3%
Tue Nov 12,00:30,GMT,aud,AUD NAB Business Conditions,Low,-4,,-4
Tue Nov 12,00:30,GMT,aud,AUD NAB Business Confidence,Medium,5,,12
Tue Nov 12,00:30,GMT,aud,AUD Credit Card Balances,Low,A$48.8 B,,A$48.9 B
Tue Nov 12,00:30,GMT,aud,AUD Credit Card Purchases,Low,A$22.0 B,,A$21.8 B
Tue Nov 12,05:00,GMT,jpy,JPY Consumer Confidence Index,Medium,41.2,45.5,45.4
Tue Nov 12,06:00,GMT,jpy,JPY Machine Tool Orders (YoY) (OCT P),Medium,8.4%,,-6.3%
Tue Nov 12,07:00,GMT,eur,EUR German Consumer Price Index (MoM),Low,-0.2%,-0.2%,-0.2%
Tue Nov 12,07:00,GMT,eur,EUR German Consumer Price Index (YoY),Medium,1.2%,1.2%,1.2%
Tue Nov 12,07:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Low,-0.3%,-0.2%,-0.2%
Tue Nov 12,07:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (YoY),Medium,1.2%,1.3%,1.3%
Tue Nov 12,07:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,-1.0%,,0.7%
Tue Nov 12,07:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,-2.7%,,-2.2%
Tue Nov 12,09:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (MoM),Low,-0.6%,-0.7%,-1.0%
Tue Nov 12,09:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (YoY),Low,-0.3%,0.1%,0.9%
Tue Nov 12,09:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (MoM),Low,-0.3%,0.0%,0.0%
Tue Nov 12,09:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (YoY),Medium,0.8%,1.0%,1.2%
Tue Nov 12,09:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.1%,0.1%,0.0%
Tue Nov 12,09:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,0.9%,0.7%,0.8%
Tue Nov 12,09:30,GMT,gbp,GBP DCLG UK House Prices (YoY),Low,3.8%,,3.7%
Tue Nov 12,09:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,0.1%,0.4%,0.4%
Tue Nov 12,09:30,GMT,gbp,GBP Consumer Price Index (YoY),High,2.2%,2.5%,2.7%
Tue Nov 12,09:30,GMT,gbp,GBP Core Consumer Price Index (YoY),High,1.7%,2.0%,2.2%
