Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jul 31,23:01,GMT,gbp,GBP Lloyds Business Barometer,Low,19,,36
Sun Jul 31,23:30,GMT,aud,AUD AiG Performance of Manufacturing Index,Medium,43.4,,52.9
Mon Aug 01,00:30,GMT,aud,AUD TD Securities Inflation (MoM) ,Low,0.3%,,0.0%
Mon Aug 01,00:30,GMT,aud,AUD TD Securities Inflation YoY,Medium,3.2%,,2.9%
Mon Aug 01,00:40,GMT,usd,USD President Obama's Press Conference on Debt Agreement,Medium,,,
Mon Aug 01,01:00,GMT,nzd,NZD ANZ Commodity Price,Low,-0.1%,,-1.2%
Mon Aug 01,01:00,GMT,cny,CNY PMI Manufacturing,High,50.7,50.2,50.9
Mon Aug 01,01:00,GMT,aud,AUD HIA New Home Sales (MoM),Medium,-8.7%,,-0.2%
Mon Aug 01,02:30,GMT,cny,CNY HSBC Manufacturing PMI,Low,49.3,,50.1
Mon Aug 01,05:00,GMT,jpy,JPY Vehicle Sales (YoY),Low,-27.6%,,-23.3%
Mon Aug 01,07:45,GMT,eur,EUR Italian Purchasing Manager Index Manufacturing,Low,50.1,49.0,49.8
Mon Aug 01,07:50,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,50.5,50.1,50.1
Mon Aug 01,07:55,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,52.0,52.1,52.1
Mon Aug 01,08:00,GMT,eur,EUR Italian Unemployment Rate (SA),Low,8.0%,,8.1%
Mon Aug 01,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing,Medium,50.4,50.4,50.4
Mon Aug 01,08:30,GMT,gbp,GBP Purchasing Manager Index Manufacturing,Medium,49.1,51.0,51.4
Mon Aug 01,09:00,GMT,eur,EUR Euro-Zone Unemployment Rate,Medium,9.9%,9.9%,9.9%
Mon Aug 01,14:00,GMT,usd,USD Construction Spending (MoM),Medium,0.2%,-0.1%,-0.6%
Mon Aug 01,14:00,GMT,usd,USD ISM Manufacturing,High,50.9,55.0,55.3
Mon Aug 01,14:00,GMT,usd,USD ISM Prices Paid,Medium,59.0,64.0,68.0
Mon Aug 01,16:00,GMT,eur,EUR Italian New Car Registrations (YoY),Low,-10.7%,,-1.7%
Mon Aug 01,17:00,GMT,eur,EUR Italian Budget Balance (euros) (YTD),Low,-39.6B,,-43.5B
Mon Aug 01,17:00,GMT,eur,EUR Italian Budget Balance (euros),Low,4.0B,,1.3B
Mon Aug 01,22:45,GMT,nzd,NZD Private Wages Inc Overtime (QoQ),Low,0.5%,0.5%,0.4%
Mon Aug 01,22:45,GMT,nzd,NZD Average Hourly Earnings (QoQ),Medium,1.2%,0.8%,0.3%
Mon Aug 01,22:45,GMT,nzd,NZD Private Wages ex Overtime (QoQ),Low,0.5%,0.5%,0.4%
Mon Aug 01,23:50,GMT,jpy,JPY Monetary Base (YoY),Low,15.0%,,17.0%
Tue Aug 02,01:30,GMT,aud,AUD House Price Index (YoY),Medium,-1.9%,-3.0%,0.0%
Tue Aug 02,01:30,GMT,jpy,JPY Labor Cash Earnings (YoY),Medium,-0.8%,0.5%,1.0%
Tue Aug 02,01:30,GMT,aud,AUD Building Approvals (MoM),Low,-3.5%,3.0%,-6.3%
Tue Aug 02,01:30,GMT,aud,AUD House Price Index (QoQ),Medium,-0.1%,-1.0%,-1.1%
Tue Aug 02,01:30,GMT,aud,AUD Building Approvals (YoY),Low,-15.5%,-10.3%,-13.3%
Tue Aug 02,04:30,GMT,aud,AUD Reserve Bank of Australia Rate Decision,High,4.75%,4.75%,4.75%
Tue Aug 02,06:30,GMT,aud,AUD RBA Commodity Price Index,Low,108.3,,109.4
Tue Aug 02,06:30,GMT,aud,AUD RBA Commodity Index SDR (YoY),Low,27.6%,,28.2%
Tue Aug 02,07:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,7.4%,,-3.9%
Tue Aug 02,07:30,GMT,chf,CHF SVME-Purchasing Managers Index,Medium,53.5,52.5,53.4
Tue Aug 02,08:30,GMT,gbp,GBP Purchasing Manager Index Construction,Medium,53.5,53.1,53.6
Tue Aug 02,09:00,GMT,eur,EUR Euro-Zone Producer Price Index (MoM),Medium,0.0%,0.1%,-0.2%
Tue Aug 02,09:00,GMT,eur,EUR Euro-Zone Producer Price Index (YoY),High,5.9%,5.9%,6.2%
Tue Aug 02,12:30,GMT,USD,USD Annual Revisions: Personal Income and Spending,LOW,,,
Tue Aug 02,12:30,GMT,usd,USD Personal Income,Medium,0.1%,0.2%,0.2%
Tue Aug 02,12:30,GMT,usd,USD Personal Spending,Medium,-0.2%,0.1%,0.1%
Tue Aug 02,12:30,GMT,usd,USD Personal Consumption Expenditure Deflator (YoY),Low,2.6%,2.6%,2.6%
Tue Aug 02,12:30,GMT,usd,USD Personal Consumption Expenditure Core (MoM),Medium,0.1%,0.2%,0.2%
Tue Aug 02,12:30,GMT,usd,USD Personal Consumption Expenditure Core (YoY),Low,1.3%,1.4%,1.3%
Tue Aug 02,16:00,GMT,usd,USD Senate Votes on Debt-Limit Bill,High,,,
