Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Dec 15,21:00,GMT,nzd,NZD Westpac NZ Consumer Confidence,Medium,120.1,,115.4
Sun Dec 15,21:30,GMT,nzd,NZD Performance Services Index,Medium,56.3,,57.7
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Large Manufacturers Index,Medium,16,15,12
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Large Manufacturers Outlook,Medium,14,17,11
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Non-Manufacturing Index,Medium,20,16,14
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Non-Manufacturing Outlook,Medium,17,19,14
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Large All Industry Capex,Medium,4.6%,5.5%,5.1%
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Small Manufacturing Index,Low,1,-7,-9
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Small Manufacturing Outlook,Low,-1,-5,-5
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Small Non-Manufacturing Index,Low,4,1,-1
Sun Dec 15,23:50,GMT,jpy,JPY Tankan Small Non-Manufacturing Outlook,Low,1,2,-2
Mon Dec 16,00:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,-1.9%,,-2.4%
Mon Dec 16,00:01,GMT,gbp,GBP Rightmove House Prices (YoY),Low,5.4%,,4.0%
Mon Dec 16,01:45,GMT,cny,CNY HSBC/Markit Flash Manufacturing PMI,Medium,50.5,50.9,50.8
Mon Dec 16,04:00,GMT,jpy,JPY Tokyo Condominium Sales (YoY),Low,22.3%,,21.4%
Mon Dec 16,08:00,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,47.1,49.0,48.4
Mon Dec 16,08:00,GMT,eur,EUR French Purchasing Manager Index Services,Low,47.4,48.7,48.0
Mon Dec 16,08:30,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,54.2,53.0,52.7
Mon Dec 16,08:30,GMT,eur,EUR German Purchasing Manager Index Services,Medium,54.0,55.3,55.7
Mon Dec 16,09:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing,Medium,52.7,51.9,51.6
Mon Dec 16,09:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,51.0,51.5,51.2
Mon Dec 16,09:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,52.1,51.9,51.7
Mon Dec 16,10:00,GMT,eur,EUR Euro-Zone Trade Balance s.a. (euros),Low,14.5B,14.5B,12.4B
Mon Dec 16,10:00,GMT,eur,EUR Euro-Zone Trade Balance (euros),Low,17.2B,15.0B,10.9B
Mon Dec 16,13:30,GMT,usd,USD Non-Farm Productivity,Low,3.0%,2.8%,1.9%
Mon Dec 16,13:30,GMT,usd,USD Unit Labor Costs,Low,-1.4%,-1.4%,-0.6%
Mon Dec 16,13:30,GMT,cad,CAD International Securities Transactions (Canadian dollar),Low,4.41B,,8.29B
Mon Dec 16,13:30,GMT,usd,USD Empire Manufacturing,Low,0.98,5.00,-2.21
Mon Dec 16,13:58,GMT,usd,USD Markit US PMI Preliminary,Medium,54.4,55.0,54.3
