Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jul 14,22:30,GMT,NZD,NZD Performance Services Index,Medium,55.0,,56.2
Sun Jul 14,23:01,GMT,GBP,GBP Rightmove House Prices (MoM),Low,0.3%,,1.2%
Sun Jul 14,23:01,GMT,GBP,GBP Rightmove House Prices (YoY),Medium,4.8%,,2.7%
Mon Jul 15,01:30,GMT,AUD,AUD New Motor Vehicle Sales (MoM),Low,4.0%,,0.0%
Mon Jul 15,01:30,GMT,AUD,AUD New Motor Vehicle Sales (YoY),Low,7.1%,,0.2%
Mon Jul 15,02:00,GMT,CNY,CNY GDP (YoY),High,7.5%,7.5%,7.7%
Mon Jul 15,02:00,GMT,CNY,CNY Real GDP (QoQ),High,1.7%,1.8%,1.6%
Mon Jul 15,02:00,GMT,CNY,CNY Industrial Production YTD (YoY),Medium,9.3%,9.3%,9.4%
Mon Jul 15,02:00,GMT,CNY,CNY Real GDP YTD (YoY),High,7.6%,7.7%,7.7%
Mon Jul 15,02:00,GMT,CNY,CNY Industrial Production (YoY),Medium,8.9%,9.1%,9.2%
Mon Jul 15,02:00,GMT,CNY,CNY Fixed Assets Inv Excl. Rural YTD (YoY),Medium,20.1%,20.2%,20.4%
Mon Jul 15,02:00,GMT,CNY,CNY Retail Sales YTD (YoY),Medium,12.7%,12.7%,12.6%
Mon Jul 15,02:00,GMT,CNY,CNY Retail Sales (YoY),Medium,12.3%,12.9%,12.9%
Mon Jul 15,02:00,GMT,CNY,CNY Business Climate Index,Low,120.6,,125.6
Mon Jul 15,02:00,GMT,CNY,CNY Entrepreneur Confidence Index,Low,117,,122.4
Mon Jul 15,07:15,GMT,CHF,CHF Producer & Import Prices (MoM),Low,0.1%,0.1%,-0.3%
Mon Jul 15,07:15,GMT,CHF,CHF Producer & Import Prices (YoY),Medium,0.2%,0.2%,-0.2%
Mon Jul 15,12:00,GMT,USD,USD Fed's Tarullo Speaks on Banking Regulation in Washington,Low,,,
Mon Jul 15,12:30,GMT,USD,USD Advance Retail Sales,High,0.4%,0.8%,0.6%
Mon Jul 15,12:30,GMT,USD,USD Retail Sales Less Autos,Medium,0.0%,0.5%,0.3%
Mon Jul 15,12:30,GMT,USD,USD Empire Manufacturing,Low,9.46,5.00,7.84
Mon Jul 15,12:30,GMT,USD,USD Retail Sales Ex Auto & Gas,Low,-0.1%,0.4%,0.3%
Mon Jul 15,12:30,GMT,USD,"USD Retail Sales ""Control Group""",Low,0.3%,0.3%,0.3%
Mon Jul 15,13:00,GMT,CAD,CAD Existing Home Sales (MoM),Medium,3.3%,,3.6%
Mon Jul 15,14:00,GMT,USD,USD Business Inventories,Medium,0.1%,0.0%,0.3%
Mon Jul 15,21:00,GMT,USD,USD EIA Gasoline and Diesel Fuel Update,Low,,,
Mon Jul 15,22:45,GMT,NZD,NZD Consumer Prices Index (QoQ),Medium,0.2%,0.3%,0.4%
Mon Jul 15,22:45,GMT,NZD,NZD Consumer Prices Index (YoY),Medium,0.7%,0.8%,0.9%
Tue Jul 16,01:30,GMT,AUD,AUD RBA Policy Meeting - July Minutes,High,,,
Tue Jul 16,04:00,GMT,JPY,JPY Tokyo Condominium Sales (YoY),Low,22.0%,,49.2%
Tue Jul 16,06:00,GMT,EUR,EUR EU 25 New Car Registrations,Low,-5.6%,,-5.9%
Tue Jul 16,08:30,GMT,GBP,GBP Producer Price Index Input n.s.a. (MoM),Low,0.2%,-0.2%,-0.3%
Tue Jul 16,08:30,GMT,GBP,GBP Consumer Price Index (YoY),High,2.9%,3.0%,2.7%
Tue Jul 16,08:30,GMT,GBP,GBP Retail Price Index (MoM),Low,-0.1%,0.0%,0.2%
Tue Jul 16,08:30,GMT,GBP,GBP Producer Price Index Input n.s.a. (YoY),Low,4.2%,4.2%,2.2%
Tue Jul 16,08:30,GMT,GBP,GBP Producer Price Index Output n.s.a. (MoM),Low,0.1%,0.0%,0.0%
Tue Jul 16,08:30,GMT,GBP,GBP Producer Price Index Output n.s.a. (YoY),Medium,2.0%,1.9%,1.2%
Tue Jul 16,08:30,GMT,GBP,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.0%,0.1%,0.1%
Tue Jul 16,08:30,GMT,GBP,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,1.0%,1.1%,0.8%
Tue Jul 16,08:30,GMT,GBP,GBP DCLG UK House Prices (YoY),Low,2.9%,2.8%,2.6%
Tue Jul 16,08:30,GMT,GBP,GBP Consumer Price Index (MoM),Medium,-0.2%,-0.1%,0.2%
Tue Jul 16,08:30,GMT,GBP,GBP Core Consumer Price Index (YoY),High,2.3%,2.3%,2.2%
Tue Jul 16,08:30,GMT,GBP,GBP Retail Price Index,Low,249.7,250.0,250.0
Tue Jul 16,08:30,GMT,GBP,GBP Retail Price Index (YoY),Low,3.3%,3.4%,3.1%
Tue Jul 16,08:30,GMT,GBP,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.3%,3.4%,3.1%
Tue Jul 16,09:00,GMT,EUR,EUR Euro-Zone Consumer Price Index (YoY),High,1.6%,1.6%,1.6%
Tue Jul 16,09:00,GMT,EUR,EUR Euro-Zone Consumer Price Index - Core (YoY),High,1.2%,1.2%,1.2%
Tue Jul 16,09:00,GMT,EUR,EUR Euro-Zone Trade Balance (euros),Low,15.2B,12.0B,14.9B
Tue Jul 16,09:00,GMT,EUR,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,32.8,,30.6
Tue Jul 16,09:00,GMT,EUR,EUR German ZEW Survey (Economic Sentiment),High,36.3,40.0,38.5
Tue Jul 16,09:00,GMT,EUR,EUR Euro-Zone Consumer Price Index (MoM),Medium,0.1%,0.1%,0.1%
Tue Jul 16,09:00,GMT,EUR,EUR Euro-Zone Trade Balance s.a. (euros),Low,14.6B,16.2B,16.1B
Tue Jul 16,09:00,GMT,EUR,EUR German ZEW Survey (Current Situation),Medium,10.6,9.0,8.6
Tue Jul 16,12:30,GMT,CAD,CAD Manufacturing Shipments (MoM),Low,0.7%,0.8%,-2.4%
Tue Jul 16,12:30,GMT,USD,USD Consumer Price Index (MoM),Medium,0.5%,0.3%,0.1%
Tue Jul 16,12:30,GMT,USD,USD Consumer Price Index Ex Food & Energy (MoM),Medium,0.2%,0.2%,0.2%
Tue Jul 16,12:30,GMT,USD,USD Consumer Price Index (YoY),High,1.8%,1.6%,1.4%
Tue Jul 16,12:30,GMT,USD,USD Consumer Price Index Ex Food & Energy (YoY),High,1.6%,1.6%,1.7%
