Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Apr 14,22:30,GMT,nzd,NZD Performance Services Index,Medium,55.4,,55.5
Sun Apr 14,23:01,GMT,gbp,GBP Rightmove House Prices (YoY),Medium,0.4%,,1.2%
Sun Apr 14,23:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,2.1%,,1.7%
Mon Apr 15,01:30,GMT,aud,AUD Home Loans,Medium,2.0%,1.5%,-0.3%
Mon Apr 15,01:30,GMT,aud,AUD Investment Lending,Low,1.8%,,4.4%
Mon Apr 15,01:30,GMT,aud,AUD Value of Loans (MoM),Low,1.2%,,1.2%
Mon Apr 15,02:00,GMT,cny,CNY Fixed Assets Inv Excl. Rural YTD YoY,Medium,20.9%,21.3%,21.2%
Mon Apr 15,02:00,GMT,cny,CNY Retail Sales (YoY),Medium,12.6%,12.6%,
Mon Apr 15,02:00,GMT,cny,CNY Real GDP YTD (YoY),High,7.7%,8.0%,7.8%
Mon Apr 15,02:00,GMT,cny,CNY Real GDP (QoQ),High,1.6%,2.0%,2.0%
Mon Apr 15,02:00,GMT,cny,CNY Industrial Production YTD (YoY),Medium,9.5%,10.0%,9.9%
Mon Apr 15,02:00,GMT,cny,CNY Industrial Production (YoY),Medium,8.9%,10.1%,
Mon Apr 15,02:00,GMT,cny,CNY Retail Sales YTD (YoY),Medium,12.4%,12.5%,12.3%
Mon Apr 15,02:00,GMT,cny,CNY Real GDP (YoY),High,7.7%,8.0%,7.9%
Mon Apr 15,02:00,GMT,cny,CNY Business Climate Index,Low,125.6,,124.4
Mon Apr 15,02:00,GMT,cny,CNY Entrepreneur Confidence Index,Low,122.4,,120.4
Mon Apr 15,04:30,GMT,jpy,JPY Industrial Production (YoY),Medium,-10.5%,,-11.0%
Mon Apr 15,04:30,GMT,jpy,JPY Capacity Utilization (MoM),Low,0.7%,,1.7%
Mon Apr 15,04:30,GMT,jpy,JPY Industrial Production (MoM),Low,0.6%,,-0.1%
Mon Apr 15,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-21.5%,,-21.6%
Mon Apr 15,06:15,GMT,JPY,JPY BOJ Governor Kuroda Speech,Medium,,,
Mon Apr 15,09:00,GMT,eur,EUR Euro-Zone Trade Balance s.a. (euros),Low,12.0B,10.0B,8.7B
Mon Apr 15,09:00,GMT,eur,EUR Euro-Zone Trade Balance (euros),Low,10.4B,5.0B,-4.7B
Mon Apr 15,12:30,GMT,usd,USD Empire Manufacturing,Low,3.05,7.00,9.24
Mon Apr 15,13:00,GMT,usd,USD Net Long-term TIC Flows,Medium,-$17.8B,$40.0B,$25.7B
Mon Apr 15,13:00,GMT,cad,CAD Existing Home Sales (MoM),Medium,2.4%,,-2.1%
Mon Apr 15,13:00,GMT,usd,USD Total Net TIC Flows,Low,$53.6B,,$116.8B
Mon Apr 15,14:00,GMT,usd,USD NAHB Housing Market Index,Low,42,45,44
Tue Apr 16,01:30,GMT,AUD,AUD RBA Policy Meeting Minutes,High,,,
Tue Apr 16,01:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,-0.6%,,-0.1%
Tue Apr 16,01:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,4.5%,,9.4%
Tue Apr 16,07:15,GMT,chf,CHF Producer & Import Prices (YoY),Medium,-0.3%,-0.3%,0.1%
Tue Apr 16,07:15,GMT,chf,CHF Producer & Import Prices (MoM),Low,0.0%,0.0%,0.1%
Tue Apr 16,08:00,GMT,eur,EUR Greek Finance Minister Stournaras Holds News Conference on Troika Deal,Medium,,,
Tue Apr 16,08:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (YoY),Low,0.4%,0.7%,2.1%
Tue Apr 16,08:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (MoM),Low,0.3%,0.3%,0.8%
Tue Apr 16,08:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (YoY),Medium,2.0%,2.0%,2.3%
Tue Apr 16,08:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,1.3%,1.4%,1.3%
Tue Apr 16,08:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,0.3%,0.3%,0.7%
Tue Apr 16,08:30,GMT,gbp,GBP Consumer Price Index (YoY),High,2.8%,2.8%,2.8%
Tue Apr 16,08:30,GMT,gbp,GBP Retail Price Index,Low,248.7,248.7,247.6
Tue Apr 16,08:30,GMT,gbp,GBP Retail Price Index (MoM),Low,0.4%,0.4%,0.7%
Tue Apr 16,08:30,GMT,gbp,GBP Retail Price Index (YoY),Medium,3.3%,3.3%,3.2%
Tue Apr 16,08:30,GMT,gbp,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.2%,3.2%,3.2%
Tue Apr 16,08:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (MoM),Low,-0.1%,-0.2%,2.8%
Tue Apr 16,08:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.1%,0.2%,0.3%
Tue Apr 16,08:30,GMT,gbp,GBP UK ONS House Prices (YoY),Low,1.9%,2.4%,2.2%
Tue Apr 16,08:30,GMT,gbp,GBP Core Consumer Price Index (YoY),High,2.4%,2.3%,2.3%
Tue Apr 16,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index - Core (YoY),High,1.5%,1.4%,1.3%
Tue Apr 16,09:00,GMT,eur,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,24.9,,33.4
Tue Apr 16,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index (MoM),Medium,1.2%,1.2%,0.4%
Tue Apr 16,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index (YoY),High,1.7%,1.7%,1.7%
Tue Apr 16,09:00,GMT,eur,EUR German ZEW Survey (Current Situation),Medium,9.2,14,13.6
Tue Apr 16,09:00,GMT,eur,EUR German ZEW Survey (Economic Sentiment),High,36.3,41,48.5
Tue Apr 16,10:00,GMT,usd,USD Fed's Plosser Speaks on Exit Principles in Beijing,Medium,,,
Tue Apr 16,12:30,GMT,cad,CAD International Securities Transactions (Canadian dollar),Low,-6.31B,,14.32B
Tue Apr 16,12:30,GMT,usd,USD Consumer Price Index (MoM),Medium,-0.2%,0.0%,0.7%
Tue Apr 16,12:30,GMT,usd,USD Consumer Price Index Ex Food & Energy (MoM),Medium,0.1%,0.2%,0.2%
Tue Apr 16,12:30,GMT,usd,USD Consumer Price Index n.s.a.,Low,232.773,232.953,232.166
Tue Apr 16,12:30,GMT,usd,USD Housing Starts,Low,1036K,930K,968K
Tue Apr 16,12:30,GMT,usd,USD Building Permits (MoM),Medium,-3.9%,0.3%,3.9%
Tue Apr 16,12:30,GMT,cad,CAD Manufacturing Sales (MoM),Low,2.6%,0.6%,-0.6%
Tue Apr 16,12:30,GMT,usd,USD Consumer Price Index (YoY),High,1.5%,1.6%,2.0%
Tue Apr 16,12:30,GMT,usd,USD Consumer Price Index Ex Food & Energy (YoY),High,1.9%,2.0%,2.0%
Tue Apr 16,12:30,GMT,usd,USD Housing Starts (MoM),Medium,7.0%,1.4%,7.3%
Tue Apr 16,12:30,GMT,usd,USD Building Permits,Low,902K,943K,939K
Tue Apr 16,12:30,GMT,usd,USD Consumer Price Index Core Index s.a.,Low,232.758,232.984,232.512
Tue Apr 16,13:00,GMT,eur,EUR ECB's Draghi Speaks Before European Parliament in Strasbourg,Medium,,,
Tue Apr 16,13:15,GMT,usd,USD Industrial Production,Medium,-0.1%,0.2%,0.9%
Tue Apr 16,13:15,GMT,usd,USD Capacity Utilization,Low,78.5%,78.4%,78.3%
Tue Apr 16,13:15,GMT,usd,USD Manufacturing (SIC) Production,Medium,-0.1%,0.1%,0.9%
Tue Apr 16,16:00,GMT,USD,USD Fed's Duke Speaks to Bankers in Washington,Low,,,
Tue Apr 16,21:00,GMT,usd,USD Fed's Kocherlakota Speaks in Minneapolis,Low,,,
Tue Apr 16,22:45,GMT,nzd,NZD Consumer Prices Index (YoY),High,0.9%,0.9%,0.9%
Tue Apr 16,22:45,GMT,nzd,NZD Consumer Prices Index (QoQ),Medium,0.4%,0.5%,-0.2%
Wed Apr 17,00:30,GMT,aud,AUD Westpac Leading Index (MoM),Low,0.6%,,0.4%
Wed Apr 17,05:00,GMT,jpy,JPY Consumer Confidence,Medium,44.8,46.0,44.2
Wed Apr 17,06:00,GMT,eur,EUR EU 27 New Car Registrations,Low,-10.2%,,-10.5%
Wed Apr 17,08:30,GMT,GBP,GBP Bank of England Minutes,High,,,
Wed Apr 17,08:30,GMT,gbp,GBP Average Weekly Earnings 3M/YoY,Medium,0.8%,1.3%,1.2%
Wed Apr 17,08:30,GMT,gbp,GBP Weekly Earnings exBonus 3M/YoY,Low,1.0%,1.2%,1.3%
Wed Apr 17,08:30,GMT,gbp,GBP Claimant Count Rate,Medium,4.6%,4.7%,4.6%
