Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Dec 11,23:50,GMT,JPY,JPY Domestic Corporate Goods Price Index (MoM),LOW,0.1%,-0.1%,-0.7%
Sun Dec 11,23:50,GMT,JPY,JPY Domestic Corporate Goods Price Index (YoY),LOW,1.7%,1.5%,1.7%
Mon Dec 12,00:30,GMT,AUD,AUD Home Loans,Medium,0.7%,0.0%,2.2%
Mon Dec 12,00:30,GMT,AUD,AUD Investment Lending,LOW,-5.5%,,1.9%
Mon Dec 12,00:30,GMT,AUD,AUD Value of Loans (MoM),LOW,-1.2%,,0.7%
Mon Dec 12,00:30,GMT,AUD,AUD Trade Balance (Australian dollar),Medium,1595M,2000M,2564M
Mon Dec 12,05:00,GMT,JPY,JPY Consumer Confidence,Medium,38.1,38.3,38.6
Mon Dec 12,06:00,GMT,JPY,JPY Machine Tool Orders (YoY),Medium,15.9%,,26.0%
Mon Dec 12,07:00,GMT,EUR,EUR German Wholesale Price Index (MoM),LOW,0.7%,,-1.0%
Mon Dec 12,07:00,GMT,EUR,EUR German Wholesale Price Index (YoY),LOW,4.9%,,5.0%
Mon Dec 12,07:45,GMT,EUR,EUR French Wages (QoQ),LOW,0.3%,,0.4%
Mon Dec 12,08:51,GMT,EUR,EUR French Current Account (euros),LOW,-4.5B,,-4.0B
Mon Dec 12,19:00,GMT,USD,USD Monthly Budget Statement,Medium,-$137.3B,-$139.9B,-$150.4B
Mon Dec 12,21:00,GMT,NZD,NZD New Zealand Manpower Survey,LOW,16%,,23%
Mon Dec 12,21:40,GMT,AUD,AUD Australia Manpower Survey,LOW,13%,,16%
Mon Dec 12,21:45,GMT,NZD,NZD Food Prices (MoM),LOW,0.2%,,-1.3%
Mon Dec 12,23:01,GMT,EUR,EUR Germany First Quarter Manpower Employment Outlook (Table),LOW,,,
Mon Dec 12,23:50,GMT,JPY,JPY Tertiary Industry Index (MoM),Medium,0.6%,0.4%,-0.7%
Tue Dec 13,00:01,GMT,GBP,GBP RICS House Price Balance,Medium,-17%,-25%,-24%
Tue Dec 13,00:30,GMT,AUD,AUD Dwelling Starts,Medium,-6.8%,-1.0%,-4.7%
Tue Dec 13,00:30,GMT,AUD,AUD NAB Business Confidence,Medium,2,,2
Tue Dec 13,00:30,GMT,AUD,AUD NAB Business Conditions,LOW,1,,-1
Tue Dec 13,01:00,GMT,JPY,JPY Japan Manpower Survey,LOW,11,,10
Tue Dec 13,05:01,GMT,CNY,CNY China Manpower Survey,LOW,17%,,25%
Tue Dec 13,06:30,GMT,EUR,EUR French Consumer Price Index - EU Harmonised (MoM),LOW,0.3%,0.1%,0.3%
Tue Dec 13,06:30,GMT,EUR,EUR French Consumer Price Index - EU Harmonised (YoY),LOW,2.7%,2.5%,2.5%
Tue Dec 13,06:30,GMT,EUR,EUR French Consumer Price Index (MoM),LOW,0.3%,0.1%,0.2%
Tue Dec 13,06:30,GMT,EUR,EUR French Consumer Price Index (YoY),LOW,2.5%,2.4%,2.3%
Tue Dec 13,06:30,GMT,EUR,EUR French Consumer Price Index Ex Tobacco Index,LOW,123,122.78,122.73
Tue Dec 13,06:45,GMT,CHF,CHF SECO December 2011 Economic Forecasts (Table),Medium,,,
Tue Dec 13,09:30,GMT,GBP,GBP DCLG UK House Prices (YoY),LOW,-0.4%,,-1.4%
Tue Dec 13,09:30,GMT,GBP,GBP Consumer Price Index (MoM),Medium,0.2%,0.2%,0.1%
Tue Dec 13,09:30,GMT,GBP,GBP Consumer Price Index (YoY),HIGH,4.8%,4.8%,5.0%
Tue Dec 13,09:30,GMT,GBP,GBP Core Consumer Price Index (YoY),HIGH,3.2%,3.3%,3.4%
Tue Dec 13,09:30,GMT,GBP,GBP Retail Price Index,LOW,238.5,238.4,238
Tue Dec 13,09:30,GMT,GBP,GBP Retail Price Index (MoM),LOW,0.2%,0.2%,0.0%
Tue Dec 13,09:30,GMT,GBP,GBP Retail Price Index (YoY),LOW,5.2%,5.1%,5.4%
Tue Dec 13,09:30,GMT,GBP,GBP Retail Price Index Ex Mort Int.Payments (YoY),LOW,5.3%,5.3%,5.6%
Tue Dec 13,10:00,GMT,EUR,EUR German ZEW Survey (Current Situation),Medium,26.8,31,34.2
Tue Dec 13,10:00,GMT,EUR,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,-54.1,,-59.1
Tue Dec 13,10:00,GMT,EUR,EUR German ZEW Survey (Economic Sentiment),HIGH,-53.8,-55.8,-55.2
Tue Dec 13,12:30,GMT,USD,USD NFIB Small Business Optimism,LOW,92,91.5,90.2
Tue Dec 13,13:30,GMT,USD,USD Advance Retail Sales,HIGH,0.2%,0.6%,0.5%
Tue Dec 13,13:30,GMT,USD,USD Retail Sales Less Autos,Medium,0.2%,0.4%,0.6%
Tue Dec 13,13:30,GMT,USD,USD Retail Sales Ex Auto & Gas,Medium,0.2%,0.4%,0.7%
Tue Dec 13,15:00,GMT,USD,USD IBD/TIPP Economic Optimism,LOW,42.8,42.3,40.6
Tue Dec 13,15:00,GMT,USD,USD Business Inventories,Medium,0.8%,0.8%,0.0%
Tue Dec 13,19:15,GMT,USD,USD Federal Open Market Committee Rate Decision,HIGH,0.3%,0.3%,0.3%
Tue Dec 13,23:30,GMT,AUD,AUD Westpac Consumer Confidence,Medium,-8.3%,,6.3%
Tue Dec 13,23:30,GMT,AUD,AUD Westpac Consumer Confidence Index,LOW,94.7,,103.4
Wed Dec 14,00:00,GMT,AUD,AUD DEWR Internet Skilled Vacancies MoM,LOW,-1.00%,,-1.90%
