Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jul 7,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Low,2.2%,2.3%,2.1%
Sun Jul 7,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Low,1.9%,1.9%,1.8%
Sun Jul 7,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥623.3B,¥600.0B,¥852.7B
Sun Jul 7,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥906.7B,-¥902.1B,-¥818.8B
Sun Jul 7,23:50,GMT,jpy,JPY Current Account Balance (YoY),Low,58.1%,91.6%,100.8%
Sun Jul 7,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥540.7B,¥600.0B,¥750.0B
Mon Jul 8,01:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-1.8%,,-2.5%
Mon Jul 8,02:35,GMT,nzd,NZD REINZ Housing Price Index,Low,3685.8,,3686.9
Mon Jul 8,02:35,GMT,nzd,NZD REINZ House Sales (YoY),Low,0.0%,,7.5%
Mon Jul 8,02:35,GMT,nzd,NZD REINZ Housing Price Index (MoM),Low,0.0%,,0.7%
Mon Jul 8,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-8.0%,,-9.0%
Mon Jul 8,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,53.0,55.5,55.7
Mon Jul 8,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,53.6,55.7,56.2
Mon Jul 8,05:45,GMT,chf,CHF Unemployment Rate,Medium,2.9%,3.0%,3.0%
Mon Jul 8,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.2%,3.2%,3.2%
Mon Jul 8,06:00,GMT,eur,EUR German Trade Balance (euros),Medium,13.1B,17.8B,18.0B
Mon Jul 8,06:00,GMT,eur,EUR German Current Account (euros),Low,11.2B,14.8B,16.7B
Mon Jul 8,06:00,GMT,eur,EUR German Imports s.a. (MoM),Low,1.7%,0.0%,1.2%
Mon Jul 8,06:00,GMT,eur,EUR German Exports s.a. (MoM),Low,-2.4%,0.1%,1.4%
Mon Jul 8,07:15,GMT,chf,CHF Industrial Production (YoY),Medium,3.0%,1.4%,1.7%
Mon Jul 8,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-12.6,-11.4,-11.6
Mon Jul 8,10:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,-1.0%,-0.5%,0.9%
Mon Jul 8,10:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,-1.0%,-0.5%,2.0%
Mon Jul 8,12:30,GMT,cad,CAD Building Permits (MoM),Low,4.5%,-5.2%,11.2%
Mon Jul 8,13:00,GMT,eur,EUR ECB's Draghi Speaks in Brussels,Medium,,,
Mon Jul 8,13:00,GMT,eur,EUR Euro-Area Finance Ministers Meet in Brussels,High,,,
Mon Jul 8,13:00,GMT,eur,IMF Releases Euro-Area Article IV Statement,Medium,,,
