Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun May 4,23:30,GMT,aud,AUD AiG Performance of Service Index,Medium,48.6,,48.9
Mon May 5,00:30,GMT,aud,AUD TD Securities Inflation (MoM),Low,0.4%,,0.2%
Mon May 5,00:30,GMT,aud,AUD TD Securities Inflation (YoY),Low,2.8%,,2.7%
Mon May 5,01:30,GMT,aud,AUD Building Approvals (MoM),Low,-3.5%,2.0%,-5.4%
Mon May 5,01:30,GMT,aud,AUD Building Approvals (YoY),Low,20.0%,31.2%,22.9%
Mon May 5,01:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,2.2%,,1.3%
Mon May 5,01:45,GMT,cny,CNY HSBC China Manufacturing PMI,Medium,48.1,48.4,48.3
Mon May 5,06:00,GMT,chf,CHF UBS Real Estate Bubble Index,Low,1.22,,1.23
Mon May 5,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,12.8,14.2,14.1
Mon May 5,09:00,GMT,eur,EUR Euro-Zone Producer Price Index (MoM),Medium,-0.2%,-0.2%,-0.2%
Mon May 5,09:00,GMT,eur,EUR Euro-Zone Producer Price Index (YoY),Medium,-1.6%,-1.7%,-1.7%
Mon May 5,13:45,GMT,usd,USD Markit US Services PMI,Medium,55.0,54.5,54.2
Mon May 5,13:45,GMT,usd,USD Markit US Composite PMI,Medium,55.6,,54.9
Mon May 5,14:00,GMT,usd,USD ISM Non-Manufacutring Composite,Medium,55.2,54.0,53.1
Tue May 6,01:30,GMT,aud,AUD Trade Balance (Australian Dollar),Medium,731M,1000M,1257M
Tue May 6,04:30,GMT,aud,AUD Reserve Bank of Australia Rate Decision,High,2.50%,2.50%,2.50%
Tue May 6,07:45,GMT,eur,EUR Italian Markit Composite PMI,Medium,52.6,,51.1
Tue May 6,07:45,GMT,eur,EUR Italian Markit/ADACI Services PMI,Medium,51.1,50.5,49.5
Tue May 6,07:50,GMT,eur,EUR French Markit Composite PMI,Medium,50.6,50.5,50.5
Tue May 6,07:50,GMT,eur,EUR French Markit Services PMI,Medium,50.4,50.3,50.3
Tue May 6,07:55,GMT,eur,EUR German Markit/BME Composite PMI,Medium,56.1,56.3,56.3
Tue May 6,07:55,GMT,eur,EUR German Markit Services PMI,Medium,54.7,55.0,55.0
Tue May 6,08:00,GMT,eur,EUR Euro-zone Markit Services PMI,Medium,53.1,53.1,53.1
Tue May 6,08:00,GMT,eur,EUR Euro-zone Markit Composite PMI,Medium,54,54,54
Tue May 6,08:30,GMT,gbp,GBP Markit/CIPS Composite PMI,Medium,55.1,,54.2
Tue May 6,08:30,GMT,gbp,GBP Markit/CIPS Services PMI,Medium,58.7,57.8,57.6
Tue May 6,08:30,GMT,eur,EUR EU Markit Composite PMI,Low,55.1,,54.2
Tue May 6,08:30,GMT,gbp,GBP Official Reserves (Changes),Low,$139M,,-$660M
Tue May 6,08:30,GMT,eur,EUR EU Markit Services PMI,Low,54.5,,53.5
Tue May 6,09:00,GMT,eur,EUR Euro-Zone Retail s.a.les (MoM),Medium,0.3%,-0.2%,0.1%
Tue May 6,09:00,GMT,eur,EUR Euro-Zone Retail s.a.les (YoY),Medium,0.9%,1.0%,1.0%
Tue May 6,12:30,GMT,cad,CAD International Merchandise Trade (Canadian Dollar),Low,0.08B,0.30B,0.85B
Tue May 6,12:30,GMT,usd,USD Trade Balance,Medium,$-40.4B,$-40.0B,$-41.9B
Tue May 6,14:00,GMT,cad,CAD Ivey Purchasing Managers Index s.a.,Medium,54.1,54.5,55.2
Tue May 6,14:00,GMT,usd,USD IBD/TIPP Economic Optimism,Low,45.8,47.5,48.0
Tue May 6,22:45,GMT,nzd,NZD Unemployment Rate,Medium,6.0%,5.8%,6%
Tue May 6,22:45,GMT,nzd,NZD Employment Change (QoQ),Medium,0.9%,0.6%,1.0%
Tue May 6,22:45,GMT,nzd,NZD Employment Change (YoY),Medium,3.7%,3.4%,3.0%
Tue May 6,22:45,GMT,nzd,NZD Participation Rate (QoQ),Medium,69.3,68.8%,68.9%
Tue May 6,22:45,GMT,nzd,NZD Average Hourly Earnings (QoQ),Low,0.7%,1.0%,0.3%
Tue May 6,22:45,GMT,nzd,NZD Private Wages Inc Overtime (QoQ) ,Low,0.3%,0.5%,0.6%
Tue May 6,22:45,GMT,nzd,NZD Private Wages ex Overtime (QoQ),Low,0.3%,0.5%,0.6%
Tue May 6,23:01,GMT,gbp,GBP BRC Shop Price Index (YoY),Low,-1.4%,-0.8%,-1.7%
Tue May 6,23:15,GMT,jpy,JPY Markit Japan Services PMI,Medium,46.4,,52.2
Tue May 6,23:15,GMT,jpy,JPY Markit/JMMA Japan Composite PMI,Medium,46.3,,52.8
Tue May 6,23:30,GMT,aud,AUD AiG Performance of Construction Index,Low,45.9,,46.2
Tue May 6,23:50,GMT,JPY,JPY Bank of Japan April 7-8 meeting minutes,High,,,
Wed May 7,,,USD,USD Fed's Stein Speaks on the Economy in New York,Low,,,
Wed May 7,01:30,GMT,aud,AUD Retail s.a.les Ex Inflation(QoQ),Medium,1.2%,1.6%,1.1%
Wed May 7,01:30,GMT,aud,AUD Retail s.a.les s.a. (MoM),Medium,0.1%,0.4%,0.3%
Wed May 7,01:45,GMT,cny,CNY HSBC China Services PMI,Medium,51.4,,51.9
Wed May 7,01:45,GMT,cny,CNY HSBC China Composite PMI,Medium,49.5,,49.3
Wed May 7,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.2%,3.2%,3.2%
Wed May 7,05:45,GMT,chf,CHF Unemployment Rate,Medium,3.2%,3.2%,3.3%
Wed May 7,06:00,GMT,eur,EUR German Factory Orders n.s.a. (YoY),Medium,1.5%,4.3%,6.5%
Wed May 7,06:00,GMT,eur,EUR German Factory Orders s.a. (MoM),Medium,-2.8%,0.3%,0.96%
Wed May 7,06:30,GMT,aud,AUD Foreign Reserves (Australian dollar),Low,A$62.1B,,A$62.2B
