Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Feb 9,23:00,GMT,nzd,NZD QV House Prices (YoY),Low,9.6%,,10.0%
Sun Feb 9,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Medium,2.3%,,2.3%
Sun Feb 9,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Medium,2.5%,,2.6%
Sun Feb 9,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,-¥638.6B,-¥685.4B,-¥592.8B
Sun Feb 9,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥1212.6B,-¥1260.0B,-¥1254.3B
Sun Feb 9,23:50,GMT,jpy,JPY Housing Loans (YoY),Medium,2.9%,,3.0%
Sun Feb 9,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,-¥196.7B,-¥64.0B,-¥46.6B
Sun Feb 9,23:50,GMT,jpy,JPY BoP Current Account Balance (YoY),Low,176.80%,251.10%,230.10%
Mon Feb 10,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-7.49%,,-15.73%
Mon Feb 10,05:00,GMT,jpy,JPY Consumer Confidence Index,Medium,40.5,42.0,41.3
Mon Feb 10,06:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,54.7,55.5,55.7
Mon Feb 10,06:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,49.0,,54.7
Mon Feb 10,06:45,GMT,chf,CHF Unemployment Rate,Medium,3.5%,3.5%,3.5%
Mon Feb 10,06:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.2%,3.2%,3.2%
Mon Feb 10,09:30,GMT,gbp,GBP Lloyds Employment Confidence,Low,-2,,-12
Mon Feb 10,09:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,13.3,10.1,11.9
Mon Feb 10,13:15,GMT,cad,CAD Housing Starts,Medium,180.2K,185.0K,187.1K
Mon Feb 10,21:00,GMT,nzd,NZD ANZ Truckometer Heavy (MoM),Low,1.7,,1.4%
Tue Feb 11,00:01,GMT,gbp,GBP BRC Sales Like-For-Like (YoY),Low,3.9%,0.8%,0.4%
Tue Feb 11,00:30,GMT,aud,AUD Value of Loans (MoM),Low,-1.5%,,2.2%
Tue Feb 11,00:30,GMT,aud,AUD House Price Index (YoY),Low,9.3%,8.6%,8.0%
Tue Feb 11,00:30,GMT,aud,AUD Home Loans,Medium,-1.9%,0.7%,1.4%
Tue Feb 11,00:30,GMT,aud,AUD Investment Lending,Medium,2.9%,,2.0%
Tue Feb 11,00:30,GMT,aud,AUD NAB Business Confidence,Medium,8,,6
Tue Feb 11,00:30,GMT,aud,AUD NAB Business Conditions,Low,4,,3
Tue Feb 11,00:30,GMT,aud,AUD House Price Index (QoQ),Low,3.4%,3.0%,2.4%
Tue Feb 11,12:30,GMT,usd,USD NFIB Small Business Optimism,Low,94.1,93.9,93.9
Tue Feb 11,13:30,GMT,usd,USD Release of Fed Chair Yellen's Prepared Comments to House,High,,,
Tue Feb 11,14:00,GMT,USD,"USD Fed's Plosser Speaks on Economic Outlook in Newark, Delaware",Low,,,
Tue Feb 11,15:00,GMT,usd,USD JOLTs Job Openings,Low,3990,3980,4033
Tue Feb 11,15:00,GMT,USD,USD Fed's Yellen Delivers Monetary Policy Report to House,Medium,,,
Tue Feb 11,15:00,GMT,usd,USD Wholesale Inventories,Low,0.3%,0.5%,0.5%
Tue Feb 11,15:00,GMT,usd,USD Wholesale Trade Sales (MoM),Low,0.5%,0.7%,1.0%
Tue Feb 11,21:00,GMT,CAD,CAD Canadian Finance Minister Flaherty Presents Budget,Low,,,
Tue Feb 11,21:30,GMT,USD,USD API Weekly Statistical Bulletin,Low,,,
Tue Feb 11,21:45,GMT,nzd,NZD NZ Card Spending - Retail (MoM),Medium,-0.5%,0.6%,0.6%
Tue Feb 11,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,-0.1%,,1.0%
Tue Feb 11,23:30,GMT,aud,AUD Westpac Consumer Conf Index,Low,100.2,,103.3
Tue Feb 11,23:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,-3.0%,,-1.7%
Tue Feb 11,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,-0.4%,-0.3%,0.8%
Tue Feb 11,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,4.4%,4.2%,4.3%
Tue Feb 11,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,3.5%,3.4%,3.4%
Tue Feb 11,23:50,GMT,jpy,JPY Machine Orders (MoM),Low,-15.7%,-4.0%,9.3%
Tue Feb 11,23:50,GMT,jpy,JPY Machine Orders (YoY),Medium,6.7%,17.4%,16.6%
Wed Feb 12,00:30,GMT,aud,AUD - Solde des cartes de crédit,Low,$A50.1B,,$A49.7B
Wed Feb 12,00:30,GMT,aud,AUD Credit Card Purchases,Low,$A24.8B,,$A22.4B
Wed Feb 12,01:00,GMT,USD,USD Fed's Lacker Speaks on Financial Stability at Stanford,Low,,,
Wed Feb 12,01:10,GMT,USD,USD Fed's Fisher Speaks on Economic Outlook in Dallas,Low,,,
Wed Feb 12,02:05,GMT,cny,CNY Trade Balance,Medium,$31.86B,$23.45B,$25.64B
