Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Mon Sep 23,01:45,GMT,cny,CNY HSBC/Markit Flash Mfg PMI,Medium,51.2,50.9,50.1
Mon Sep 23,07:00,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,49.5,50.1,49.7
Mon Sep 23,07:00,GMT,eur,EUR French Purchasing Manager Index Services,Low,50.7,49.6,48.9
Mon Sep 23,07:00,GMT,chf,CHF Money Supply M3 (YoY),Low,10.4%,,10.8%
Mon Sep 23,07:00,GMT,CHF,CHF KOF Institute September Economic Forecast,Medium,,,
Mon Sep 23,07:30,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,51.3,52.2,51.8
Mon Sep 23,07:30,GMT,eur,EUR German Purchasing Manager Index Services,Medium,54.4,53.0,52.8
Mon Sep 23,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing,Medium,51.1,51.7,51.4
Mon Sep 23,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,52.1,51.0,50.7
Mon Sep 23,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,52.1,51.8,51.5
Mon Sep 23,10:30,GMT,gbp,GBP BoE's Miles Speaks in Newcastle ,Low,,,
Mon Sep 23,12:30,GMT,usd,USD Chicago Fed Nat Activity Index,Medium,0.14,-0.05,-0.43
Mon Sep 23,12:58,GMT,usd,USD Markit US PMI Preliminary,Medium,52.8,54.0,53.1
Mon Sep 23,13:00,GMT,eur,EUR ECB's Draghi Speaks at European Parliament,Medium,,,
Mon Sep 23,13:20,GMT,USD,USD Fed's Lockhart to Speak in New York,Low,,,
Mon Sep 23,13:30,GMT,USD,USD Fed's Dudley to Speak to Fordham Wall Street Council,Low,,,
Mon Sep 23,17:30,GMT,USD,USD Fed's Fisher Speaks in Texas,Low,,,
Mon Sep 23,21:00,GMT,USD,USD EIA Gasoline and Diesel Fuel Update,Low,,,
