Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jan 5,22:30,GMT,aud,AUD AiG Performance of Service Index,Medium,46.1,,48.9
Mon Jan 6,01:45,GMT,cny,CNY HSBC/Markit Services PMI,Medium,50.9,,52.5
Mon Jan 6,05:00,GMT,jpy,JPY Vehicle Sales (YoY),Low,18.7%,,13.3%
Mon Jan 6,08:45,GMT,eur,EUR Italian Purchasing Manager Index Services,Low,47.9,48.5,47.2
Mon Jan 6,08:50,GMT,eur,EUR French Purchasing Manager Index Services,Low,47.8,47.4,47.4
Mon Jan 6,08:55,GMT,eur,EUR German Purchasing Manager Index Services,Medium,53.5,54.0,54.0
Mon Jan 6,09:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,52.1,52.1,52.1
Mon Jan 6,09:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,51.0,51.0,51.0
Mon Jan 6,09:30,GMT,gbp,GBP Purchasing Manager Index Services,Medium,58.8,60.3,60.0
Mon Jan 6,09:30,GMT,gbp,GBP Official Reserves (Changes),Low,-$536M,,-$868M
Mon Jan 6,09:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,11.9,9.5,8.0
Mon Jan 6,13:00,GMT,eur,EUR German Consumer Price Index (MoM),Medium,0.4%,0.4%,0.2%
Mon Jan 6,13:00,GMT,eur,EUR German Consumer Price Index (YoY),High,1.4%,1.4%,1.3%
Mon Jan 6,13:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Medium,0.5%,0.7%,0.2%
Mon Jan 6,13:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (YoY),High,1.2%,1.4%,1.6%
Mon Jan 6,13:30,GMT,cad,CAD Industrial Product Price (MoM),Low,0.1%,-0.2%,-0.3%
Mon Jan 6,13:30,GMT,cad,CAD Raw Materials Price Index (MoM),Low,-4.1%,-1.8%,-2.3%
Mon Jan 6,15:00,GMT,usd,USD ISM Non-Manufacutring Composite,High,53.0,54.7,53.9
Mon Jan 6,15:00,GMT,usd,USD Factory Orders,Medium,1.8%,1.7%,-0.5%
Mon Jan 6,22:30,GMT,usd,USD Senate Confirmation Vote for Yellen as Fed Chairman,Medium,,,
Mon Jan 6,23:50,GMT,jpy,JPY Monetary Base (YoY),Low,46.6%,,52.5%
Mon Jan 6,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,2.59%,,1.99%
Tue Jan 7,00:30,GMT,aud,AUD Trade Balance (Australian dollar),Medium,-118M,-300M,-358M
Tue Jan 7,07:00,GMT,eur,EUR German Retail Sales (MoM),Medium,1.5%,,-0.8%
Tue Jan 7,07:00,GMT,eur,EUR German Retail Sales (YoY),Low,1.6%,,-0.1%
Tue Jan 7,08:00,GMT,chf,CHF Foreign Currency Reserves ,Low,435.2B,435.0B,435.9B
Tue Jan 7,08:55,GMT,eur,EUR German Unemployment Change,High,-15K,-1K,9K
Tue Jan 7,08:55,GMT,eur,EUR German Unemployment Rate s.a.,High,6.9%,6.9%,6.9%
Tue Jan 7,09:00,GMT,gbp,GBP New Car Registrations (YoY),Low,23.8%,,7.0%
Tue Jan 7,10:00,GMT,eur,EUR Euro-Zone Producer Price Index (MoM),Low,-0.1%,-0.1%,-0.5%
Tue Jan 7,10:00,GMT,eur,EUR Euro-Zone Consumer Price Index Estimate (YoY),High,0.8%,0.8%,0.9%
Tue Jan 7,10:00,GMT,eur,EUR Euro-Zone Consumer Price Index - Core (YoY),Medium,0.7%,0.8%,0.9%
Tue Jan 7,10:00,GMT,eur,EUR Euro-Zone Producer Price Index (YoY),Low,-1.2%,-1.3%,-1.3%
Tue Jan 7,13:30,GMT,cad,CAD International Merchandise Trade (Canadian dollar),Low,-0.94B,-0.10B,-0.91B
Tue Jan 7,13:30,GMT,USD,"USD Fed's Rosengren Speaks on the Economy in Hartford, Connecticut",Low,,,
Tue Jan 7,13:30,GMT,usd,USD Trade Balance,Medium,-$34.3B,-$40.0B,-$39.3B
Tue Jan 7,15:00,GMT,cad,CAD Ivey Purchasing Managers Index s.a.,Medium,46.3,54.5,53.7
Tue Jan 7,19:10,GMT,USD,"USD Fed's Williams Speaks on Economy in Phoenix, Arizona",Low,,,
Tue Jan 7,21:30,GMT,USD,USD API Weekly Statistical Bulletin,Low,,,
Tue Jan 7,22:30,GMT,aud,AUD AiG Performance of Construction Index,Medium,50.8,,55.2
Wed Jan 8,00:01,GMT,gbp,GBP BRC Shop Price Index (YoY),Low,-0.8%,,-0.3%
Wed Jan 8,00:30,GMT,aud,AUD Job Vacancies,Low,-1.7%,,3.0%
Wed Jan 8,05:30,GMT,aud,AUD Foreign Reserves (Australian dollar),Low,A$59.5B,,A$59.9B
Wed Jan 8,07:00,GMT,eur,EUR German Trade Balance (euros),Medium,18.1B,18.9B,17.9B
Wed Jan 8,07:00,GMT,eur,EUR German Exports s.a. (MoM),Low,0.3%,0.8%,0.3%
Wed Jan 8,07:00,GMT,eur,EUR German Imports s.a. (MoM),Low,-1.1%,0.7%,3.0%
Wed Jan 8,07:00,GMT,eur,EUR German Current Account (euros),Low,21.6B,19.3B,18.8B
Wed Jan 8,08:00,GMT,gbp,GBP Halifax Plc House Prices s.a. (MoM),Low,-0.6%,0.9%,0.9%
Wed Jan 8,08:00,GMT,gbp,GBP Halifax House Price (3MoY),Low,7.5%,8.2%,7.7%
Wed Jan 8,09:00,GMT,eur,EUR Italian Unemployment Rate,Low,12.7%,12.6%,12.5%
Wed Jan 8,10:00,GMT,eur,EUR Euro-Zone Retail Sales (MoM),Low,1.4%,0.1%,-0.4%
Wed Jan 8,10:00,GMT,eur,EUR Euro-Zone Retail Sales (YoY),Medium,1.6%,0.3%,-0.3%
Wed Jan 8,10:00,GMT,eur,EUR Euro-Zone Unemployment Rate,Medium,12.1%,12.1%,12.1%
Wed Jan 8,11:00,GMT,eur,EUR German Factory Orders s.a. (MoM),Low,2.1%,1.5%,-2.1%
