Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Nov 25,23:58,GMT,jpy,JPY Bank of Japan Releases Minutes,High,,,
Mon Nov 26,01:00,GMT,JPY,JPY BOJ Governor Shirakawa Speech and Press Conference,Low,,,
Mon Nov 26,05:00,GMT,cny,CNY China Entrepreneur Confidence Index,Medium,116.5,,121.2
Mon Nov 26,09:00,GMT,eur,EUR Italian Consumer Confidence Index s.a.,Medium,84.8,86.3,86.2
Mon Nov 26,11:30,GMT,eur,EUR Euro-Zone Finance Ministers to Meet on Greek Debt,High,,,
Mon Nov 26,12:00,GMT,eur,EUR German GfK Consumer Confidence Survey,Low,5.9,6.2,6.1
Mon Nov 26,13:30,GMT,usd,USD Chicago Fed Nat Activity Index,Low,-0.56,,0.00
Mon Nov 26,14:00,GMT,eur,EUR ECB's Constancio Speaks in Berlin ,Medium,,,
Mon Nov 26,15:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,-2.8,2.5,1.8
Mon Nov 26,21:45,GMT,nzd,NZD Imports (New Zealand dollars),Medium,4.18B,4.20B,4.08B
Mon Nov 26,21:45,GMT,nzd,NZD Trade Balance (New Zealand dollars),Medium,-718M,-450M,-775M
Mon Nov 26,21:45,GMT,nzd,NZD Exports (New Zealand dollars),Medium,3.46B,3.68B,3.30B
Mon Nov 26,21:45,GMT,nzd,NZD Balance (YTD) (New Zealand dollars),Medium,-1367M,-1112M,-875M
Mon Nov 26,23:50,GMT,jpy,JPY Corporate Service Price (YoY),Low,-0.7%,-0.6%,-0.5%
Tue Nov 27,00:00,GMT,aud,AUD CBAHIA House Affordability,Low,65.8,,62.5
Tue Nov 27,01:30,GMT,cny,CNY Industrial Profits YTD (YoY),Medium,0.5%,,-1.8%
Tue Nov 27,02:00,GMT,nzd,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation (4Q),Low,2.3%,,2.3%
Tue Nov 27,05:00,GMT,jpy,JPY Small Business Confidence (NOV),Low,43.3,,43.7
Tue Nov 27,07:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.31,,1.04
Tue Nov 27,07:00,GMT,eur,EUR German Import Price Index (MoM),Low,-0.6%,-0.3%,-0.7%
Tue Nov 27,07:00,GMT,eur,EUR German Import Price Index (YoY),Low,1.5%,1.8%,1.8%
Tue Nov 27,07:45,GMT,eur,EUR France Consumer Confidence Indicator,Medium,84,83,84
Tue Nov 27,08:00,GMT,usd,"USD Fed's Fisher and Cumming Speak in Berlin, Germany",Low,,,
Tue Nov 27,09:00,GMT,eur,EUR Italian Hourly Wages (YoY),Low,1.5%,,1.4%
Tue Nov 27,09:00,GMT,eur,EUR Italian Hourly Wages (MoM),Low,0.2%,,0.1%
Tue Nov 27,09:30,GMT,gbp,GBP Gross Domestic Product (YoY),High,-0.1%,0.0%,0.0%
Tue Nov 27,09:30,GMT,gbp,GBP Exports,Low,1.7%,1.1%,-1.1%
Tue Nov 27,09:30,GMT,gbp,GBP Imports,Low,-0.4%,0.3%,1.4%
Tue Nov 27,09:30,GMT,gbp,GBP Index of Services (3M/3M),Low,1.3%,1.2%,0.3%
Tue Nov 27,09:30,GMT,gbp,GBP Gross Domestic Product (QoQ),High,1.0%,1.0%,1.0%
Tue Nov 27,09:30,GMT,gbp,GBP Private Consumption,Low,0.6%,0.6%,-0.2%
Tue Nov 27,09:30,GMT,gbp,GBP Gross Fixed Capital Formation,Low,0.5%,1.0%,-2.7%
