Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Apr 6,23:30,GMT,aud,AUD AiG Performance of Construction Index,Medium,46.2,,44.2
Sun Apr 6,23:50,GMT,jpy,JPY Official Reserve Assets,Low,¥1279.3B,,¥1288.2B
Mon Apr 7,01:01,GMT,nzd,NZD QV House Prices (YoY),Low,8.8%,,9.3%
Mon Apr 7,01:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,1.4%,,4.7%
Mon Apr 7,05:00,GMT,jpy,JPY Leading Index,Medium,108.5,108.8,113.1
Mon Apr 7,05:00,GMT,jpy,JPY Coincident Index,Medium,113.4,113.4,115.2
Mon Apr 7,06:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,0.4%,0.3%,0.7%
Mon Apr 7,06:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,4.8%,4.7%,4.9%
Mon Apr 7,06:30,GMT,aud,AUD Foreign Reserves (Australian dollar),Low,A$62.2B,,A$51.8B
Mon Apr 7,07:00,GMT,chf,CHF Foreign Currency Reserves,Low,437.9B,434.5B,433.6B
Mon Apr 7,07:15,GMT,chf,CHF Consumer Price Index (MoM),Low,0.4%,0.2%,0.1%
Mon Apr 7,07:15,GMT,chf,CHF Consumer Price Index (YoY),Medium,0.0%,-0.1%,-0.2%
Mon Apr 7,07:15,GMT,chf,CHF CPI EU Harmonized (MoM),Low,0.6%,0.5%,-0.1%
Mon Apr 7,07:15,GMT,chf,CHF CPI EU Harmonized (YoY),Medium,-0.1%,-0.2%,-0.2%
Mon Apr 7,08:00,GMT,eur,EUR Italian Deficit to GDP (YTD),Low,2.8%,,3.4%
Mon Apr 7,08:30,GMT,gbp,GBP Lloyds Employment Confidence,Low,-2,,-2
Mon Apr 7,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,14.1,13.9,13.9
Mon Apr 7,14:30,GMT,cad,CAD Business Outlook Future Sales,Low,27,31,29
Mon Apr 7,14:30,GMT,cad,CAD Bank of Canda Senior Loan Officer Survey,Low,-10.9,,-10.8
Mon Apr 7,15:45,GMT,USD,USD Bullard to Speak on Monetary Policy in Los Angeles,Low,,,
Mon Apr 7,19:00,GMT,usd,USD Consumer Credit,Medium,$16.489B,$14.000B,$13.797B
Mon Apr 7,22:00,GMT,nzd,NZD NZIER Business Opinion Survey,Low,52,,53
Mon Apr 7,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥612.7B,¥618.1B,-¥1589.0B
Mon Apr 7,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,-¥41.4.7B,¥24.7B,-¥588.3B
Mon Apr 7,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥533.4B,-¥593.6B,-¥2345.4B
Tue Apr 8,01:30,GMT,AUD,AUD NAB Business Confidence,Medium,4.1,,7.3
Tue Apr 8,01:30,GMT,AUD,AUD NAB Business Conditions,Low,0.7,,-0.1
Tue Apr 8,02:50,GMT,jpy,JPY BOJ 2014 Monetary Base Target,Medium,¥270T,¥270T,¥270T
Tue Apr 8,04:30,GMT,jpy,JPY Bankruptcies (YoY),Low,-12.37%,,-14.62%
Tue Apr 8,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,57.9,53.3,53.0
Tue Apr 8,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,34.7,39.5,40
Tue Apr 8,05:45,GMT,CHF,CHF Unemployment Rate,Medium,3.3%,3.3%,3.5%
Tue Apr 8,05:45,GMT,CHF,CHF Unemployment Rate s.a.,Medium,3.2%,3.2%,3.2%
Tue Apr 8,06:30,GMT,eur,EUR Bank of France Business Sentiment,Low,99,,98
Tue Apr 8,06:45,GMT,eur,EUR French Central Government Balance (euros),Low,-25.7B,,-12.7B
Tue Apr 8,06:45,GMT,eur,EUR French Trade Balance (euros),Low,-3.4B,-5B,-5.6B
Tue Apr 8,07:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,1.0%,,-0.1%
Tue Apr 8,08:30,GMT,gbp,GBP Industrial Production (YoY),Medium,2.7%,2.2%,2.8%
Tue Apr 8,08:30,GMT,gbp,GBP Manufacturing Production (MoM),Low,1.0%,0.3%,0.3%
Tue Apr 8,08:30,GMT,gbp,GBP Manufacturing Production (YoY),Medium,3.8%,3.1%,3.2%
Tue Apr 8,08:30,GMT,gbp,GBP Industrial Production (MoM),Low,0.9%,0.3%,0.0%
Tue Apr 8,11:30,GMT,usd,USD NFIB Small Business Optimism,Low,93.4,92.5,91.4
Tue Apr 8,12:15,GMT,cad,CAD Housing Starts,Medium,156.8K,192.0K,190.6K
Tue Apr 8,12:30,GMT,cad,CAD Building Permits (MoM),Medium,-11.6%,-2.6%,8.1%
Tue Apr 8,14:00,GMT,gbp,GBP NIESR Gross Domestic Product Estimate,Medium,0.9%,,0.9%
Tue Apr 8,14:00,GMT,USD,USD Fed General Counsel Alvarez Testifies to House on Rulemaking,Low,,,
Tue Apr 8,14:00,GMT,usd,USD JOLTs Job Openings,Medium,4173,4020,3874
Tue Apr 8,17:30,GMT,USD,USD Fed's Kocherlakota to Speak in Minnesota,Low,,,
Tue Apr 8,18:45,GMT,USD,USD Fed's Plosser Speaks on Bank Regulation in Philadelphia,Low,,,
Tue Apr 8,20:00,GMT,usd,USD Fed's Evans to Speak in Washington,Low,,,
Tue Apr 8,20:00,GMT,USD,USD Fed Board Open Meeting on Rulemakings on Leverage Ratios,Medium,,,
Tue Apr 8,20:30,GMT,USD,USD API Weekly Statistical Bulletin,Low,,,
Tue Apr 8,22:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,-0.2%,,0.5%
Tue Apr 8,22:45,GMT,nzd,NZD NZ Card Spending - Retail (MoM),Low,0.0%,0.4%,0.8%
Tue Apr 8,23:01,GMT,gbp,GBP BRC Shop Price Index (YoY),Low,-1.7%,-1.5%,-1.4%
Wed Apr 9,00:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,0.3%,,-0.7%
Wed Apr 9,00:30,GMT,aud,AUD Westpac Consumer Conf Index,Low,99.7,,99.5
Wed Apr 9,01:30,GMT,aud,AUD Investment Lending,Low,4.4%,,-3.7%
Wed Apr 9,01:30,GMT,aud,AUD Home Loans,Medium,2.3%,1.5%,0.0%
Wed Apr 9,01:30,GMT,aud,AUD Value of Loans (MoM),Low,1.9%,,1.6%
Wed Apr 9,05:00,GMT,JPY,JPY Bank of Japan's Monthly Economic Report for April,Medium,,,
Wed Apr 9,06:00,GMT,eur,EUR German Trade Balance (euros),Medium,€16.3B,€17.5B,€15.0B
Wed Apr 9,06:00,GMT,eur,EUR German Imports s.a. (MoM),Low,0.4%,0.1%,4.1%
