Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jun 10,02:55,GMT,cny,CNY Exports (YoY),Low,15.3%,7.1%,4.9%
Sun Jun 10,02:55,GMT,cny,CNY Imports (YoY),Low,12.7%,5.5%,0.3%
Sun Jun 10,03:00,GMT,cny,CNY Trade Balance (USD),Medium,$18.70B,$16.25B,$18.43B
Sun Jun 10,22:45,GMT,nzd,NZD Manufacturing Activity,Medium,-1.8%,,0.9%
Sun Jun 10,22:45,GMT,nzd,NZD Manufacturing Activity Volume s.a. (QoQ),Low,0.7%,,1.3%
Sun Jun 10,23:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-59,,-59
Sun Jun 10,23:50,GMT,jpy,JPY BSI Large All Industry (QoQ),Medium,-3.1,,-2.7
Sun Jun 10,23:50,GMT,jpy,JPY BSI Large Manufacturing (QoQ),Medium,-5.7,,-7.3
Sun Jun 10,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,2.1%,2.5%,2.6%
Sun Jun 10,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,1.9%,2.2%,2.3%
Mon Jun 11,05:00,GMT,jpy,JPY Consumer Confidence,Medium,40.7,39.8,40
Mon Jun 11,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-2.9%,,0.4%
Mon Jun 11,06:45,GMT,eur,EUR French Industrial Production (YoY),Low,0.9%,-0.3%,-1.0%
Mon Jun 11,06:45,GMT,eur,EUR French Manufacturing Production (YoY),Low,-1.4%,-0.9%,-0.4%
Mon Jun 11,06:45,GMT,eur,EUR French Manufacturing Production (MoM),Low,-0.7%,-0.7%,1.4%
Mon Jun 11,06:45,GMT,eur,EUR French Industrial Production (MoM),Low,1.5%,-0.1%,-1.0%
Mon Jun 11,07:58,GMT,cny,CNY Money Supply - M0 (YoY),Low,10.0%,10.6%,10.4%
Mon Jun 11,07:58,GMT,cny,CNY Money Supply - M1 (YoY),Low,3.5%,3.2%,3.1%
Mon Jun 11,07:58,GMT,cny,CNY Money Supply - M2 (YoY),Low,13.2%,12.9%,12.8%
Mon Jun 11,07:58,GMT,cny,CNY New Yuan Loans,High,793.2B,700.0B,681.8B
Mon Jun 11,08:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (QoQ),Low,-0.8%,-0.8%,-0.8%
Mon Jun 11,08:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (YoY),Low,-1.4%,-1.3%,-1.3%
Mon Jun 11,16:00,GMT,usd,USD Fed's Lockhart Speaks on U.S. Economy in Chicago,Low,,,
Mon Jun 11,16:00,GMT,usd,USD Fed's Williams Delivers Opening Remarks in San Francisco,Low,,,
Mon Jun 11,22:00,GMT,nzd,NZD REINZ House Sales (YoY),Medium,24.4%,,13.8%
Mon Jun 11,22:00,GMT,nzd,NZD REINZ Housing Price Index,Low,3390.6,,3334
Mon Jun 11,22:00,GMT,nzd,NZD REINZ Housing Price Index (MoM),Low,1.7%,,-0.3%
Mon Jun 11,22:00,GMT,nzd,NZD New Zealand Manpower Survey,Low,16%,,18%
Mon Jun 11,22:01,GMT,eur,EUR Germany Third Quarter Manpower Employment Outlook (Table),Low,,,
Mon Jun 11,22:30,GMT,aud,AUD Australia Manpower Survey,Low,9%,,13%
Mon Jun 11,22:30,GMT,aud,AUD Australia Manpower Survey,Low,9%,,13%
Mon Jun 11,22:45,GMT,nzd,NZD NZ Card Spending - Retail (MoM),Medium,0.9%,,1.0%
Mon Jun 11,22:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,1.2%,,0.8%
Mon Jun 11,23:01,GMT,gbp,GBP RICS House Price Balance,Medium,-16.0%,-17.0%,-19.0%
Mon Jun 11,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (MoM),Low,-0.4%,-0.4%,0.2%
Mon Jun 11,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (YoY),Low,-0.5%,-0.4%,-0.3%
Mon Jun 11,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,-0.64%,,-0.41%
Mon Jun 11,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,-0.3%,0.3%,-0.6%
Tue Jun 12,00:00,GMT,nzd,NZD QV House Prices (YoY),Low,3.9%,,3.1%
Tue Jun 12,00:01,GMT,cny,CNY China Manpower Survey,Low,17%,,19%
Tue Jun 12,01:00,GMT,jpy,JPY Japan Manpower Survey,Low,12,,11
Tue Jun 12,01:30,GMT,aud,AUD NAB Business Conditions,Low,-4,,0
Tue Jun 12,01:30,GMT,aud,AUD NAB Business Confidence,Medium,-2,,4
Tue Jun 12,05:30,GMT,eur,EUR French Non-Farm Payrolls (QoQ),Low,0.1%,0.1%,0.1%
Tue Jun 12,05:45,GMT,CHF,CHF SECO June 2012 Economic Forecasts,Medium,,,
Tue Jun 12,08:30,GMT,gbp,GBP Industrial Production (MoM),Low,0.0%,0.1%,-0.3%
Tue Jun 12,08:30,GMT,gbp,GBP Industrial Production (YoY),Medium,-1.0%,-1.0%,-2.6%
Tue Jun 12,08:30,GMT,gbp,GBP Manufacturing Production (MoM),Low,-0.7%,-0.1%,0.9%
Tue Jun 12,08:30,GMT,gbp,GBP Manufacturing Production (YoY),Medium,-0.3%,0.4%,-0.9%
Tue Jun 12,11:30,GMT,usd,USD NFIB Small Business Optimism,Low,94.4,94,94.5
Tue Jun 12,12:30,GMT,usd,USD Import Price Index (MoM),Low,-1.0%,-1.0%,0.0%
Tue Jun 12,12:30,GMT,usd,USD Import Price Index (YoY),Low,-0.3%,-0.6%,0.9%
Tue Jun 12,14:00,GMT,gbp,GBP NIESR Gross Domestic Product Estimate,High,0.1%,,-0.1%
Tue Jun 12,14:00,GMT,usd,USD IBD/TIPP Economic Optimism,Low,46.7,47.3,48.5
Tue Jun 12,15:00,GMT,eur,EUR ECB Releases Financial Stability Review,High,,,
Tue Jun 12,15:30,GMT,usd,USD Fed's Tarullo Speaks on Shadow Banking in San Francisco,Low,,,
Tue Jun 12,18:00,GMT,usd,USD Monthly Budget Statement,Medium,-$124.6B,-$125.0B,-$57.6B
