Date,Time,Time Zone,Currency,Description,Importance,Actual,Forecast,Previous
Thu Sep 29,14:00,GMT,usd,USD Pending Home Sales (YoY),Medium,13.1%,6.4%,10.1%
Thu Sep 29,14:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,111,103,89
Thu Sep 29,15:00,GMT,usd,USD Kansas City Fed Manf. Activity,Low,6.0,3.0,3.00
Thu Sep 29,17:00,GMT,USD,USD Fed's Lockhart Speaks in Atlanta,LOW,,,
Thu Sep 29,21:45,GMT,nzd,NZD Building Permits (MoM),Medium,12.5%,-1.5%,14.3%
Thu Sep 29,23:01,GMT,gbp,GBP GfK Consumer Confidence Survey,Medium,-30,-33,-31
Thu Sep 29,23:15,GMT,jpy,JPY Nomura/JMMA Manufacturing Purchasing Manager Index,Medium,49.3,,51.9
Thu Sep 29,23:30,GMT,jpy,JPY Job-To-Applicant Ratio,Low,0.66,0.65,0.64
Thu Sep 29,23:30,GMT,jpy,JPY Household Spending (YoY),Medium,-4.1%,-2.8%,-2.1%
Thu Sep 29,23:30,GMT,jpy,JPY Jobless Rate,Medium,4.3%,4.7%,4.7%
Thu Sep 29,23:30,GMT,jpy,JPY Tokyo Consumer Price Index (YoY),Low,-0.2%,-0.2%,-0.2%
Thu Sep 29,23:30,GMT,jpy,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY),Low,-0.1%,-0.1%,-0.2%
Thu Sep 29,23:30,GMT,jpy,JPY Tokyo Consumer Price Index Ex Food, Energy (YoY),Low,-0.4%,-0.5%,-0.6%
Thu Sep 29,23:30,GMT,jpy,JPY National Consumer Price Index (YoY),Medium,0.2%,0.1%,0.2%
Thu Sep 29,23:30,GMT,jpy,JPY National Consumer Price Index Ex-Fresh Food (YoY),Medium,0.2%,0.1%,0.1%
Thu Sep 29,23:30,GMT,jpy,JPY National Consumer Price Index Ex Food, Energy (YoY),Medium,-0.5%,-0.6%,-0.5%
Thu Sep 29,23:50,GMT,jpy,JPY Industrial Production (MoM),Low,0.8%,1.5%,0.4%
Thu Sep 29,23:50,GMT,jpy,JPY Industrial Production (YoY),Medium,0.6%,1.1%,-3.0%
Fri Sep 30,00:30,GMT,aud,AUD RPData-Rismark House Px Raw,Low,-0.1%,,-0.8%
Fri Sep 30,00:30,GMT,aud,AUD RPData-Rismark House Px s.a.,Low,-0.4%,,-0.6%
Fri Sep 30,01:00,GMT,nzd,NZD NBNZ Activity Outlook,Medium,35.4,,43.3
Fri Sep 30,01:00,GMT,nzd,NZD NBNZ Business Confidence,Medium,30.3,,34.4
Fri Sep 30,01:30,GMT,aud,AUD Private Sector Credit (MoM),Medium,0.2%,0.2%,0.3%
Fri Sep 30,01:30,GMT,aud,AUD Private Sector Credit (YoY),Medium,3.0%,2.8%,2.9%
Fri Sep 30,01:35,GMT,cny,CNY MNI September Business Condition Survey,Low,59.84,,55.37
Fri Sep 30,02:00,GMT,nzd,NZD Money Supply M3 (YoY),Low,5.5%,,6.3%
Fri Sep 30,02:30,GMT,cny,CNY HSBC Flash China Manufacturing PMI,Low,49.9,,49.9
Fri Sep 30,04:00,GMT,jpy,JPY Vehicle Production (YoY),Low,1.8%,,-8.9%
Fri Sep 30,05:00,GMT,jpy,JPY Construction Orders (YoY),Low,9.3%,,5.7%
Fri Sep 30,05:00,GMT,jpy,JPY Annualized Housing Starts,Medium,0.934M,0.860M,0.955M
Fri Sep 30,05:00,GMT,jpy,JPY Housing Starts (YoY),Medium,14.0%,4.5%,21.2%
Fri Sep 30,06:00,GMT,eur,EUR German Retail Sales (MoM),Low,2.9%,-0.5%,0.0%
Fri Sep 30,06:00,GMT,eur,EUR German Retail Sales (YoY),Medium,2.2%,-1.0%,-1.6%
Fri Sep 30,06:45,GMT,eur,EUR French Producer Prices (MoM),Low,0.0%,0.0%,-0.1%
Fri Sep 30,06:45,GMT,eur,EUR French Producer Prices (YoY),Low,6.3%,5.9%,6.1%
Fri Sep 30,06:45,GMT,eur,EUR French Consumer Spending (MoM),Low,0.2%,0.1%,1.2%
Fri Sep 30,06:45,GMT,eur,EUR French Consumer Spending (YoY),Low,0.3%,1.3%,1.8%
Fri Sep 30,08:00,GMT,eur,EUR Italian Unemployment Rate s.a.,Low,8.0%,8.0%,8.2%
Fri Sep 30,08:00,GMT,eur,EUR Italian Unemployment Rate s.a.,Low,7.9%,8.0%,8.0%
Fri Sep 30,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index Estimate (YoY),Medium,3.0%,2.5%,2.5%
Fri Sep 30,09:00,GMT,eur,EUR Euro-Zone Unemployment Rate,Medium,10.0%,10.0%,10.0%
Fri Sep 30,09:00,GMT,eur,EUR Italian Consumer Price Index (NIC incl. tobacco) (MoM),Low,0.1%,-0.1%,0.3%
Fri Sep 30,09:00,GMT,eur,EUR Italian Consumer Price Index (NIC incl. tobacco) (YoY),Low,3.1%,2.9%,2.8%
Fri Sep 30,09:00,GMT,eur,EUR Italian Consumer Price Index - EU Harmonized (MoM),Low,1.9%,1.0%,0.4%
Fri Sep 30,09:00,GMT,eur,EUR Italian Consumer Price Index - EU Harmonized (YoY),Low,3.5%,2.7%,2.3%
Fri Sep 30,09:30,GMT,chf,CHF KOF Swiss Leading Indicator,Medium,1.21,1.30,1.61
Fri Sep 30,10:00,GMT,eur,EUR Italian Producer Price Index (MoM),Low,0.1%,0.1%,0.3%
Fri Sep 30,10:00,GMT,eur,EUR Italian Producer Price Index (YoY),Low,4.8%,4.5%,4.9%
Fri Sep 30,12:30,GMT,usd,USD Personal Income,Medium,-0.1%,0.1%,0.3%
Fri Sep 30,12:30,GMT,cad,CAD Gross Domestic Product (MoM) (JUL),High,0.3%,0.3%,0.2%
Fri Sep 30,12:30,GMT,usd,USD Personal Spending,Medium,0.2%,0.2%,0.8%
Fri Sep 30,12:30,GMT,cad,CAD Gross Domestic Product (YoY),High,2.3%,2.3%,2.1%
Fri Sep 30,12:30,GMT,usd,USD Personal Consumption Expenditure Deflator (YoY),Low,2.9%,2.9%,2.8%
Fri Sep 30,12:30,GMT,usd,USD Personal Consumption Expenditure Core (MoM),Medium,0.1%,0.2%,0.2%
Fri Sep 30,12:30,GMT,usd,USD Personal Consumption Expenditure Core (YoY),Low,1.6%,1.7%,1.6%
Fri Sep 30,13:45,GMT,usd,USD Chicago Purchasing Manager,Low,60.4,55.0,56.5
Fri Sep 30,13:55,GMT,usd,USD U. of Michigan Confidence,High,59.4,57.8,57.8
Fri Sep 30,14:00,GMT,usd,USD NAPM-Milwaukee,Low,55.4,57.2,58.3
Fri Sep 30,15:00,GMT,USD,USD Fed's Bullard to Speak in San Diego,LOW,,,
Sat Oct 01,01:00,GMT,cny,CNY PMI Manufacturing,High,51.2,51.1,50.9
