Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Oct 02,22:30,GMT,aud,AUD AiG Performance of Manufacturing Index,Medium,42.3,,43.3
Sun Oct 02,23:01,GMT,gbp,GBP Lloyds Business Barometer,Low,7,,-3
Sun Oct 02,23:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,-0.1%,,-0.1%
Sun Oct 02,23:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,-3.5%,,-3.7%
Sun Oct 02,23:30,GMT,aud,AUD TD Securities Inflation Expectation  (MoM),Low,2.8%,,2.9%
Sun Oct 02,23:30,GMT,aud,AUD TD Securities Inflation Expectation (MoM),Low,0.1%,,-0.1%
Sun Oct 02,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,-1.6%,,-1.6%
Sun Oct 02,23:50,GMT,jpy,JPY Tankan Large Manufacturers Index,Medium,2,2,-9
Sun Oct 02,23:50,GMT,jpy,JPY Tankan Non-Manufacturing Index,Medium,1,2,-5
Sun Oct 02,23:50,GMT,jpy,JPY Tankan Large Manufacturers Outlook,High,4,3,2
Sun Oct 02,23:50,GMT,jpy,JPY Tankan Non-Manufacturing Outlook,Medium,1,2,-2
Sun Oct 02,23:50,GMT,jpy,JPY Tankan Large All Industry Capex,Medium,3.0%,4.3%,4.2%
Mon Oct 03,00:00,GMT,nzd,NZD ANZ Commodity Price,Low,-1.3%,,-1.4%
Mon Oct 03,01:00,GMT,cny,CNY China Non-manufacturing PMI,Medium,59.3,,57.6
Mon Oct 03,02:30,GMT,cny,CNY China HSBC Services PMI,Low,53.0,,50.6
Mon Oct 03,05:00,GMT,jpy,JPY Vehicle Sales (YoY),Low,1.7%,,-25.5%
Mon Oct 03,07:15,GMT,chf,CHF Retail Sales (Real) (YoY),Medium,-1.9%,,2.9%
Mon Oct 03,07:30,GMT,chf,CHF SVME-Purchasing Managers Index,Medium,48.2,50.5,51.7
Mon Oct 03,07:45,GMT,eur,EUR Italian Purchasing Manager Index Manufacturing,Low,48.3,46.5,47
