Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Feb 3,01:00,GMT,cny,CNY Non-manufacturing PMI,Medium,56.2,,56.1
Sun Feb 3,23:30,GMT,aud,AUD TD Securities Inflation (MoM),Low,0.3%,,0.4%
Sun Feb 3,23:30,GMT,aud,AUD TD Securities Inflation (YoY),Medium,2.5%,,2.4%
Sun Feb 3,23:50,GMT,jpy,JPY Monetary Base (YoY),Low,10.9%,,11.8%
Mon Feb 4,00:00,GMT,nzd,NZD ANZ Commodity Price,Low,0.3%,,1.0%
Mon Feb 4,00:01,GMT,gbp,GBP Lloyds Business Barometer,Low,15,,20
Mon Feb 4,00:30,GMT,aud,AUD Building Approvals (MoM),Low,-4.4%,1.0%,3.4%
Mon Feb 4,00:30,GMT,aud,AUD Building Approvals (YoY),Low,9.3%,14.9%,14.1%
Mon Feb 4,00:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-0.9%,,-2.80%
Mon Feb 4,07:00,GMT,chf,CHF UBS Real Estate Bubble Index,Low,1.11,,1.02
Mon Feb 4,09:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-3.9,-1.7,-7
Mon Feb 4,09:30,GMT,gbp,GBP Purchasing Manager Index Construction,Medium,48.7,49.2,48.7
Mon Feb 4,10:00,GMT,eur,EUR Euro-Zone Producer Price Index (MoM),Medium,-0.2%,-0.2%,-0.2%
Mon Feb 4,10:00,GMT,eur,EUR Euro-Zone Producer Price Index (YoY),High,2.1%,2.1%,2.1%
Mon Feb 4,14:45,GMT,eur,EUR German Chancellor Merkel and Spanish PM Rajoy Hold Press Conference,Medium,,,
Mon Feb 4,15:00,GMT,usd,USD Factory Orders,Medium,1.8%,2.3%,-0.3%
Mon Feb 4,21:45,GMT,nzd,NZD Labor Cost Private Sector (QoQ),Low,0.6%,0.5%,0.5%
Mon Feb 4,21:45,GMT,nzd,NZD Average Hourly Earnings (QoQ),Medium,-0.4%,0.4%,1.4%
Mon Feb 4,21:45,GMT,nzd,NZD Private Wages ex Overtime (QoQ),Low,0.5%,0.5%,0.5%
Mon Feb 4,22:30,GMT,aud,AUD AiG Performance of Service Index,Medium,45.3,,43.2
Tue Feb 5,00:01,GMT,gbp,GBP BRC Sales Like-For-Like YoY,Low,1.9%,,0.3%
Tue Feb 5,00:30,GMT,aud,AUD Trade Balance (Australian dollar),Medium,-427M,-800M,-2788M
Tue Feb 5,00:30,GMT,aud,AUD House Price Index (YoY),Medium,2.1%,0.9%,-0.1%
Tue Feb 5,00:30,GMT,aud,AUD House Price Index (QoQ),Medium,1.6%,0.3%,-0.1%
Tue Feb 5,01:45,GMT,cny,CNY HSBC Services PMI,Medium,54.0,,51.7
Tue Feb 5,03:30,GMT,aud,AUD Reserve Bank of Australia Rate Decision,High,3.00%,3.00%,3.00%
Tue Feb 5,07:00,GMT,chf,CHF Trade Balance (Swiss franc),Medium,1.00B,2.00B,2.91B
Tue Feb 5,07:00,GMT,chf,CHF Exports (MoM),Low,-1.5%,,5.5%
Tue Feb 5,07:00,GMT,chf,CHF Imports (MoM),Low,5.5%,,4.5%
Tue Feb 5,08:45,GMT,eur,EUR Italian Purchasing Manager Index Services,Medium,43.9,45.8,45.6
Tue Feb 5,08:50,GMT,eur,EUR French Purchasing Manager Index Services,Medium,43.6,43.6,43.6
Tue Feb 5,08:55,GMT,eur,EUR Germany Purchasing Managers' Index Services,Medium,55.7,55.3,55.3
Tue Feb 5,09:00,GMT,eur,EUR Euro-Zone Purchasing Managers' Index Composite,Medium,48.6,48.2,48.2
Tue Feb 5,09:00,GMT,eur,EUR Euro-Zone Purchasing Managers' Index Services,Medium,48.6,48.3,48.3
Tue Feb 5,09:30,GMT,gbp,GBP Purchasing Manager Index Services,Medium,51.5,49.5,48.9
Tue Feb 5,09:30,GMT,gbp,GBP Official Reserves (Changes),Low,$565M,,-$350M
Tue Feb 5,09:30,GMT,eur,EUR France President Hollande and EC President Barroso Speak to European Parliament,Medium,,,
Tue Feb 5,10:00,GMT,eur,EUR Euro-Zone Retail Sales (MoM),Medium,-0.8%,-0.5%,-0.1%
Tue Feb 5,10:00,GMT,eur,EUR Euro-Zone Retail Sales (YoY),High,-3.4%,-1.4%,-1.9%
Tue Feb 5,11:30,GMT,eur,EUR ESM to Sell 91-Day Bills,Medium,1.949B,2B,
Tue Feb 5,15:00,GMT,usd,USD IBD/TIPP Economic Optimism,Low,47.3,47.3,46.5
Tue Feb 5,15:00,GMT,usd,USD ISM Non-Manufacutring Composite,Medium,55.2,55.0,55.7
Wed Feb 6,00:01,GMT,gbp,GBP BRC Shop Price Index (YoY),Low,0.6%,,1.5%
Wed Feb 6,00:30,GMT,aud,AUD Retail Sales Ex Inflation(QoQ),Medium,0.1%,0.3%,-0.3%
Wed Feb 6,00:30,GMT,aud,AUD Retail Sales s.a. (MoM),Medium,-0.2%,0.3%,-0.2%
Wed Feb 6,01:30,GMT,JPY,JPY BOJ Board Member Sato Speech,Low,,,
Wed Feb 6,08:00,GMT,gbp,GBP Halifax Plc House Prices s.a. (MoM),Low,-0.2%,0%,1.0%
Wed Feb 6,08:00,GMT,gbp,GBP Halifax House Price (3MoY),Low,1.3%,1.6%,-0.3%
Wed Feb 6,08:00,GMT,eur,EUR EU Parliament Debates Plans for Upcoming EU Summit,Medium,,,
Wed Feb 6,09:00,GMT,gbp,GBP New Car Registrations (YoY),Low,11.5%,,3.7%
Wed Feb 6,11:00,GMT,eur,EUR German Factory Orders n.s.a. (YoY),Medium,-1.8%,-1.2%,-0.9%
Wed Feb 6,11:00,GMT,eur,EUR German Factory Orders s.a. (MoM),Low,0.8%,0.7%,-1.8%
Wed Feb 6,12:00,GMT,usd,USD MBA Mortgage Applications,Low,3.4%,,-8.1%
Wed Feb 6,15:00,GMT,cad,CAD Ivey Purchasing Managers Index SA,Medium,58.9,53.9,52.8
Wed Feb 6,15:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,1738K,900K,-956K
Wed Feb 6,15:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,2623K,2650K,5947K
Wed Feb 6,15:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,-315K,,284K
Wed Feb 6,15:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,-1042K,-625K,-2315K
Wed Feb 6,21:45,GMT,nzd,NZD Participation Rate (QoQ),Low,67.2%,68.4%,68.4%
Wed Feb 6,21:45,GMT,nzd,NZD Employment Change (QoQ),Medium,-1.0%,0.4%,-0.4%
Wed Feb 6,21:45,GMT,nzd,NZD Unemployment Rate,Medium,6.9%,7.1%,7.3%
Wed Feb 6,21:45,GMT,nzd,NZD Employment Change (YoY),Medium,-1.4%,0.2%,0.0%
Wed Feb 6,22:30,GMT,aud,AUD AiG Performance of Construction Index,Medium,36.2,,38.8
Wed Feb 6,23:50,GMT,jpy,JPY Official Reserve Assets,Low,$1267.3B,,$1268.1B
Wed Feb 6,23:50,GMT,jpy,JPY Japan Buying Foreign Bonds (Yen),Low,-¥369.7B,,¥662.8B
Wed Feb 6,23:50,GMT,jpy,JPY Japan Buying Foreign Stocks (Yen),Low,-¥352.9B,,-¥254.1B
Wed Feb 6,23:50,GMT,jpy,JPY Foreign Buying Japan Bonds (Yen),Low,-¥265.5B,,-¥228.3B
Wed Feb 6,23:50,GMT,jpy,JPY Foreign Buying Japan Stocks (Yen),Low,¥419.5B,,¥248.1B
Wed Feb 6,23:50,GMT,jpy,JPY Machine Orders (MoM),Medium,2.8%,-0.8%,3.9%
Wed Feb 6,23:50,GMT,jpy,JPY Machine Orders (YoY),Medium,-3.4%,-3.9%,0.3%
Thu Feb 7,00:30,GMT,aud,AUD NAB Business Confidence,Medium,-5,,-4
Thu Feb 7,00:30,GMT,aud,AUD Employment Change,High,10.4K,6.0K,-3.8K
Thu Feb 7,00:30,GMT,aud,AUD Unemployment Rate,High,5.4%,5.5%,5.4%
Thu Feb 7,00:30,GMT,aud,AUD Full Time Employment Change,Medium,-9.8K,,-13.9K
Thu Feb 7,00:30,GMT,aud,AUD Participation Rate,Low,65%,65.1%,65.1%
Thu Feb 7,00:30,GMT,aud,AUD Part Time Employment Change,Medium,20.2K,,10K
Thu Feb 7,05:00,GMT,jpy,JPY Leading Index,Medium,93.4,93.6,92.0
Thu Feb 7,05:00,GMT,jpy,JPY Coincident Index,Low,92.7,92.6,90.2
Thu Feb 7,05:30,GMT,aud,AUD Foreign Reserves (Australian dollar),Low,A$46.5B,,A$47.3B
Thu Feb 7,06:45,GMT,chf,CHF SECO Consumer Confidence,Medium,-6,-12,-17
Thu Feb 7,07:45,GMT,eur,EUR French Trade Balance (euros),Low,-5349,-4150M,-4289M
Thu Feb 7,08:00,GMT,chf,CHF Foreign Currency Reserves,Low,427.0B,428.3B,427.2B
Thu Feb 7,09:30,GMT,gbp,GBP Industrial Production (MoM),Low,1.1%,0.9%,0.2%
Thu Feb 7,09:30,GMT,gbp,GBP Industrial Production (YoY),Medium,-1.7%,-2.0%,-2.4%
Thu Feb 7,09:30,GMT,gbp,GBP Manufacturing Production (MoM),Low,1.6%,0.8%,-0.3%
Thu Feb 7,09:30,GMT,gbp,GBP Manufacturing Production (YoY),Medium,-1.5%,-2.4%,-2.0%
Thu Feb 7,09:30,GMT,gbp,GBP Visible Trade Balance (Pounds),Medium,-£8897,-£8900,-£9275
Thu Feb 7,09:30,GMT,gbp,GBP Trade Balance Non EU (Pounds),Low,-£4239,-£4200,-£4618
Thu Feb 7,09:30,GMT,gbp,GBP Total Trade Balance (Pounds),Low,-£3201,-£3200,-£3577
Thu Feb 7,09:45,GMT,gbp,GBP BoE Governor-Designate Carney Questioned by Lawmakers,High,,,
Thu Feb 7,11:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,0.3%,0.2%,-0.2%
Thu Feb 7,11:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,-1.1%,-0.5%,-3.1%
Thu Feb 7,12:00,GMT,gbp,GBP Bank of England Rate Decision,High,0.50%,0.5%,0.50%
Thu Feb 7,12:00,GMT,gbp,GBP BOE Asset Purchase Target,High,375B,375B,375B
Thu Feb 7,12:45,GMT,eur,EUR European Central Bank Rate Decision,High,0.75%,0.75%,0.75%
Thu Feb 7,12:45,GMT,eur,EUR ECB Deposit Facility Rate,Low,0.00%,0.0%,0.00%
Thu Feb 7,13:30,GMT,cad,CAD New Housing Price Index (MoM),Low,0.2%,0.1%,0.1%
Thu Feb 7,13:30,GMT,cad,CAD New Housing Price Index (YoY),Medium,2.3%,2.2%,2.2%
Thu Feb 7,13:30,GMT,usd,USD Non-Farm Productivity,Low,-2.0%,-1.4%,3.2%
Thu Feb 7,13:30,GMT,usd,USD Unit Labor Costs,Low,4.5%,3.0%,-2.3%
Thu Feb 7,13:30,GMT,cad,CAD Building Permits (MoM),Low,-11.2%,5.0%,-14.5%
Thu Feb 7,13:30,GMT,usd,USD Initial Jobless Claims,Medium,366K,360K,371K
Thu Feb 7,13:30,GMT,usd,USD Continuing Claims,Low,3224K,3197K,3216K
Thu Feb 7,13:30,GMT,eur,EUR ECB's Draghi Holds Press Conference After Rate Decision,High,,,
Thu Feb 7,15:00,GMT,gbp,GBP NIESR Gross Domestic Product Estimate,Medium,0.0%,,-0.3%
Thu Feb 7,15:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,-118,-127,-194
Thu Feb 7,20:00,GMT,usd,USD Consumer Credit,Medium,$14.595B,$14.000B,$15.905B
Thu Feb 7,23:50,GMT,jpy,JPY Housing Loans (YoY),Low,3.1%,,3.0%
Thu Feb 7,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,-¥264.1B,-¥144.2B,-¥222.4B
Thu Feb 7,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥567.6B,-¥560.6B,-¥847.5B
Thu Feb 7,23:50,GMT,jpy,JPY Current Account Balance (YoY),Low,-199.4%,-154.3%,-276.4%
Thu Feb 7,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Low,1.6%,1.1%,1.4%
Thu Feb 7,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Low,1.3%,,1.2%
Thu Feb 7,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥98.1,¥230.8B,¥225.9B
Fri Feb 8,,,eur,EUR EU Leaders Hold Summit Regarding 2014-2020 Budget,High,,,
Fri Feb 8,00:30,GMT,aud,AUD RBA Statement on Monetary Policy ,Medium,,,
Fri Feb 8,02:06,GMT,cny,CNY Imports (YoY),Medium,28.8%,23.5%,6.0%
Fri Feb 8,02:06,GMT,cny,CNY Exports (YoY),Medium,25.0%,17.5%,14.1%
Fri Feb 8,02:06,GMT,cny,CNY Trade Balance (USD),Medium,$29.15B,$24.70B,$31.62B
