Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Mon Jun 25,12:30,GMT,usd,USD Chicago Fed Nat Activity Index,Medium,-0.45,-0.30,0.08
Mon Jun 25,14:00,GMT,usd,USD New Home Sales,Medium,369K,347K,343K
Mon Jun 25,14:00,GMT,usd,USD New Home Sales (MoM),Low,7.6%,1.0%,-1.2%
Mon Jun 25,14:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,5.8,-2.0,-5.1
Mon Jun 25,23:50,GMT,jpy,JPY Corporate Service Price (YoY),Low,0.1%,0.3%,0.2%
Tue Jun 26,02:00,GMT,cny,CNY Conference Board China May Leading Economic Index,Low,235.1,,232.5
Tue Jun 26,05:07,GMT,jpy,JPY Small Business Confidence,Low,46.2,,47.2
Tue Jun 26,06:00,GMT,eur,EUR German GfK Consumer Confidence Survey,Medium,5.8,5.6,5.7
Tue Jun 26,06:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.05,,1.37
Tue Jun 26,06:45,GMT,eur,EUR French Consumer Confidence Indicator (JUN),Low,90,89,90
Tue Jun 26,08:00,GMT,eur,EUR Italian Retail Sales (YoY),Low,-6.8%,-0.1%,1.5%
Tue Jun 26,08:00,GMT,eur,EUR Italian Retail Sales s.a. (MoM),Low,-1.6%,-0.6%,-0.8%
Tue Jun 26,08:30,GMT,gbp,GBP Public Finances (PSNCR) (Pounds),Medium,-4.4B,4.0B,-23.2B
Tue Jun 26,08:30,GMT,gbp,GBP PSNB ex Interventions,Medium,17.9B,14.8B,-17.6B
Tue Jun 26,08:30,GMT,gbp,GBP Public Sector Net Borrowing (Pounds),Medium,15.6B,14.0B,-19.9B
Tue Jun 26,09:00,GMT,eur,EUR Italian Hourly Wages (YoY),Low,1.4%,,1.4%
Tue Jun 26,09:00,GMT,eur,EUR Italian Hourly Wages (MoM),Low,0.0%,,0.3%
Tue Jun 26,13:00,GMT,usd,USD S&P/CS 20 City s.a. (MoM),Low,0.7%,0.3%,0.7%
Tue Jun 26,13:00,GMT,usd,USD S&P/Case-Shiller Composite-20 (YoY),Low,-1.9%,-2.5%,-2.6%
Tue Jun 26,13:00,GMT,usd,USD S&P/Case-Shiller Home Price Index,Low,135.8,134.9,134.1
Tue Jun 26,14:00,GMT,usd,USD Consumer Confidence,Medium,62.0,63.0,64.4
Tue Jun 26,14:00,GMT,usd,USD Richmond Fed Manufacturing Index,Low,-3,2,4
Tue Jun 26,16:00,GMT,eur,EUR French Jobseekers - Net Change (MAY),Low,33.3,10.0,4.3
Tue Jun 26,16:00,GMT,eur,EUR French Total Jobseekers (MAY),Low,2922.1K,2894.9K,2888.8K
Tue Jun 26,22:45,GMT,nzd,NZD Trade Balance (New Zealand dollars),Medium,301M,300M,335M
Tue Jun 26,22:45,GMT,nzd,NZD Exports (New Zealand dollars),Low,4.42B,4.06B,3.87B
Tue Jun 26,22:45,GMT,nzd,NZD Imports (New Zealand dollars),Low,4.11B,3.80B,3.53B
Tue Jun 26,22:45,GMT,nzd,NZD Balance (YTD) (New Zealand dollars),Medium,-805M,-790M,-557M
Wed Jun 27,,,CNY,CNY Leading Index,Medium,,,99.86
