Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jul 24,23:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,-0.1%,,-0.1%
Sun Jul 24,23:01,GMT,gbp,GBP Hometrack Housing Survey YoY,Low,-3.9%,,-3.9%
Mon Jul 25,01:30,GMT,aud,AUD Producer Price Index YoY,Medium,3.4%,3.4%,2.9%
Mon Jul 25,01:30,GMT,aud,AUD Producer Price Index QoQ ,Medium,0.8%,0.8%,1.2%
Mon Jul 25,06:45,GMT,eur,EUR French Business Survey Overall Demand,Low,16,,28
Mon Jul 25,08:00,GMT,eur,EUR Italian Consumer Confidence Index s.a.,Low,103.7,104.5,105.8
Mon Jul 25,08:30,GMT,gbp,GBP BBA Loans for House Purchase,Medium,31747,31000,305803
Mon Jul 25,12:30,GMT,usd,USD Chicago Fed Nat Activity Index,Medium,-0.46,-0.40,-0.55
Mon Jul 25,14:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Medium,-2.0,-5.6,-17.5
Mon Jul 25,22:45,GMT,nzd,NZD Trade Balance (New Zealand dollars),Medium,230M,400M,551M
Mon Jul 25,22:45,GMT,nzd,NZD Balance (YTD) (New Zealand dollars),Medium,1021,1289,1012
Mon Jul 25,22:45,GMT,nzd,NZD Exports (New Zealand dollars),Low,3.97B,4.30B,4.62B
Mon Jul 25,22:45,GMT,nzd,NZD Imports (New Zealand dollars),Low,3.74B,3.80B,4.07B
Mon Jul 25,23:50,GMT,jpy,JPY Corporate Service Price (YoY),Low,-0.7%,-0.9%,-0.9%
Tue Jul 26,00:00,GMT,aud,AUD Conference Board Leading Index,Medium,-0.1%,,0.2%
Tue Jul 26,01:00,GMT,usd,USD President Obama Addresses Nation on Debt,Low,,,
Tue Jul 26,05:20,GMT,jpy,JPY Small Business Confidence,Low,47.1,,43.1
Tue Jul 26,06:00,GMT,eur,EUR German GfK Consumer Confidence Survey,Medium,5.4,5.6,5.5
Tue Jul 26,06:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.48,,1.88
Tue Jul 26,06:45,GMT,eur,EUR French Consumer Confidence Indicator,Low,86,82,83
Tue Jul 26,08:30,GMT,gbp,GBP Gross Domestic Product (QoQ),Medium,0.2%,0.2%,0.5%
Tue Jul 26,08:30,GMT,gbp,GBP Gross Domestic Product (YoY),High,0.7%,0.8%,1.6%
Tue Jul 26,08:30,GMT,gbp,GBP Index of Services (3Mo3M),Low,1.2%,0.9%,0.9%
Tue Jul 26,08:30,GMT,gbp,GBP Index of Services (MoM),Low,1.6%,0.8%,-1.2%
Tue Jul 26,13:00,GMT,usd,USD S&P/CS 20 City s.a. (MoM%),Low,-0.05%,0.00%,0.44%
Tue Jul 26,13:00,GMT,usd,USD S&P/Case-Shiller Home Price Index,Low,139.87,139.80,138.46
Tue Jul 26,13:00,GMT,usd,USD S&P/Case-Shiller Composite-20 (YoY),Low,-4.51%,-4.50%,-4.22%
Tue Jul 26,14:00,GMT,usd,USD Consumer Confidence,High,59.5,56.0,57.6
Tue Jul 26,14:00,GMT,usd,USD Richmond Fed Manufacturing Index,Medium,-1,5,3
Tue Jul 26,14:00,GMT,usd,USD New Home Sales,Medium,312K,320K,315K
Tue Jul 26,14:00,GMT,usd,USD New Home Sales (MoM),Medium,-1.0%,0.3%,-0.6%
Wed Jul 27,,,eur,EUR German Consumer Price Index (YoY),High,2.4%,2.3%,2.3%
Wed Jul 27,,,eur,EUR German Consumer Price Index (MoM),Medium,0.4%,0.3%,0.1%
Wed Jul 27,,,eur,EUR German Consumer Price Index - EU Harmonised (YoY),High,2.6%,2.4%,2.4%
Wed Jul 27,01:00,GMT,nzd,NZD NBNZ Activity Outlook,Medium,43.7,,38.7
Wed Jul 27,01:00,GMT,nzd,NZD NBNZ Business Confidence,Medium,47.6,,46.5
Wed Jul 27,01:30,GMT,aud,AUD Consumer Prices Index (QoQ),Medium,0.9%,0.7%,1.6%
Wed Jul 27,01:30,GMT,aud,AUD Consumer Prices Index (YoY),High,3.6%,3.4%,3.3%
Wed Jul 27,01:30,GMT,aud,AUD Consumer Prices Index RBA Trimmed Mean (QoQ),Medium,0.9%,0.7%,0.9%
Wed Jul 27,01:30,GMT,aud,AUD Consumer Prices Index RBA Trimmed Mean (YoY),Medium,2.7%,2.5%,2.3%
Wed Jul 27,01:30,GMT,aud,AUD Consumer Prices Index RBA Weighted Median (QoQ),Medium,0.9%,0.7%,0.8%
Wed Jul 27,01:30,GMT,aud,AUD Consumer Prices Index RBA Weighted Median (YoY),Medium,2.7%,2.5%,2.2%
Wed Jul 27,02:00,GMT,cny,CNY Industrial Profits YTD (YoY),Medium,28.7%,,27.9%
Wed Jul 27,06:00,GMT,eur,EUR German Import Price Index (YoY),Low,6.5%,7.0%,8.1%
Wed Jul 27,06:00,GMT,eur,EUR German Import Price Index (MoM),Low,-0.6%,-0.2%,-0.6%
Wed Jul 27,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (3M),Low,2.2%,2.3%,2.2%
Wed Jul 27,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (YoY),Low,2.1%,2.3%,2.5%
Wed Jul 27,08:00,GMT,eur,EUR Italian Business Confidence,Low,98.5,99.7,100.5
Wed Jul 27,09:30,GMT,chf,CHF KOF Swiss Leading Indicator,Medium,2.04,2.11,2.23
Wed Jul 27,10:00,GMT,gbp,GBP CBI Business Optimism,Medium,-16,10,9
Wed Jul 27,10:00,GMT,gbp,GBP CBI Trends Total Orders,Low,-10,-3,1
Wed Jul 27,10:00,GMT,gbp,GBP CBI Trends Selling Prices,Low,4,27,27
Wed Jul 27,11:00,GMT,usd,USD MBA Mortgage Applications,Low,-5%,,15.5%
Wed Jul 27,12:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Medium,0.5%,0.3%,0.0%
Wed Jul 27,12:30,GMT,usd,USD Durable Goods Orders,High,-2.1%,0.3%,1.9%
Wed Jul 27,12:30,GMT,usd,USD Durables Ex Transportation,High,0.1%,0.5%,0.7%
Wed Jul 27,12:30,GMT,usd,USD Cap Goods Orders Nondef Ex Air,Medium,-0.4%,1.0%,1.7%
Wed Jul 27,12:30,GMT,usd,USD Cap Goods Ship Nondef Ex Air,Medium,1.0%,,1.7%
Wed Jul 27,13:00,GMT,cad,CAD Teranet/National Bank HP Index,Low,142.27,,140.47
Wed Jul 27,13:00,GMT,cad,CAD Teranet/National Bank HPI (MoM%),Low,1.3%,0.9%,1.1%
Wed Jul 27,13:00,GMT,cad,CAD Teranet/National Bank HPI (YoY%),Low,4.4%,4.1%,4.4%
Wed Jul 27,14:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,2296K,-2000K,-3727K
Wed Jul 27,14:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,430K,,-977K
Wed Jul 27,14:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,3385K,1625K,3432K
Wed Jul 27,14:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,1022K,400K,757K
Wed Jul 27,14:30,GMT,usd,USD DOE U.S. Refinery Utilization,Low,-2.00%,-0.30%,2.30%
Wed Jul 27,16:00,GMT,eur,EUR French Total Jobseekers Change,Low,33.6,,17.7
Wed Jul 27,16:00,GMT,eur,EUR French Total Jobseekers,Low,2720.4,2720.4,2686.8
Wed Jul 27,18:00,GMT,usd,USD Fed's Beige Book,Medium,,,
Wed Jul 27,21:00,GMT,nzd,NZD Reserve Bank of New Zealand Rate Decision,High,2.50%,2.50%,2.50%
Wed Jul 27,23:50,GMT,jpy,JPY Retail Trade (YoY),Medium,1.1%,-0.5%,-1.3%
Wed Jul 27,23:50,GMT,jpy,JPY Retail Trade s.a. (MoM),Low,2.9%,1.5%,2.4%
Wed Jul 27,23:50,GMT,jpy,JPY Large Retailers' Sales,Medium,-0.5%,-0.4%,-2.5%
Thu Jul 28,07:55,GMT,eur,EUR German Unemployment Change,High,-11K,-15K,-8K
Thu Jul 28,07:55,GMT,eur,EUR German Unemployment Rate s.a.,Medium,7.0%,7.0%,7.0%
Thu Jul 28,08:00,GMT,eur,EUR Italian Hourly Wages (MoM),Low,0.1%,,0.0%
Thu Jul 28,08:00,GMT,eur,EUR Italian Hourly Wages (YoY),Low,1.8%,,1.8%
Thu Jul 28,09:00,GMT,eur,EUR Euro-Zone Consumer Confidence,Medium,-11.2,-11.4,-11.4
Thu Jul 28,09:00,GMT,eur,EUR Euro-Zone Business Climate Indicator,Medium,0.45,0.83,0.95
Thu Jul 28,09:00,GMT,eur,EUR Euro-Zone Economic Confidence,Low,103.2,104.0,105.4
Thu Jul 28,09:00,GMT,eur,EUR Euro-Zone Industrial Confidence,Low,1.1,1.6,3.5
Thu Jul 28,09:00,GMT,eur,EUR Euro-Zone Services Confidence,Low,7.9,9.2,10.1
Thu Jul 28,10:00,GMT,gbp,GBP CBI Reported Sales,Medium,-5,2,-2
Thu Jul 28,12:30,GMT,usd,USD Continuing Claims,Low,3703K,3700K,3720K
Thu Jul 28,12:30,GMT,usd,USD Initial Jobless Claims,Low,398K,415K,422K
Thu Jul 28,13:45,GMT,usd,USD Bloomberg Consumer Comfort,Low,-46.8,-44.9,-43.3
Thu Jul 28,14:00,GMT,usd,USD Pending Home Sales (YoY),Medium,17.3%,14.7%,15.5%
Thu Jul 28,14:00,GMT,usd,USD Pending Home Sales (MoM),Low,2.4%,-2.0%,8.2%
Thu Jul 28,14:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,43,38,60
Thu Jul 28,18:30,GMT,USD,USD Fed's Williams Speaks in Salt Lake City,LOW,,,
Thu Jul 28,22:45,GMT,nzd,NZD Building Permits (MoM),Low,-1.4%,3.0%,2.4%
Thu Jul 28,23:01,GMT,gbp,GBP GfK Consumer Confidence Survey,Medium,-30,-26,-25
Thu Jul 28,23:15,GMT,jpy,JPY Nomura/JMMA Manufacturing Purchasing Manager Index,Medium,52.1,,50.7
Thu Jul 28,23:30,GMT,jpy,JPY Job-To-Applicant Ratio,Low,0.63,0.61,0.61
Thu Jul 28,23:30,GMT,jpy,JPY Household Spending (YoY),Medium,-4.2%,-2.3%,-1.9%
Thu Jul 28,23:30,GMT,jpy,JPY Jobless Rate,Medium,4.6%,4.6%,4.5%
Thu Jul 28,23:30,GMT,jpy,JPY Tokyo Consumer Price Index (YoY),Low,0.5%,0.0%,-0.1%
Thu Jul 28,23:30,GMT,jpy,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY),Low,0.4%,0.2%,0.1%
Thu Jul 28,23:30,GMT,jpy,JPY Tokyo Consumer Price Index Ex Food, Energy (YoY),Low,0.3%,0.1%,0.1%
Thu Jul 28,23:30,GMT,jpy,JPY National Consumer Price Index Ex-Fresh Food (YoY),Medium,0.4%,0.5%,0.6%
Thu Jul 28,23:30,GMT,jpy,JPY National Consumer Price Index Ex Food, Energy (YoY),Medium,0.1%,0.1%,0.1%
Thu Jul 28,23:30,GMT,jpy,JPY National Consumer Price Index (YoY),Medium,0.2%,0.2%,0.3%
Thu Jul 28,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,-1.8%,,-2.0%
Thu Jul 28,23:50,GMT,jpy,JPY Industrial Production (MoM),Low,3.9%,4.5%,6.2%
Thu Jul 28,23:50,GMT,jpy,JPY Industrial Production (YoY),Medium,-1.6%,-1.2%,-5.5%
Fri Jul 29,,,cny,CNY Leading Index,Low,,,101.98
Fri Jul 29,00:30,GMT,aud,AUD RPData-Rismark House Px Raw,Low,-0.6%,,-0.6%
Fri Jul 29,00:30,GMT,aud,AUD RPData-Rismark House Px s.a.,Low,-0.2%,,-0.3%
Fri Jul 29,01:30,GMT,aud,AUD Private Sector Credit (MoM),Medium,-0.1%,0.4%,0.3%
Fri Jul 29,01:30,GMT,aud,AUD Private Sector Credit (YoY),Medium,2.7%,3.2%,3.1%
Fri Jul 29,01:35,GMT,cny,CNY MNI Business Condition Survey ,Low,57.19,,57.76
Fri Jul 29,03:00,GMT,nzd,NZD Money Supply M3 (YoY),Low,7.3%,,5.7%
Fri Jul 29,04:00,GMT,jpy,JPY Vehicle Production (YoY),Low,-13.9%,,-30.9%
Fri Jul 29,05:00,GMT,jpy,JPY Construction Orders (YoY),Low,6.0%,,25.5%
Fri Jul 29,05:00,GMT,jpy,JPY Annualized Housing Starts,Medium,0.817M,0.809M,0.815M
Fri Jul 29,05:00,GMT,jpy,JPY Housing Starts (YoY),Medium,5.8%,4.6%,6.4%
Fri Jul 29,06:00,GMT,eur,EUR German Retail Sales (MoM),Low,6.3%,1.7%,-2.5%
Fri Jul 29,06:00,GMT,eur,EUR German Retail Sales (YoY),Medium,-1.0%,-1.6%,3.1%
Fri Jul 29,06:00,GMT,gbp,GBP Nationwide House Prices SA MoM ,Low,0.2%,-0.2%,0.0%
Fri Jul 29,06:00,GMT,gbp,GBP Nationwide House Prices NSA YoY ,Low,-0.4%,-0.8%,3.1%
Fri Jul 29,06:45,GMT,eur,EUR French Producer Prices (MoM),Low,-0.1%,-0.1%,-0.5%
Fri Jul 29,06:45,GMT,eur,EUR French Producer Prices (YoY),Low,6.1%,5.9%,6.2%
Fri Jul 29,06:45,GMT,eur,EUR French Consumer Spending (MoM),Low,1.1%,0.8%,-1.2%
Fri Jul 29,06:45,GMT,eur,EUR French Consumer Spending (YoY),Low,2.2%,2.2%,-0.9%
Fri Jul 29,08:00,GMT,eur,EUR Italian Producer Price Index (MoM),Low,0.1%,-0.1%,-0.2%
Fri Jul 29,08:00,GMT,eur,EUR Italian Producer Price Index (YoY),Low,4.7%,4.6%,4.8%
Fri Jul 29,08:30,GMT,gbp,GBP Net Consumer Credit,Medium,0.4B,0.3B,0.3B
Fri Jul 29,08:30,GMT,gbp,GBP Net Lending Sec. on Dwellings,Medium,-0.1B,1.0B,1.0B
Fri Jul 29,08:30,GMT,gbp,GBP Mortgage Approvals,Medium,48.4K,46.0K,46.4K
Fri Jul 29,08:30,GMT,gbp,GBP M4 Ex OFCs 3M Annualised,Low,0.8%,,1.6%
Fri Jul 29,08:30,GMT,gbp,GBP M4 Money Supply (MoM),Low,-0.5%,,0.1%
Fri Jul 29,08:30,GMT,gbp,GBP M4 Money Supply (YoY),Low,-0.7%,,-0.3%
Fri Jul 29,09:00,GMT,eur,EUR Italian Consumer Price Index - EU Harmonized (YoY),Low,2.1%,2.9%,3.0%
Fri Jul 29,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index Estimate (YoY),Medium,2.5%,2.7%,2.7%
