Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Feb 12,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-1.6%,-1.7%,-2.1%
Sun Feb 12,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),High,-0.8%,-0.7%,1.5%
Sun Feb 12,23:50,GMT,jpy,JPY Gross Domestic Product Annualized,High,-2.3%,-1.3%,7.0%
Sun Feb 12,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),High,-0.6%,-0.3%,1.7%
Sun Feb 12,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,1.4%,0.7%,-0.6%
Mon Feb 13,00:30,GMT,aud,AUD Home Loans,Medium,2.3%,1.8%,1.8%
Mon Feb 13,00:30,GMT,aud,AUD Investment Lending,Medium,7.5%,,2.7%
Mon Feb 13,00:30,GMT,aud,AUD Owner-Occupied Home Loan Value (MoM),Low,2.0%,,2.4%
Mon Feb 13,07:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,1.2%,,0.0%
Mon Feb 13,07:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,3.0%,,3.0%
Mon Feb 13,08:15,GMT,chf,CHF Producer & Import Prices (YoY),Low,-2.4%,-2.2%,-2.3%
Mon Feb 13,08:15,GMT,chf,CHF Producer & Import Prices (MoM),Low,0.0%,0.2%,0.3%
Mon Feb 13,21:45,GMT,nzd,NZD Food Prices (MoM),Low,0.0%,,0.2%
Mon Feb 13,23:00,GMT,nzd,NZD QV House Prices (YoY),Low,2.7%,,2.4%
Tue Feb 14,,,CNY,CNY Actual FDI (YoY),Medium,,,-12.7%
Tue Feb 14,00:01,GMT,gbp,GBP RICS House Price Balance,Medium,-16%,-17%,-16%
Tue Feb 14,00:30,GMT,aud,AUD NAB Business Conditions,Low,2,,0
Tue Feb 14,00:30,GMT,aud,AUD NAB Business Confidence,Medium,4,,3
Tue Feb 14,02:45,GMT,USD,USD Fed's Williams Speaks in Claremont, CA,LOW,,,
Tue Feb 14,03:01,GMT,nzd,NZD REINZ House Sales (YoY),Medium,25.2%,,20.9%
Tue Feb 14,03:01,GMT,nzd,NZD REINZ House Price Index (MoM),Medium,-1.4%,,-0.1%
Tue Feb 14,03:43,GMT,jpy,JPY Bank of Japan Rate Decision,High,0.10%,0.10%,0.10%
Tue Feb 14,04:30,GMT,jpy,JPY Industrial Production (MoM),Low,3.8%,,4.0%
Tue Feb 14,04:30,GMT,jpy,JPY Industrial Production (YoY),Medium,-4.3%,,-4.1%
Tue Feb 14,04:30,GMT,jpy,JPY Capacity Utilization (MoM),Low,3.1%,,-2.9%
Tue Feb 14,07:45,GMT,eur,EUR French Non-Farm Payrolls (QoQ),Low,-0.2%,-0.2%,0.0%
Tue Feb 14,07:45,GMT,eur,EUR French Wages (QoQ),Low,0.3%,,0.3%
Tue Feb 14,09:30,GMT,gbp,GBP DCLG UK House Prices (YoY),Low,0.1%,,-0.3%
Tue Feb 14,09:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,-0.5%,-0.5%,0.4%
Tue Feb 14,09:30,GMT,gbp,GBP Core Consumer Price Index (YoY),Medium,2.6%,2.6%,3.0%
Tue Feb 14,09:30,GMT,gbp,GBP Consumer Price Index (YoY),High,3.6%,3.6%,4.2%
Tue Feb 14,09:30,GMT,gbp,GBP Retail Price Index,Low,238.0,238.4,239.4
Tue Feb 14,09:30,GMT,gbp,GBP Retail Price Index (MoM),Low,-0.6%,-0.4%,0.4%
Tue Feb 14,09:30,GMT,gbp,GBP Retail Price Index (YoY),Low,3.9%,4.1%,4.8%
Tue Feb 14,09:30,GMT,gbp,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,4.0%,4.2%,5.0%
Tue Feb 14,10:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,-2.0%,-1.2%,0.1%
Tue Feb 14,10:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Low,-1.1%,-1.2%,0.0%
Tue Feb 14,10:00,GMT,eur,EUR German ZEW Survey (Current Situation),Medium,40.3,30.5,28.4
Tue Feb 14,10:00,GMT,eur,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,-8.1,,-32.5
Tue Feb 14,10:00,GMT,eur,EUR German ZEW Survey (Economic Sentiment),High,5.4,-11.8,-21.6
Tue Feb 14,10:00,GMT,eur,EUR Portuguese GDP (QoQ),Medium,-1.3%,-1.5%,-0.6%
Tue Feb 14,10:00,GMT,eur,EUR Portuguese GDP (YoY),Medium,-2.7%,-2.8%,-1.7%
Tue Feb 14,12:30,GMT,usd,USD NFIB Small Business Optimism,Low,93.9,95,93.8
Tue Feb 14,13:30,GMT,usd,USD Import Price Index (MoM),Low,0.3%,0.3%,-0.1%
Tue Feb 14,13:30,GMT,usd,USD Import Price Index (YoY),Low,7.1%,7.2%,8.5%
Tue Feb 14,13:30,GMT,usd,USD Advance Retail Sales,High,0.4%,0.8%,0
Tue Feb 14,13:30,GMT,usd,USD Retail Sales Less Autos,Medium,0.7%,0.5%,-0.5%
Tue Feb 14,13:30,GMT,usd,USD Retail Sales Ex Auto & Gas,Medium,0.6%,0.5%,-0.2%
Tue Feb 14,13:30,GMT,usd,USD Retail Sales "Control Group",Low,0.7%,0.4%,-0.4%
Tue Feb 14,13:45,GMT,USD,USD Fed's Plosser Speaks on Economy in Newark, Delaware,LOW,,,
Tue Feb 14,15:00,GMT,usd,USD Business Inventories,Medium,0.4%,0.5%,0.3%
Tue Feb 14,21:45,GMT,nzd,NZD Retail Sales Ex Inflation (QoQ),Medium,2.2%,1.2%,2.4%
Tue Feb 14,22:40,GMT,USD,USD Fed's Lockhart Speaks on Economic Outlook in Sarasota, Florida,LOW,,,
Tue Feb 14,23:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,4.2%,,2.4%
Tue Feb 14,23:30,GMT,aud,AUD Westpac Consumer Confidence Index,Low,101.1,,97.1
Wed Feb 15,,,USD,USD Revisions: Producer Price Index,LOW,,,
Wed Feb 15,00:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,1.3%,,-2.7%
Wed Feb 15,00:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,2.7%,,-3.0%
Wed Feb 15,02:00,GMT,nzd,NZD Non Resident Bond Holdings,Low,59.3%,,59.1%
Wed Feb 15,05:00,GMT,jpy,JPY Bank of Japan Monthly Report,Low,,,
Wed Feb 15,06:00,GMT,jpy,JPY Machine Tool Orders (YoY) (JAN F),Medium,-6.9%,,-6.6%
Wed Feb 15,06:30,GMT,eur,EUR French Gross Domestic Product (QoQ),Low,0.2%,-0.2%,0.3%
Wed Feb 15,06:30,GMT,eur,EUR French Gross Domestic Product (YoY),Low,1.4%,1.1%,1.5%
Wed Feb 15,07:00,GMT,eur,EUR German Gross Domestic Product n.s.a. (YoY),High,1.5%,1.8%,2.6%
Wed Feb 15,07:00,GMT,eur,EUR German Gross Domestic Product s.a. (QoQ),High,-0.2%,-0.3%,0.6%
Wed Feb 15,07:00,GMT,eur,EUR German Gross Domestic Product w.d.a. (YoY),High,2.0%,1.9%,2.7%
Wed Feb 15,09:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (QoQ),Low,-0.7%,-0.6%,-0.2%
Wed Feb 15,09:00,GMT,eur,EUR Italian Gross Domestic Product s.a. and w.d.a. (YoY),Low,-0.5%,-0.3%,0.3
Wed Feb 15,09:30,GMT,eur,EUR Italian General Government Debt,Low,1897.9B,,1905.0B
Wed Feb 15,09:30,GMT,gbp,GBP Claimant Count Rate,Medium,5.0%,5.0%,5.0%
Wed Feb 15,09:30,GMT,gbp,GBP Jobless Claims Change,High,6.9K,3.0K,1.9K
Wed Feb 15,09:30,GMT,gbp,GBP Average Weekly Earnings (3M/YoY),Medium,2.0%,1.9%,2.0%
Wed Feb 15,09:30,GMT,gbp,GBP Weekly Earnings exBonus (3M/YoY),Low,2.0%,1.9%,1.9%
Wed Feb 15,09:30,GMT,gbp,GBP ILO Unemployment Rate (3M),Medium,8.4%,8.4%,8.4%
Wed Feb 15,10:00,GMT,eur,EUR Euro-Zone Gross Domestic Product s.a. (QoQ),High,-0.3%,-0.4%,0.1%
Wed Feb 15,10:00,GMT,eur,EUR Euro-Zone Gross Domestic Product s.a. (YoY),High,0.7%,0.7%,1.3%
Wed Feb 15,10:00,GMT,chf,CHF ZEW Survey (Expectations),Medium,-21.2,,-50.1
Wed Feb 15,10:00,GMT,eur,EUR Euro-Zone Trade Balance s.a. (euros),Low,7.5B,4.5B,6.1B
Wed Feb 15,10:00,GMT,eur,EUR Euro-Zone Trade Balance (euros),Low,9.7B,3.5B,6.3B
Wed Feb 15,10:30,GMT,GBP,GBP Bank of England Inflation Report,HIGH,,,
Wed Feb 15,12:00,GMT,usd,USD MBA Mortgage Applications,Low,-1.0%,,7.5%
Wed Feb 15,13:30,GMT,USD,USD Revisions: Consumer Price Index,LOW,,,
Wed Feb 15,13:30,GMT,usd,USD Empire Manufacturing,Low,19.53,15.00,13.48
Wed Feb 15,14:00,GMT,usd,USD Total Net TIC Flows,Low,$87.1B,,$42.9B
Wed Feb 15,14:00,GMT,usd,USD Net Long-term TIC Flows,Medium,$17.9B,$45.0B,$61.3B
Wed Feb 15,14:15,GMT,usd,USD Industrial Production,Medium,0.0%,0.7%,1.0%
Wed Feb 15,14:15,GMT,usd,USD Capacity Utilization,Low,78.5%,78.6%,78.6%
Wed Feb 15,15:00,GMT,usd,USD NAHB Housing Market Index,Low,29,26,25
Wed Feb 15,15:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,-171K,1500K,304K
Wed Feb 15,15:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,1990K,,367K
Wed Feb 15,15:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,-2867K,-1100K,1174K
Wed Feb 15,15:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,400K,700K,1629K
Wed Feb 15,17:15,GMT,USD,USD Fed's Fisher Speaks in San Marcos, TX,LOW,,,
Wed Feb 15,19:00,GMT,USD,USD Fed Releases Minutes From Jan. 24-25 FOMC Meeting,HIGH,,,
