Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Sep 16,22:00,GMT,nzd,NZD Westpac NZ Consumer Confidence,Medium,102.5,,99.9
Sun Sep 16,22:30,GMT,nzd,NZD Performance Services Index,Low,50,,52.4
Sun Sep 16,23:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,-0.6%,,-2.4%
Sun Sep 16,23:01,GMT,gbp,GBP Rightmove House Prices (YoY),Medium,0.7%,,2.0%
Mon Sep 17,01:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,3.6%,,-1.1%
Mon Sep 17,01:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,6.4%,,5.1%
Mon Sep 17,08:00,GMT,eur,EUR Italian Trade Balance Eu (€),Low,2653M,,995M
Mon Sep 17,08:00,GMT,eur,EUR Euro-Zone Current Account n.s.a. (euros),Low,15.9B,,17.4B
Mon Sep 17,08:00,GMT,eur,EUR Euro-Zone Current Account s.a. (euros),Low,9.7B,,14.3B
Mon Sep 17,08:00,GMT,eur,EUR Italian Trade Balance (Total) (€),Low,4490M,2115M,2516M
Mon Sep 17,09:00,GMT,eur,EUR Euro-Zone Labor Costs (YoY),Low,1.6%,1.6%,1.5%
Mon Sep 17,09:00,GMT,eur,EUR Euro-Zone Trade Balance s.a. (euros),Low,7.9B,9.8B,9.3B
Mon Sep 17,09:00,GMT,eur,EUR Euro-Zone Trade Balance (euros),Low,15.6B,15.0B,13.6B
Mon Sep 17,12:30,GMT,cad,CAD International Securities Transactions (Canadian dollar),Low,6.67B,,-7.89B
Mon Sep 17,12:30,GMT,usd,USD Empire Manufacturing,Low,-10.41,-2.00,-5.85
Mon Sep 17,13:00,GMT,cad,CAD Existing Home Sales (MoM),Medium,-5.8%,,0.0%
Mon Sep 17,13:30,GMT,eur,EUR ECB Announces Bond Purchases,Medium,,,
Tue Sep 18,01:30,GMT,CNY,CNY China August Property Price,Medium,,,
Tue Sep 18,01:30,GMT,AUD,AUD Reserve Bank Board - September Minutes,High,,,
Tue Sep 18,05:45,GMT,CHF,CHF SECO September 2012 Economic Forecasts,Medium,,,
Tue Sep 18,06:00,GMT,eur,EUR EU 25 New Car Registrations,Low,-8.9%,,-2.9%
Tue Sep 18,08:30,GMT,GBP,GBP DCLG UK House Prices (YoY),Low,,2.1%,2.3%
Tue Sep 18,08:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,0.5%,0.5%,0.1%
Tue Sep 18,08:30,GMT,gbp,GBP Consumer Price Index (YoY),High,2.5%,2.5%,2.6%
Tue Sep 18,08:30,GMT,gbp,GBP Core Consumer Price Index (YoY),High,2.1%,2.1%,2.3%
Tue Sep 18,08:30,GMT,gbp,GBP Retail Price Index,Low,243.0,243.3,242.1
Tue Sep 18,08:30,GMT,gbp,GBP Retail Price Index (MoM),Low,0.4%,0.5%,0.1%
Tue Sep 18,08:30,GMT,gbp,GBP Retail Price Index (YoY),Medium,2.9%,3.1%,3.2%
Tue Sep 18,08:30,GMT,eur,EUR Spain to Sell 518- and 364- Day Bills,Medium,,,
Tue Sep 18,08:30,GMT,gbp,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.0%,3.0%,3.2%
Tue Sep 18,09:00,GMT,eur,EUR Greece to Sell EUR1 Bln 91- Day Bills,Medium,,,
Tue Sep 18,09:00,GMT,eur,EUR German ZEW Survey (Current Situation),Medium,12.6,18.0,18.2
Tue Sep 18,09:00,GMT,eur,EUR German ZEW Survey (Economic Sentiment),High,-18.2,-20.0,-25.5
Tue Sep 18,09:00,GMT,eur,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,-3.8,,-21.2
Tue Sep 18,12:00,GMT,USD,USD Fed's Evans Speaks on the Economy in Michigan,Low,,,
Tue Sep 18,12:30,GMT,usd,USD Current Account Balance,Medium,-$117.4B,-$125.0B,-$133.6B
Tue Sep 18,13:00,GMT,usd,USD Total Net TIC Flows,Low,$73.7B,,$15.1B
Tue Sep 18,13:00,GMT,usd,USD Net Long-term TIC Flows,Medium,$67.8B,$27.5B,$9.3B
Tue Sep 18,14:00,GMT,usd,USD NAHB Housing Market Index,Medium,40,38,37
Tue Sep 18,16:45,GMT,usd,USD New York Fed President Dudley to Speak on Economy in NJ,Low,,,
Tue Sep 18,20:30,GMT,USD,USD New York Fed President Dudley to Speak on Economy in NJ,Low,,,
Tue Sep 18,22:45,GMT,nzd,NZD Current Account Deficit-GDP Ratio,Low,-4.9%,-5.2%,-4.5%
Tue Sep 18,22:45,GMT,nzd,NZD Current Account Balance,Medium,-1.797B,-1.620B,-1.072B
Tue Sep 18,23:15,GMT,USD,USD Fed's Lacker Speaks on Monetary Policy in New York,Low,,,
Wed Sep 19,,,jpy,JPY Bank of Japan's Monetary Policy Meeting,High,,,
Wed Sep 19,00:30,GMT,aud,AUD Westpac Leading Index (MoM),Low,+0.4%,,0.5%
Wed Sep 19,01:53,GMT,cny,CNY Actual FDI (YoY),Medium,-1.4%,-5.8%,-8.7%
Wed Sep 19,03:44,GMT,jpy,JPY Bank of Japan Rate Decision,High,0.10%,0.10%,0.10%
Wed Sep 19,05:00,GMT,jpy,JPY Leading Index,Medium,93.0,,91.8
Wed Sep 19,05:00,GMT,jpy,JPY Coincident Index,Low,93.8,,92.8
Wed Sep 19,08:30,GMT,GBP,GBP Bank of England Minutes,High,,,
Wed Sep 19,09:00,GMT,chf,CHF ZEW Survey (Expectations),Medium,-34.9,,-33.3
Wed Sep 19,09:00,GMT,eur,EUR Euro-Zone Construction Output s.a. (MoM),Low,-0.3%,,-0.6%
Wed Sep 19,09:00,GMT,eur,EUR Euro-Zone Construction Output w.d.a. (YoY),Low,-4.7%,,-2.8%
Wed Sep 19,11:00,GMT,usd,USD MBA Mortgage Applications,Low,-0.2%,,11.1%
Wed Sep 19,12:30,GMT,usd,USD Building Permits,Medium,803K,795K,811K
Wed Sep 19,12:30,GMT,usd,USD Housing Starts,Medium,750K,767K,733K
Wed Sep 19,12:30,GMT,usd,USD Housing Starts (MoM),Low,2.3%,2.8%,-2.8%
Wed Sep 19,12:30,GMT,usd,USD Building Permits (MoM),Low,-1.0%,-1.9%,6.7%
Wed Sep 19,13:45,GMT,USD,USD Fed's George to Give Opening Remarks at Jobs Conference,Low,,,
Wed Sep 19,14:00,GMT,usd,USD Existing Home Sales,Medium,4.82M,4.56M,4.47M
Wed Sep 19,14:00,GMT,usd,USD Existing Home Sales (MoM),Low,7.8%,2.0%,2.3%
Wed Sep 19,14:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,-274K,,-828K
Wed Sep 19,14:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,-322K,1000K,1476K
Wed Sep 19,14:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,-1407K,1000K,-1177K
Wed Sep 19,14:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,8534K,1000K,1994K
Wed Sep 19,22:00,GMT,nzd,NZD ANZ NZ Job Ads (MoM),Low,0.9%,,0.7%
Wed Sep 19,22:45,GMT,nzd,NZD Gross Domestic Product (QoQ),High,0.6%,0.4%,1.0%
Wed Sep 19,22:45,GMT,nzd,NZD Gross Domestic Product (YoY),High,2.6%,2.4%,2.3%
Wed Sep 19,23:00,GMT,USD,USD Fed's Fisher Speaks on Economy and Policy in New York,Low,,,
Wed Sep 19,23:50,GMT,jpy,JPY Merchandise Trade Exports (YoY),Low,-5.8%,-7.5%,-8.1%
Wed Sep 19,23:50,GMT,jpy,JPY Merchandise Trade Balance Total (¥),Medium,-754.1B,-829.3B,-518.9B
Wed Sep 19,23:50,GMT,jpy,JPY Merchandise Trade Imports (YoY),Low,-5.4%,-5.5%,2.1%
Wed Sep 19,23:50,GMT,jpy,JPY Adjusted Merchandise Trade Balance (¥),Low,-472.8B,-384.6B,-371.9B
Thu Sep 20,01:00,GMT,aud,Westpac ACCI Survey of Industrial Trends (3Q),Low,52.4,,48.3
Thu Sep 20,01:30,GMT,aud,AUD RBA Foreign Exchange Transaction (Australian dollar),Low,351,,528
Thu Sep 20,02:30,GMT,cny,CNY HSBC Flash Manufacturing PMI,Medium,47.8,,47.6
Thu Sep 20,04:30,GMT,jpy,JPY All Industry Activity Index (MoM),Medium,-0.6%,-0.5%,0.3%
Thu Sep 20,05:00,GMT,JPY,JPY Bank of Japan Monthly Economic Report,High,,,
Thu Sep 20,05:30,GMT,jpy,JPY Tokyo Department Store Sales (YoY),Low,0.2%,,-1.0%
Thu Sep 20,05:30,GMT,jpy,JPY Nationwide Department Store Sales (YoY),Low,-1.0%,,-3.3%
Thu Sep 20,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-2.7%,,-2.6%
Thu Sep 20,06:00,GMT,chf,CHF Exports (MoM),Low,0.9%,,-0.7%
Thu Sep 20,06:00,GMT,eur,EUR German Producer Prices (MoM),Medium,0.5%,0.4%,0.0%
Thu Sep 20,06:00,GMT,eur,EUR German Producer Prices (YoY),High,1.6%,1.5%,0.9%
Thu Sep 20,06:00,GMT,chf,CHF Trade Balance (Swiss franc),Medium,1.73B,,2.88B
Thu Sep 20,06:00,GMT,chf,CHF Imports (MoM),Low,2.4%,,-0.7%
Thu Sep 20,06:35,GMT,jpy,JPY BOJ Governor Shirakawa Speaks at Event in Tokyo,Medium,,,
Thu Sep 20,07:00,GMT,jpy,JPY Convenience Store Sales (YoY),Low,-1.3%,,-3.3%
Thu Sep 20,07:00,GMT,eur,EUR French Purchasing Manager Index Services,Low,46.1,49.5,49.2
Thu Sep 20,07:00,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,42.6,46.4,46
Thu Sep 20,07:30,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,47.3,45.2,44.7
Thu Sep 20,07:30,GMT,eur,EUR German Purchasing Manager Index Services,Medium,50.6,48.5,48.3
Thu Sep 20,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,46.0,47.5,47.2
Thu Sep 20,08:00,GMT,eur,EUR Italian Industrial Sales s.a. (MoM),Low,1.2%,,-0.5%
Thu Sep 20,08:00,GMT,eur,EUR Italian Industrial Orders n.s.a. (YoY),Low,-4.9%,,-9.4%
Thu Sep 20,08:00,GMT,eur,EUR Italian Industrial Orders s.a. (MoM),Low,2.9%,-0.3%,1.7%
Thu Sep 20,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,45.9,46.6,46.3
Thu Sep 20,08:00,GMT,eur,EUR Italian Industrial Sales n.s.a. (YoY),Low,-5.3%,,-2.7%
Thu Sep 20,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing,Medium,46.0,45.5,45.1
Thu Sep 20,08:30,GMT,eur,EUR Spain to sell 2015 and 2022 Bonds,Medium,,,
Thu Sep 20,08:30,GMT,gbp,GBP Retail Sales (YoY),Medium,3.1%,3.2%,3.3%
Thu Sep 20,08:30,GMT,eur,EUR Spain to Sell 2015 and 2022 Bonds,Medium,,,
Thu Sep 20,08:30,GMT,gbp,GBP Retail Sales (MoM),Low,-0.3%,-0.3%,0.0%
Thu Sep 20,08:30,GMT,gbp,GBP Retail Sales w/Auto Fuel (MoM),Low,-0.2%,-0.3%,0.3%
Thu Sep 20,08:30,GMT,gbp,GBP Retail Sales w/Auto Fuel (YoY),Medium,2.7%,2.9%,2.3%
Thu Sep 20,10:00,GMT,gbp,GBP CBI Trends Total Orders,Low,-8,-15,-21
Thu Sep 20,10:00,GMT,gbp,GBP CBI Trends Selling Prices,Low,3,3,1
Thu Sep 20,11:44,GMT,USD,USD Fed's Rosengren Speaks on Economy in Massachusetts,Low,,,
Thu Sep 20,12:30,GMT,usd,USD Initial Jobless Claims,Medium,382K,375K,385K
Thu Sep 20,12:30,GMT,usd,USD Continuing Claims,Low,3272K,3300K,3304K
Thu Sep 20,12:58,GMT,usd,USD Markit US PMI Preliminary,Medium,51.5,51.5,
Thu Sep 20,13:30,GMT,USD,USD Fed's Lockhart to Speak at Kansas City Fed Conference,Low,,,
Thu Sep 20,14:00,GMT,eur,EUR Euro-Zone Consumer Confidence,Medium,-25.9,-24.0,-24.6
Thu Sep 20,14:00,GMT,usd,USD Philadelphia Fed.,Medium,-1.9,-4.5,-7.1
Thu Sep 20,14:00,GMT,usd,USD Leading Indicators,Medium,-0.1%,-0.1%,0.5%
Thu Sep 20,14:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,67,65,27
Thu Sep 20,16:00,GMT,USD,USD Federal Reserve Flow of Funds Report,Medium,,,
Thu Sep 20,17:30,GMT,USD,USD Fed's Kocherlakota Speaks to Business Leaders in Michigan,Low,,,
Thu Sep 20,21:00,GMT,USD,USD Fed's Pianalto Speaks in Ohio,Low,,,
Thu Sep 20,22:30,GMT,USD,USD Fed's Bullard to Give Economics Lecture at Notre Dame,Low,,,
Thu Sep 20,22:45,GMT,nzd,NZD Net Migration s.a.,Low,-340,,-640
Thu Sep 20,23:50,GMT,jpy,JPY Japan Buying Foreign Bonds (¥),Low,64.4B,,787.0B
Thu Sep 20,23:50,GMT,jpy,JPY Foreign Buying Japan Stocks (¥),Low,60.4B,,65.9B
Thu Sep 20,23:50,GMT,jpy,JPY Japan Buying Foreign Stocks (¥),Low,-289.4B,,-76.9B
Thu Sep 20,23:50,GMT,jpy,JPY Foreign Buying Japan Bonds (¥),Low,521.7B,,265.6B
Fri Sep 21,00:00,GMT,aud,AUD Conference Board Leading Index,Medium,0.0%,,0.5%
Fri Sep 21,01:35,GMT,cny,CNY MNI September Flash Business Sentiment Indicator,Low,50.31,,47.54
Fri Sep 21,03:00,GMT,nzd,NZD Credit Card Spending (YoY),Medium,1.9%,,0.1%
Fri Sep 21,03:00,GMT,nzd,NZD Credit Card Spending s.a. (MoM),Medium,0.1%,,-1.5%
Fri Sep 21,06:00,GMT,eur,EUR German Finance Ministry Publishes Monthly Report,Medium,,,
Fri Sep 21,06:45,GMT,eur,EUR French Wages (QoQ),Low,0.5%,,0.5%
Fri Sep 21,07:00,GMT,chf,CHF Money Supply M3 (YoY),Low,8.5%,,9.5%
Fri Sep 21,07:30,GMT,eur,EUR Greek PM Samaras Meets with Italian PM Monti,Medium,,,
Fri Sep 21,08:00,GMT,eur,EUR ECB's Erkki Liikanen Speaks in a Finnish Parliament Hearing,Medium,,,
Fri Sep 21,08:30,GMT,gbp,GBP Public Sector Net Borrowing (Pounds),Medium,12.4B,13.2B,-1.9B
Fri Sep 21,08:30,GMT,gbp,GBP Public Finances (PSNCR) (Pounds),Medium,-9.6B,-5.5B,-25.0B
Fri Sep 21,08:30,GMT,gbp,GBP PSNB ex Interventions,Low,14.4B,15.0B,0.1B
Fri Sep 21,10:30,GMT,eur,EUR Spain PM Rajoy Meets with Italy PM Monti,Medium,,,
Fri Sep 21,12:30,GMT,cad,CAD Consumer Price Index (MoM),Medium,0.2%,0.3%,-0.1%
