Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Aug 18,22:30,GMT,nzd,NZD Performance Services Index,Medium,58.1,,55.1
Sun Aug 18,22:45,GMT,nzd,NZD Producer Prices- Outputs (QoQ),Low,1.0%,,0.8%
Sun Aug 18,22:45,GMT,nzd,NZD Producer Prices- Inputs (QoQ),Low,0.6%,,0.8%
Sun Aug 18,23:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,-1.8,,0.3%
Sun Aug 18,23:01,GMT,gbp,GBP Rightmove House Prices (YoY),Medium,5.5%,,4.8%
Sun Aug 18,23:50,GMT,jpy,JPY Merchandise Trade Exports (YoY),Low,12.2%,12.8%,7.4%
Sun Aug 18,23:50,GMT,jpy,JPY Merchandise Trade Imports (YoY),Low,19.6%,16.0%,11.8%
Sun Aug 18,23:50,GMT,jpy,JPY Merchandise Trade Balance Total (Yen),Medium,-¥1024.0B,-¥773.5B,-¥182.3B
Sun Aug 18,23:50,GMT,jpy,JPY Adjusted Merchandise Trade Balance (Yen),Low,-¥944.0B,-¥741.3B,-¥663.7B
Mon Aug 19,01:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,-3.5%,,3.6%
Mon Aug 19,01:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,3.0%,,6.9%
Mon Aug 19,05:00,GMT,jpy,JPY Leading Index,Medium,107.2,,107.0
Mon Aug 19,05:00,GMT,jpy,JPY Coincident Index,Medium,105.5,,105.2
Mon Aug 19,10:00,GMT,eur,EUR Bundesbank Releases Monthly Report,Low,,,
Mon Aug 19,21:00,GMT,USD,USD EIA Gasoline and Diesel Fuel Update,Low,,,
Tue Aug 20,01:30,GMT,AUD,AUD RBA Policy Meeting - August Minutes,Medium,,,
Tue Aug 20,03:00,GMT,nzd,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation,Medium,2.4%,,2.1%
Tue Aug 20,04:30,GMT,jpy,JPY All Industry Activity Index (MoM),Medium,-0.6%,-0.7%,1.2%
Tue Aug 20,05:30,GMT,jpy,JPY Nationwide Department Store Sales (YoY),Low,-2.5%,,7.2%
Tue Aug 20,05:30,GMT,jpy,JPY Tokyo Department Store Sales (YoY),Low,-1.0%,,9.4%
Tue Aug 20,06:00,GMT,eur,EUR German Producer Prices (YoY),Low,0.5%,0.7%,0.6%
Tue Aug 20,06:00,GMT,eur,EUR German Producer Prices (MoM),Low,-0.1%,0.2%,0.0%
Tue Aug 20,07:00,GMT,jpy,JPY Convenience Store Sales (YoY),Low,-0.8%,,0.1%
Tue Aug 20,09:00,GMT,eur,EUR Euro-Zone Construction Output s.a. (MoM),Low,0.7%,,0.5%
