Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jul 8,23:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-53,,-59
Sun Jul 8,23:50,GMT,jpy,JPY Machine Orders (MoM),Medium,-14.8%,-2.6%,5.7%
Sun Jul 8,23:50,GMT,jpy,JPY Machine Orders (YoY),Medium,1.0%,7.0%,6.6%
Sun Jul 8,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥215.1B,493.1B,¥333.8B
Sun Jul 8,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥282.2B,¥401.4B,¥288.6B
Sun Jul 8,23:50,GMT,jpy,JPY Trade Balance - BOP Basis (Yen),Medium,-¥848.2B,-¥836.8B,-¥463.9B
Sun Jul 8,23:50,GMT,jpy,JPY Current Account Balance (YoY),Low,-62.6%,-13.6%,-21.2%
Sun Jul 8,23:50,GMT,jpy,JPY Bank Lending Banks ex-Trust,Low,0.8%,,0.4%
Sun Jul 8,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Low,0.7%,,0.2%
Mon Jul 9,01:30,GMT,cny,CNY Consumer Price Index (YoY),High,2.2%,2.3%,3.0%
Mon Jul 9,01:30,GMT,cny,CNY Producer Price Index (YoY),Medium,-2.1%,-2.0%,-1.4%
Mon Jul 9,01:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-1.2%,,-2.6%
Mon Jul 9,04:00,GMT,USD,USD Fed's President Speaks on Banking and Financial Crises in Bangkok,Low,,,
Mon Jul 9,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-16.3%,,7.2%
Mon Jul 9,05:00,GMT,jpy,JPY Eco Watchers Survey: Current,Medium,43.8,47.5,47.2
Mon Jul 9,05:00,GMT,usd,USD Fed's Evans Speaks in Thailand,Low,,,
Mon Jul 9,05:00,GMT,jpy,JPY Eco Watchers Survey: Outlook,Medium,45.7,,48.1
Mon Jul 9,05:45,GMT,chf,CHF Unemployment Rate,Medium,2.7%,2.9%,2.7%
Mon Jul 9,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,2.9%,3.2%,2.9%
Mon Jul 9,06:00,GMT,eur,EUR German Exports s.a. (MoM),Low,3.9%,0.2%,-1.7%
Mon Jul 9,06:00,GMT,eur,EUR German Current Account (euros),Low,9.0B,10.2B,11.0B
Mon Jul 9,06:00,GMT,eur,EUR German Trade Balance (euros),Medium,15.3B,14.1B,14.5B
Mon Jul 9,06:00,GMT,eur,EUR German Imports s.a. (MoM),Low,6.3%,0.8%,-4.9%
Mon Jul 9,06:30,GMT,eur,EUR French Bank of France Bus. Sentiment (JUN),Low,91,92,92
Mon Jul 9,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-29.6,-26.6,-28.9
Mon Jul 9,14:30,GMT,cad,CAD Business Outlook Future Sales,Medium,15,15,35
Mon Jul 9,14:30,GMT,cad,CAD Bank of Canda Senior Loan Officer Survey,Medium,-10.8,,-16.9
Mon Jul 9,15:55,GMT,usd,USD Fed's Williams Speaks in Idaho,Low,,,
Mon Jul 9,18:00,GMT,nzd,NZD REINZ Housing Price Index (JUN),Low,3400.8,,3390.6
Mon Jul 9,18:00,GMT,nzd,NZD REINZ House Sales (YoY),Low,17.3%,,24.4%
Mon Jul 9,18:00,GMT,nzd,NZD REINZ House Price Index (MoM),Low,0.3%,,1.7%
Mon Jul 9,19:00,GMT,usd,USD Consumer Credit,Medium,$17.117B,$8.500B,$9.950B
