Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Apr 29,22:45,GMT,nzd,NZD Building Permits (MoM),Low,19.8%,6.0%,-6.2%
Sun Apr 29,22:45,GMT,nzd,NZD Trade Balance (NZ$),Medium,134M,417M,202M
Sun Apr 29,22:45,GMT,nzd,NZD Exports (NZ$),Low,4.22B,4.37B,3.62B
Sun Apr 29,22:45,GMT,nzd,NZD Imports (NZ$),Low,4.08B,3.95B,3.41B
Sun Apr 29,22:45,GMT,nzd,NZD Trade Balance 12mth YTD (NZ$),Medium,207M,501M,655M
Sun Apr 29,23:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,-0.9%,,-1.0%
Sun Apr 29,23:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,0.1%,,0.2%
Sun Apr 29,23:44,GMT,cny,CNY China Leading Index,Medium,100.52,,100.69
Mon Apr 30,00:30,GMT,aud,AUD TD Securities Inflation (MoM),Low,0.3%,,0.5%
Mon Apr 30,00:30,GMT,aud,AUD TD Securities Inflation (YoY),Medium,1.9%,,1.8%
Mon Apr 30,01:00,GMT,nzd,NZD NBNZ Activity Outlook,Medium,36.1,,38.8
Mon Apr 30,01:00,GMT,nzd,NZD NBNZ Business Confidence,Medium,35.8,,33.8
Mon Apr 30,01:00,GMT,aud,AUD HIA New Home Sales (MoM),Medium,-9.4%,,3.0%
Mon Apr 30,01:30,GMT,aud,AUD Private Sector Credit (YoY),Medium,3.4%,3.2%,3.5%
Mon Apr 30,01:30,GMT,aud,AUD Private Sector Credit (MoM),Medium,0.4%,0.3%,0.4%
Mon Apr 30,03:00,GMT,nzd,NZD Money Supply M3 (YoY),Low,5.0%,,5.2%
Mon Apr 30,06:00,GMT,eur,EUR German Retail Sales (MoM),Low,1.0%,0.8%,-0.9%
Mon Apr 30,06:00,GMT,eur,EUR German Retail Sales (YoY),Medium,0.5%,2.3%,2.1%
Mon Apr 30,07:00,GMT,eur,EUR Spanish GDP Constant SA (YoY),High,-0.4%,-0.6%,0.3%
Mon Apr 30,07:00,GMT,eur,EUR Spanish GDP Constant SA (QoQ),High,-0.3%,-0.4%,-0.3%
Mon Apr 30,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (3M),Low,2.8%,2.7%,2.3%
Mon Apr 30,08:00,GMT,eur,EUR Euro-Zone M3 s.a. (YoY),Low,3.2%,2.8%,2.8%
Mon Apr 30,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index Estimate (YoY),Medium,2.6%,2.5%,2.6%
Mon Apr 30,09:00,GMT,eur,EUR Italy CPI - EU Harmonized [APR P] (MoM),High,0.9%,0.8%,2.5%
Mon Apr 30,09:00,GMT,eur,EUR Italy CPI - EU Harmonized [APR P] (YoY),High,3.8%,3.6%,3.8%
Mon Apr 30,12:30,GMT,cad,CAD Gross Domestic Product (MoM),Medium,-0.2%,0.2%,0.1%
Mon Apr 30,12:30,GMT,cad,CAD Gross Domestic Product (YoY),High,1.6%,2.1%,1.7%
Mon Apr 30,12:30,GMT,cad,CAD Industrial Product Price (MoM),Low,0.2%,0.0%,0.3%
Mon Apr 30,12:30,GMT,cad,CAD Raw Materials Price Index (MoM),Low,-1.6%,0.3%,-0.6%
Mon Apr 30,12:30,GMT,usd,USD Personal Income,Medium,0.4%,0.3%,0.3%
Mon Apr 30,12:30,GMT,usd,USD Personal Spending,Medium,0.3%,0.4%,0.9%
Mon Apr 30,12:30,GMT,usd,USD Personal Consumption Expenditure Deflator (MoM),Medium,0.2%,0.3%,0.3%
Mon Apr 30,12:30,GMT,usd,USD Personal Consumption Expenditure Core (YoY),High,2.0%,2.0%,1.9%
Mon Apr 30,12:30,GMT,usd,USD Revisions: Retail Sales,Low,,,
Mon Apr 30,12:30,GMT,usd,USD Personal Consumption Expenditure Deflator (YoY),High,2.1%,2.2%,2.3%
Mon Apr 30,12:30,GMT,usd,USD Personal Consumption Expenditure Core (MoM),Medium,0.2%,0.2%,0.1%
Mon Apr 30,13:45,GMT,usd,USD Chicago Purchasing Manager,Low,56.2,60.0,62.2
Mon Apr 30,14:00,GMT,USD,USD Revisions: Retail Sales,LOW,,,
Mon Apr 30,14:00,GMT,usd,USD NAPM-Milwaukee,Low,52.9,53,51.8
Mon Apr 30,14:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,-3.4,8.0,10.8
