Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Mon Dec 30,00:01,GMT,gbp,GBP Hometrack Housing Survey (YoY),Low,4.4%,,3.8%
Mon Dec 30,00:01,GMT,gbp,GBP Hometrack Housing Survey (MoM),Low,0.5%,,0.5%
Mon Dec 30,14:00,GMT,usd,USD ISM Milwaukee,Low,54.27,54.00,52.06
Mon Dec 30,15:00,GMT,usd,USD Pending Home Sales (MoM),Low,0.2%,1.0%,-1.2%
Mon Dec 30,15:00,GMT,usd,USD Pending Home Sales (YoY),Medium,-4.0%,-0.2%,-2.7%
Mon Dec 30,15:30,GMT,usd,USD Dallas Fed Manufacturing Activity,Low,3.1,4.0,1.9
Tue Dec 31,00:30,GMT,aud,AUD Private Sector Credit (MoM),Low,0.3%,0.4%,0.3%
Tue Dec 31,00:30,GMT,aud,AUD Private Sector Credit (YoY),Medium,3.8%,3.9%,3.5%
Tue Dec 31,09:30,GMT,gbp,GBP Lloyds Business Barometer,Low,48.0,,50.0
Tue Dec 31,14:00,GMT,usd,USD S&P/CS 20 City s.a. (MoM),Low,1.05%,0.95%,0.98%
Tue Dec 31,14:00,GMT,usd,USD S&P/Case-Shiller Composite-20 (YoY),Medium,13.61%,13.50%,13.25%
Tue Dec 31,14:00,GMT,usd,USD S&P/Case-Shiller Home Price Index,Low,165.91,165.76,165.61
Tue Dec 31,14:45,GMT,usd,USD Chicago Purchasing Manager,Medium,59.1,61,63
Tue Dec 31,15:00,GMT,usd,USD Consumer Confidence,High,78.1,76.0,72.0
Wed Jan 1,01:00,GMT,cny,CNY Manufacturing PMI,High,51.0,51.2,51.4
Wed Jan 1,22:30,GMT,aud,AUD AiG Performance of Manufacturing Index,Medium,47.6,,47.7
Thu Jan 2,01:45,GMT,CNY,CNY HSBC/Markit Manufacturing PMI,Medium,50.5,50.5,50.8
Thu Jan 2,05:30,GMT,aud,AUD Commodity Index (YoY),Low,92.1,,89.1
Thu Jan 2,05:30,GMT,aud,AUD RBA Commodity Index SDR (YoY),Low,-4.0%,,-2.8%
Thu Jan 2,08:15,GMT,eur,EUR Spanish Purchasing Manager Index Manufacturing,Low,50.8,49.8,48.6
Thu Jan 2,08:45,GMT,eur,EUR Italian Purchasing Manager Index Manufacturing,Low,53.3,51.7,51.4
Thu Jan 2,08:50,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,47.0,47.1,48.4
Thu Jan 2,08:55,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,54.3,54.2,52.7
Thu Jan 2,09:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing,Medium,52.7,52.7,51.6
Thu Jan 2,09:30,GMT,gbp,GBP Purchasing Manager Index Manufacturing,Medium,57.3,58.2,58.1
Thu Jan 2,13:30,GMT,usd,USD Initial Jobless Claims,Medium,339K,344K,341K
Thu Jan 2,13:30,GMT,usd,USD Continuing Claims,Low,2833K,2900K,2931K
Thu Jan 2,13:58,GMT,usd,USD Markit US PMI Final,Low,55.0,54.7,54.7
Thu Jan 2,15:00,GMT,usd,USD ISM Manufacturing,High,57.0,56.8,57.3
Thu Jan 2,15:00,GMT,usd,USD ISM Prices Paid,Medium,53.5,53.0,52.5
Thu Jan 2,15:00,GMT,usd,USD Construction Spending (MoM),Medium,1.0%,0.6%,0.9%
Fri Jan 3,01:00,GMT,cny,CNY Non-manufacturing PMI,Medium,54.6,,56.0
Fri Jan 3,07:00,GMT,gbp,GBP Nationwide House Prices s.a. (MoM),Low,1.4%,0.7%,0.7%
Fri Jan 3,07:00,GMT,gbp,GBP Nationwide House Prices n.s.a. (YoY),Low,8.4%,7.1%,6.5%
Fri Jan 3,08:00,GMT,chf,CHF KOF Swiss Leading Indicator,Medium,1.95,1.92,1.85
Fri Jan 3,08:30,GMT,chf,CHF procure.ch Purchasing Managers Index,Medium,53.9,56.3,56.5
Fri Jan 3,09:00,GMT,eur,EUR Euro-Zone M3 s.a. (YoY),Low,1.5%,1.5%,1.4%
Fri Jan 3,09:00,GMT,eur,EUR Euro-Zone M3 s.a. (3M),Low,1.7%,1.7%,1.9%
Fri Jan 3,09:30,GMT,gbp,GBP Net Consumer Credit,Medium,0.6B,0.7B,0.5B
Fri Jan 3,09:30,GMT,gbp,GBP Mortgage Approvals,Medium,70.8K,69.7K,68.0K
Fri Jan 3,09:30,GMT,gbp,GBP M4 Money Supply (YoY),Low,2.7%,,2.4%
Fri Jan 3,09:30,GMT,gbp,GBP M4 Ex IOFCs 3M Annualised,Low,4.9%,4.8%,4.6%
Fri Jan 3,09:30,GMT,gbp,GBP Purchasing Manager Index Construction,Medium,62.1,62.0,62.6
Fri Jan 3,09:30,GMT,gbp,GBP Net Lending Sec. on Dwellings,Medium,0.9B,1.3B,1.2B
Fri Jan 3,09:30,GMT,gbp,GBP M4 Money Supply (MoM),Low,0.0%,,0.1%
Fri Jan 3,14:45,GMT,usd,USD ISM New York,Low,63.8,,69.5
Fri Jan 3,15:15,GMT,usd,USD Fed's Plosser Speaks at Economics Conference in Philadelphia,Low,,,
Fri Jan 3,15:30,GMT,usd,USD EIA Natural Gas Storage Change,Low,-97,-112,-177
Fri Jan 3,16:00,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,-7007K,-2825K,-4731K
Fri Jan 3,16:00,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,-552K,,-446K
Fri Jan 3,16:00,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,844K,1375K,-614K
Fri Jan 3,16:00,GMT,usd,USD DOE U.S. Distillate Inventory,Low,5042K,750K,-1850K
Fri Jan 3,18:15,GMT,USD,USD Fed's Stein Speaks at Economics Conference in Philadelphia,Low,,,
Fri Jan 3,18:30,GMT,USD,USD Fed's Lacker Speaks on the Economy in Baltimore,Low,,,
Fri Jan 3,19:30,GMT,USD,USD Fed's Bernanke Speaks at Economics Conference in Philadelphia,Medium,,,
Fri Jan 3,22:00,GMT,usd,USD Total Vehicle Sales,Low,15.30M,16.00M,16.31M
Fri Jan 3,22:00,GMT,usd,USD Domestic Vehicle Sales,Low,11.65M,12.59M,12.62M
Sat Jan 4,15:15,GMT,usd,"USD Fed's Dudley, Rosengren, Plosser, Kocherlakota Speak in Philadelphia",Low,,,
Sat Jan 4,22:00,GMT,usd,USD Fed's Plosser Gives Speech in Philadelphia,Low,,,
