Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jun 17,22:00,GMT,nzd,NZD Westpac NZ Consumer Confidence,Medium,99.9,,102.4
Sun Jun 17,22:30,GMT,nzd,NZD Performance Services Index,Low,56.8,,56.7
Sun Jun 17,23:01,GMT,gbp,GBP Rightmove House Prices (MoM),Low,1.0%,,0.0%
Sun Jun 17,23:01,GMT,gbp,GBP Rightmove House Prices (YoY),Medium,2.4%,,2.0%
Mon Jun 18,01:30,GMT,aud,AUD New Motor Vehicle Sales (YoY),Low,22.4%,,6.7%
Mon Jun 18,01:30,GMT,CNY,CNY China May Property Prices,Medium,,,
Mon Jun 18,01:30,GMT,aud,AUD New Motor Vehicle Sales (MoM),Low,2.4%,,-1.0%
Mon Jun 18,04:00,GMT,jpy,JPY Tokyo Condominium Sales (YoY),Low,-14.9%,,81.7%
Mon Jun 18,05:00,GMT,JPY,JPY Bank of Japan Monthly Economic Report,High,,,
Mon Jun 18,05:30,GMT,jpy,JPY Nationwide Department Store Sales (YoY),Low,-1.0%,,1.3%
Mon Jun 18,05:30,GMT,jpy,JPY Tokyo Department Store Sales (YoY),Low,2.1%,,6.7%
Mon Jun 18,12:30,GMT,cad,CAD International Securities Transactions (Canadian dollar),Low,10.2B,5.0B,-2.4B
Mon Jun 18,14:00,GMT,usd,USD NAHB Housing Market Index,Low,29,28,28
Tue Jun 19,01:30,GMT,AUD,AUD Reserve Bank Board June Minutes,High,,,
Tue Jun 19,05:00,GMT,jpy,JPY Leading Index,Medium,95.6,,95.1
Tue Jun 19,05:00,GMT,jpy,JPY Coincident Index,Low,96.9,,96.5
Tue Jun 19,06:45,GMT,eur,EUR French Production Outlook Indicator,Low,-30,,-28
Tue Jun 19,06:45,GMT,eur,EUR French Business Confidence Indicator,Low,92,92,93
Tue Jun 19,06:45,GMT,eur,EUR French Own-Company Production Outlook,Low,-4,,-4
Tue Jun 19,08:30,GMT,gbp,GBP Consumer Price Index (YoY),High,2.8%,3.0%,3.0%
Tue Jun 19,08:30,GMT,gbp,GBP Retail Price Index,Low,242.4,243.0,242.5
Tue Jun 19,08:30,GMT,gbp,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.1%,3.3%,3.5%
Tue Jun 19,08:30,GMT,gbp,GBP ONS House Price (YoY),Low,1.4%,,-0.4%
Tue Jun 19,08:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,-0.1%,0.1%,0.6%
Tue Jun 19,08:30,GMT,gbp,GBP Core Consumer Price Index (YoY),High,2.2%,2.3%,2.1%
Tue Jun 19,08:30,GMT,gbp,GBP Retail Price Index (MoM),Low,0.0%,0.2%,0.7%
Tue Jun 19,08:30,GMT,gbp,GBP Retail Price Index (YoY),Medium,3.1%,3.3%,3.5%
Tue Jun 19,09:00,GMT,eur,EUR Euro-Zone Construction Output w.d.a. (YoY),Low,-5.0%,,-2.6%
Tue Jun 19,09:00,GMT,eur,EUR German ZEW Survey (Current Situation),Medium,33.2,39.0,44.1
Tue Jun 19,09:00,GMT,eur,EUR Euro-Zone ZEW Survey (Economic Sentiment),Medium,-20.1,,-2.4
Tue Jun 19,09:00,GMT,eur,EUR German ZEW Survey (Economic Sentiment),High,-16.9,2.3,10.8
Tue Jun 19,09:00,GMT,eur,EUR Euro-Zone Construction Output s.a. (MoM),Low,-2.7%,,11.4%
Tue Jun 19,12:30,GMT,cad,CAD Wholesale Sales (MoM),Low,1.5%,0.2%,0.3%
Tue Jun 19,12:30,GMT,usd,USD Housing Starts,Medium,708K,722K,744K
Tue Jun 19,12:30,GMT,usd,USD Housing Starts (MoM),Low,-4.8%,0.7%,5.4%
Tue Jun 19,12:30,GMT,usd,USD Building Permits,Medium,780K,730K,723K
Tue Jun 19,12:30,GMT,usd,USD Building Permits (MoM),Low,7.9%,1.0%,-6.0%
Tue Jun 19,22:45,GMT,nzd,NZD Current Account Balance,Medium,-1.31B,-1.145B,-2.833B
Tue Jun 19,22:45,GMT,nzd,NZD Current Account Deficit-GDP Ratio,Low,-4.8%,-4.6%,-4.2%
Tue Jun 19,23:50,GMT,JPY,JPY BOJ to Publish Minutes of May 22-23 Board Meeting,High,,,
Tue Jun 19,23:50,GMT,jpy,JPY Merchandise Trade Balance Total (Yen),Medium,-¥907.3B,-¥544.4B,-¥522.0B
Tue Jun 19,23:50,GMT,jpy,JPY Adjusted Merchandise Trade Balance (Yen),Low,-¥657.2B,-¥347.7B,-¥512.0B
Tue Jun 19,23:50,GMT,jpy,JPY Merchandise Trade Exports (YoY),Low,10.0,9.7,7.9
Tue Jun 19,23:50,GMT,jpy,JPY Merchandise Trade Imports (YoY),Low,9.3,3.3,8.1
Wed Jun 20,00:00,GMT,aud,AUD Conference Board Leading Index,Medium,-1.4%,,-0.2%
Wed Jun 20,00:30,GMT,aud,AUD Westpac Leading Index (MoM),Low,0.5%,,0.5%
Wed Jun 20,01:00,GMT,aud,AUD DEWR Internet Skilled Vacancies (MoM),Low,-0.7%,,-0.6%
Wed Jun 20,01:30,GMT,aud,AUD Dwelling Starts,Medium,-12.6%,-2.3%,-4.5%
Wed Jun 20,04:30,GMT,jpy,JPY All Industry Activity Index (MoM),Medium,0.1%,0.1%,-0.3%
Wed Jun 20,06:00,GMT,eur,EUR German Producer Prices (MoM),Medium,-0.3%,-0.2%,0.2%
Wed Jun 20,06:00,GMT,eur,EUR German Producer Prices (YoY),High,2.1%,2.2%,2.4%
Wed Jun 20,06:35,GMT,JPY,JPY BOJ Governor Shirakawa Speech,Medium,,,
Wed Jun 20,07:00,GMT,jpy,JPY Convenience Store Sales (YoY),Low,1.7%,,6.1%
Wed Jun 20,08:00,GMT,eur,EUR Italian Industrial Orders n.s.a. (YoY),Medium,-12.3%,-8.6%,-14.3%
Wed Jun 20,08:00,GMT,eur,EUR Italian Industrial Sales s.a. (MoM),Low,-0.5%,,0.0%
Wed Jun 20,08:00,GMT,eur,EUR Italian Industrial Orders s.a. (MoM),Medium,-1.9%,-2.0%,3.5%
Wed Jun 20,08:00,GMT,eur,EUR Italian Industrial Sales n.s.a. (YoY),Low,-4.1%,,-3.1%
Wed Jun 20,08:30,GMT,gbp,GBP Bank of England Minutes,High,,,
Wed Jun 20,08:30,GMT,gbp,GBP Claimant Count Rate,Medium,4.9%,4.9%,4.9%
