Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Jan 13,21:45,GMT,nzd,NZD Card Spending - Retail (MoM),Medium,0.3%,,0.5%
Sun Jan 13,21:45,GMT,nzd,NZD NZ Card Spending (MoM),Medium,0.4%,,0.7%
Sun Jan 13,23:30,GMT,aud,AUD TD Securities Inflation (MoM),Low,0.4%,,-0.1%
Sun Jan 13,23:30,GMT,aud,AUD TD Securities Inflation (YoY),Medium,2.4%,,2.5%
Mon Jan 14,00:30,GMT,aud,AUD RBA Credit Card Purchases,Low,$A21.8B,,$A22.5B
Mon Jan 14,00:30,GMT,aud,AUD Home Loans,Medium,-0.5%,0.5%,0.1%
Mon Jan 14,00:30,GMT,aud,AUD Investment Lending,Low,-3.3%,,5.4%
Mon Jan 14,00:30,GMT,aud,AUD RBA Credit Card Balances,Low,$A49.5B,,$A49.0B
Mon Jan 14,00:30,GMT,aud,AUD Value of Loans (MoM),Low,0.6%,,0.1%
Mon Jan 14,00:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-3.8%,,-2.8%
Mon Jan 14,07:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,3.2%,,3.2%
Mon Jan 14,07:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,0.0%,,-0.7%
Mon Jan 14,10:00,GMT,eur,EUR Euro-Zone Industrial Production s.a. (MoM),Medium,-0.3%,0.2%,-1.0%
Mon Jan 14,10:00,GMT,eur,EUR Euro-Zone Industrial Production w.d.a. (YoY),Medium,-3.7%,-3.1%,-3.3%
Mon Jan 14,15:00,GMT,jpy,JPY BOJ Branch Managers Meeting,Low,,,
Mon Jan 14,15:30,GMT,cad,CAD Bank of Canda Senior Loan Officer Survey,Medium,-3.4,,-15.8
Mon Jan 14,15:30,GMT,cad,CAD Business Outlook Future Sales,Medium,16,10,0
Mon Jan 14,16:55,GMT,USD,USD Fed's Williams Speaks in California,Medium,,,
Mon Jan 14,17:40,GMT,USD,USD Fed's Lockhart to Speak on U.S. Economy in Georgia,Low,,,
Mon Jan 14,20:30,GMT,nzd,NZD REINZ Housing Price Index (YoY),Low,8.2%,,24.1%
Mon Jan 14,20:30,GMT,nzd,NZD REINZ Housing Price Index (MoM),Low,-0.6%,,1.4%
Mon Jan 14,20:30,GMT,nzd,NZD REINZ Housing Price Index,Low,3522.7,,3544.4
Mon Jan 14,21:00,GMT,USD,USD Fed's Bernanke Speaks in Michigan ,Medium,,,
Mon Jan 14,21:45,GMT,nzd,NZD NZIER Business Opinion Survey (4Q),Low,20,,8
Mon Jan 14,21:45,GMT,nzd,NZD Food Prices (MoM),Low,-0.2%,,-0.8%
Mon Jan 14,23:50,GMT,jpy,JPY Japan Money Stock M2+CD (YoY),Low,2.6%,2.1%,2.1%
Mon Jan 14,23:50,GMT,jpy,JPY Japan Money Stock M3 (YoY),Low,2.2%,1.9%,1.9%
Tue Jan 15,00:01,GMT,gbp,GBP RICS House Price Balance,Medium,0%,-8%,-9%
Tue Jan 15,04:30,GMT,jpy,JPY Bankruptcies (YoY),Medium,-13.8%,,-12.0%
Tue Jan 15,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-27.5%,,-21.3%
Tue Jan 15,07:00,GMT,eur,EUR German Consumer Price Index (MoM),Medium,0.9%,0.9%,0.9%
Tue Jan 15,07:00,GMT,eur,EUR German Consumer Price Index (YoY),High,2.1%,2.1%,2.1%
Tue Jan 15,07:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (MoM),Medium,0.9%,1.0%,1.0%
Tue Jan 15,07:00,GMT,eur,EUR German Consumer Price Index - EU Harmonised (YoY),High,2.0%,2.1%,2.1%
Tue Jan 15,08:00,GMT,eur,EUR German Public Finances Balance-GDP Ratio,Low,0.1%,-0.1%,-0.8%
Tue Jan 15,08:00,GMT,eur,EUR German GDP n.s.a. (YoY),High,0.7%,0.8%,3.0%
Tue Jan 15,09:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (MoM),Low,-0.2%,0.0%,0.1%
Tue Jan 15,09:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (MoM),Low,-0.1%,0.0%,-0.3%
Tue Jan 15,09:30,GMT,gbp,GBP Producer Price Index Output n.s.a. (YoY),Medium,2.2%,2.4%,2.1%
Tue Jan 15,09:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (MoM),Low,0.0%,0.0%,-0.1%
Tue Jan 15,09:30,GMT,gbp,GBP Producer Price Index Output Core n.s.a. (YoY),Medium,1.5%,1.5%,1.4%
Tue Jan 15,09:30,GMT,gbp,GBP DCLG UK House Prices (YoY),Low,2.1%,1.6%,1.5%
Tue Jan 15,09:30,GMT,gbp,GBP Consumer Price Index (YoY),High,2.7%,2.7%,2.7%
Tue Jan 15,09:30,GMT,gbp,GBP Retail Price Index,Low,246.8,246.6,245.6
Tue Jan 15,09:30,GMT,gbp,GBP Retail Price Index Ex Mort Int.Payments (YoY),Low,3.0%,3.0%,2.9%
Tue Jan 15,09:30,GMT,gbp,GBP Producer Price Index Input n.s.a. (YoY),Low,0.3%,0.4%,-0.1%
Tue Jan 15,09:30,GMT,gbp,GBP Consumer Price Index (MoM),Medium,0.5%,0.5%,0.2%
Tue Jan 15,09:30,GMT,gbp,GBP Core Consumer Price Index (YoY),High,2.4%,2.6%,2.6%
Tue Jan 15,09:30,GMT,gbp,GBP Retail Price Index (MoM),Low,0.5%,0.4%,0.0%
Tue Jan 15,09:30,GMT,gbp,GBP Retail Price Index (YoY),Low,3.1%,3.0%,3.0%
Tue Jan 15,10:00,GMT,eur,EUR Euro-Zone Trade Balance s.a. (euros),Low,11.0B,8.0B,7.4B
Tue Jan 15,10:00,GMT,eur,EUR Euro-Zone Trade Balance (euros),Low,13.7B,10.0B,9.3B
Tue Jan 15,13:30,GMT,usd,USD Retail Sales Less Autos,Medium,0.3%,0.2%,-0.1%
Tue Jan 15,13:30,GMT,usd,USD Retail Sales Ex Auto & Gas,Low,0.6%,0.4%,0.6%
Tue Jan 15,13:30,GMT,usd,"USD Retail Sales ""Control Group""",Low,0.6%,0.3%,0.5%
Tue Jan 15,13:30,GMT,usd,USD Producer Price Index Ex Food & Energy (MoM),Medium,0.1%,0.2%,0.1%
Tue Jan 15,13:30,GMT,usd,USD Producer Price Index (YoY),High,1.3%,1.4%,1.5%
Tue Jan 15,13:30,GMT,usd,USD Producer Price Index Ex Food & Energy (YoY),High,2.0%,2.1%,2.2%
Tue Jan 15,13:30,GMT,usd,USD Empire Manufacturing,Low,-7.8,0.0,-7.3
Tue Jan 15,13:30,GMT,usd,USD Advance Retail Sales,High,0.5%,0.2%,0.4%
Tue Jan 15,13:30,GMT,usd,USD Producer Price Index (MoM),Medium,-0.2%,-0.1%,-0.8%
Tue Jan 15,14:00,GMT,cad,CAD Existing Home Sales (MoM),Low,-0.5%,,-1.7%
Tue Jan 15,15:00,GMT,usd,USD Business Inventories,Medium,0.3%,0.3%,0.3%
Tue Jan 15,17:30,GMT,USD,USD Fed's Plosser Speaks on Economic Outlook in New York,Low,,,
Tue Jan 15,23:30,GMT,aud,AUD Westpac Consumer Confidence,Medium,0.6%,,-4.1%
Tue Jan 15,23:30,GMT,aud,AUD Westpac Consumer Confidence Index,Low,100.6,,100.0
Tue Jan 15,23:50,GMT,jpy,JPY Machine Orders (MoM),Low,3.9%,0.3%,2.6%
Tue Jan 15,23:50,GMT,jpy,JPY Machine Orders (YoY),Medium,0.3%,-7.3%,1.2%
