Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Sep 29,21:45,GMT,nzd,NZD Building Permits (MoM),Low,1.4%,2.5%,-3.4%
Sun Sep 29,23:01,GMT,GBP,GBP Hometrack Housing Survey (MoM),Low,0.5%,,0.4%
Sun Sep 29,23:01,GMT,GBP,GBP Hometrack Housing Survey (YoY),Low,2.4%,,1.8%
Sun Sep 29,23:15,GMT,JPY,JPY Nomura/JMMA Manufacturing Purchasing Manager Index,Medium,52.5,,52.2
Sun Sep 29,23:50,GMT,jpy,JPY Industrial Production (MoM),Low,-0.7%,-0.3%,3.4%
Sun Sep 29,23:50,GMT,jpy,JPY Industrial Production (YoY),Medium,-0.2%,0.5%,1.8%
Sun Sep 29,23:50,GMT,jpy,JPY Retail Trade (YoY),Medium,1.1%,1.0%,-0.3%
Sun Sep 29,23:50,GMT,jpy,JPY Retail Trade s.a. (MoM),Low,0.9%,1.0%,-1.7%
Sun Sep 29,23:50,GMT,jpy,JPY Large Retailers' Sales,Medium,-0.1%,1.2%,-1.6%
Mon Sep 30,00:00,GMT,NZD,NZD NBNZ Business Confidence,Medium,54.1,,48.1
Mon Sep 30,00:00,GMT,NZD,NZD ANZ Activity Outlook,Low,45.3,,43.3
Mon Sep 30,00:05,GMT,cny,CNY Leading Index,Medium,99.86,,99.89
Mon Sep 30,00:30,GMT,AUD,AUD TD Securities Inflation (MoM),Low,0.2%,,0.1%
Mon Sep 30,00:30,GMT,AUD,AUD TD Securities Inflation (YoY),Medium,2.1%,,2.1%
Mon Sep 30,01:30,GMT,aud,AUD Private Sector Credit (MoM),Low,0.3%,0.4%,0.4%
Mon Sep 30,01:30,GMT,aud,AUD Private Sector Credit (YoY),Low,3.4%,3.5%,3.2%
Mon Sep 30,01:45,GMT,cny,CNY HSBC/Markit Manufacturing PMI,Medium,50.2,51.2,50.1
Mon Sep 30,02:00,GMT,nzd,NZD Money Supply M3 (YoY),Low,6.5%,,5.2%
Mon Sep 30,04:00,GMT,JPY,JPY Vehicle Production (YoY),Low,-7.6%,,-1.5%
Mon Sep 30,05:00,GMT,jpy,JPY Housing Starts (YoY),Medium,8.8%,12.8%,12.4%
Mon Sep 30,05:00,GMT,jpy,JPY Annualized Housing Starts,Medium,0.960M,0.994M,0.979M
Mon Sep 30,05:00,GMT,JPY,JPY Construction Orders (YoY),Low,21.4%,,13.7%
Mon Sep 30,06:00,GMT,eur,EUR German Retail Sales (MoM),Low,0.5%,0.8%,-0.2%
Mon Sep 30,06:00,GMT,eur,EUR German Retail Sales (YoY),Medium,0.3%,0.6%,2.9%
Mon Sep 30,08:30,GMT,GBP,GBP Net Consumer Credit,Medium,0.6B,0.6B,0.6B
Mon Sep 30,08:30,GMT,gbp,GBP Net Lending Sec. on Dwellings,Low,1.0B,1.0B,0.8B
Mon Sep 30,08:30,GMT,GBP,GBP M4 Money Supply (MoM),Low,0.7%,0.7%,0.6%
Mon Sep 30,08:30,GMT,gbp,GBP M4 Money Supply (YoY),Low,2.1%,,1.7%
Mon Sep 30,08:30,GMT,gbp,GBP M4 Ex IOFCs 3M Annualised,Low,4.3%,,3.2%
Mon Sep 30,08:30,GMT,gbp,GBP Mortgage Approvals,Medium,62.2K,61.5K,60.9K
Mon Sep 30,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index Estimate (YoY),Medium,1.1%,1.2%,1.3%
Mon Sep 30,09:00,GMT,eur,EUR Euro-Zone Consumer Price Index - Core (YoY),High,1.0%,1.1%,1.1%
