date,Open,High,Low,Close,Volume
2016-01-28 05:00:00,0.71645,0.72539,0.71509,0.72071,36360
2016-01-29 05:00:00,0.72072,0.72793,0.71915,0.72425,31460
2016-01-31 05:00:00,0.7232,0.72473,0.71991,0.7223,5560
2016-02-01 05:00:00,0.72226,0.72648,0.71754,0.72034,25029
2016-02-02 05:00:00,0.7203,0.72315,0.71255,0.71401,25887
2016-02-03 05:00:00,0.71406,0.72267,0.71156,0.72062,38020
2016-02-04 05:00:00,0.72067,0.72468,0.71237,0.71465,38472
2016-02-05 05:00:00,0.71463,0.71574,0.69906,0.69945,30877
2016-02-07 05:00:00,0.70091,0.7052,0.70048,0.70423,3976
2016-02-08 05:00:00,0.7042,0.70785,0.68968,0.69217,35624
2016-02-09 05:00:00,0.69216,0.69769,0.67956,0.68553,43325
2016-02-10 05:00:00,0.68557,0.69832,0.68498,0.68883,46943
2016-02-11 05:00:00,0.68889,0.69447,0.67512,0.69192,62216
2016-02-12 05:00:00,0.69188,0.69471,0.68866,0.6937,25757
2016-02-14 05:00:00,0.69335,0.70178,0.69324,0.70108,6823
2016-02-15 05:00:00,0.70112,0.7088,0.70031,0.70664,20722
2016-02-16 05:00:00,0.70666,0.70885,0.69888,0.69914,27236
2016-02-17 05:00:00,0.6991,0.71299,0.69831,0.70939,28939
2016-02-18 05:00:00,0.70935,0.7129,0.70303,0.7042,25927
2016-02-19 05:00:00,0.70416,0.70842,0.70085,0.70689,20504
2016-02-21 05:00:00,0.7075,0.71089,0.70639,0.7105,7863
2016-02-22 05:00:00,0.71045,0.72382,0.70944,0.72011,21682
2016-02-23 05:00:00,0.72006,0.72284,0.71094,0.71289,23362
2016-02-24 05:00:00,0.71285,0.71612,0.7065,0.70918,28793
2016-02-25 05:00:00,0.70923,0.71687,0.70803,0.71473,24928
2016-02-26 05:00:00,0.71476,0.72012,0.70937,0.70969,19681
2016-02-28 05:00:00,0.70968,0.71219,0.70797,0.71131,6106
2016-02-29 05:00:00,0.71127,0.71767,0.70892,0.71124,25059
2016-03-01 05:00:00,0.7112,0.72227,0.71083,0.72169,26241
2016-03-02 05:00:00,0.72165,0.72935,0.71887,0.72876,23526
2016-03-03 05:00:00,0.72881,0.73212,0.72751,0.7307,23910
2016-03-04 05:00:00,0.73075,0.73976,0.72947,0.73805,27529
2016-03-06 05:00:00,0.73447,0.73787,0.7343,0.73699,4539
2016-03-07 05:00:00,0.73704,0.74581,0.73581,0.73915,21793
2016-03-08 05:00:00,0.73913,0.74399,0.73448,0.74104,22278
2016-03-09 05:00:00,0.741,0.75164,0.74073,0.74498,29447
2016-03-10 05:00:00,0.74501,0.75542,0.72957,0.73761,56596
2016-03-11 05:00:00,0.73765,0.74515,0.7369,0.74239,23116
2016-03-13 05:00:00,0.741,0.74612,0.74082,0.74569,4890
2016-03-14 04:00:00,0.74572,0.74688,0.73769,0.73914,22277
2016-03-15 04:00:00,0.73919,0.74057,0.73421,0.73613,22982
2016-03-16 04:00:00,0.73608,0.74469,0.73331,0.74346,37091
2016-03-17 04:00:00,0.7435,0.74587,0.73575,0.73981,34232
2016-03-18 04:00:00,0.73976,0.74086,0.73479,0.73615,17969
2016-03-20 04:00:00,0.73606,0.73687,0.73353,0.73525,3874
2016-03-21 04:00:00,0.7353,0.74164,0.7336,0.73517,18729
2016-03-22 04:00:00,0.73522,0.74408,0.73418,0.74245,22989
2016-03-23 04:00:00,0.74247,0.74351,0.73096,0.73144,21633
2016-03-24 04:00:00,0.73148,0.73533,0.73008,0.73448,21259
2016-03-25 04:00:00,0.73452,0.73611,0.73172,0.73311,8138
2016-03-27 04:00:00,0.73344,0.7348,0.7321,0.7343,2817
2016-03-28 04:00:00,0.73434,0.73711,0.73316,0.73677,11705
2016-03-29 04:00:00,0.73671,0.73957,0.73119,0.73691,27027
2016-03-30 04:00:00,0.73695,0.74167,0.73566,0.73897,28588
2016-03-31 04:00:00,0.73894,0.74068,0.73438,0.73449,26642
2016-04-01 04:00:00,0.73453,0.73824,0.72947,0.7348,24155
2016-04-03 04:00:00,0.73414,0.73587,0.73108,0.73146,4380
2016-04-04 04:00:00,0.73149,0.73287,0.72514,0.7259,19072
2016-04-05 04:00:00,0.72592,0.73135,0.7181,0.72397,25055
2016-04-06 04:00:00,0.724,0.7289,0.72238,0.72585,27045
2016-04-07 04:00:00,0.72587,0.72808,0.71539,0.72013,28492
2016-04-08 04:00:00,0.72017,0.72363,0.71948,0.71972,17713
2016-04-10 04:00:00,0.71869,0.72184,0.71686,0.71983,4817
2016-04-11 04:00:00,0.71982,0.72844,0.71778,0.72783,20122
2016-04-12 04:00:00,0.7278,0.73796,0.72546,0.73633,24375
2016-04-13 04:00:00,0.73635,0.7413,0.73248,0.73874,25456
2016-04-14 04:00:00,0.7388,0.74744,0.73872,0.74406,22180
2016-04-15 04:00:00,0.7441,0.74824,0.74246,0.74671,16500
2016-04-17 04:00:00,0.73715,0.74247,0.73715,0.74236,6431
2016-04-18 04:00:00,0.74231,0.7502,0.73847,0.74941,20548
2016-04-19 04:00:00,0.74936,0.7519,0.7473,0.74771,19373
2016-04-20 04:00:00,0.74774,0.75907,0.74696,0.75866,21116
2016-04-21 04:00:00,0.75869,0.7597,0.75277,0.7539,29809
2016-04-22 04:00:00,0.75393,0.75734,0.75281,0.75361,20168
2016-04-24 04:00:00,0.75286,0.75454,0.75144,0.75235,3577
2016-04-25 04:00:00,0.75239,0.75451,0.75045,0.75135,16597
2016-04-26 04:00:00,0.75132,0.75543,0.74254,0.7433,23001
2016-04-27 04:00:00,0.74334,0.74384,0.73494,0.73721,32111
2016-04-28 04:00:00,0.73721,0.74082,0.73466,0.73745,26205
2016-04-29 04:00:00,0.73749,0.73853,0.7282,0.72897,20288
2016-05-01 04:00:00,0.72751,0.73044,0.72616,0.72908,3813
2016-05-02 04:00:00,0.72911,0.73543,0.72676,0.73503,18381
2016-05-03 04:00:00,0.73499,0.73635,0.71299,0.71658,30437
2016-05-04 04:00:00,0.71662,0.71792,0.71282,0.71766,26824
2016-05-05 04:00:00,0.71763,0.72413,0.71478,0.71503,22652
2016-05-06 04:00:00,0.71507,0.71668,0.71087,0.71613,22961
2016-05-08 04:00:00,0.71442,0.71784,0.71437,0.71622,3595
2016-05-09 04:00:00,0.71619,0.71657,0.70874,0.71196,19221
2016-05-10 04:00:00,0.71202,0.72045,0.71078,0.71581,20391
2016-05-11 04:00:00,0.71586,0.71793,0.71137,0.71212,18481
2016-05-12 04:00:00,0.71208,0.71354,0.70757,0.70959,18812
2016-05-13 04:00:00,0.70963,0.71037,0.70652,0.70816,17766
2016-05-15 04:00:00,0.70625,0.71215,0.70615,0.71179,3368
2016-05-16 04:00:00,0.71184,0.71987,0.71038,0.71822,15739
2016-05-17 04:00:00,0.71825,0.71977,0.71427,0.71506,18157
2016-05-18 04:00:00,0.71511,0.71717,0.71175,0.71212,23256
2016-05-19 04:00:00,0.71212,0.71741,0.71038,0.71612,21628
2016-05-20 04:00:00,0.71608,0.71827,0.71454,0.7148,12739
2016-05-22 04:00:00,0.71502,0.71755,0.71478,0.71717,2671
2016-05-23 04:00:00,0.71717,0.71811,0.71195,0.71281,16315
2016-05-24 04:00:00,0.71285,0.71536,0.70869,0.71459,17957
2016-05-25 04:00:00,0.71456,0.71608,0.70839,0.7123,18516
2016-05-26 04:00:00,0.71233,0.71633,0.71178,0.71464,16199
2016-05-27 04:00:00,0.7146,0.71583,0.71278,0.71421,13551
2016-05-29 04:00:00,0.71335,0.71482,0.71119,0.71299,3045
2016-05-30 04:00:00,0.71304,0.71902,0.71135,0.71852,8678
2016-05-31 04:00:00,0.71848,0.72547,0.71615,0.72335,18722
2016-06-01 04:00:00,0.72331,0.72432,0.7136,0.71442,21221
2016-06-02 04:00:00,0.71446,0.71676,0.7109,0.71618,18428
2016-06-03 04:00:00,0.71612,0.71936,0.71448,0.71832,24197
2016-06-05 04:00:00,0.71894,0.71935,0.71428,0.71624,3832
2016-06-06 04:00:00,0.7162,0.71902,0.71363,0.71528,19913
2016-06-07 04:00:00,0.71524,0.72208,0.71466,0.71879,17147
2016-06-08 04:00:00,0.71875,0.71968,0.71537,0.71583,18514
2016-06-09 04:00:00,0.7158,0.7175,0.71381,0.71481,18517
2016-06-10 04:00:00,0.71486,0.71542,0.71007,0.71067,15683
2016-06-12 04:00:00,0.71058,0.71242,0.71001,0.71211,3928
2016-06-13 04:00:00,0.71207,0.71597,0.70995,0.71178,18656
2016-06-14 04:00:00,0.71175,0.7142,0.70653,0.70985,21964
2016-06-15 04:00:00,0.7098,0.71504,0.70904,0.70959,25569
2016-06-16 04:00:00,0.70954,0.71391,0.70308,0.71184,31680
2016-06-17 04:00:00,0.71189,0.71322,0.70846,0.70887,17107
2016-06-19 04:00:00,0.71247,0.71568,0.71124,0.71331,5163
2016-06-20 04:00:00,0.71335,0.71998,0.71291,0.71755,18574
2016-06-21 04:00:00,0.7175,0.72068,0.71436,0.71756,19002
2016-06-22 04:00:00,0.71759,0.72172,0.71672,0.72092,21440
2016-06-23 04:00:00,0.72097,0.73623,0.70959,0.71535,96618
2016-06-24 04:00:00,0.71538,0.73034,0.71051,0.72511,77814
2016-06-26 04:00:00,0.72219,0.72435,0.71967,0.72184,14732
2016-06-27 04:00:00,0.72181,0.72522,0.71596,0.72254,38734
2016-06-28 04:00:00,0.7225,0.72746,0.72042,0.72653,25397
2016-06-29 04:00:00,0.72656,0.73163,0.72401,0.72861,24509
2016-06-30 04:00:00,0.72864,0.7292,0.72309,0.72848,32643
2016-07-01 04:00:00,0.72853,0.73057,0.72688,0.72853,17597
2016-07-03 04:00:00,0.72477,0.73022,0.72395,0.72873,3694
2016-07-04 04:00:00,0.72879,0.73389,0.72788,0.73009,11978
2016-07-05 04:00:00,0.73005,0.73249,0.72432,0.72632,24104
2016-07-06 04:00:00,0.72636,0.73486,0.72516,0.73152,26832
2016-07-07 04:00:00,0.73148,0.73665,0.73062,0.73333,21739
2016-07-08 04:00:00,0.73337,0.74441,0.7312,0.74326,23025
2016-07-10 04:00:00,0.74224,0.74396,0.74083,0.74265,3721
2016-07-11 04:00:00,0.74268,0.7458,0.73939,0.74521,20474
2016-07-12 04:00:00,0.74517,0.75506,0.74488,0.75177,23716
2016-07-13 04:00:00,0.75181,0.75218,0.74694,0.74911,22224
2016-07-14 04:00:00,0.74906,0.75258,0.74583,0.74941,23683
2016-07-15 04:00:00,0.74938,0.75004,0.74226,0.7436,18177
2016-07-17 04:00:00,0.74543,0.74735,0.7445,0.7467,5816
2016-07-18 04:00:00,0.74674,0.74831,0.73813,0.7399,16516
2016-07-19 04:00:00,0.73993,0.74094,0.7357,0.73934,17177
2016-07-20 04:00:00,0.73939,0.74125,0.7354,0.73785,17762
2016-07-21 04:00:00,0.73781,0.74195,0.7351,0.73616,21993
2016-07-22 04:00:00,0.73613,0.73804,0.7345,0.73604,11662
2016-07-24 04:00:00,0.73615,0.73908,0.73548,0.73783,3351
2016-07-25 04:00:00,0.73785,0.73984,0.73532,0.73809,11172
2016-07-26 04:00:00,0.73815,0.75018,0.73805,0.7406,19610
2016-07-27 04:00:00,0.74055,0.74489,0.73725,0.74132,22711
2016-07-28 04:00:00,0.74134,0.74276,0.73487,0.73704,16960
2016-07-29 04:00:00,0.73705,0.73788,0.73096,0.73599,18681
2016-07-31 04:00:00,0.73548,0.73803,0.73476,0.73671,5199
2016-08-01 04:00:00,0.73673,0.73804,0.72809,0.72915,14285
2016-08-02 04:00:00,0.72921,0.73669,0.72442,0.73377,20566
2016-08-03 04:00:00,0.73382,0.74169,0.73163,0.74013,15856
2016-08-04 04:00:00,0.74016,0.74601,0.73896,0.74579,14297
2016-08-05 04:00:00,0.74574,0.74894,0.74368,0.74637,13228
2016-08-07 04:00:00,0.74557,0.747,0.74418,0.74473,4103
2016-08-08 04:00:00,0.74468,0.7542,0.74468,0.74986,10596
2016-08-09 04:00:00,0.74982,0.75489,0.7495,0.75333,13493
2016-08-10 04:00:00,0.75328,0.75691,0.74901,0.74998,15761
2016-08-11 04:00:00,0.75001,0.75294,0.74803,0.7491,12719
2016-08-12 04:00:00,0.74906,0.75067,0.74494,0.74494,11784
2016-08-14 04:00:00,0.74534,0.74687,0.74456,0.74614,2478
2016-08-15 04:00:00,0.74617,0.74862,0.74484,0.74649,10844
2016-08-16 04:00:00,0.74653,0.74736,0.73827,0.7388,21942
2016-08-17 04:00:00,0.73885,0.74044,0.73333,0.73996,23820
2016-08-18 04:00:00,0.73991,0.74084,0.72864,0.72951,19686
2016-08-19 04:00:00,0.7295,0.73203,0.72761,0.73173,13111
2016-08-21 04:00:00,0.73107,0.73228,0.72973,0.73129,5515
2016-08-22 04:00:00,0.73126,0.73519,0.73101,0.73407,15272
2016-08-23 04:00:00,0.73407,0.73573,0.73261,0.73334,14309
2016-08-24 04:00:00,0.73342,0.73779,0.73142,0.73708,16047
2016-08-25 04:00:00,0.73711,0.73822,0.73435,0.73788,12776
2016-08-26 04:00:00,0.73793,0.74336,0.73637,0.739,29842
2016-08-28 04:00:00,0.73899,0.73927,0.7361,0.7375,4072
2016-08-29 04:00:00,0.73746,0.74238,0.7369,0.74231,16577
2016-08-30 04:00:00,0.74226,0.74263,0.7372,0.73918,15642
2016-08-31 04:00:00,0.73922,0.74198,0.73745,0.74108,19132
2016-09-01 04:00:00,0.74113,0.74376,0.73793,0.74033,18755
2016-09-02 04:00:00,0.74028,0.74282,0.73871,0.74178,25023
2016-09-04 04:00:00,0.74167,0.74407,0.741,0.74348,2632
2016-09-05 04:00:00,0.74343,0.74805,0.74233,0.74791,10367
2016-09-06 04:00:00,0.74787,0.74989,0.74253,0.74323,20954
2016-09-07 04:00:00,0.74327,0.74505,0.74165,0.74388,14630
2016-09-08 04:00:00,0.74384,0.74896,0.74194,0.74302,24535
2016-09-09 04:00:00,0.74306,0.74383,0.73456,0.73481,17503
2016-09-11 04:00:00,0.73414,0.73562,0.73354,0.73481,3699
2016-09-12 04:00:00,0.73476,0.73541,0.73063,0.73307,24924
2016-09-13 04:00:00,0.73312,0.7333,0.72566,0.73096,24816
2016-09-14 04:00:00,0.73092,0.7325,0.72462,0.72586,21932
2016-09-15 04:00:00,0.72587,0.73116,0.72572,0.73016,25430
2016-09-16 04:00:00,0.73017,0.7346,0.72948,0.73382,17075
2016-09-18 04:00:00,0.73267,0.73779,0.73229,0.73748,3616
2016-09-19 04:00:00,0.73744,0.74155,0.7369,0.73938,11274
2016-09-20 04:00:00,0.73936,0.74032,0.7372,0.73962,14469
2016-09-21 04:00:00,0.73964,0.74418,0.73897,0.74297,31407
2016-09-22 04:00:00,0.74293,0.7438,0.73908,0.74048,17580
2016-09-23 04:00:00,0.74044,0.74226,0.73752,0.73876,12214
2016-09-25 04:00:00,0.73812,0.73942,0.73725,0.73886,2431
2016-09-26 04:00:00,0.73883,0.74343,0.73603,0.74318,15095
2016-09-27 04:00:00,0.74314,0.74565,0.74123,0.74478,17088
2016-09-28 04:00:00,0.74475,0.74834,0.74242,0.74661,16043
2016-09-29 04:00:00,0.74659,0.74683,0.73579,0.73705,19695
2016-09-30 04:00:00,0.73708,0.74532,0.73422,0.74347,19456
