Date,CURRFX.NZDCHF.1
2012-01-08,0.745399
2012-01-07,0.743874
2012-01-06,0.740729
2012-01-05,0.737194
2012-01-04,0.733808
2012-01-03,0.730607
2012-01-02,0.72942
2012-01-01,0.728628
2011-12-31,0.726594
2011-12-30,0.724622
2011-12-29,0.723538
2011-12-28,0.723571
2011-12-27,0.724692
2011-12-26,0.725238
2011-12-25,0.725076
2011-12-24,0.723624
2011-12-23,0.72037
2011-12-22,0.715876
2011-12-21,0.71209
2011-12-20,0.712443
2011-12-19,0.713223
2011-12-18,0.713137
2011-12-17,0.71242
2011-12-16,0.71253
2011-12-15,0.715383
2011-12-14,0.715728
2011-12-13,0.715266
2011-12-12,0.714867
2011-12-11,0.714867
2011-12-10,0.715736
2011-12-09,0.720655
2011-12-08,0.720573
2011-12-07,0.718902
2011-12-06,0.717428
2011-12-05,0.716186
2011-12-04,0.715708
2011-12-03,0.713526
2011-12-02,0.708449
2011-12-01,0.70265
2011-11-30,0.697823
2011-11-29,0.693429
2011-11-28,0.688648
2011-11-27,0.687062
2011-11-26,0.683924
2011-11-25,0.682027
2011-11-24,0.682935
2011-11-23,0.686682
2011-11-22,0.691494
2011-11-21,0.693464
2011-11-20,0.694585
2011-11-19,0.698658
2011-11-18,0.703154
2011-11-17,0.705024
2011-11-16,0.706618
2011-11-15,0.707821
2011-11-14,0.70683
2011-11-13,0.706087
2011-11-12,0.705755
2011-11-11,0.708959
2011-11-10,0.713631
2011-11-09,0.714831
2011-11-08,0.708958
2011-11-07,0.70238
2011-11-06,0.701527
2011-11-05,0.698941
2011-11-04,0.698324
2011-11-03,0.704227
2011-11-02,0.70813
2011-11-01,0.708108
2011-10-31,0.708172
2011-10-30,0.708172
2011-10-29,0.707063
2011-10-28,0.704111
2011-10-27,0.702038
2011-10-26,0.707865
2011-10-25,0.710602
2011-10-24,0.708862
2011-10-23,0.708319
2011-10-22,0.709885
2011-10-21,0.714775
2011-10-20,0.714655
2011-10-19,0.71381
2011-10-18,0.717103
2011-10-17,0.71804
2011-10-16,0.717017
2011-10-15,0.714203
2011-10-14,0.711932
2011-10-13,0.710018
2011-10-12,0.709411
2011-10-11,0.712298
2011-10-10,0.714275
2011-10-09,0.713327
2011-10-08,0.710485
2011-10-07,0.705998
2011-10-06,0.698638
2011-10-05,0.693714
2011-10-04,0.69275
2011-10-03,0.691625
2011-10-02,0.691114
2011-10-01,0.692763
2011-09-30,0.699514
2011-09-29,0.705784
2011-09-28,0.705365
2011-09-27,0.701732
2011-09-26,0.702229
2011-09-25,0.70365
2011-09-24,0.709609
2011-09-23,0.721011
2011-09-22,0.729396
2011-09-21,0.727397
2011-09-20,0.726256
2011-09-19,0.724554
2011-09-18,0.724554
2011-09-17,0.720209
2011-09-16,0.718735
2011-09-15,0.723406
2011-09-14,0.725823
2011-09-13,0.725823
2011-09-12,0.726621
2011-09-11,0.727157
2011-09-10,0.725292
2011-09-09,0.717177
2011-09-08,0.700008
2011-09-07,0.674309
2011-09-06,0.663125
2011-09-05,0.668473
2011-09-04,0.669222
2011-09-03,0.674662
2011-09-02,0.68611
2011-09-01,0.694219
2011-08-31,0.69237
2011-08-30,0.683202
2011-08-29,0.677264
2011-08-28,0.672543
2011-08-27,0.662608
2011-08-26,0.658644
2011-08-25,0.656456
2011-08-24,0.651759
2011-08-23,0.64549
2011-08-22,0.641981
2011-08-21,0.644819
2011-08-20,0.652771
2011-08-19,0.659667
2011-08-18,0.65875
2011-08-17,0.655107
2011-08-16,0.653645
2011-08-15,0.647487
2011-08-14,0.642851
2011-08-13,0.623888
2011-08-12,0.605125
2011-08-11,0.604034
2011-08-10,0.616147
2011-08-09,0.636425
2011-08-08,0.645668
2011-08-07,0.644849
2011-08-06,0.647512
2011-08-05,0.660332
2011-08-04,0.669415
2011-08-03,0.684014
2011-08-02,0.692602
2011-08-01,0.691437
2011-07-31,0.691741
2011-07-30,0.695198
2011-07-29,0.699176
2011-07-28,0.698866
2011-07-27,0.698508
2011-07-26,0.702748
2011-07-25,0.707923
2011-07-24,0.707586
2011-07-23,0.705741
2011-07-22,0.703862
2011-07-21,0.700446
2011-07-20,0.693073
2011-07-19,0.688143
2011-07-18,0.688554
2011-07-17,0.688259
2011-07-16,0.687473
2011-07-15,0.686435
2011-07-14,0.684471
2011-07-13,0.689144
2011-07-12,0.698464
2011-07-11,0.701542
2011-07-10,0.701542
2011-07-09,0.70055
2011-07-08,0.696594
2011-07-07,0.697233
2011-07-06,0.701929
2011-07-05,0.70241
2011-07-04,0.70058
2011-07-03,0.699693
2011-07-02,0.696231
2011-07-01,0.687938
2011-06-30,0.677719
2011-06-29,0.673488
2011-06-28,0.673488
2011-06-27,0.676077
2011-06-26,0.677993
2011-06-25,0.681981
2011-06-24,0.684015
2011-06-23,0.684512
2011-06-22,0.684455
2011-06-21,0.686636
2011-06-20,0.687821
2011-06-19,0.687821
2011-06-18,0.684321
2011-06-17,0.685735
2011-06-16,0.688851
2011-06-15,0.686122
2011-06-14,0.687805
2011-06-13,0.693212
2011-06-12,0.693212
2011-06-11,0.693077
2011-06-10,0.688121
2011-06-09,0.683854
2011-06-08,0.683481
2011-06-07,0.68121
2011-06-06,0.68026
2011-06-05,0.681747
2011-06-04,0.685253
2011-06-03,0.690415
2011-06-02,0.698374
2011-06-01,0.698981
2011-05-31,0.696162
2011-05-30,0.695839
2011-05-29,0.697217
2011-05-28,0.700386
2011-05-27,0.700263
2011-05-26,0.699548
2011-05-25,0.700073
2011-05-24,0.697464
2011-05-23,0.698838
2011-05-22,0.698784
2011-05-21,0.697944
2011-05-20,0.695532
2011-05-19,0.692448
2011-05-18,0.692598
2011-05-17,0.698345
2011-05-16,0.702938
2011-05-15,0.702753
2011-05-14,0.701802
2011-05-13,0.700432
2011-05-12,0.697856
2011-05-11,0.694399
2011-05-10,0.694123
2011-05-09,0.694936
2011-05-08,0.692593
2011-05-07,0.685943
2011-05-06,0.681547
2011-05-05,0.686965
2011-05-04,0.69602
2011-05-03,0.700111
2011-05-02,0.70051
2011-05-01,0.70051
2011-04-30,0.700266
2011-04-29,0.702693
2011-04-28,0.70569
2011-04-27,0.706466
2011-04-26,0.708536
2011-04-25,0.710637
2011-04-24,0.710502
2011-04-23,0.709537
2011-04-22,0.709288
2011-04-21,0.709036
2011-04-20,0.707331
2011-04-19,0.710538
2011-04-18,0.712531
2011-04-17,0.712531
2011-04-16,0.709348
2011-04-15,0.706988
2011-04-14,0.706393
2011-04-13,0.70751
2011-04-12,0.71032
2011-04-11,0.70989
2011-04-10,0.710669
2011-04-09,0.712725
2011-04-08,0.71332
2011-04-07,0.711929
2011-04-06,0.70988
2011-04-05,0.709464
2011-04-04,0.709464
2011-04-03,0.70732
2011-04-02,0.702167
2011-04-01,0.699147
2011-03-31,0.696581
2011-03-30,0.691035
2011-03-29,0.691865
2011-03-28,0.693064
2011-03-27,0.690448
2011-03-26,0.683246
2011-03-25,0.674849
2011-03-24,0.668823
2011-03-23,0.66658
2011-03-22,0.661601
2011-03-21,0.658535
2011-03-20,0.657908
2011-03-19,0.654235
2011-03-18,0.657137
2011-03-17,0.671887
2011-03-16,0.679068
2011-03-15,0.687166
2011-03-14,0.690375
2011-03-13,0.689105
2011-03-12,0.686263
2011-03-11,0.686882
2011-03-10,0.689093
2011-03-09,0.686034
2011-03-08,0.682388
2011-03-07,0.682704
2011-03-06,0.68458
2011-03-05,0.687266
2011-03-04,0.688616
2011-03-03,0.691788
2011-03-02,0.698308
2011-03-01,0.696909
2011-02-28,0.696909
2011-02-27,0.696909
2011-02-26,0.694669
2011-02-25,0.695696
2011-02-24,0.703289
2011-02-23,0.714435
2011-02-22,0.721219
2011-02-21,0.719376
2011-02-20,0.720795
2011-02-19,0.72286
2011-02-18,0.724257
2011-02-17,0.72875
2011-02-16,0.733293
2011-02-15,0.737536
2011-02-14,0.740063
2011-02-13,0.739191
2011-02-12,0.73844
2011-02-11,0.741001
2011-02-10,0.742132
2011-02-09,0.73864
2011-02-08,0.736052
2011-02-07,0.735526
2011-02-06,0.734595
2011-02-05,0.731549
2011-02-04,0.729562
2011-02-03,0.730838
2011-02-02,0.728744
2011-02-01,0.727354
2011-01-31,0.728671
2011-01-30,0.729414
2011-01-29,0.729886
2011-01-28,0.727266
2011-01-27,0.72518
2011-01-26,0.72518
2011-01-25,0.726688
2011-01-24,0.726164
2011-01-23,0.727083
2011-01-22,0.729606
2011-01-21,0.735034
2011-01-20,0.742428
2011-01-19,0.742733
2011-01-18,0.741379
2011-01-17,0.738224
2011-01-16,0.739334
2011-01-15,0.741372
2011-01-14,0.7402
2011-01-13,0.738305
2011-01-12,0.736546
2011-01-11,0.735337
2011-01-10,0.735473
2011-01-09,0.7342
2011-01-08,0.731999
2011-01-07,0.731087
2011-01-06,0.727302
2011-01-05,0.724794
2011-01-04,0.726728
2011-01-03,0.728608
2011-01-02,0.727226
2011-01-01,0.724162
2010-12-31,0.723161
2010-12-30,0.721325
2010-12-29,0.718569
2010-12-28,0.719464
2010-12-27,0.720009
2010-12-26,0.719529
2010-12-25,0.715765
2010-12-24,0.710898
2010-12-23,0.7119
2010-12-22,0.715528
2010-12-21,0.714612
2010-12-20,0.71336
2010-12-19,0.712878
2010-12-18,0.713115
2010-12-17,0.71632
2010-12-16,0.7217
2010-12-15,0.729322
2010-12-14,0.73388
2010-12-13,0.732839
2010-12-12,0.734217
2010-12-11,0.736395
2010-12-10,0.739106
2010-12-09,0.744716
2010-12-08,0.747414
2010-12-07,0.74632
2010-12-06,0.745562
2010-12-05,0.746882
2010-12-04,0.749876
2010-12-03,0.750193
2010-12-02,0.746642
2010-12-01,0.746098
2010-11-30,0.750544
2010-11-29,0.75388
2010-11-28,0.75388
2010-11-27,0.756974
2010-11-26,0.758457
2010-11-25,0.758859
2010-11-24,0.763238
2010-11-23,0.770177
2010-11-22,0.773132
2010-11-21,0.773132
2010-11-20,0.771421
2010-11-19,0.766375
2010-11-18,0.762898
2010-11-17,0.760495
2010-11-16,0.759134
2010-11-15,0.758773
2010-11-14,0.758446
2010-11-13,0.758791
2010-11-12,0.75905
2010-11-11,0.757119
2010-11-10,0.759423
2010-11-09,0.763061
2010-11-08,0.764242
2010-11-07,0.764242
2010-11-06,0.762312
2010-11-05,0.761493
2010-11-04,0.757549
2010-11-03,0.757423
2010-11-02,0.755271
2010-11-01,0.752879
2010-10-31,0.750598
2010-10-30,0.743818
2010-10-29,0.73888
2010-10-28,0.735808
2010-10-27,0.733126
2010-10-26,0.730687
2010-10-25,0.729523
2010-10-24,0.728941
2010-10-23,0.726364
2010-10-22,0.723629
2010-10-21,0.72394
2010-10-20,0.724449
2010-10-19,0.724424
2010-10-18,0.725238
2010-10-17,0.72459
2010-10-16,0.723364
2010-10-15,0.724744
2010-10-14,0.725897
2010-10-13,0.724123
2010-10-12,0.72603
2010-10-11,0.727475
2010-10-10,0.726351
2010-10-09,0.7247
2010-10-08,0.725094
2010-10-07,0.723122
2010-10-06,0.721694
2010-10-05,0.723355
2010-10-04,0.724626
2010-10-03,0.724626
2010-10-02,0.722799
2010-10-01,0.720424
2010-09-30,0.721158
2010-09-29,0.722352
2010-09-28,0.722559
2010-09-27,0.721262
2010-09-26,0.720555
2010-09-25,0.719729
2010-09-24,0.723929
2010-09-23,0.73072
2010-09-22,0.73246
2010-09-21,0.733468
2010-09-20,0.73286
2010-09-19,0.734683
2010-09-18,0.734755
2010-09-17,0.731832
2010-09-16,0.733258
2010-09-15,0.735462
2010-09-14,0.741838
2010-09-13,0.743087
2010-09-12,0.742542
2010-09-11,0.739328
2010-09-10,0.732304
2010-09-09,0.728404
2010-09-08,0.73083
2010-09-07,0.732957
2010-09-06,0.732313
2010-09-05,0.731451
2010-09-04,0.727515
2010-09-03,0.721959
2010-09-02,0.71578
2010-09-01,0.718696
2010-08-31,0.729608
2010-08-30,0.730829
2010-08-29,0.728904
2010-08-28,0.724627
2010-08-27,0.722086
2010-08-26,0.723888
2010-08-25,0.731611
2010-08-24,0.732521
2010-08-23,0.730735
2010-08-22,0.730022
2010-08-21,0.731474
2010-08-20,0.739532
2010-08-19,0.74334
2010-08-18,0.738486
2010-08-17,0.736792
2010-08-16,0.741114
2010-08-15,0.743454
2010-08-14,0.747737
2010-08-13,0.751993
2010-08-12,0.758848
2010-08-11,0.761337
2010-08-10,0.761437
2010-08-09,0.761613
2010-08-08,0.761502
2010-08-07,0.761648
2010-08-06,0.764405
2010-08-05,0.764878
2010-08-04,0.761802
2010-08-03,0.759841
2010-08-02,0.754611
2010-08-01,0.754611
2010-07-31,0.755039
2010-07-30,0.763271
2010-07-29,0.773394
2010-07-28,0.77354
2010-07-27,0.767385
2010-07-26,0.76704
2010-07-25,0.764719
2010-07-24,0.757864
2010-07-23,0.752652
2010-07-22,0.752138
2010-07-21,0.747184
2010-07-20,0.744589
2010-07-19,0.746472
2010-07-18,0.746992
2010-07-17,0.750761
2010-07-16,0.757837
2010-07-15,0.758596
2010-07-14,0.754681
2010-07-13,0.752405
2010-07-12,0.750502
2010-07-11,0.750502
2010-07-10,0.74644
2010-07-09,0.74027
2010-07-08,0.735347
2010-07-07,0.734344
2010-07-06,0.732697
2010-07-05,0.733552
2010-07-04,0.733552
2010-07-03,0.734521
2010-07-02,0.73723
2010-07-01,0.749623
2010-06-30,0.761716
2010-06-29,0.774337
2010-06-28,0.779224
2010-06-27,0.778427
2010-06-26,0.778799
2010-06-25,0.783153
2010-06-24,0.785144
2010-06-23,0.785914
2010-06-22,0.787067
2010-06-21,0.783407
2010-06-20,0.782751
2010-06-19,0.784147
2010-06-18,0.784147
2010-06-17,0.788071
2010-06-16,0.791727
2010-06-15,0.793494
2010-06-14,0.793263
2010-06-13,0.79097
2010-06-12,0.784431
2010-06-11,0.775401
2010-06-10,0.766902
2010-06-09,0.768567
2010-06-08,0.775238
2010-06-07,0.780239
2010-06-06,0.781822
2010-06-05,0.786614
2010-06-04,0.787268
2010-06-03,0.783484
2010-06-02,0.78552
2010-06-01,0.786937
2010-05-31,0.787038
2010-05-30,0.786571
2010-05-29,0.783445
2010-05-28,0.777477
2010-05-27,0.772569
2010-05-26,0.774333
2010-05-25,0.779736
2010-05-24,0.778182
2010-05-23,0.778182
2010-05-22,0.774811
2010-05-21,0.776765
2010-05-20,0.785272
2010-05-19,0.793232
2010-05-18,0.797195
2010-05-17,0.801032
2010-05-16,0.801032
2010-05-15,0.799246
2010-05-14,0.796819
2010-05-13,0.795378
2010-05-12,0.797982
2010-05-11,0.796049
2010-05-10,0.791427
2010-05-09,0.791376
2010-05-08,0.795287
2010-05-07,0.799992
2010-05-06,0.795684
2010-05-05,0.792457
2010-05-04,0.788077
2010-05-03,0.783319
2010-05-02,0.784196
2010-05-01,0.783912
2010-04-30,0.780409
2010-04-29,0.776738
2010-04-28,0.774992
2010-04-27,0.773403
2010-04-26,0.768602
2010-04-25,0.768602
2010-04-24,0.766132
2010-04-23,0.762183
2010-04-22,0.759093
2010-04-21,0.756301
2010-04-20,0.753747
2010-04-19,0.751962
2010-04-18,0.75259
2010-04-17,0.753603
2010-04-16,0.75226
2010-04-15,0.751488
2010-04-14,0.753979
2010-04-13,0.75817
2010-04-12,0.762727
2010-04-11,0.76293
2010-04-10,0.7604
2010-04-09,0.757122
2010-04-08,0.754319
2010-04-07,0.749072
2010-04-06,0.748393
2010-04-05,0.749036
2010-04-04,0.749036
2010-04-03,0.74614
2010-04-02,0.746058
2010-04-01,0.752664
2010-03-31,0.755502
2010-03-30,0.75192
2010-03-29,0.748672
2010-03-28,0.750297
2010-03-27,0.754092
2010-03-26,0.754244
2010-03-25,0.749454
2010-03-24,0.747339
2010-03-23,0.748832
2010-03-22,0.751911
2010-03-21,0.751911
2010-03-20,0.754164
2010-03-19,0.755035
2010-03-18,0.750401
2010-03-17,0.745974
2010-03-16,0.743639
2010-03-15,0.742524
2010-03-14,0.743231
2010-03-13,0.74617
2010-03-12,0.752107
2010-03-11,0.756116
2010-03-10,0.752355
2010-03-09,0.749973
2010-03-08,0.74837
2010-03-07,0.747179
2010-03-06,0.742786
2010-03-05,0.740214
2010-03-04,0.746044
2010-03-03,0.752161
2010-03-02,0.751799
2010-03-01,0.749186
2010-02-28,0.749186
2010-02-27,0.748143
2010-02-26,0.747189
2010-02-25,0.750014
2010-02-24,0.754234
2010-02-23,0.753985
2010-02-22,0.75256
2010-02-21,0.753093
2010-02-20,0.755291
2010-02-19,0.756906
2010-02-18,0.755409
2010-02-17,0.753665
2010-02-16,0.751181
2010-02-15,0.74955
2010-02-14,0.74955
2010-02-13,0.747303
2010-02-12,0.743531
2010-02-11,0.738805
2010-02-10,0.737254
2010-02-09,0.738682
2010-02-08,0.738553
2010-02-07,0.738553
2010-02-06,0.737564
2010-02-05,0.742679
2010-02-04,0.749925
2010-02-03,0.747375
2010-02-02,0.744664
2010-02-01,0.743301
2010-01-31,0.743301
2010-01-30,0.743397
2010-01-29,0.743046
2010-01-28,0.74032
2010-01-27,0.741302
2010-01-26,0.74131
2010-01-25,0.73911
2010-01-24,0.74027
2010-01-23,0.7453
2010-01-22,0.752326
2010-01-21,0.75669
2010-01-20,0.758374
2010-01-19,0.756662
2010-01-18,0.756662
2010-01-17,0.756662
2010-01-16,0.756279
2010-01-15,0.754998
2010-01-14,0.753665
2010-01-13,0.753527
2010-01-12,0.753792
2010-01-11,0.755187
2010-01-10,0.755187
2010-01-09,0.757119
2010-01-08,0.758224
2010-01-07,0.75742
2010-01-06,0.75469
2010-01-05,0.750364
2010-01-04,0.74796
2010-01-03,0.747322
2010-01-02,0.749175
2010-01-01,0.748175
2009-12-31,0.741986
2009-12-30,0.735731
2009-12-29,0.732172
2009-12-28,0.730982
2009-12-27,0.731753
2009-12-26,0.731753
2009-12-25,0.732465
2009-12-24,0.734576
2009-12-23,0.737859
2009-12-22,0.740097
2009-12-21,0.741676
2009-12-20,0.741476
2009-12-19,0.742897
2009-12-18,0.74689
2009-12-17,0.74904
2009-12-16,0.750023
2009-12-15,0.749667
2009-12-14,0.750537
2009-12-13,0.749321
2009-12-12,0.746394
2009-12-11,0.738957
2009-12-10,0.728309
2009-12-09,0.727457
2009-12-08,0.727622
2009-12-07,0.728517
2009-12-06,0.727171
2009-12-05,0.725021
2009-12-04,0.725021
2009-12-03,0.725263
2009-12-02,0.721853
2009-12-01,0.717264
2009-11-30,0.715129
2009-11-29,0.715216
2009-11-28,0.717907
2009-11-27,0.72586
2009-11-26,0.733334
2009-11-25,0.7364
2009-11-24,0.737918
2009-11-23,0.737865
2009-11-22,0.737865
2009-11-21,0.74141
2009-11-20,0.749428
2009-11-19,0.75542
2009-11-18,0.753784
2009-11-17,0.751794
2009-11-16,0.752737
2009-11-15,0.750824
2009-11-14,0.746912
2009-11-13,0.745855
2009-11-12,0.746833
2009-11-11,0.746807
2009-11-10,0.742854
2009-11-09,0.738583
2009-11-08,0.737103
2009-11-07,0.734348
2009-11-06,0.735694
2009-11-05,0.738613
2009-11-04,0.736083
2009-11-03,0.735459
2009-11-02,0.736371
2009-11-01,0.73883
2009-10-31,0.742685
2009-10-30,0.746261
2009-10-29,0.755861
2009-10-28,0.760638
2009-10-27,0.760257
2009-10-26,0.761207
2009-10-25,0.761289
2009-10-24,0.760993
2009-10-23,0.760999
2009-10-22,0.761225
2009-10-21,0.760175
2009-10-20,0.756977
2009-10-19,0.754378
2009-10-18,0.754898
2009-10-17,0.754768
2009-10-16,0.754768
2009-10-15,0.753899
2009-10-14,0.754544
2009-10-13,0.75536
2009-10-12,0.758366
2009-10-11,0.758366
2009-10-10,0.760435
2009-10-09,0.759643
2009-10-08,0.755813
2009-10-07,0.750686
2009-10-06,0.743669
2009-10-05,0.741343
2009-10-04,0.741343
2009-10-03,0.744696
2009-10-02,0.748045
2009-10-01,0.744669
2009-09-30,0.741081
2009-09-29,0.738743
2009-09-28,0.738451
2009-09-27,0.738451
2009-09-26,0.73828
2009-09-25,0.740264
2009-09-24,0.740077
2009-09-23,0.73472
2009-09-22,0.729636
2009-09-21,0.730594
2009-09-20,0.730594
2009-09-19,0.732397
2009-09-18,0.734074
2009-09-17,0.731198
2009-09-16,0.726805
2009-09-15,0.729456
2009-09-14,0.734637
2009-09-13,0.733482
2009-09-12,0.729441
2009-09-11,0.726405
2009-09-10,0.728859
2009-09-09,0.731435
2009-09-08,0.73101
2009-09-07,0.72771
2009-09-06,0.72771
2009-09-05,0.722296
2009-09-04,0.71777
2009-09-03,0.720375
2009-09-02,0.72418
2009-09-01,0.724528
2009-08-31,0.724861
2009-08-30,0.725407
2009-08-29,0.726724
2009-08-28,0.72752
2009-08-27,0.727648
2009-08-26,0.726989
2009-08-25,0.724978
2009-08-24,0.722262
2009-08-23,0.721305
2009-08-22,0.719864
2009-08-21,0.72056
2009-08-20,0.722155
2009-08-19,0.722467
2009-08-18,0.723415
2009-08-17,0.726836
2009-08-16,0.727401
2009-08-15,0.727253
2009-08-14,0.723731
2009-08-13,0.723433
2009-08-12,0.728898
2009-08-11,0.728712
2009-08-10,0.72741
2009-08-09,0.724531
2009-08-08,0.716994
2009-08-07,0.713895
2009-08-06,0.712224
2009-08-05,0.708632
2009-08-04,0.70826
2009-08-03,0.706935
2009-08-02,0.708054
2009-08-01,0.709402
2009-07-31,0.708862
2009-07-30,0.707543
2009-07-29,0.70444
2009-07-28,0.70285
2009-07-27,0.703439
2009-07-26,0.703439
2009-07-25,0.703439
2009-07-24,0.702788
2009-07-23,0.700436
2009-07-22,0.699163
2009-07-21,0.696567
2009-07-20,0.69412
2009-07-19,0.69412
2009-07-18,0.693962
2009-07-17,0.694904
2009-07-16,0.693349
2009-07-15,0.68603
2009-07-14,0.681991
2009-07-13,0.681761
2009-07-12,0.681761
2009-07-11,0.681892
2009-07-10,0.682775
2009-07-09,0.685903
2009-07-08,0.687573
2009-07-07,0.684462
2009-07-06,0.684612
2009-07-05,0.684612
2009-07-04,0.685408
2009-07-03,0.689966
2009-07-02,0.699365
2009-07-01,0.703478
2009-06-30,0.701268
2009-06-29,0.700222
2009-06-28,0.700222
2009-06-27,0.701805
2009-06-26,0.698243
2009-06-25,0.68767
2009-06-24,0.685528
2009-06-23,0.692205
2009-06-22,0.694936
2009-06-21,0.694936
2009-06-20,0.692041
2009-06-19,0.686496
2009-06-18,0.685981
2009-06-17,0.688784
2009-06-16,0.691425
2009-06-15,0.693836
2009-06-14,0.692487
2009-06-13,0.689563
2009-06-12,0.685282
2009-06-11,0.678475
2009-06-10,0.677771
2009-06-09,0.679158
2009-06-08,0.679964
2009-06-07,0.680285
2009-06-06,0.679416
2009-06-05,0.681501
2009-06-04,0.691986
2009-06-03,0.692987
2009-06-02,0.687343
2009-06-01,0.68296
2009-05-31,0.682463
2009-05-30,0.679437
2009-05-29,0.675246
2009-05-28,0.673274
2009-05-27,0.671246
2009-05-26,0.671237
2009-05-25,0.672711
2009-05-24,0.672608
2009-05-23,0.67032
2009-05-22,0.667501
2009-05-21,0.665044
2009-05-20,0.665044
2009-05-19,0.658557
2009-05-18,0.656263
2009-05-17,0.655815
2009-05-16,0.655788
2009-05-15,0.659315
2009-05-14,0.664851
2009-05-13,0.668629
2009-05-12,0.669437
2009-05-11,0.667573
2009-05-10,0.668391
2009-05-09,0.670296
2009-05-08,0.666809
2009-05-07,0.656808
2009-05-06,0.652562
2009-05-05,0.649066
2009-05-04,0.646483
2009-05-03,0.646483
2009-05-02,0.645605
2009-05-01,0.645471
2009-04-30,0.6461
2009-04-29,0.646532
2009-04-28,0.650051
2009-04-27,0.652061
2009-04-26,0.650365
2009-04-25,0.647675
2009-04-24,0.648901
2009-04-23,0.650479
2009-04-22,0.652799
2009-04-21,0.659338
2009-04-20,0.661762
2009-04-19,0.661512
2009-04-18,0.659908
2009-04-17,0.658877
2009-04-16,0.663769
2009-04-15,0.671138
2009-04-14,0.673787
2009-04-13,0.673834
2009-04-12,0.673834
2009-04-11,0.672011
2009-04-10,0.664658
2009-04-09,0.660193
2009-04-08,0.663757
2009-04-07,0.666009
2009-04-06,0.662391
2009-04-05,0.662391
2009-04-04,0.658391
2009-04-03,0.648138
2009-04-02,0.643199
2009-04-01,0.648231
2009-03-31,0.648995
2009-03-30,0.65129
2009-03-29,0.65129
2009-03-28,0.648156
2009-03-27,0.64164
2009-03-26,0.637199
2009-03-25,0.638889
2009-03-24,0.633928
2009-03-23,0.629937
2009-03-22,0.628968
2009-03-21,0.625352
2009-03-20,0.622339
2009-03-19,0.62443
2009-03-18,0.626958
2009-03-17,0.624281
2009-03-16,0.621559
2009-03-15,0.621559
2009-03-14,0.611689
2009-03-13,0.593098
2009-03-12,0.581306
2009-03-11,0.577231
2009-03-10,0.580737
2009-03-09,0.581725
2009-03-08,0.581725
2009-03-07,0.584106
2009-03-06,0.588374
2009-03-05,0.585998
2009-03-04,0.582046
2009-03-03,0.582562
2009-03-02,0.586036
2009-03-01,0.587276
2009-02-28,0.591652
2009-02-27,0.596115
2009-02-26,0.596018
2009-02-25,0.593329
2009-02-24,0.591679
2009-02-23,0.591679
2009-02-22,0.593514
2009-02-21,0.59862
2009-02-20,0.601053
2009-02-19,0.598331
2009-02-18,0.601114
2009-02-17,0.605522
2009-02-16,0.607779
2009-02-15,0.607779
2009-02-14,0.608253
2009-02-13,0.606778
2009-02-12,0.612334
2009-02-11,0.619799
2009-02-10,0.618181
2009-02-09,0.617472
2009-02-08,0.614506
2009-02-07,0.603777
2009-02-06,0.59199
2009-02-05,0.586671
2009-02-04,0.586026
2009-02-03,0.587577
2009-02-02,0.590324
2009-02-01,0.590324
2009-01-31,0.592757
2009-01-30,0.600468
2009-01-29,0.603967
2009-01-28,0.604673
2009-01-27,0.609899
2009-01-26,0.610457
2009-01-25,0.610457
2009-01-24,0.610457
2009-01-23,0.606893
2009-01-22,0.602167
2009-01-21,0.609546
2009-01-20,0.614082
2009-01-19,0.6111
2009-01-18,0.6111
2009-01-17,0.606086
2009-01-16,0.605184
2009-01-15,0.618642
2009-01-14,0.635592
2009-01-13,0.654963
2009-01-12,0.659975
2009-01-11,0.656986
2009-01-10,0.650268
2009-01-09,0.652647
2009-01-08,0.659622
2009-01-07,0.651822
2009-01-06,0.638648
2009-01-05,0.633201
2009-01-04,0.628974
2009-01-03,0.621339
2009-01-02,0.618349
2009-01-01,0.613165
2008-12-31,0.611237
2008-12-30,0.613142
2008-12-29,0.616336
2008-12-28,0.617112
2008-12-27,0.618261
2008-12-26,0.620357
2008-12-25,0.620357
2008-12-24,0.627081
2008-12-23,0.633426
2008-12-22,0.633728
2008-12-21,0.633728
2008-12-20,0.633731
2008-12-19,0.63981
2008-12-18,0.645579
2008-12-17,0.644949
2008-12-16,0.643646
2008-12-15,0.640895
2008-12-14,0.641687
2008-12-13,0.64741
2008-12-12,0.654452
2008-12-11,0.655248
2008-12-10,0.655334
2008-12-09,0.653785
2008-12-08,0.651948
2008-12-07,0.646576
2008-12-06,0.641575
2008-12-05,0.643606
2008-12-04,0.640608
2008-12-03,0.643994
2008-12-02,0.657741
2008-12-01,0.66614
2008-11-30,0.665393
2008-11-29,0.663529
2008-11-28,0.659453
2008-11-27,0.652952
2008-11-26,0.651047
2008-11-25,0.653594
2008-11-24,0.656629
2008-11-23,0.652894
2008-11-22,0.649339
2008-11-21,0.657248
2008-11-20,0.662049
2008-11-19,0.661864
2008-11-18,0.663236
2008-11-17,0.662111
2008-11-16,0.665032
2008-11-15,0.668227
2008-11-14,0.669906
2008-11-13,0.681346
2008-11-12,0.691912
2008-11-11,0.699755
2008-11-10,0.697112
2008-11-09,0.694581
2008-11-08,0.692919
2008-11-07,0.698929
2008-11-06,0.70203
2008-11-05,0.693159
2008-11-04,0.68061
2008-11-03,0.674123
2008-11-02,0.674123
2008-11-01,0.671123
2008-10-31,0.665839
