Date,YAHOO.INDEX_GSPTSE.4
2010-08-06,11800.0
2010-08-05,11774.8
2010-08-04,11845.1
2010-08-03,11782.6
2010-08-02,11713.4
2010-07-30,11713.4
2010-07-29,11728.6
2010-07-28,11696.6
2010-07-27,11716.7
2010-07-26,11746.1
2010-07-23,11714.2
2010-07-22,11667.8
2010-07-21,11513.3
2010-07-20,11629.9
2010-07-19,11543.5
2010-07-16,11569.7
2010-07-15,11741.8
2010-07-14,11620.2
2010-07-13,11672.8
2010-07-12,11565.8
2010-07-09,11570.5
2010-07-08,11433.4
2010-07-07,11397.3
2010-07-06,11200.2
2010-07-05,11092.5
2010-07-02,11196.1
2010-07-01,11294.4
2010-06-30,11294.4
2010-06-29,11263.8
2010-06-28,11607.0
2010-06-25,11707.9
2010-06-24,11670.2
2010-06-23,11807.5
2010-06-22,11797.9
2010-06-21,11936.1
2010-06-18,11927.6
2010-06-17,11946.0
2010-06-16,11921.1
2010-06-15,11907.5
2010-06-14,11667.3
2010-06-11,11666.9
2010-06-10,11635.9
2010-06-09,11450.6
2010-06-08,11517.2
2010-06-07,11504.7
2010-06-04,11569.6
2010-06-03,11811.9
2010-06-02,11780.7
2010-06-01,11572.0
2010-05-31,11763.0
2010-05-28,11671.4
2010-05-27,11749.1
2010-05-26,11543.9
2010-05-25,11518.1
2010-05-24,11521.4
2010-05-21,11521.4
2010-05-20,11406.0
2010-05-19,11665.8
2010-05-18,11764.5
2010-05-17,11813.0
2010-05-14,12015.0
2010-05-13,12116.6
2010-05-12,12196.0
2010-05-11,12000.6
2010-05-10,11947.9
2010-05-07,11692.4
2010-05-06,11842.4
2010-05-05,11875.1
2010-05-04,12030.9
2010-05-03,12196.5
2010-04-30,12210.7
2010-04-29,12200.3
2010-04-28,12076.9
2010-04-27,12146.7
2010-04-26,12281.0
2010-04-23,12239.6
2010-04-22,12160.9
2010-04-21,12134.6
2010-04-20,12113.5
2010-04-19,12103.0
2010-04-16,12070.7
2010-04-15,12211.5
2010-04-14,12204.4
2010-04-13,12101.5
2010-04-12,12148.7
2010-04-09,12176.8
2010-04-08,12113.5
2010-04-07,12110.9
2010-04-06,12156.7
2010-04-05,12186.4
2010-04-01,12151.1
2010-03-31,12037.7
2010-03-30,12044.2
2010-03-29,12029.7
2010-03-26,11957.4
2010-03-25,11958.1
2010-03-24,11963.0
2010-03-23,12044.5
2010-03-22,11967.2
2010-03-19,11948.0
2010-03-18,12040.0
2010-03-17,12100.7
2010-03-16,12089.4
2010-03-15,12008.8
2010-03-12,12013.8
2010-03-11,11979.7
2010-03-10,11961.1
2010-03-09,11918.7
2010-03-08,11963.8
2010-03-05,11975.1
2010-03-04,11825.0
2010-03-03,11852.9
2010-03-02,11828.3
2010-03-01,11728.1
2010-02-26,11629.6
2010-02-25,11631.4
2010-02-24,11521.8
2010-02-23,11526.7
2010-02-22,11634.8
2010-02-19,11709.3
2010-02-18,11694.8
2010-02-17,11635.5
2010-02-16,11586.4
2010-02-12,11469.8
2010-02-11,11435.5
2010-02-10,11286.3
2010-02-09,11274.2
2010-02-08,11115.3
2010-02-05,11223.1
2010-02-04,11128.8
2010-02-03,11390.5
2010-02-02,11408.3
2010-02-01,11317.6
2010-01-29,11094.3
2010-01-28,11274.2
2010-01-27,11344.1
2010-01-26,11361.2
2010-01-25,11354.5
2010-01-22,11343.4
2010-01-21,11469.1
2010-01-20,11679.3
2010-01-19,11763.4
2010-01-18,11750.5
2010-01-15,11685.4
2010-01-14,11804.4
2010-01-13,11853.6
2010-01-12,11820.2
2010-01-11,11947.1
2010-01-08,11953.8
2010-01-07,11887.5
2010-01-06,11944.5
2010-01-05,11888.1
2010-01-04,11866.9
2009-12-31,11746.1
2009-12-30,11717.5
2009-12-29,11701.8
2009-12-28,11754.6
2009-12-24,11754.6
2009-12-23,11658.7
2009-12-22,11628.0
2009-12-21,11554.7
2009-12-18,11463.4
2009-12-17,11473.1
2009-12-16,11637.0
2009-12-15,11541.0
2009-12-14,11545.7
2009-12-11,11423.9
2009-12-10,11464.6
2009-12-09,11379.2
2009-12-08,11368.9
2009-12-07,11489.6
2009-12-04,11510.8
2009-12-03,11636.6
2009-12-02,11779.7
2009-12-01,11707.3
2009-11-30,11447.2
2009-11-27,11464.4
2009-11-26,11436.8
2009-11-25,11636.9
2009-11-24,11539.6
2009-11-23,11624.0
2009-11-20,11579.3
2009-11-19,11600.3
2009-11-18,11652.7
2009-11-17,11630.0
2009-11-16,11512.3
2009-11-13,11407.7
2009-11-12,11360.8
2009-11-11,11439.8
2009-11-10,11426.7
2009-11-09,11486.9
2009-11-06,11250.4
2009-11-05,11180.7
2009-11-04,11071.2
2009-11-03,11025.9
2009-11-02,10878.4
2009-10-30,10910.8
2009-10-29,11075.2
2009-10-28,10805.3
2009-10-27,11053.5
2009-10-26,11234.9
2009-10-23,11382.1
2009-10-22,11533.4
2009-10-21,11442.0
2009-10-20,11538.1
2009-10-19,11538.4
2009-10-16,11504.8
2009-10-15,11504.5
2009-10-14,11532.8
2009-10-13,11413.5
2009-10-12,11436.9
2009-10-09,11436.9
2009-10-08,11484.5
2009-10-07,11349.9
2009-10-06,11248.0
2009-10-05,11102.6
2009-10-02,10958.3
2009-10-01,11071.8
2009-09-30,11395.0
2009-09-29,11395.0
2009-09-28,11338.7
2009-09-25,11212.4
2009-09-24,11285.8
2009-09-23,11517.5
2009-09-22,11585.7
2009-09-21,11424.6
2009-09-18,11446.0
2009-09-17,11528.2
2009-09-16,11555.6
2009-09-15,11495.8
2009-09-14,11332.0
2009-09-11,11253.2
2009-09-10,11155.0
2009-09-09,11000.2
2009-09-08,11105.3
2009-09-07,11017.5
2009-09-04,11017.5
2009-09-03,10921.5
2009-09-02,10701.3
2009-09-01,10689.8
2009-08-31,10868.2
2009-08-28,10978.0
2009-08-27,10934.0
2009-08-26,10912.2
2009-08-25,10920.5
2009-08-24,10790.0
2009-08-21,10831.2
2009-08-20,10700.5
2009-08-19,10686.8
2009-08-18,10673.8
2009-08-17,10531.6
2009-08-14,10848.0
2009-08-13,10825.6
2009-08-12,10659.9
2009-08-11,10629.5
2009-08-10,10793.7
2009-08-07,10885.3
2009-08-06,10793.4
2009-08-05,11046.9
2009-08-04,11018.1
2009-08-03,10787.2
2009-07-31,10787.2
2009-07-30,10676.7
2009-07-29,10455.3
2009-07-28,10570.5
2009-07-27,10757.4
2009-07-24,10687.9
2009-07-23,10675.7
2009-07-22,10432.4
2009-07-21,10515.3
2009-07-20,10540.7
2009-07-17,10369.4
2009-07-16,10304.4
2009-07-15,10215.5
2009-07-14,9986.2
2009-07-13,9891.9
2009-07-10,9747.1
2009-07-09,9773.9
2009-07-08,9653.5
2009-07-07,9844.4
2009-07-06,10027.4
2009-07-03,10283.1
2009-07-02,10245.9
2009-07-01,10374.9
2009-06-30,10374.9
2009-06-29,10476.8
2009-06-26,10389.8
2009-06-25,10355.9
2009-06-24,10100.9
2009-06-23,9896.7
2009-06-22,9834.2
2009-06-19,10288.0
2009-06-18,10121.5
2009-06-17,10066.1
2009-06-16,10307.4
2009-06-15,10394.8
2009-06-12,10645.0
2009-06-11,10714.1
2009-06-10,10598.0
2009-06-09,10547.9
2009-06-08,10549.1
2009-06-05,10569.3
2009-06-04,10477.2
2009-06-03,10290.1
2009-06-02,10588.8
2009-06-01,10604.1
2009-05-29,10370.1
2009-05-28,10392.4
2009-05-27,10142.2
2009-05-26,10285.9
2009-05-25,10069.5
2009-05-22,9993.4
2009-05-21,9949.6
2009-05-20,10232.4
2009-05-19,10101.0
2009-05-18,9762.9
2009-05-15,9762.9
2009-05-14,9849.2
2009-05-13,9709.5
2009-05-12,10077.7
2009-05-11,10094.1
2009-05-08,10238.0
2009-05-07,9967.1
2009-05-06,10143.4
2009-05-05,9880.7
2009-05-04,9870.4
2009-05-01,9497.0
2009-04-30,9324.8
2009-04-29,9416.3
2009-04-28,9348.0
2009-04-27,9394.8
2009-04-24,9549.5
2009-04-23,9409.5
2009-04-22,9279.2
2009-04-21,9247.2
2009-04-20,9126.2
2009-04-17,9437.7
2009-04-16,9343.4
2009-04-15,9246.1
2009-04-14,9231.6
2009-04-13,9285.6
2009-04-09,9187.1
2009-04-08,8969.3
2009-04-07,8824.8
2009-04-06,9016.2
2009-04-03,9065.8
2009-04-02,9073.1
2009-04-01,8941.8
2009-03-31,8720.4
2009-03-30,8596.2
2009-03-27,8821.1
2009-03-26,8995.5
2009-03-25,8797.4
2009-03-24,8849.4
2009-03-23,8958.5
2009-03-20,8506.4
2009-03-19,8690.5
2009-03-18,8629.1
2009-03-17,8559.6
2009-03-16,8386.7
2009-03-13,8303.4
2009-03-12,8282.3
2009-03-11,8011.0
2009-03-10,7880.4
2009-03-09,7566.9
2009-03-06,7591.5
2009-03-05,7629.2
2009-03-04,7814.8
2009-03-03,7631.6
2009-03-02,7687.5
2009-02-27,8123.0
2009-02-26,8186.8
2009-02-25,7932.3
2009-02-24,7859.3
2009-02-23,7647.7
2009-02-20,7950.0
2009-02-19,8185.4
2009-02-18,8176.0
2009-02-17,8378.7
2009-02-13,8678.1
2009-02-12,8778.8
2009-02-11,8737.9
2009-02-10,8817.9
2009-02-09,9047.3
2009-02-06,9008.0
2009-02-05,8861.0
2009-02-04,8693.1
2009-02-03,8628.6
2009-02-02,8624.8
2009-01-30,8694.9
2009-01-29,8762.8
2009-01-28,8906.2
2009-01-27,8759.6
2009-01-26,8656.5
2009-01-23,8628.0
2009-01-22,8486.6
2009-01-21,8757.9
2009-01-20,8504.9
2009-01-19,8841.5
2009-01-16,8920.4
2009-01-15,8879.6
2009-01-14,8688.4
2009-01-13,8961.6
2009-01-12,8793.3
2009-01-09,9085.2
2009-01-08,9221.6
2009-01-07,9121.3
2009-01-06,9472.1
2009-01-05,9285.5
2009-01-02,9234.1
2008-12-31,8987.7
2008-12-30,8830.7
2008-12-29,8637.3
2008-12-26,8310.6
2008-12-24,8310.6
2008-12-23,8311.9
2008-12-22,8249.5
2008-12-19,8552.0
2008-12-18,8425.4
2008-12-17,8724.1
2008-12-16,8724.1
2008-12-15,8461.8
2008-12-12,8515.5
2008-12-11,8391.9
2008-12-10,8634.0
2008-12-09,8397.6
2008-12-08,8567.1
2008-12-05,8117.0
2008-12-04,8057.8
2008-12-03,8297.0
2008-12-02,8327.8
2008-12-01,8406.2
2008-11-28,9270.6
2008-11-27,8753.8
2008-11-26,8643.5
2008-11-25,8442.9
2008-11-24,8440.9
2008-11-21,8155.4
2008-11-20,7724.8
2008-11-19,8490.6
2008-11-18,8835.7
2008-11-17,8795.5
2008-11-14,9056.0
2008-11-13,9352.8
2008-11-12,8922.6
2008-11-11,9424.0
2008-11-10,9688.8
2008-11-07,9596.2
2008-11-06,9555.4
2008-11-05,9887.2
2008-11-04,10116.6
2008-11-03,9721.3
2008-10-31,9762.8
2008-10-30,9856.2
2008-10-29,9501.6
2008-10-28,9151.6
2008-10-27,8537.3
2008-10-24,9294.1
2008-10-23,9331.4
2008-10-22,9236.9
2008-10-21,9795.8
2008-10-20,10251.4
2008-10-17,9562.5
2008-10-16,9270.0
2008-10-15,9323.9
2008-10-14,9955.7
2008-10-13,9065.2
2008-10-10,9065.2
2008-10-09,9600.2
2008-10-08,10056.3
2008-10-07,9829.6
2008-10-06,10230.4
2008-10-03,10803.4
2008-10-02,10900.5
2008-10-01,11714.5
2008-09-30,11752.9
2008-09-29,11285.1
2008-09-26,12126.0
2008-09-25,12546.5
2008-09-24,12513.4
2008-09-23,12532.6
2008-09-22,12638.1
2008-09-19,12913.0
2008-09-18,12064.6
2008-09-17,11877.7
2008-09-16,12227.0
2008-09-15,12254.0
2008-09-12,12769.6
2008-09-11,12612.8
2008-09-10,12497.2
2008-09-09,12146.8
2008-09-08,12634.6
2008-09-05,12816.4
2008-09-04,12814.1
2008-09-03,13137.7
2008-09-02,13299.5
2008-08-29,13771.3
2008-08-28,13750.5
2008-08-27,13530.7
2008-08-26,13299.1
2008-08-25,13289.0
2008-08-22,13447.3
2008-08-21,13539.2
2008-08-20,13350.1
2008-08-19,13063.9
2008-08-18,13119.4
2008-08-15,13096.7
2008-08-14,13358.9
2008-08-13,13377.2
2008-08-12,13167.0
2008-08-11,13203.2
2008-08-08,13341.7
2008-08-07,13385.2
2008-08-06,13453.5
2008-08-05,13242.2
2008-08-04,13496.5
2008-08-01,13496.5
2008-07-31,13592.9
2008-07-30,13683.2
2008-07-29,13342.6
2008-07-28,13304.0
2008-07-25,13378.8
2008-07-24,13206.1
2008-07-23,13512.7
2008-07-22,13643.2
2008-07-21,13689.2
2008-07-18,13516.0
2008-07-17,13460.3
2008-07-16,13503.8
2008-07-15,13357.6
2008-07-14,13741.3
2008-07-11,13709.1
2008-07-10,13743.9
2008-07-09,13610.8
2008-07-08,13809.8
2008-07-07,13712.8
2008-07-04,14010.4
2008-07-03,14143.6
2008-07-02,14034.1
2008-07-01,14467.0
2008-06-30,14467.0
2008-06-27,14355.2
2008-06-26,14292.1
2008-06-25,14441.1
2008-06-24,14409.6
2008-06-23,14691.8
2008-06-20,14580.7
2008-06-19,14790.2
2008-06-18,15073.1
2008-06-17,15068.8
2008-06-16,14944.3
2008-06-13,14778.5
2008-06-12,14602.6
2008-06-11,14716.5
2008-06-10,14736.2
2008-06-09,14960.8
2008-06-06,14969.6
2008-06-05,14982.9
2008-06-04,14690.5
2008-06-03,14728.6
2008-06-02,14814.2
2008-05-30,14714.7
2008-05-29,14577.2
2008-05-28,14688.6
2008-05-27,14522.1
2008-05-26,14758.6
2008-05-23,14723.4
2008-05-22,14792.4
2008-05-21,14790.4
2008-05-20,15047.3
2008-05-19,14984.2
2008-05-16,14984.2
2008-05-15,14828.1
2008-05-14,14626.3
2008-05-13,14616.7
2008-05-12,14666.1
2008-05-09,14521.2
2008-05-08,14608.0
2008-05-07,14371.5
2008-05-06,14414.3
2008-05-05,14274.3
2008-05-02,14280.3
2008-05-01,14065.8
2008-04-30,13937.0
2008-04-29,13825.6
2008-04-28,14085.9
2008-04-25,14103.9
2008-04-24,13966.3
2008-04-23,14069.8
2008-04-22,14266.3
2008-04-21,14321.2
2008-04-18,14237.1
2008-04-17,14115.5
2008-04-16,14099.5
2008-04-15,13851.0
2008-04-14,13738.6
2008-04-11,13683.0
2008-04-10,13909.6
2008-04-09,13750.6
2008-04-08,13727.5
2008-04-07,13745.0
2008-04-04,13668.2
2008-04-03,13551.3
2008-04-02,13514.1
2008-04-01,13440.7
2008-03-31,13350.1
2008-03-28,13233.8
2008-03-27,13405.8
2008-03-26,13391.9
2008-03-25,13322.2
2008-03-24,13019.7
2008-03-20,12775.6
2008-03-19,12709.4
2008-03-18,13136.7
2008-03-17,12952.2
2008-03-14,13252.8
2008-03-13,13443.5
2008-03-12,13297.4
2008-03-11,13344.5
2008-03-10,13005.1
2008-03-07,13281.7
2008-03-06,13360.4
2008-03-05,13603.3
2008-03-04,13476.8
2008-03-03,13544.4
2008-02-29,13582.7
2008-02-28,13873.9
2008-02-27,13778.4
2008-02-26,13797.0
2008-02-25,13697.5
2008-02-22,13585.9
2008-02-21,13509.6
2008-02-20,13551.7
2008-02-19,13447.7
2008-02-15,13226.8
2008-02-14,13208.0
2008-02-13,13282.3
2008-02-12,13087.4
2008-02-11,13130.9
2008-02-08,12989.3
2008-02-07,12925.4
2008-02-06,12867.2
2008-02-05,12932.0
2008-02-04,13258.2
2008-02-01,13318.4
2008-01-31,13155.1
2008-01-30,12998.2
2008-01-29,13046.4
2008-01-28,12986.9
2008-01-25,12894.8
2008-01-24,12907.3
2008-01-23,12657.4
2008-01-22,12640.9
2008-01-21,12132.1
2008-01-18,12737.1
2008-01-17,12795.6
2008-01-16,13074.9
2008-01-15,13316.8
2008-01-14,13698.3
2008-01-11,13632.6
2008-01-10,13642.7
2008-01-09,13579.9
2008-01-08,13541.8
2008-01-07,13618.9
2008-01-04,13778.6
2008-01-03,13978.2
2008-01-02,13926.8
2007-12-31,13833.1
2007-12-28,13821.3
2007-12-27,13675.6
2007-12-26,13694.8
2007-12-24,13694.8
2007-12-21,13596.1
2007-12-20,13407.0
2007-12-19,13389.8
2007-12-18,13358.1
2007-12-17,13387.1
2007-12-14,13674.2
2007-12-13,13747.3
2007-12-12,13809.4
2007-12-11,13723.7
2007-12-10,13940.4
2007-12-07,13863.0
2007-12-06,13849.8
2007-12-05,13734.5
2007-12-04,13579.6
2007-12-03,13657.2
2007-11-30,13689.1
2007-11-29,13663.9
2007-11-28,13632.2
2007-11-27,13369.1
2007-11-26,13321.1
2007-11-23,13467.2
2007-11-22,13381.0
2007-11-21,13280.6
2007-11-20,13459.8
2007-11-19,13348.2
2007-11-16,13530.4
2007-11-15,13524.4
2007-11-14,13774.5
2007-11-13,13705.1
2007-11-12,13605.0
2007-11-09,13869.8
2007-11-08,14128.6
2007-11-07,14118.2
2007-11-06,14370.6
2007-11-05,14273.4
2007-11-02,14363.9
2007-11-01,14372.5
2007-10-31,14625.0
2007-10-30,14312.1
2007-10-29,14427.4
2007-10-26,14296.4
2007-10-25,14124.9
2007-10-24,14088.5
2007-10-23,14087.5
2007-10-22,14043.6
2007-10-19,14001.7
2007-10-18,14332.0
2007-10-17,14219.5
2007-10-16,14153.0
2007-10-15,14231.3
2007-10-12,14295.9
2007-10-11,14229.4
2007-10-10,14276.2
2007-10-09,14262.2
2007-10-08,14233.3
2007-10-05,14233.3
2007-10-04,14125.1
2007-10-03,14020.9
2007-10-02,14152.7
2007-10-01,14200.6
2007-09-28,14098.9
2007-09-27,14129.7
2007-09-26,14035.0
2007-09-25,13997.6
2007-09-24,13958.3
2007-09-21,13940.1
2007-09-20,13838.4
2007-09-19,13939.8
2007-09-18,14005.4
2007-09-17,13809.9
2007-09-14,13846.4
2007-09-13,13843.2
2007-09-12,13756.7
2007-09-11,13704.3
2007-09-10,13625.5
2007-09-07,13651.2
2007-09-06,13795.7
2007-09-05,13683.3
2007-09-04,13755.2
2007-08-31,13660.5
2007-08-30,13444.6
2007-08-29,13490.1
2007-08-28,13264.9
2007-08-27,13487.4
2007-08-24,13520.3
2007-08-23,13451.1
2007-08-22,13463.1
2007-08-21,13238.7
2007-08-20,13110.3
2007-08-17,13049.6
2007-08-16,12848.7
2007-08-15,13048.8
2007-08-14,13242.6
2007-08-13,13427.5
2007-08-10,13466.3
2007-08-09,13478.0
2007-08-08,13758.2
2007-08-07,13560.6
2007-08-06,13565.2
2007-08-03,13565.2
2007-08-02,13813.6
2007-08-01,13654.7
2007-07-31,13868.6
2007-07-30,13864.7
2007-07-27,13748.5
2007-07-26,13844.6
2007-07-25,14105.3
2007-07-24,14068.2
2007-07-23,14468.3
2007-07-20,14582.9
2007-07-19,14625.8
2007-07-18,14583.7
2007-07-17,14382.0
2007-07-16,14338.3
2007-07-13,14496.5
2007-07-12,14356.0
2007-07-11,14166.1
2007-07-10,14131.9
2007-07-09,14177.5
2007-07-06,14118.7
2007-07-05,14079.4
2007-07-04,14060.4
2007-07-03,14064.7
2007-07-02,13906.6
2007-06-29,13906.6
2007-06-28,13715.7
2007-06-27,13741.9
2007-06-26,13663.9
2007-06-25,13841.9
2007-06-22,13986.0
2007-06-21,14095.7
2007-06-20,13978.2
2007-06-19,14119.5
2007-06-18,14176.4
2007-06-15,14137.4
2007-06-14,14002.0
2007-06-13,13859.5
2007-06-12,13724.3
2007-06-11,13832.8
2007-06-08,13798.5
2007-06-07,13703.9
2007-06-06,13941.6
2007-06-05,14141.7
2007-06-04,14146.7
2007-06-01,14119.4
2007-05-31,14056.8
2007-05-30,14081.7
2007-05-29,13962.7
2007-05-28,14073.7
2007-05-25,14024.1
2007-05-24,13946.3
2007-05-23,14142.5
2007-05-22,14112.2
2007-05-21,14105.3
2007-05-18,14105.3
2007-05-17,14100.7
2007-05-16,14025.0
2007-05-15,13934.6
2007-05-14,13903.3
2007-05-11,14003.8
2007-05-10,13853.1
2007-05-09,13895.2
2007-05-08,13915.4
2007-05-07,13865.5
2007-05-04,13769.9
2007-05-03,13687.0
2007-05-02,13578.7
2007-05-01,13406.3
2007-04-30,13416.7
2007-04-27,13632.0
2007-04-26,13597.5
2007-04-25,13672.9
2007-04-24,13590.3
2007-04-23,13629.0
2007-04-20,13664.7
2007-04-19,13574.7
2007-04-18,13712.0
2007-04-17,13658.0
2007-04-16,13660.0
2007-04-13,13578.6
2007-04-12,13499.7
2007-04-11,13401.0
2007-04-10,13431.3
2007-04-09,13482.3
2007-04-05,13425.0
2007-04-04,13448.3
2007-04-03,13361.2
2007-04-02,13265.8
2007-03-30,13165.5
2007-03-29,13258.0
2007-03-28,13197.2
2007-03-27,13218.8
2007-03-26,13302.9
2007-03-23,13237.7
2007-03-22,13139.6
2007-03-21,13155.6
2007-03-20,12977.4
2007-03-19,13011.7
2007-03-16,12829.7
2007-03-15,12874.3
2007-03-14,12808.7
2007-03-13,12809.6
2007-03-12,13065.2
2007-03-09,13057.4
2007-03-08,13051.0
2007-03-07,12989.6
2007-03-06,12868.2
2007-03-05,12711.3
2007-03-02,12863.3
2007-03-01,12981.1
2007-02-28,13045.0
2007-02-27,13040.1
2007-02-26,13404.5
2007-02-23,13343.5
2007-02-22,13318.0
2007-02-21,13330.3
2007-02-20,13319.7
2007-02-19,13291.5
2007-02-16,13312.0
2007-02-15,13288.2
2007-02-14,13204.5
2007-02-13,13171.8
2007-02-12,13040.5
2007-02-09,13084.0
2007-02-08,13184.3
2007-02-07,13142.3
2007-02-06,13183.3
2007-02-05,13166.7
2007-02-02,13111.6
2007-02-01,13144.7
2007-01-31,13034.1
2007-01-30,13014.6
2007-01-29,12946.0
2007-01-26,12979.3
2007-01-25,12927.3
2007-01-24,13010.7
2007-01-23,12910.9
2007-01-22,12705.8
2007-01-19,12719.0
2007-01-18,12640.7
2007-01-17,12730.4
2007-01-16,12720.3
2007-01-15,12755.4
2007-01-12,12678.8
2007-01-11,12519.9
2007-01-10,12457.6
2007-01-09,12468.0
2007-01-08,12553.1
2007-01-05,12478.0
2007-01-04,12553.6
2007-01-03,12701.4
2007-01-02,12923.7
2006-12-29,12908.4
2006-12-28,12909.5
2006-12-27,12852.6
2006-12-26,12718.2
2006-12-22,12718.2
2006-12-21,12737.2
2006-12-20,12783.0
2006-12-19,12781.5
2006-12-18,12785.2
2006-12-15,12866.3
2006-12-14,13021.8
2006-12-13,12910.3
2006-12-12,12858.5
2006-12-11,12878.2
2006-12-08,12899.6
2006-12-07,12915.7
2006-12-06,12889.8
2006-12-05,12895.9
2006-12-04,12848.7
2006-12-01,12754.8
2006-11-30,12752.4
2006-11-29,12668.2
2006-11-28,12530.9
2006-11-27,12542.5
2006-11-24,12631.1
2006-11-23,12644.9
2006-11-22,12557.0
2006-11-21,12602.3
2006-11-20,12416.6
2006-11-17,12372.9
2006-11-16,12365.9
2006-11-15,12425.4
2006-11-14,12279.6
2006-11-13,12309.4
2006-11-10,12340.5
2006-11-09,12410.2
2006-11-08,12378.2
2006-11-07,12310.2
2006-11-06,12333.3
2006-11-03,12239.0
2006-11-02,12130.7
2006-11-01,12050.4
2006-10-31,12344.6
2006-10-30,12274.4
2006-10-27,12268.9
2006-10-26,12335.7
2006-10-25,12341.7
2006-10-24,12195.5
2006-10-23,12119.2
2006-10-20,12035.6
2006-10-19,12060.6
2006-10-18,11966.0
2006-10-17,11996.6
2006-10-16,12061.5
2006-10-13,11908.6
2006-10-12,11719.1
2006-10-11,11619.1
2006-10-10,11755.2
2006-10-09,11690.9
2006-10-06,11690.9
2006-10-05,11750.0
2006-10-04,11618.1
2006-10-03,11526.1
2006-10-02,11787.4
2006-09-29,11761.3
2006-09-28,11817.4
2006-09-27,11751.6
2006-09-26,11642.4
2006-09-25,11582.7
2006-09-22,11581.6
2006-09-21,11627.7
2006-09-20,11635.4
2006-09-19,11701.7
2006-09-18,11763.6
2006-09-15,11656.0
2006-09-14,11648.7
2006-09-13,11777.2
2006-09-12,11678.9
2006-09-11,11656.6
2006-09-08,11869.6
2006-09-07,11895.0
2006-09-06,11999.7
2006-09-05,12198.6
2006-09-01,12145.1
2006-08-31,12073.8
2006-08-30,12068.4
2006-08-29,12060.5
2006-08-28,12167.4
2006-08-25,12119.8
2006-08-24,12132.3
2006-08-23,12195.1
2006-08-22,12201.2
2006-08-21,12136.9
2006-08-18,12044.8
2006-08-17,12056.0
2006-08-16,12030.3
2006-08-15,11977.2
2006-08-14,11850.2
2006-08-11,11944.9
2006-08-10,11959.1
2006-08-09,12008.2
2006-08-08,11998.2
2006-08-07,11936.7
2006-08-04,11936.7
2006-08-03,11936.7
2006-08-02,11969.9
2006-08-01,11907.7
2006-07-31,11831.0
2006-07-28,11823.7
2006-07-27,11758.9
2006-07-26,11879.6
2006-07-25,11754.6
2006-07-24,11625.2
2006-07-21,11418.3
2006-07-20,11465.5
2006-07-19,11619.6
2006-07-18,11471.7
2006-07-17,11480.6
2006-07-14,11630.0
2006-07-13,11601.9
2006-07-12,11771.1
2006-07-11,11793.0
2006-07-10,11654.7
2006-07-07,11631.9
2006-07-06,11602.0
2006-07-05,11626.4
2006-07-04,11733.2
2006-07-03,11612.9
2006-06-30,11612.9
2006-06-29,11520.9
2006-06-28,11332.3
2006-06-27,11293.2
2006-06-26,11372.2
2006-06-23,11249.0
2006-06-22,11130.2
2006-06-21,11112.8
2006-06-20,10995.5
2006-06-19,11007.6
2006-06-16,11208.0
2006-06-15,11213.2
2006-06-14,10960.7
2006-06-13,10904.3
2006-06-12,11197.6
2006-06-09,11390.7
2006-06-08,11415.5
2006-06-07,11475.4
2006-06-06,11666.1
2006-06-05,11699.5
2006-06-02,11898.7
2006-06-01,11847.0
2006-05-31,11744.5
2006-05-30,11705.4
2006-05-29,11845.5
2006-05-26,11762.8
2006-05-25,11653.0
2006-05-24,11423.9
2006-05-23,11539.9
2006-05-22,11545.8
2006-05-19,11545.8
2006-05-18,11540.0
2006-05-17,11640.6
2006-05-16,11829.4
2006-05-15,11831.7
2006-05-12,12038.1
2006-05-11,12165.4
2006-05-10,12316.3
2006-05-09,12328.2
2006-05-08,12294.2
2006-05-05,12270.1
2006-05-04,12125.9
2006-05-03,12196.2
2006-05-02,12274.5
2006-05-01,12234.6
2006-04-28,12204.2
2006-04-27,12187.7
2006-04-26,12321.7
2006-04-25,12329.8
2006-04-24,12342.2
2006-04-21,12437.2
2006-04-20,12313.7
2006-04-19,12487.3
2006-04-18,12446.8
2006-04-17,12309.0
2006-04-13,12248.6
2006-04-12,12167.7
2006-04-11,12177.3
2006-04-10,12289.7
2006-04-07,12241.2
2006-04-06,12342.0
2006-04-05,12299.1
2006-04-04,12174.1
2006-04-03,12210.9
2006-03-31,12110.6
2006-03-30,12207.0
2006-03-29,12190.6
2006-03-28,12048.8
2006-03-27,12078.5
2006-03-24,12111.1
2006-03-23,12017.9
2006-03-22,11970.7
2006-03-21,11947.6
2006-03-20,11929.3
2006-03-17,12000.7
2006-03-16,12085.7
2006-03-15,12055.6
2006-03-14,11973.3
2006-03-13,11906.7
2006-03-10,11833.6
2006-03-09,11765.3
2006-03-08,11737.1
2006-03-07,11816.5
2006-03-06,11883.3
2006-03-03,11978.7
2006-03-02,11906.9
2006-03-01,11794.6
2006-02-28,11688.3
2006-02-27,11706.5
2006-02-24,11810.6
2006-02-23,11738.6
2006-02-22,11800.2
2006-02-21,11826.4
2006-02-20,11865.8
2006-02-17,11758.0
2006-02-16,11704.3
2006-02-15,11557.3
2006-02-14,11616.4
2006-02-13,11519.5
2006-02-10,11651.7
2006-02-09,11709.3
2006-02-08,11735.1
2006-02-07,11817.3
2006-02-06,12080.5
2006-02-03,11937.6
2006-02-02,11929.9
2006-02-01,11952.1
2006-01-31,11945.6
2006-01-30,11947.5
2006-01-27,11856.8
2006-01-26,11737.4
2006-01-25,11675.2
