Date,YAHOO.INDEX_AORD.4
2010-08-12,4422.4
2010-08-11,4479.6
2010-08-10,4563.0
2010-08-09,4615.6
2010-08-06,4586.3
2010-08-05,4584.9
2010-08-04,4559.7
2010-08-03,4586.5
2010-08-02,4554.4
2010-07-30,4507.4
2010-07-29,4536.2
2010-07-28,4542.1
2010-07-27,4513.9
2010-07-26,4504.4
2010-07-23,4475.1
2010-07-22,4394.8
2010-07-21,4428.7
2010-07-20,4418.7
2010-07-19,4372.7
2010-07-16,4437.0
2010-07-15,4456.7
2010-07-14,4477.3
2010-07-13,4400.0
2010-07-12,4429.5
2010-07-09,4414.5
2010-07-08,4374.1
2010-07-07,4277.8
2010-07-06,4299.7
2010-07-05,4250.6
2010-07-02,4264.9
2010-07-01,4262.7
2010-06-30,4324.8
2010-06-29,4370.6
2010-06-28,4409.7
2010-06-25,4439.4
2010-06-24,4504.1
2010-06-23,4509.4
2010-06-22,4581.3
2010-06-21,4632.7
2010-06-18,4574.1
2010-06-17,4547.0
2010-06-15,4517.6
2010-06-11,4516.5
2010-06-10,4448.4
2010-06-09,4402.6
2010-06-08,4401.2
2010-06-07,4350.7
2010-06-04,4472.4
2010-06-03,4506.3
2010-06-02,4403.7
2010-06-01,4436.7
2010-05-31,4453.6
2010-05-28,4479.0
2010-05-27,4399.1
2010-05-26,4330.4
2010-05-25,4286.3
2010-05-24,4412.8
2010-05-21,4325.8
2010-05-20,4342.4
2010-05-19,4414.3
2010-05-18,4500.0
2010-05-17,4500.7
2010-05-14,4643.0
2010-05-13,4679.5
2010-05-12,4599.7
2010-05-11,4573.2
2010-05-10,4622.2
2010-05-07,4507.4
2010-05-06,4598.6
2010-05-05,4692.0
2010-05-04,4753.3
2010-05-03,4807.1
2010-04-30,4833.9
2010-04-29,4816.1
2010-04-28,4854.2
2010-04-27,4913.3
2010-04-23,4913.5
2010-04-22,4936.8
2010-04-21,4980.5
2010-04-20,4949.5
2010-04-19,4939.4
2010-04-16,5007.3
2010-04-15,5024.1
2010-04-14,5017.9
2010-04-13,4978.4
2010-04-12,5011.6
2010-04-09,4972.9
2010-04-08,4960.3
2010-04-07,4983.2
2010-04-06,4974.1
2010-04-01,4925.9
2010-03-31,4893.1
2010-03-30,4926.8
2010-03-29,4907.2
2010-03-26,4905.2
2010-03-25,4896.3
2010-03-24,4903.2
2010-03-23,4887.9
2010-03-22,4847.5
2010-03-19,4890.1
2010-03-18,4877.7
2010-03-17,4866.9
2010-03-16,4809.1
2010-03-15,4799.4
2010-03-12,4831.5
2010-03-11,4825.5
2010-03-10,4829.8
2010-03-09,4829.3
2010-03-08,4819.6
2010-03-05,4773.4
2010-03-04,4757.6
2010-03-03,4743.8
2010-03-02,4709.9
2010-03-01,4694.9
2010-02-26,4651.1
2010-02-25,4614.9
2010-02-24,4666.0
2010-02-23,4731.0
2010-02-22,4732.7
2010-02-19,4656.3
2010-02-18,4673.9
2010-02-17,4686.8
2010-02-16,4590.8
2010-02-15,4570.4
2010-02-12,4588.8
2010-02-11,4575.8
2010-02-10,4533.0
2010-02-09,4520.7
2010-02-08,4538.8
2010-02-05,4532.5
2010-02-04,4644.1
2010-02-03,4673.2
2010-02-02,4628.8
2010-02-01,4544.8
2010-01-29,4596.9
2010-01-28,4697.7
2010-01-27,4670.0
2010-01-25,4743.1
2010-01-22,4771.9
2010-01-21,4849.6
2010-01-20,4895.1
2010-01-19,4889.6
2010-01-18,4936.1
2010-01-15,4929.5
2010-01-14,4929.4
2010-01-13,4900.1
2010-01-12,4931.6
2010-01-11,4981.2
2010-01-08,4942.2
2010-01-07,4930.5
2010-01-06,4946.8
2010-01-05,4939.5
2010-01-04,4889.8
2009-12-31,4882.7
2009-12-30,4847.0
2009-12-29,4856.7
2009-12-24,4803.3
2009-12-23,4756.1
2009-12-22,4724.4
2009-12-21,4659.5
2009-12-18,4671.9
2009-12-17,4689.6
2009-12-16,4676.1
2009-12-15,4687.8
2009-12-14,4668.2
2009-12-11,4651.4
2009-12-10,4622.9
2009-12-09,4652.6
2009-12-08,4686.4
2009-12-07,4695.2
2009-12-04,4721.2
2009-12-03,4789.3
2009-12-02,4776.7
2009-12-01,4733.1
2009-11-30,4715.5
2009-11-27,4597.2
2009-11-26,4727.6
2009-11-25,4741.0
2009-11-24,4708.2
2009-11-23,4739.2
2009-11-20,4706.7
2009-11-19,4767.8
2009-11-18,4759.6
2009-11-17,4750.2
2009-11-16,4773.8
2009-11-13,4722.6
2009-11-12,4758.2
2009-11-11,4765.9
2009-11-10,4744.0
2009-11-09,4686.5
2009-11-06,4604.4
2009-11-05,4519.2
2009-11-04,4547.6
2009-11-03,4540.0
2009-11-02,4546.3
2009-10-30,4646.9
2009-10-29,4575.2
2009-10-28,4687.3
2009-10-27,4755.0
2009-10-26,4832.6
2009-10-23,4859.7
2009-10-22,4818.8
2009-10-21,4846.2
2009-10-20,4852.8
2009-10-19,4801.8
2009-10-16,4842.6
2009-10-15,4862.5
2009-10-14,4834.0
2009-10-13,4789.8
2009-10-12,4745.5
2009-10-09,4754.5
2009-10-08,4763.3
2009-10-07,4695.9
2009-10-06,4597.2
2009-10-05,4579.3
2009-10-02,4606.1
2009-10-01,4702.0
2009-09-30,4739.3
2009-09-29,4747.2
2009-09-28,4676.9
2009-09-25,4714.8
2009-09-24,4707.9
2009-09-23,4741.0
2009-09-22,4671.1
2009-09-21,4684.1
2009-09-18,4693.7
2009-09-17,4714.0
2009-09-16,4652.8
2009-09-15,4547.2
2009-09-14,4536.1
2009-09-11,4596.3
2009-09-10,4573.5
2009-09-09,4527.1
2009-09-08,4527.8
2009-09-07,4461.1
2009-09-04,4442.7
2009-09-03,4432.9
2009-09-02,4436.6
2009-09-01,4511.3
2009-08-31,4484.1
2009-08-28,4495.9
2009-08-27,4458.1
2009-08-26,4464.4
2009-08-25,4417.5
2009-08-24,4434.2
2009-08-21,4305.7
2009-08-20,4391.4
2009-08-19,4387.5
2009-08-18,4385.9
2009-08-17,4398.1
2009-08-14,4465.1
2009-08-13,4436.7
2009-08-12,4345.9
2009-08-11,4334.4
2009-08-10,4309.2
2009-08-07,4303.1
2009-08-06,4331.0
2009-08-05,4272.2
2009-08-04,4313.9
2009-08-03,4270.5
2009-07-31,4249.5
2009-07-30,4195.9
2009-07-29,4148.9
2009-07-28,4174.0
2009-07-27,4147.8
2009-07-24,4097.3
2009-07-23,4072.6
2009-07-22,4068.9
2009-07-21,4048.3
2009-07-20,4044.2
2009-07-17,3992.9
2009-07-16,3987.8
2009-07-15,3917.5
2009-07-14,3858.8
2009-07-13,3738.0
2009-07-10,3790.6
2009-07-09,3761.4
2009-07-08,3766.0
2009-07-07,3767.8
2009-07-06,3784.2
2009-07-03,3826.6
2009-07-02,3875.2
2009-07-01,3872.3
2009-06-30,3947.8
2009-06-29,3882.7
2009-06-26,3899.5
2009-06-25,3851.5
2009-06-24,3802.2
2009-06-23,3793.0
2009-06-22,3910.8
2009-06-19,3894.4
2009-06-18,3887.4
2009-06-17,3904.2
2009-06-16,3957.9
2009-06-15,4030.4
2009-06-12,4061.5
2009-06-11,4047.3
2009-06-10,4016.3
2009-06-09,3933.6
2009-06-05,3969.0
2009-06-04,3932.5
2009-06-03,4009.3
2009-06-02,3948.1
2009-06-01,3887.9
2009-05-29,3813.3
2009-05-28,3753.9
2009-05-27,3795.3
2009-05-26,3781.6
2009-05-25,3735.3
2009-05-22,3755.4
2009-05-21,3804.7
2009-05-20,3808.9
2009-05-19,3800.6
2009-05-18,3721.6
2009-05-15,3758.9
2009-05-14,3710.8
2009-05-13,3842.5
2009-05-12,3863.6
2009-05-11,3910.5
2009-05-08,3919.6
2009-05-07,3912.1
2009-05-06,3840.1
2009-05-05,3862.2
2009-05-04,3846.0
2009-05-01,3737.9
2009-04-30,3744.7
2009-04-29,3661.9
2009-04-28,3671.7
2009-04-27,3690.0
2009-04-24,3668.2
2009-04-23,3695.8
2009-04-22,3627.2
2009-04-21,3633.1
2009-04-20,3722.6
2009-04-17,3728.1
2009-04-16,3725.6
2009-04-15,3693.9
2009-04-14,3697.9
2009-04-09,3617.5
2009-04-08,3567.5
2009-04-07,3648.5
2009-04-06,3696.4
2009-04-03,3674.0
2009-04-02,3622.2
2009-04-01,3527.2
2009-03-31,3532.3
2009-03-30,3554.2
2009-03-27,3615.6
2009-03-26,3586.3
2009-03-25,3546.2
2009-03-24,3517.3
2009-03-23,3483.1
2009-03-20,3405.0
2009-03-19,3416.8
2009-03-18,3386.2
2009-03-17,3393.4
2009-03-16,3297.3
2009-03-13,3294.7
2009-03-12,3190.4
2009-03-11,3199.1
2009-03-10,3143.2
2009-03-09,3121.7
2009-03-06,3111.7
2009-03-05,3148.8
2009-03-04,3125.9
2009-03-03,3171.4
2009-03-02,3203.8
2009-02-27,3296.9
2009-02-26,3297.4
2009-02-25,3281.5
2009-02-24,3285.0
2009-02-23,3304.1
2009-02-20,3353.0
2009-02-19,3398.0
2009-02-18,3366.9
2009-02-17,3412.2
2009-02-16,3461.3
2009-02-13,3496.7
2009-02-12,3458.5
2009-02-11,3418.1
2009-02-10,3428.6
2009-02-09,3445.8
2009-02-06,3407.5
2009-02-05,3372.6
2009-02-04,3382.3
2009-02-03,3449.1
2009-02-02,3443.5
2009-01-30,3478.1
2009-01-29,3461.3
2009-01-28,3435.1
2009-01-27,3392.3
2009-01-23,3300.3
2009-01-22,3431.9
2009-01-21,3394.8
2009-01-20,3425.0
2009-01-19,3531.0
2009-01-16,3494.9
2009-01-15,3476.8
2009-01-14,3624.3
2009-01-13,3593.9
2009-01-12,3624.0
2009-01-09,3680.4
2009-01-08,3643.6
2009-01-07,3728.2
2009-01-06,3689.2
2009-01-05,3638.9
2009-01-02,3655.7
2008-12-31,3659.3
2008-12-30,3591.4
2008-12-29,3554.2
2008-12-26,3515.0
2008-12-24,3515.0
2008-12-23,3468.2
2008-12-22,3492.3
2008-12-19,3547.2
2008-12-18,3521.7
2008-12-17,3515.0
2008-12-16,3498.9
2008-12-15,3535.7
2008-12-12,3452.5
2008-12-11,3534.2
2008-12-10,3573.3
2008-12-09,3533.7
2008-12-08,3553.8
2008-12-05,3427.2
2008-12-04,3468.1
2008-12-03,3476.5
2008-12-02,3473.4
2008-12-01,3619.0
2008-11-28,3672.7
2008-11-27,3528.2
2008-11-26,3479.6
2008-11-25,3575.4
2008-11-24,3388.8
2008-11-21,3386.9
2008-11-20,3332.6
2008-11-19,3483.2
2008-11-18,3513.1
2008-11-17,3639.5
2008-11-14,3726.0
2008-11-13,3672.4
2008-11-12,3883.6
2008-11-11,3921.8
2008-11-10,4060.0
2008-11-07,4006.6
2008-11-06,4106.5
2008-11-05,4287.3
2008-11-04,4169.8
2008-11-03,4173.0
2008-10-31,3982.7
2008-10-30,3957.3
2008-10-29,3805.8
2008-10-28,3755.4
2008-10-27,3768.3
2008-10-24,3831.6
2008-10-23,3939.3
2008-10-22,4120.1
2008-10-21,4251.4
2008-10-20,4098.7
2008-10-17,3944.8
2008-10-16,3988.1
2008-10-15,4272.5
2008-10-14,4311.5
2008-10-13,4141.9
2008-10-10,3939.5
2008-10-09,4291.3
2008-10-08,4369.8
2008-10-07,4597.9
2008-10-06,4544.7
2008-10-03,4702.8
2008-10-02,4774.1
2008-10-01,4814.5
2008-09-30,4631.3
2008-09-29,4839.2
2008-09-26,4934.6
2008-09-25,4960.8
2008-09-24,5008.2
2008-09-23,4957.7
2008-09-22,5050.1
2008-09-19,4840.7
2008-09-18,4651.9
2008-09-17,4769.7
2008-09-16,4799.9
2008-09-15,4875.0
2008-09-12,4957.1
2008-09-11,4871.5
2008-09-10,4961.4
2008-09-09,5041.9
2008-09-08,5126.3
2008-09-05,4949.5
2008-09-04,5050.9
2008-09-03,5130.5
2008-09-02,5195.0
2008-09-01,5200.0
2008-08-29,5215.5
2008-08-28,5143.3
2008-08-27,5087.8
2008-08-26,5082.3
2008-08-25,5090.1
2008-08-22,5010.2
2008-08-21,4949.6
2008-08-20,4997.5
2008-08-19,4930.4
2008-08-18,5043.5
2008-08-15,5038.9
2008-08-14,5039.0
2008-08-13,4995.9
2008-08-12,5090.3
2008-08-11,5069.3
2008-08-08,5037.6
2008-08-07,5030.0
2008-08-06,5018.1
2008-08-05,4882.0
2008-08-04,4957.6
2008-08-01,4978.0
2008-07-31,5052.6
2008-07-30,5008.7
2008-07-29,4923.3
2008-07-28,4989.9
2008-07-25,5028.9
2008-07-24,5188.4
2008-07-23,5161.6
2008-07-22,5075.9
2008-07-21,5075.4
2008-07-18,4915.3
2008-07-17,4977.4
2008-07-16,4947.5
2008-07-15,4910.1
2008-07-14,5007.9
2008-07-11,5067.8
2008-07-10,5020.5
2008-07-09,5089.4
2008-07-08,5022.4
2008-07-07,5091.7
2008-07-04,5170.0
2008-07-03,5094.0
2008-07-02,5211.6
2008-07-01,5261.1
2008-06-30,5332.9
2008-06-27,5349.4
2008-06-26,5421.5
2008-06-25,5363.1
2008-06-24,5418.8
2008-06-23,5408.9
2008-06-20,5411.8
2008-06-19,5484.3
2008-06-18,5550.3
2008-06-17,5525.9
2008-06-16,5476.3
2008-06-13,5479.6
2008-06-12,5433.2
2008-06-11,5561.9
2008-06-10,5544.3
2008-06-06,5691.2
2008-06-05,5633.8
2008-06-04,5698.2
2008-06-03,5703.0
2008-06-02,5781.2
2008-05-30,5773.9
2008-05-29,5817.2
2008-05-28,5754.5
2008-05-27,5818.4
2008-05-26,5807.5
2008-05-23,5866.2
2008-05-22,5920.0
2008-05-21,5916.4
2008-05-20,5994.9
2008-05-19,6035.0
2008-05-16,6006.1
2008-05-15,5964.9
2008-05-14,5940.3
2008-05-13,5883.2
2008-05-12,5894.1
2008-05-09,5844.4
2008-05-08,5800.9
2008-05-07,5757.8
2008-05-06,5777.9
2008-05-05,5797.7
2008-05-02,5760.4
2008-05-01,5652.7
2008-04-30,5657.0
2008-04-29,5672.6
2008-04-28,5670.3
2008-04-25,5658.7
2008-04-24,5658.7
2008-04-23,5711.4
2008-04-22,5628.4
2008-04-21,5664.2
2008-04-18,5504.1
2008-04-17,5587.3
2008-04-16,5534.6
2008-04-15,5465.9
2008-04-14,5410.9
2008-04-11,5505.2
2008-04-10,5515.5
2008-04-09,5583.5
2008-04-08,5634.4
2008-04-07,5684.1
2008-04-04,5663.7
2008-04-03,5645.8
2008-04-02,5544.9
2008-04-01,5414.5
2008-03-31,5409.7
2008-03-28,5401.2
2008-03-27,5418.5
2008-03-26,5421.3
2008-03-25,5355.7
2008-03-20,5182.4
2008-03-19,5349.2
2008-03-18,5163.8
2008-03-17,5173.2
2008-03-14,5288.5
2008-03-13,5215.7
2008-03-12,5334.1
2008-03-11,5211.1
2008-03-10,5275.7
2008-03-07,5368.9
2008-03-06,5531.9
2008-03-05,5471.6
2008-03-04,5479.2
2008-03-03,5510.7
2008-02-29,5674.7
2008-02-28,5746.1
2008-02-27,5842.5
2008-02-26,5745.8
2008-02-25,5699.8
2008-02-22,5644.5
2008-02-21,5663.0
2008-02-20,5577.3
2008-02-19,5688.6
2008-02-18,5634.0
2008-02-15,5679.8
2008-02-14,5748.2
2008-02-13,5615.3
2008-02-12,5669.4
2008-02-11,5603.1
2008-02-08,5723.9
2008-02-07,5668.3
2008-02-06,5677.6
2008-02-05,5852.1
2008-02-04,5921.7
2008-02-01,5882.3
2008-01-31,5697.0
2008-01-30,5665.3
2008-01-29,5754.5
2008-01-25,5886.3
2008-01-24,5605.8
2008-01-23,5445.6
2008-01-22,5222.0
2008-01-21,5630.9
2008-01-18,5799.4
2008-01-17,5857.0
2008-01-16,5870.8
2008-01-15,6019.8
2008-01-14,6040.9
2008-01-11,6054.4
2008-01-10,6147.3
2008-01-09,6159.5
2008-01-08,6205.7
2008-01-07,6240.4
2008-01-04,6385.4
2008-01-03,6372.6
2008-01-02,6434.1
2007-12-31,6421.0
2007-12-28,6423.7
2007-12-27,6426.4
2007-12-24,6388.0
2007-12-21,6309.4
2007-12-20,6244.8
2007-12-19,6280.8
2007-12-18,6292.6
2007-12-17,6331.8
2007-12-14,6556.1
2007-12-13,6661.1
2007-12-12,6675.4
2007-12-11,6738.1
2007-12-10,6686.1
2007-12-07,6714.0
2007-12-06,6660.5
2007-12-05,6568.4
2007-12-04,6588.8
2007-12-03,6597.2
2007-11-30,6593.6
2007-11-29,6507.2
2007-11-28,6432.8
2007-11-27,6493.6
2007-11-26,6533.2
2007-11-23,6392.4
2007-11-22,6395.1
2007-11-21,6450.2
2007-11-20,6490.2
2007-11-19,6601.3
2007-11-16,6526.1
2007-11-15,6594.4
2007-11-14,6650.0
2007-11-13,6570.9
2007-11-12,6523.3
2007-11-09,6607.4
2007-11-08,6568.5
2007-11-07,6728.1
2007-11-06,6659.1
2007-11-05,6620.1
2007-11-02,6726.7
2007-11-01,6853.6
2007-10-31,6779.1
2007-10-30,6772.5
2007-10-29,6808.2
2007-10-26,6716.4
2007-10-25,6644.8
2007-10-24,6652.1
2007-10-23,6677.5
2007-10-22,6592.1
2007-10-19,6723.3
2007-10-18,6781.0
2007-10-17,6696.1
2007-10-16,6711.3
2007-10-15,6751.6
2007-10-12,6760.1
2007-10-11,6779.6
2007-10-10,6744.6
2007-10-09,6687.7
2007-10-08,6667.2
2007-10-05,6617.3
2007-10-04,6579.9
2007-10-03,6665.4
2007-10-02,6667.6
2007-10-01,6579.8
2007-09-28,6580.9
2007-09-27,6548.0
2007-09-26,6491.4
2007-09-25,6490.9
2007-09-24,6461.1
2007-09-21,6371.2
2007-09-20,6400.9
2007-09-19,6362.0
2007-09-18,6208.0
2007-09-17,6283.7
2007-09-14,6315.7
2007-09-13,6244.6
2007-09-12,6236.0
2007-09-11,6248.6
2007-09-10,6209.6
2007-09-07,6296.5
2007-09-06,6265.3
2007-09-05,6274.3
2007-09-04,6297.1
2007-09-03,6272.5
2007-08-31,6248.3
2007-08-30,6138.0
2007-08-29,6101.4
2007-08-28,6177.3
2007-08-27,6184.9
2007-08-24,6087.2
2007-08-23,6149.7
2007-08-22,5997.4
2007-08-21,5978.6
2007-08-20,5926.5
2007-08-17,5670.3
2007-08-16,5712.2
2007-08-15,5801.5
2007-08-14,5982.5
2007-08-13,6027.5
2007-08-10,5965.2
2007-08-09,6187.7
2007-08-08,6124.7
2007-08-07,6013.6
2007-08-06,5949.5
2007-08-03,6055.9
2007-08-02,6050.3
2007-08-01,5989.4
2007-07-31,6187.5
2007-07-30,6146.5
2007-07-27,6127.3
2007-07-26,6301.4
2007-07-25,6378.0
2007-07-24,6455.5
2007-07-23,6427.8
2007-07-20,6456.7
2007-07-19,6419.0
2007-07-18,6367.2
2007-07-17,6418.2
2007-07-16,6418.4
2007-07-13,6425.4
2007-07-12,6400.1
2007-07-11,6363.2
2007-07-10,6397.8
2007-07-09,6429.5
2007-07-06,6383.0
2007-07-05,6392.2
2007-07-04,6332.6
2007-07-03,6333.8
2007-07-02,6298.6
2007-06-29,6310.6
2007-06-28,6297.4
2007-06-27,6216.6
2007-06-26,6337.3
2007-06-25,6358.6
2007-06-22,6409.3
2007-06-21,6411.9
2007-06-20,6421.0
2007-06-19,6393.4
2007-06-18,6365.3
2007-06-15,6317.1
2007-06-14,6288.4
2007-06-13,6210.1
2007-06-12,6267.7
2007-06-08,6258.4
2007-06-07,6338.2
2007-06-06,6367.4
2007-06-05,6399.9
2007-06-04,6419.6
2007-06-01,6363.4
2007-05-31,6341.8
2007-05-30,6271.7
2007-05-29,6338.8
2007-05-28,6275.0
2007-05-25,6273.3
2007-05-24,6298.6
2007-05-23,6369.0
2007-05-22,6350.2
2007-05-21,6372.5
2007-05-18,6319.7
2007-05-17,6370.1
2007-05-16,6301.1
2007-05-15,6297.3
2007-05-14,6346.7
2007-05-11,6297.3
2007-05-10,6351.8
2007-05-09,6338.0
2007-05-08,6301.0
2007-05-07,6329.4
2007-05-04,6296.2
2007-05-03,6236.9
2007-05-02,6224.5
2007-05-01,6140.2
2007-04-30,6158.3
2007-04-27,6141.0
2007-04-26,6197.8
2007-04-24,6173.3
2007-04-23,6192.2
2007-04-20,6187.2
2007-04-19,6148.3
2007-04-18,6215.0
2007-04-17,6168.9
2007-04-16,6183.6
2007-04-13,6123.8
2007-04-12,6142.8
2007-04-11,6136.1
2007-04-10,6136.1
2007-04-09,6063.4
2007-04-06,6063.4
2007-04-05,6063.4
2007-04-04,6079.0
2007-04-03,5997.6
2007-04-02,5908.2
2007-03-30,5978.8
2007-03-29,5945.7
2007-03-28,5913.3
2007-03-27,5952.3
2007-03-26,5970.5
2007-03-23,5933.1
2007-03-22,5935.4
2007-03-21,5846.3
2007-03-20,5856.5
2007-03-19,5839.2
2007-03-16,5817.8
2007-03-15,5831.8
2007-03-14,5727.3
2007-03-13,5844.0
2007-03-12,5868.1
2007-03-09,5810.2
2007-03-08,5799.6
2007-03-07,5803.3
2007-03-06,5749.9
2007-03-05,5642.4
2007-03-02,5775.2
2007-03-01,5798.3
2007-02-28,5816.5
2007-02-27,5977.6
2007-02-26,6021.9
2007-02-23,6009.3
2007-02-22,5991.1
2007-02-21,5933.3
2007-02-20,5969.4
2007-02-19,5969.3
2007-02-16,5935.5
2007-02-15,5969.1
2007-02-14,5937.7
2007-02-13,5907.3
2007-02-12,5895.0
2007-02-09,5899.3
2007-02-08,5872.9
2007-02-07,5870.9
2007-02-06,5848.5
2007-02-05,5805.1
2007-02-02,5814.4
2007-02-01,5796.8
2007-01-31,5757.7
2007-01-30,5791.5
2007-01-29,5744.0
2007-01-26,5753.3
2007-01-25,5753.3
2007-01-24,5749.1
2007-01-23,5714.1
2007-01-22,5704.0
2007-01-19,5652.1
2007-01-18,5650.8
2007-01-17,5626.1
2007-01-16,5650.4
2007-01-15,5649.0
2007-01-12,5611.9
2007-01-11,5542.7
2007-01-10,5502.1
2007-01-09,5564.1
2007-01-08,5484.5
2007-01-05,5549.8
2007-01-04,5563.9
2007-01-03,5626.8
2007-01-02,5645.9
2006-12-29,5644.3
2006-12-28,5634.0
2006-12-27,5616.3
2006-12-22,5577.8
2006-12-21,5561.7
2006-12-20,5586.9
2006-12-19,5541.6
2006-12-18,5572.2
2006-12-15,5557.0
2006-12-14,5550.9
2006-12-13,5471.4
2006-12-12,5456.1
2006-12-11,5455.5
2006-12-08,5415.4
2006-12-07,5450.6
2006-12-06,5453.6
2006-12-05,5414.2
2006-12-04,5412.5
2006-12-01,5415.2
2006-11-30,5461.6
2006-11-29,5432.5
2006-11-28,5367.8
2006-11-27,5432.5
2006-11-24,5431.4
2006-11-23,5441.6
2006-11-22,5422.8
2006-11-21,5339.3
2006-11-20,5303.4
2006-11-17,5391.5
2006-11-16,5363.9
2006-11-15,5399.1
2006-11-14,5405.4
2006-11-13,5389.9
2006-11-10,5409.2
2006-11-09,5398.6
2006-11-08,5425.1
2006-11-07,5456.7
2006-11-06,5410.1
2006-11-03,5396.9
2006-11-02,5377.1
2006-11-01,5383.6
2006-10-31,5352.9
2006-10-30,5367.7
2006-10-27,5329.9
2006-10-26,5360.6
2006-10-25,5324.7
2006-10-24,5288.4
2006-10-23,5303.7
2006-10-20,5304.4
2006-10-19,5256.9
2006-10-18,5282.1
2006-10-17,5251.7
2006-10-16,5276.4
2006-10-13,5253.9
2006-10-12,5223.9
2006-10-11,5245.3
2006-10-10,5211.7
2006-10-09,5162.7
2006-10-06,5178.3
2006-10-05,5174.8
2006-10-04,5101.5
2006-10-03,5141.2
2006-10-02,5138.7
2006-09-29,5113.0
2006-09-28,5075.5
2006-09-27,5055.0
2006-09-26,4956.5
2006-09-25,4952.9
2006-09-22,4948.4
2006-09-21,4959.4
2006-09-20,4962.5
2006-09-19,5015.7
2006-09-18,5028.7
2006-09-15,4997.2
2006-09-14,5029.0
2006-09-13,4978.6
2006-09-12,4938.8
2006-09-11,4993.5
2006-09-08,5063.2
2006-09-07,5075.8
2006-09-06,5078.7
2006-09-05,5111.7
2006-09-04,5091.5
2006-09-01,5063.9
2006-08-31,5079.8
2006-08-30,5032.2
2006-08-29,5034.1
2006-08-28,4996.3
2006-08-25,4997.1
2006-08-24,4963.0
2006-08-23,5048.0
2006-08-22,5041.3
2006-08-21,5027.6
2006-08-18,5015.6
2006-08-17,5017.2
2006-08-16,4928.9
2006-08-15,4904.7
2006-08-14,4938.6
2006-08-11,4918.0
2006-08-10,4922.2
2006-08-09,4929.7
2006-08-08,4989.1
2006-08-07,4933.5
2006-08-04,4926.1
2006-08-03,4966.2
2006-08-02,4906.6
2006-08-01,4953.9
2006-07-31,4957.1
2006-07-28,4932.7
2006-07-27,4976.5
2006-07-26,4907.6
2006-07-25,4959.9
2006-07-24,4906.6
2006-07-21,4934.3
2006-07-20,4967.4
2006-07-19,4881.3
2006-07-18,4901.4
2006-07-17,4932.2
2006-07-14,4943.8
2006-07-13,5054.7
2006-07-12,5093.4
2006-07-11,5071.4
2006-07-10,5102.9
2006-07-07,5096.5
2006-07-06,5078.1
2006-07-05,5054.3
2006-07-04,5060.7
2006-07-03,5049.9
2006-06-30,5034.0
2006-06-29,4957.9
2006-06-28,4909.2
2006-06-27,4957.6
2006-06-26,4926.2
2006-06-23,4925.8
2006-06-22,4968.1
2006-06-21,4884.4
2006-06-20,4830.8
2006-06-19,4869.9
2006-06-16,4932.2
2006-06-15,4835.5
2006-06-14,4815.0
2006-06-13,4807.2
2006-06-09,4926.8
2006-06-08,4878.5
2006-06-07,4991.9
2006-06-06,5004.5
2006-06-05,5082.1
2006-06-02,5040.4
2006-06-01,5026.1
2006-05-31,4972.3
2006-05-30,5066.8
2006-05-29,5069.9
2006-05-26,5014.7
2006-05-25,4939.4
2006-05-24,4995.0
2006-05-23,4966.3
2006-05-22,4987.3
2006-05-19,5061.2
2006-05-18,5076.2
2006-05-17,5172.1
2006-05-16,5170.3
2006-05-15,5192.4
2006-05-12,5285.5
2006-05-11,5318.2
2006-05-10,5305.3
2006-05-09,5275.9
2006-05-08,5273.5
2006-05-05,5209.5
2006-05-04,5146.7
2006-05-03,5224.9
2006-05-02,5222.4
2006-05-01,5255.2
2006-04-28,5207.0
2006-04-27,5246.9
2006-04-26,5272.1
2006-04-24,5217.7
2006-04-21,5199.1
2006-04-20,5225.8
2006-04-19,5233.2
2006-04-18,5200.3
2006-04-13,5132.3
2006-04-12,5140.0
2006-04-11,5186.8
2006-04-10,5146.9
2006-04-07,5186.6
2006-04-06,5190.3
2006-04-05,5159.0
2006-04-04,5116.3
2006-04-03,5133.1
2006-03-31,5087.2
2006-03-30,5071.6
2006-03-29,5049.4
2006-03-28,5044.8
2006-03-27,5045.1
2006-03-24,5001.6
2006-03-23,4995.6
2006-03-22,4974.8
2006-03-21,4952.7
2006-03-20,4961.6
2006-03-17,4932.7
2006-03-16,4936.7
2006-03-15,4907.2
2006-03-14,4893.7
2006-03-13,4910.6
2006-03-10,4849.4
2006-03-09,4855.4
2006-03-08,4835.7
2006-03-07,4843.6
2006-03-06,4867.4
2006-03-03,4862.1
2006-03-02,4864.4
2006-03-01,4813.8
2006-02-28,4878.4
2006-02-27,4880.1
2006-02-24,4849.4
2006-02-23,4867.3
2006-02-22,4842.5
2006-02-21,4830.2
2006-02-20,4788.1
2006-02-17,4748.5
2006-02-16,4766.9
2006-02-15,4781.5
2006-02-14,4808.2
2006-02-13,4765.1
2006-02-10,4817.7
2006-02-09,4820.2
2006-02-08,4777.0
2006-02-07,4850.3
2006-02-06,4859.8
2006-02-03,4832.1
2006-02-02,4855.4
2006-02-01,4903.9
2006-01-31,4880.2
2006-01-30,4892.2
2006-01-27,4867.3
2006-01-25,4812.0
2006-01-24,4779.8
2006-01-23,4766.6
2006-01-20,4806.1
2006-01-19,4790.9
2006-01-18,4739.8
2006-01-17,4817.3
2006-01-16,4785.9
2006-01-13,4784.3
2006-01-12,4781.7
2006-01-11,4781.1
