Date,CURRFX.EURGBP.1
2010-09-28,0.851352
2010-09-27,0.852062
2010-09-24,0.852025
2010-09-23,0.850018
2010-09-22,0.842145
2010-09-21,0.837124
2010-09-20,0.835489
2010-09-17,0.835987
2010-09-16,0.835381
2010-09-15,0.834358
2010-09-14,0.829661
2010-09-13,0.825099
2010-09-10,0.823463
2010-09-09,0.825855
2010-09-08,0.832692
2010-09-07,0.835584
2010-09-06,0.833644
2010-09-03,0.830912
2010-09-02,0.826912
2010-09-01,0.822023
2010-08-31,0.819899
2010-08-30,0.82033
2010-08-27,0.818599
2010-08-26,0.818599
2010-08-25,0.818599
2010-08-24,0.817137
2010-08-23,0.819755
2010-08-20,0.823154
2010-08-19,0.824489
2010-08-18,0.822567
2010-08-17,0.819316
2010-08-16,0.819811
2010-08-13,0.824076
2010-08-12,0.82844
2010-08-11,0.832216
2010-08-10,0.832017
2010-08-09,0.831853
2010-08-06,0.829483
2010-08-05,0.829242
2010-08-04,0.829448
2010-08-03,0.829941
2010-08-02,0.833639
2010-07-30,0.835385
2010-07-29,0.834872
2010-07-28,0.836662
2010-07-27,0.836566
2010-07-26,0.839189
2010-07-23,0.84262
2010-07-22,0.843952
2010-07-21,0.847779
2010-07-20,0.846915
2010-07-19,0.841722
2010-07-16,0.835584
2010-07-15,0.835277
2010-07-14,0.836908
2010-07-13,0.838326
2010-07-12,0.837788
2010-07-09,0.834288
2010-07-08,0.831177
2010-07-07,0.829371
2010-07-06,0.827093
2010-07-05,0.824717
2010-07-02,0.820647
2010-07-01,0.814238
2010-06-30,0.813187
2010-06-29,0.819605
2010-06-28,0.822421
2010-06-25,0.823445
2010-06-24,0.826866
2010-06-23,0.832956
2010-06-22,0.835268
2010-06-21,0.835826
2010-06-18,0.834217
2010-06-17,0.831195
2010-06-16,0.830771
2010-06-15,0.831437
2010-06-14,0.829767
2010-06-11,0.825622
2010-06-10,0.826888
2010-06-09,0.826907
2010-06-08,0.82633
2010-06-07,0.830628
2010-06-04,0.834695
2010-06-03,0.835463
2010-06-02,0.842094
2010-06-01,0.848455
2010-05-31,0.848654
2010-05-28,0.849044
2010-05-27,0.853044
2010-05-26,0.857285
2010-05-25,0.863236
2010-05-24,0.8666
2010-05-21,0.860701
2010-05-20,0.855817
2010-05-19,0.855616
2010-05-18,0.853388
2010-05-17,0.85197
2010-05-14,0.852682
2010-05-13,0.851815
2010-05-12,0.859015
2010-05-11,0.864099
2010-05-10,0.857652
2010-05-07,0.850794
2010-05-06,0.856819
2010-05-05,0.863998
2010-05-04,0.868074
2010-05-03,0.869293
2010-04-30,0.867729
2010-04-29,0.867353
2010-04-28,0.865591
2010-04-27,0.865791
2010-04-26,0.868695
2010-04-23,0.868079
2010-04-22,0.87301
2010-04-21,0.878395
2010-04-20,0.880466
2010-04-19,0.87834
2010-04-16,0.879607
2010-04-15,0.883287
2010-04-14,0.883287
2010-04-13,0.881292
2010-04-12,0.877397
2010-04-09,0.876333
2010-04-08,0.878997
2010-04-07,0.88201
2010-04-06,0.884947
2010-04-05,0.887325
2010-04-02,0.888312
2010-04-01,0.891209
2010-03-31,0.89514
2010-03-30,0.899593
2010-03-29,0.898249
2010-03-26,0.895037
2010-03-25,0.896384
2010-03-24,0.899231
2010-03-23,0.900572
2010-03-22,0.898396
2010-03-19,0.896038
2010-03-18,0.901979
2010-03-17,0.907403
2010-03-16,0.907693
2010-03-15,0.906968
2010-03-12,0.910008
2010-03-11,0.909596
2010-03-10,0.905408
2010-03-09,0.901888
2010-03-08,0.902062
2010-03-05,0.905978
2010-03-04,0.907229
2010-03-03,0.905641
2010-03-02,0.900143
2010-03-01,0.890758
2010-02-26,0.881363
2010-02-25,0.87815
2010-02-24,0.878725
2010-02-23,0.879528
2010-02-22,0.876137
2010-02-19,0.870062
2010-02-18,0.87041
2010-02-17,0.87008
2010-02-16,0.868364
2010-02-15,0.872025
2010-02-12,0.878671
2010-02-11,0.878585
2010-02-10,0.877272
2010-02-09,0.875005
2010-02-08,0.873456
2010-02-05,0.873463
2010-02-04,0.873827
2010-02-03,0.872987
2010-02-02,0.870318
2010-02-01,0.866736
2010-01-29,0.866626
2010-01-28,0.870411
2010-01-27,0.873169
2010-01-26,0.876923
2010-01-25,0.874457
2010-01-22,0.868934
2010-01-21,0.87229
2010-01-20,0.877969
2010-01-19,0.882495
2010-01-18,0.886684
2010-01-15,0.891912
2010-01-14,0.895828
2010-01-13,0.899459
2010-01-12,0.899647
2010-01-11,0.899222
2010-01-08,0.899209
2010-01-07,0.898104
2010-01-06,0.894905
2010-01-05,0.888612
2010-01-04,0.888156
2010-01-01,0.894249
2009-12-31,0.900254
2009-12-30,0.900254
2009-12-29,0.901357
2009-12-28,0.901216
2009-12-25,0.897554
2009-12-24,0.893482
2009-12-23,0.89046
2009-12-22,0.888374
2009-12-21,0.887794
2009-12-18,0.890163
2009-12-17,0.894019
2009-12-16,0.898216
2009-12-15,0.900219
2009-12-14,0.901044
2009-12-11,0.905169
2009-12-10,0.905065
2009-12-09,0.903938
2009-12-08,0.902995
2009-12-07,0.903948
2009-12-04,0.906946
2009-12-03,0.908445
2009-12-02,0.91105
2009-12-01,0.909815
2009-11-30,0.908137
2009-11-27,0.90604
2009-11-26,0.902364
2009-11-25,0.902142
2009-11-24,0.901369
2009-11-23,0.897928
2009-11-20,0.891816
2009-11-19,0.888089
2009-11-18,0.889878
2009-11-17,0.893928
2009-11-16,0.896945
2009-11-13,0.901166
2009-11-12,0.898319
2009-11-11,0.8955
2009-11-10,0.89526
2009-11-09,0.89526
2009-11-06,0.896987
2009-11-05,0.897446
2009-11-04,0.900025
2009-11-03,0.897883
2009-11-02,0.895692
2009-10-30,0.899543
2009-10-29,0.905348
2009-10-28,0.912791
2009-10-27,0.919355
2009-10-26,0.913996
2009-10-23,0.905043
2009-10-22,0.908659
2009-10-21,0.912401
2009-10-20,0.912538
2009-10-19,0.91625
2009-10-16,0.927718
2009-10-15,0.934113
2009-10-14,0.934667
2009-10-13,0.931388
2009-10-12,0.926353
2009-10-09,0.921705
2009-10-08,0.923602
2009-10-07,0.920582
2009-10-06,0.915825
2009-10-05,0.913821
2009-10-02,0.913081
2009-10-01,0.914163
2009-09-30,0.918641
2009-09-29,0.921914
2009-09-28,0.91547
2009-09-25,0.905424
2009-09-24,0.903399
2009-09-23,0.905513
2009-09-22,0.905172
2009-09-21,0.8999
2009-09-18,0.892013
2009-09-17,0.888197
2009-09-16,0.88169
2009-09-15,0.876968
2009-09-14,0.876102
2009-09-11,0.878508
2009-09-10,0.878007
2009-09-09,0.875999
2009-09-08,0.873728
2009-09-07,0.873159
2009-09-04,0.876363
2009-09-03,0.879345
2009-09-02,0.880594
2009-09-01,0.879969
2009-08-31,0.879278
2009-08-28,0.878475
2009-08-27,0.875351
2009-08-26,0.87145
2009-08-25,0.868603
2009-08-24,0.865636
2009-08-21,0.86034
2009-08-20,0.858211
2009-08-19,0.85972
2009-08-18,0.86056
2009-08-17,0.859504
2009-08-14,0.860441
2009-08-13,0.858965
2009-08-12,0.856679
2009-08-11,0.852271
2009-08-10,0.850357
2009-08-07,0.849971
2009-08-06,0.849378
2009-08-05,0.85041
2009-08-04,0.851727
2009-08-03,0.853631
2009-07-31,0.857224
2009-07-30,0.861772
2009-07-29,0.863746
2009-07-28,0.864644
2009-07-27,0.86387
2009-07-24,0.863353
2009-07-23,0.864473
2009-07-22,0.862684
2009-07-21,0.862682
2009-07-20,0.861738
2009-07-17,0.858483
2009-07-16,0.857926
2009-07-15,0.859467
2009-07-14,0.860443
2009-07-13,0.860639
2009-07-10,0.863025
2009-07-09,0.863142
2009-07-08,0.860656
2009-07-07,0.85814
2009-07-06,0.856466
2009-07-03,0.856725
2009-07-02,0.853635
2009-07-01,0.85038
2009-06-30,0.850579
2009-06-29,0.851316
2009-06-26,0.852817
2009-06-25,0.852817
2009-06-24,0.850468
2009-06-23,0.844963
2009-06-22,0.847841
2009-06-19,0.851105
2009-06-18,0.847259
2009-06-17,0.847088
2009-06-16,0.850278
2009-06-15,0.852681
2009-06-12,0.855856
2009-06-11,0.861237
2009-06-10,0.867204
2009-06-09,0.87326
2009-06-08,0.873103
2009-06-05,0.86767
2009-06-04,0.862027
2009-06-03,0.864773
2009-06-02,0.870358
2009-06-01,0.872703
2009-05-29,0.871176
2009-05-28,0.874515
2009-05-27,0.879517
2009-05-26,0.88005
2009-05-25,0.877868
2009-05-22,0.877451
2009-05-21,0.880233
2009-05-20,0.883011
2009-05-19,0.886631
2009-05-18,0.891989
2009-05-15,0.896767
2009-05-14,0.896364
2009-05-13,0.896864
2009-05-12,0.896847
2009-05-11,0.89146
2009-05-08,0.884914
2009-05-07,0.885512
2009-05-06,0.889647
2009-05-05,0.890529
2009-05-04,0.892113
2009-05-01,0.897037
2009-04-30,0.895924
2009-04-29,0.89569
2009-04-28,0.90077
2009-04-27,0.8997
2009-04-24,0.892944
2009-04-23,0.888085
2009-04-22,0.887158
2009-04-21,0.884299
2009-04-20,0.881985
2009-04-17,0.884015
2009-04-16,0.889576
2009-04-15,0.896195
2009-04-14,0.898884
2009-04-13,0.89978
2009-04-10,0.901442
2009-04-09,0.902855
2009-04-08,0.907093
2009-04-07,0.908613
2009-04-06,0.910728
2009-04-03,0.916891
2009-04-02,0.923756
2009-04-01,0.928394
2009-03-31,0.92902
2009-03-30,0.930059
2009-03-27,0.928698
2009-03-26,0.924017
2009-03-25,0.930859
2009-03-24,0.938546
2009-03-23,0.940751
2009-03-20,0.939391
2009-03-19,0.929893
2009-03-18,0.922778
2009-03-17,0.921894
2009-03-16,0.924322
2009-03-13,0.925279
2009-03-12,0.921721
2009-03-11,0.913228
2009-03-10,0.901922
2009-03-09,0.895196
2009-03-06,0.890553
2009-03-05,0.893202
2009-03-04,0.893258
2009-03-03,0.887527
2009-03-02,0.888153
2009-02-27,0.891032
2009-02-26,0.884898
2009-02-25,0.881392
2009-02-24,0.88644
2009-02-23,0.886368
2009-02-20,0.883411
2009-02-19,0.88604
2009-02-18,0.89166
2009-02-17,0.896792
2009-02-16,0.897897
2009-02-13,0.897646
2009-02-12,0.886884
2009-02-11,0.874885
2009-02-10,0.874625
2009-02-09,0.878386
2009-02-06,0.888841
2009-02-05,0.899367
2009-02-04,0.899477
2009-02-03,0.888758
2009-02-02,0.896487
2009-01-30,0.923276
2009-01-29,0.931778
2009-01-28,0.94002
2009-01-27,0.942918
2009-01-26,0.939574
2009-01-23,0.935944
2009-01-22,0.928243
2009-01-21,0.913262
2009-01-20,0.90159
2009-01-19,0.900538
2009-01-16,0.90321
2009-01-15,0.906362
2009-01-14,0.901131
2009-01-13,0.891928
2009-01-12,0.893425
2009-01-09,0.903532
2009-01-08,0.910828
2009-01-07,0.928641
2009-01-06,0.949983
2009-01-05,0.956547
2009-01-02,0.960636
2009-01-01,0.970631
2008-12-31,0.971761
2008-12-30,0.966606
2008-12-29,0.958721
2008-12-26,0.949422
2008-12-25,0.946224
2008-12-24,0.942406
2008-12-23,0.936566
2008-12-22,0.933779
2008-12-19,0.927569
2008-12-18,0.905393
2008-12-17,0.896503
2008-12-16,0.895003
2008-12-15,0.889345
2008-12-12,0.879847
2008-12-11,0.873885
2008-12-10,0.868514
2008-12-09,0.865781
2008-12-08,0.86466
2008-12-05,0.86029
2008-12-04,0.853089
2008-12-03,0.844172
2008-12-02,0.83182
2008-12-01,0.830505
2008-11-28,0.840641
2008-11-27,0.846397
2008-11-26,0.849229
2008-11-25,0.845818
2008-11-24,0.842239
2008-11-21,0.840662
2008-11-20,0.841634
2008-11-19,0.845144
2008-11-18,0.852002
2008-11-17,0.848959
2008-11-14,0.832512
2008-11-13,0.818444
2008-11-12,0.815189
2008-11-11,0.813979
2008-11-10,0.811821
2008-11-07,0.81057
2008-11-06,0.808364
2008-11-05,0.800047
2008-11-04,0.793045
2008-11-03,0.792592
2008-10-31,0.792592
2008-10-30,0.795922
2008-10-29,0.800828
2008-10-28,0.798641
2008-10-27,0.792583
2008-10-24,0.789401
2008-10-23,0.782934
2008-10-22,0.775744
2008-10-21,0.775294
2008-10-20,0.777316
2008-10-17,0.779441
2008-10-16,0.779825
2008-10-15,0.784111
2008-10-14,0.788459
2008-10-13,0.788339
2008-10-10,0.787749
2008-10-09,0.779482
2008-10-08,0.775387
2008-10-07,0.775236
2008-10-06,0.781198
2008-10-03,0.789199
2008-10-02,0.792871
2008-10-01,0.794757
2008-09-30,0.794006
2008-09-29,0.792449
2008-09-26,0.79221
2008-09-25,0.792826
2008-09-24,0.794183
2008-09-23,0.791372
2008-09-22,0.790024
2008-09-19,0.791397
2008-09-18,0.793422
2008-09-17,0.794242
2008-09-16,0.793956
2008-09-15,0.794453
2008-09-12,0.798529
2008-09-11,0.802157
2008-09-10,0.803789
2008-09-09,0.80598
2008-09-08,0.810216
2008-09-05,0.814023
2008-09-04,0.814023
2008-09-03,0.812485
2008-09-02,0.809303
2008-09-01,0.80531
2008-08-29,0.802015
2008-08-28,0.797739
2008-08-27,0.797036
2008-08-26,0.798273
2008-08-25,0.796289
2008-08-22,0.792284
2008-08-21,0.79077
2008-08-20,0.78892
2008-08-19,0.787996
2008-08-18,0.790344
2008-08-15,0.794091
2008-08-14,0.78752
2008-08-13,0.781963
2008-08-12,0.784812
2008-08-11,0.784812
2008-08-08,0.791864
2008-08-07,0.791864
2008-08-06,0.791918
2008-08-05,0.789802
2008-08-04,0.787752
2008-08-01,0.787152
2008-07-31,0.787723
2008-07-30,0.789504
2008-07-29,0.789655
2008-07-28,0.788297
2008-07-25,0.788188
2008-07-24,0.791258
2008-07-23,0.79463
2008-07-22,0.79419
2008-07-21,0.792547
2008-07-18,0.792687
2008-07-17,0.79455
2008-07-16,0.797618
2008-07-15,0.800333
2008-07-14,0.799053
2008-07-11,0.795536
2008-07-10,0.795528
2008-07-09,0.794586
2008-07-08,0.792929
2008-07-07,0.793748
2008-07-04,0.795493
2008-07-03,0.792986
2008-07-02,0.791123
2008-07-01,0.791663
2008-06-30,0.792127
2008-06-27,0.792118
2008-06-26,0.790662
2008-06-25,0.790562
2008-06-24,0.790251
2008-06-23,0.789875
2008-06-20,0.791184
2008-06-19,0.792304
2008-06-18,0.79022
2008-06-17,0.789195
2008-06-16,0.790533
2008-06-13,0.791713
2008-06-12,0.792008
2008-06-11,0.794672
2008-06-10,0.799634
2008-06-09,0.797154
2008-06-06,0.790584
2008-06-05,0.789384
2008-06-04,0.789927
2008-06-03,0.787778
2008-06-02,0.786117
2008-05-30,0.790083
2008-05-29,0.794211
2008-05-28,0.796344
2008-05-27,0.796138
2008-05-26,0.79666
2008-05-23,0.797923
2008-05-22,0.797627
2008-05-21,0.796147
2008-05-20,0.796126
2008-05-19,0.795662
2008-05-16,0.79542
2008-05-15,0.795025
2008-05-14,0.793537
2008-05-13,0.791717
2008-05-12,0.790222
2008-05-09,0.786872
2008-05-08,0.787575
2008-05-07,0.785873
2008-05-06,0.783464
2008-05-05,0.783125
2008-05-02,0.786497
2008-05-01,0.788979
2008-04-30,0.787451
2008-04-29,0.787162
2008-04-28,0.79126
2008-04-25,0.799987
2008-04-24,0.801999
2008-04-23,0.800103
2008-04-22,0.794627
2008-04-21,0.796833
2008-04-18,0.805727
2008-04-17,0.805015
2008-04-16,0.801663
2008-04-15,0.800584
2008-04-14,0.802099
2008-04-11,0.799949
2008-04-10,0.797363
2008-04-09,0.793057
2008-04-08,0.789867
2008-04-07,0.788495
2008-04-04,0.787368
2008-04-03,0.790061
2008-04-02,0.793127
2008-04-01,0.793319
2008-03-31,0.789994
2008-03-28,0.785322
2008-03-27,0.781751
2008-03-26,0.778672
2008-03-25,0.777879
2008-03-24,0.780485
2008-03-21,0.783554
2008-03-20,0.783916
2008-03-19,0.784704
2008-03-18,0.781026
2008-03-17,0.772584
2008-03-14,0.765968
2008-03-13,0.764983
2008-03-12,0.763737
2008-03-11,0.76224
2008-03-10,0.764103
2008-03-07,0.766728
2008-03-06,0.766314
2008-03-05,0.765686
2008-03-04,0.764553
2008-03-03,0.762817
2008-02-29,0.760139
2008-02-28,0.755584
2008-02-27,0.753788
2008-02-26,0.75371
2008-02-25,0.754647
2008-02-22,0.755823
2008-02-21,0.755033
2008-02-20,0.752379
2008-02-19,0.749788
2008-02-18,0.746467
2008-02-15,0.742575
2008-02-14,0.743757
2008-02-13,0.745005
2008-02-12,0.746006
2008-02-11,0.745974
2008-02-08,0.746447
2008-02-07,0.74701
2008-02-06,0.749822
2008-02-05,0.752198
2008-02-04,0.750995
2008-02-01,0.745696
2008-01-31,0.743292
2008-01-30,0.743291
2008-01-29,0.741712
2008-01-28,0.743154
2008-01-25,0.747313
2008-01-24,0.745603
2008-01-23,0.744074
2008-01-22,0.74564
2008-01-21,0.746843
2008-01-18,0.748777
2008-01-17,0.755497
2008-01-16,0.757949
2008-01-15,0.75682
2008-01-14,0.753399
2008-01-11,0.749253
2008-01-10,0.746629
2008-01-09,0.745717
2008-01-08,0.746581
2008-01-07,0.745897
2008-01-04,0.742361
2008-01-03,0.737423
2008-01-02,0.735514
2008-01-01,0.73669
2007-12-31,0.734645
2007-12-28,0.729711
2007-12-27,0.728493
2007-12-26,0.727397
2007-12-25,0.725896
2007-12-24,0.72352
2007-12-21,0.71936
2007-12-20,0.715578
2007-12-19,0.713817
2007-12-18,0.714432
2007-12-17,0.716482
2007-12-14,0.718954
2007-12-13,0.719087
2007-12-12,0.719373
2007-12-11,0.720789
2007-12-10,0.721283
2007-12-07,0.720122
2007-12-06,0.716881
2007-12-05,0.712171
2007-12-04,0.712635
2007-12-03,0.712635
2007-11-30,0.714829
2007-11-29,0.716357
2007-11-28,0.717977
2007-11-27,0.718749
2007-11-26,0.719376
2007-11-23,0.719157
2007-11-22,0.717539
2007-11-21,0.715376
2007-11-20,0.714142
2007-11-19,0.7138
2007-11-16,0.711628
2007-11-15,0.707106
2007-11-14,0.7052
2007-11-13,0.703104
2007-11-12,0.700006
2007-11-09,0.697209
2007-11-08,0.697392
2007-11-07,0.695785
2007-11-06,0.694864
2007-11-05,0.694864
2007-11-02,0.695712
2007-11-01,0.697713
2007-10-31,0.699177
2007-10-30,0.700882
2007-10-29,0.699778
2007-10-26,0.696369
2007-10-25,0.695755
2007-10-24,0.697181
2007-10-23,0.697707
2007-10-22,0.697253
2007-10-19,0.697421
2007-10-18,0.696887
2007-10-17,0.6964
2007-10-16,0.696591
2007-10-15,0.696123
2007-10-12,0.694414
2007-10-11,0.691736
2007-10-10,0.691247
2007-10-09,0.691888
2007-10-08,0.692741
2007-10-05,0.693878
2007-10-04,0.69466
2007-10-03,0.69586
2007-10-02,0.69694
2007-10-01,0.698114
2007-09-28,0.700359
2007-09-27,0.700354
2007-09-26,0.698431
2007-09-25,0.697077
2007-09-24,0.69813
2007-09-21,0.697924
2007-09-20,0.695845
2007-09-19,0.694484
2007-09-18,0.692266
2007-09-17,0.688817
2007-09-14,0.68409
2007-09-13,0.68167
2007-09-12,0.680277
2007-09-11,0.679203
2007-09-10,0.677671
2007-09-07,0.67594
2007-09-06,0.675617
2007-09-05,0.675256
2007-09-04,0.676377
2007-09-03,0.676377
2007-08-31,0.677917
2007-08-30,0.678719
2007-08-29,0.678742
2007-08-28,0.678338
2007-08-27,0.678592
2007-08-24,0.678539
2007-08-23,0.679377
2007-08-22,0.679686
2007-08-21,0.680072
2007-08-20,0.678761
2007-08-17,0.676723
2007-08-16,0.677441
2007-08-15,0.677441
2007-08-14,0.677053
2007-08-13,0.676835
2007-08-10,0.677698
2007-08-09,0.679432
2007-08-08,0.679275
2007-08-07,0.676873
2007-08-06,0.674196
2007-08-03,0.673277
2007-08-02,0.674309
2007-08-01,0.674761
2007-07-31,0.674315
2007-07-30,0.672116
2007-07-27,0.669548
2007-07-26,0.669989
2007-07-25,0.670907
2007-07-24,0.672137
2007-07-23,0.672788
2007-07-20,0.673122
2007-07-19,0.673794
2007-07-18,0.675915
2007-07-17,0.677154
2007-07-16,0.67764
2007-07-13,0.6773
2007-07-12,0.6773
2007-07-11,0.676739
2007-07-10,0.677151
2007-07-09,0.67703
2007-07-06,0.675486
2007-07-05,0.67514
2007-07-04,0.675059
2007-07-03,0.674529
2007-07-02,0.673553
2007-06-29,0.672855
2007-06-28,0.6733
2007-06-27,0.673563
2007-06-26,0.673571
2007-06-25,0.673184
2007-06-22,0.673128
2007-06-21,0.674933
2007-06-20,0.675902
2007-06-19,0.676807
2007-06-18,0.676657
2007-06-15,0.6748
2007-06-14,0.674965
2007-06-13,0.677332
2007-06-12,0.67868
2007-06-11,0.678573
2007-06-08,0.67816
2007-06-07,0.678027
2007-06-06,0.678084
2007-06-05,0.678084
2007-06-04,0.679038
2007-06-01,0.679746
2007-05-31,0.679031
2007-05-30,0.678441
2007-05-29,0.677962
2007-05-28,0.677362
2007-05-25,0.678197
2007-05-24,0.680833
2007-05-23,0.682969
2007-05-22,0.683921
2007-05-21,0.683921
2007-05-18,0.68409
2007-05-17,0.684563
2007-05-16,0.684048
2007-05-15,0.683053
2007-05-14,0.681628
2007-05-11,0.679865
2007-05-10,0.6804
2007-05-09,0.68164
2007-05-08,0.682328
2007-05-07,0.682328
2007-05-04,0.68239
2007-05-03,0.68154
2007-05-02,0.682114
2007-05-01,0.683082
2007-04-30,0.682762
2007-04-27,0.681446
2007-04-26,0.680358
2007-04-25,0.679035
2007-04-24,0.67856
2007-04-23,0.678724
2007-04-20,0.677843
2007-04-19,0.677394
2007-04-18,0.679653
2007-04-17,0.681381
2007-04-16,0.681129
2007-04-13,0.680434
2007-04-12,0.680057
2007-04-11,0.680887
2007-04-10,0.680665
2007-04-09,0.679641
2007-04-06,0.677329
2007-04-05,0.675923
2007-04-04,0.676391
2007-04-03,0.677866
2007-04-02,0.67864
2007-03-30,0.67892
2007-03-29,0.6788
2007-03-28,0.677587
2007-03-27,0.677009
2007-03-26,0.678043
2007-03-23,0.679277
2007-03-22,0.679938
2007-03-21,0.682826
2007-03-20,0.685039
2007-03-19,0.684686
2007-03-16,0.683723
2007-03-15,0.683898
2007-03-14,0.681735
2007-03-13,0.679381
2007-03-12,0.679784
2007-03-09,0.68092
2007-03-08,0.680344
2007-03-07,0.68092
2007-03-06,0.679682
2007-03-05,0.675724
2007-03-02,0.673787
2007-03-01,0.673435
2007-02-28,0.671898
2007-02-27,0.670955
2007-02-26,0.671175
2007-02-23,0.672137
2007-02-22,0.672967
2007-02-21,0.673872
2007-02-20,0.674077
2007-02-19,0.672757
2007-02-16,0.669965
2007-02-15,0.668796
2007-02-14,0.667048
2007-02-13,0.666781
2007-02-12,0.665466
2007-02-09,0.660903
2007-02-08,0.659211
2007-02-07,0.659148
2007-02-06,0.659488
2007-02-05,0.660503
2007-02-02,0.662247
2007-02-01,0.661135
2007-01-31,0.660022
2007-01-30,0.659545
2007-01-29,0.659154
2007-01-26,0.658652
2007-01-25,0.656971
2007-01-24,0.655531
2007-01-23,0.656411
2007-01-22,0.656637
2007-01-19,0.657129
2007-01-18,0.658299
2007-01-17,0.659006
2007-01-16,0.659379
2007-01-15,0.662883
2007-01-12,0.668627
2007-01-11,0.670297
2007-01-10,0.671858
2007-01-09,0.673549
2007-01-08,0.674154
2007-01-05,0.674161
2007-01-04,0.673656
2007-01-03,0.673547
2007-01-02,0.672647
2007-01-01,0.672647
2006-12-29,0.670713
2006-12-28,0.670781
2006-12-27,0.670525
2006-12-26,0.670438
2006-12-25,0.670675
2006-12-22,0.670814
2006-12-21,0.670851
2006-12-20,0.671204
2006-12-19,0.670423
2006-12-18,0.670639
2006-12-15,0.672305
2006-12-14,0.673977
2006-12-13,0.675376
2006-12-12,0.675593
2006-12-11,0.675657
2006-12-08,0.675839
2006-12-07,0.67496
2006-12-06,0.673948
2006-12-05,0.673429
2006-12-04,0.673941
2006-12-01,0.675259
2006-11-30,0.675996
2006-11-29,0.677081
2006-11-28,0.677045
2006-11-27,0.677045
2006-11-24,0.676051
2006-11-23,0.675652
2006-11-22,0.675914
2006-11-21,0.676905
2006-11-20,0.67769
2006-11-17,0.677963
2006-11-16,0.676042
2006-11-15,0.673934
2006-11-14,0.672608
2006-11-13,0.671708
2006-11-10,0.670776
2006-11-09,0.670362
2006-11-08,0.669959
2006-11-07,0.669215
2006-11-06,0.668861
2006-11-03,0.668861
2006-11-02,0.668839
2006-11-01,0.669372
2006-10-31,0.670489
2006-10-30,0.671311
2006-10-27,0.67113
2006-10-26,0.67043
2006-10-25,0.670186
2006-10-24,0.670186
2006-10-23,0.670601
2006-10-20,0.671161
2006-10-19,0.671044
2006-10-18,0.672563
2006-10-17,0.67373
2006-10-16,0.674695
2006-10-13,0.675531
2006-10-12,0.675583
2006-10-11,0.674822
2006-10-10,0.674081
2006-10-09,0.673936
2006-10-06,0.674461
2006-10-05,0.674639
2006-10-04,0.675694
2006-10-03,0.676283
2006-10-02,0.676283
2006-09-29,0.673724
2006-09-28,0.670739
2006-09-27,0.670907
2006-09-26,0.672256
2006-09-25,0.672403
2006-09-22,0.672283
2006-09-21,0.673699
2006-09-20,0.674365
2006-09-19,0.673691
2006-09-18,0.673948
2006-09-15,0.675915
2006-09-14,0.67777
2006-09-13,0.679685
2006-09-12,0.67998
2006-09-11,0.679537
2006-09-08,0.678961
2006-09-07,0.676978
2006-09-06,0.675107
2006-09-05,0.674247
2006-09-04,0.673626
2006-09-01,0.673995
2006-08-31,0.67494
2006-08-30,0.675292
2006-08-29,0.675837
2006-08-28,0.675979
2006-08-25,0.676548
2006-08-24,0.67806
2006-08-23,0.680204
2006-08-22,0.68164
2006-08-21,0.680434
2006-08-18,0.677363
2006-08-17,0.675099
2006-08-16,0.673787
2006-08-15,0.673413
2006-08-14,0.674098
2006-08-11,0.674995
2006-08-10,0.673691
2006-08-09,0.673699
2006-08-08,0.674639
2006-08-07,0.676625
2006-08-04,0.680727
2006-08-03,0.682816
2006-08-02,0.683596
2006-08-01,0.684346
2006-07-31,0.684674
2006-07-28,0.684364
2006-07-27,0.683557
2006-07-26,0.683018
2006-07-25,0.682723
2006-07-24,0.683172
2006-07-21,0.683582
2006-07-20,0.685105
2006-07-19,0.687258
2006-07-18,0.689203
2006-07-17,0.689203
2006-07-14,0.691282
2006-07-13,0.691765
2006-07-12,0.69185
2006-07-11,0.692174
2006-07-10,0.692974
2006-07-07,0.693811
2006-07-06,0.693579
2006-07-05,0.69366
2006-07-04,0.692744
2006-07-03,0.691691
2006-06-30,0.690718
2006-06-29,0.690359
2006-06-28,0.690033
2006-06-27,0.688693
2006-06-26,0.687773
2006-06-23,0.686155
2006-06-22,0.68393
2006-06-21,0.68292
2006-06-20,0.68292
2006-06-19,0.683172
2006-06-16,0.683406
2006-06-15,0.683525
2006-06-14,0.683878
2006-06-13,0.685419
2006-06-12,0.687558
2006-06-09,0.688772
2006-06-08,0.688972
2006-06-07,0.688601
2006-06-06,0.687307
2006-06-05,0.685956
2006-06-02,0.684898
2006-06-01,0.684683
2006-05-31,0.685313
2006-05-30,0.685353
2006-05-29,0.68427
2006-05-26,0.682481
2006-05-25,0.682109
2006-05-24,0.681709
2006-05-23,0.680406
2006-05-22,0.678899
2006-05-19,0.678216
2006-05-18,0.680094
2006-05-17,0.68129
2006-05-16,0.681916
2006-05-15,0.683056
2006-05-12,0.684455
2006-05-11,0.684502
2006-05-10,0.683981
2006-05-09,0.684337
2006-05-08,0.684895
2006-05-05,0.685955
2006-05-04,0.687113
2006-05-03,0.689521
2006-05-02,0.691444
2006-05-01,0.693895
2006-04-28,0.696404
2006-04-27,0.694935
2006-04-26,0.693084
2006-04-25,0.69245
2006-04-24,0.69222
2006-04-21,0.691597
2006-04-20,0.692096
2006-04-19,0.692096
2006-04-18,0.692047
2006-04-17,0.691289
2006-04-14,0.691726
2006-04-13,0.693704
2006-04-12,0.694691
